tab	pmag_specimens
er_specimen_name	measurement_step_min	measurement_step_max	specimen_lab_field_dc_uT	specimen_int_corr_anisotropy	specimen_int_corr_nlt	specimen_int_uT	specimen_n	specimen_int_ptrm_n	specimen_f	specimen_fvds	specimen_frac	specimen_gap_max	specimen_b_beta	specimen_dang	specimen_drats	specimen_int_mad	specimen_md
su107501a	0	580	40	-	1.01	56.7	17.00	8.00	1.07	0.97	1.00	0.18	0.04	1.56	5.62	2.57	-1.00
su107501a	100	560	40	-	1.01	60.1	15.00	8.00	0.99	0.91	0.93	0.20	0.04	2.12	6.12	2.85	-1.00
su107501a	100	580	40	-	1.01	56.2	16.00	8.00	1.04	0.94	0.97	0.19	0.04	1.51	5.62	2.59	-1.00
su107501a	200	560	40	-	1.01	59.1	14.00	8.00	0.97	0.88	0.89	0.20	0.04	2.19	6.12	2.71	-1.00
su107501a	200	580	40	-	1.01	55.3	15.00	8.00	1.02	0.92	0.94	0.19	0.04	1.55	5.62	2.49	-1.00
su107501a	250	560	40	-	1.01	58.2	13.00	8.00	0.95	0.85	0.86	0.21	0.04	2.33	6.12	2.63	-1.00
su107501a	250	580	40	-	1.01	54.5	14.00	8.00	1.00	0.89	0.90	0.20	0.04	1.64	5.62	2.45	-1.00
su107501a	300	560	40	-	1.01	57.4	12.00	8.00	0.92	0.83	0.83	0.22	0.05	2.24	6.12	2.62	-1.00
su107501a	300	580	40	-	1.01	53.8	13.00	8.00	0.98	0.86	0.88	0.21	0.04	1.56	5.62	2.42	-1.00
su107501a	330	560	40	-	1.01	56.4	11.00	8.00	0.91	0.80	0.80	0.23	0.05	2.33	6.12	2.66	-1.00
su107501a	330	580	40	-	1.01	52.8	12.00	8.00	0.96	0.84	0.84	0.22	0.05	1.61	5.62	2.46	-1.00
su107501a	360	580	40	-	1.01	51.9	11.00	8.00	0.94	0.81	0.81	0.22	0.05	1.44	5.62	2.24	-1.00
su107501b	0	480	40	-	1.01	50.0	11.00	5.00	0.84	0.83	0.84	0.14	0.02	4.88	5.25	3.89	-1.00
su107501b	0	500	40	-	1.01	49.5	12.00	6.00	0.90	0.88	0.90	0.13	0.02	4.04	5.64	3.93	-1.00
su107501b	0	515	40	-	1.00	48.8	13.00	6.00	0.93	0.91	0.92	0.13	0.02	3.64	5.36	3.79	-1.00
su107501b	0	530	40	-	1.00	48.8	14.00	7.00	0.94	0.92	0.95	0.12	0.02	3.21	6.21	3.73	-1.00
su107501b	0	545	40	-	1.00	48.7	15.00	7.00	0.97	0.94	0.97	0.12	0.02	2.92	6.05	3.63	-1.00
su107501b	0	560	40	-	1.00	48.7	16.00	8.00	0.98	0.96	0.99	0.12	0.01	2.66	7.63	3.54	-1.00
su107501b	0	580	40	-	1.00	48.9	17.00	8.00	0.98	0.96	1.00	0.12	0.01	2.45	7.77	3.47	-1.00
su107501b	100	480	40	-	1.01	51.0	10.00	5.00	0.80	0.80	0.81	0.15	0.02	4.46	5.25	3.75	-1.00
su107501b	100	500	40	-	1.01	50.3	11.00	6.00	0.86	0.85	0.87	0.14	0.02	3.63	5.64	3.77	-1.00
su107501b	100	515	40	-	1.01	49.4	12.00	6.00	0.89	0.88	0.89	0.13	0.02	3.27	5.36	3.60	-1.00
su107501b	100	530	40	-	1.01	49.2	13.00	7.00	0.90	0.89	0.92	0.13	0.02	2.86	6.21	3.52	-1.00
su107501b	100	545	40	-	1.01	49.1	14.00	7.00	0.93	0.91	0.94	0.13	0.02	2.60	6.05	3.41	-1.00
su107501b	100	560	40	-	1.01	49.1	15.00	8.00	0.94	0.93	0.96	0.12	0.02	2.38	7.63	3.32	-1.00
su107501b	100	580	40	-	1.01	49.4	16.00	8.00	0.94	0.92	0.96	0.12	0.02	2.18	7.77	3.25	-1.00
su107501b	200	530	40	-	1.01	49.7	12.00	7.00	0.79	0.78	0.81	0.15	0.02	2.16	6.21	2.84	-1.00
su107501b	200	545	40	-	1.01	49.6	13.00	7.00	0.81	0.80	0.83	0.14	0.02	1.96	6.05	2.73	-1.00
su107501b	200	560	40	-	1.01	49.5	14.00	8.00	0.83	0.82	0.85	0.14	0.02	1.79	7.63	2.64	-1.00
su107501b	200	580	40	-	1.01	49.8	15.00	8.00	0.82	0.81	0.86	0.14	0.02	1.63	7.77	2.57	-1.00
su107501c	0	450	40	-	-1.00	64.2	10.00	5.00	0.81	0.79	0.80	0.18	0.02	2.20	22.53	2.09	-1.00
su107501c	0	480	40	-	-1.00	62.9	11.00	5.00	0.92	0.90	0.90	0.16	0.02	2.11	19.29	1.89	-1.00
su107501c	0	500	40	-	-1.00	60.8	12.00	6.00	0.98	0.95	0.95	0.15	0.03	1.79	19.50	1.84	-1.00
su107501c	100	480	40	-	-1.00	62.8	10.00	5.00	0.88	0.86	0.87	0.17	0.02	2.22	19.29	2.10	-1.00
su107501c	100	500	40	-	-1.00	60.5	11.00	6.00	0.95	0.92	0.91	0.16	0.03	1.88	19.50	2.02	-1.00
su107501c	200	500	40	-	-1.00	59.7	10.00	6.00	0.88	0.84	0.83	0.18	0.04	1.63	19.50	1.64	-1.00
su107501d	0	480	40	-	-1.00	68.4	12.00	6.00	0.92	0.85	0.87	0.21	0.04	4.05	15.99	5.00	-1.00
su107501d	0	500	40	-	-1.00	65.2	13.00	6.00	0.98	0.90	0.92	0.20	0.04	2.54	14.53	4.94	-1.00
su107501d	0	515	40	-	-1.00	63.4	14.00	7.00	0.99	0.91	0.93	0.20	0.03	1.80	18.94	4.67	-1.00
su107501d	0	530	40	-	-1.00	62.9	15.00	7.00	1.00	0.92	0.96	0.19	0.03	1.33	18.99	4.41	-1.00
su107501d	100	480	40	-	-1.00	67.6	11.00	6.00	0.91	0.84	0.85	0.22	0.04	3.86	15.99	4.79	-1.00
su107501d	100	500	40	-	-1.00	64.4	12.00	6.00	0.97	0.89	0.90	0.21	0.04	2.36	14.53	4.76	-1.00
su107501d	100	515	40	-	-1.00	62.7	13.00	7.00	0.98	0.89	0.92	0.20	0.04	1.66	18.94	4.51	-1.00
su107501d	100	530	40	-	-1.00	62.1	14.00	7.00	0.99	0.90	0.94	0.20	0.03	1.19	18.99	4.26	-1.00
su107501d	150	480	40	-	-1.00	66.4	10.00	6.00	0.90	0.82	0.83	0.22	0.04	3.78	15.99	4.85	-1.00
su107501d	150	500	40	-	-1.00	63.3	11.00	6.00	0.96	0.87	0.88	0.21	0.04	2.27	14.53	4.81	-1.00
su107501d	150	515	40	-	-1.00	61.6	12.00	7.00	0.97	0.88	0.89	0.21	0.04	1.58	18.94	4.55	-1.00
su107501d	200	480	40	-	-1.00	65.0	9.00	6.00	0.88	0.80	0.80	0.23	0.05	3.59	15.99	4.89	-1.00
su107501d	200	500	40	-	-1.00	62.0	10.00	6.00	0.95	0.85	0.85	0.22	0.04	2.07	14.53	4.83	-1.00
su107501d	200	515	40	-	-1.00	60.4	11.00	7.00	0.96	0.86	0.87	0.21	0.04	1.42	18.94	4.56	-1.00
su107501d	250	500	40	-	-1.00	60.8	9.00	6.00	0.92	0.82	0.82	0.23	0.05	1.76	14.53	4.78	-1.00
su107501e	0	480	40	-	-1.00	60.2	12.00	6.00	0.84	0.79	0.83	0.14	0.02	6.27	27.96	4.05	-1.00
su107501e	0	500	40	-	-1.00	58.1	13.00	6.00	0.94	0.88	0.92	0.13	0.02	5.01	24.46	4.18	-1.00
su107501e	0	515	40	-	-1.00	57.8	14.00	7.00	0.96	0.89	0.96	0.12	0.02	4.02	26.56	4.23	-1.00
su107501e	0	530	40	-	-1.00	57.5	15.00	7.00	0.99	0.92	0.99	0.12	0.02	3.36	25.70	4.14	-1.00
su107501e	0	545	40	-	-1.00	57.6	16.00	8.00	0.98	0.92	0.99	0.12	0.02	2.96	30.05	4.02	-1.00
su107501e	0	560	40	-	-1.00	57.6	17.00	8.00	0.99	0.92	1.00	0.12	0.02	2.60	30.06	3.94	-1.00
su107501e	0	580	40	-	-1.00	57.6	18.00	8.00	0.99	0.93	1.00	0.12	0.01	2.36	29.90	3.85	-1.00
su107501e	100	480	40	-	-1.00	60.3	11.00	6.00	0.81	0.76	0.82	0.14	0.03	6.48	27.96	4.28	-1.00
su107501e	100	500	40	-	-1.00	58.0	12.00	6.00	0.91	0.85	0.91	0.13	0.03	5.15	24.46	4.39	-1.00
su107501e	100	515	40	-	-1.00	57.7	13.00	7.00	0.93	0.87	0.95	0.12	0.02	4.11	26.56	4.42	-1.00
su107501e	100	530	40	-	-1.00	57.5	14.00	7.00	0.96	0.90	0.98	0.12	0.02	3.43	25.70	4.32	-1.00
su107501e	100	545	40	-	-1.00	57.6	15.00	8.00	0.95	0.89	0.98	0.12	0.02	3.03	30.05	4.19	-1.00
su107501e	100	560	40	-	-1.00	57.6	16.00	8.00	0.96	0.90	0.98	0.12	0.02	2.66	30.06	4.10	-1.00
su107501e	100	580	40	-	-1.00	57.6	17.00	8.00	0.96	0.90	0.99	0.12	0.02	2.41	29.90	4.01	-1.00
su107501e	150	500	40	-	-1.00	56.9	11.00	6.00	0.89	0.82	0.86	0.13	0.03	5.31	24.46	4.51	-1.00
su107501e	150	515	40	-	-1.00	56.7	12.00	7.00	0.91	0.84	0.90	0.13	0.02	4.20	26.56	4.55	-1.00
su107501e	150	530	40	-	-1.00	56.5	13.00	7.00	0.94	0.87	0.93	0.12	0.02	3.50	25.70	4.44	-1.00
su107501e	150	545	40	-	-1.00	56.6	14.00	8.00	0.94	0.87	0.93	0.12	0.02	3.08	30.05	4.30	-1.00
su107501e	150	560	40	-	-1.00	56.7	15.00	8.00	0.94	0.87	0.94	0.12	0.02	2.70	30.06	4.21	-1.00
su107501e	150	580	40	-	-1.00	56.8	16.00	8.00	0.94	0.87	0.94	0.12	0.02	2.45	29.90	4.12	-1.00
su107501e	200	500	40	-	-1.00	55.4	10.00	6.00	0.86	0.78	0.81	0.14	0.02	5.24	24.46	4.66	-1.00
su107501e	200	515	40	-	-1.00	55.4	11.00	7.00	0.88	0.80	0.85	0.14	0.02	4.09	26.56	4.66	-1.00
su107501e	200	530	40	-	-1.00	55.3	12.00	7.00	0.91	0.83	0.88	0.13	0.02	3.38	25.70	4.51	-1.00
su107501e	200	545	40	-	-1.00	55.5	13.00	8.00	0.91	0.83	0.88	0.13	0.02	2.98	30.05	4.35	-1.00
su107501e	200	560	40	-	-1.00	55.7	14.00	8.00	0.91	0.83	0.89	0.13	0.02	2.60	30.06	4.26	-1.00
su107501e	200	580	40	-	-1.00	55.8	15.00	8.00	0.91	0.84	0.89	0.13	0.02	2.35	29.90	4.15	-1.00
su107501e	250	530	40	-	-1.00	54.0	11.00	7.00	0.86	0.78	0.81	0.14	0.02	3.24	25.70	4.76	-1.00
su107501e	250	545	40	-	-1.00	54.4	12.00	8.00	0.85	0.77	0.82	0.14	0.02	2.84	30.05	4.56	-1.00
su107501g	0	530	40	-	-1.00	55.3	15.00	7.00	0.81	0.75	0.81	0.16	0.02	4.11	13.61	3.75	-1.00
su107501g	0	545	40	-	-1.00	55.4	16.00	8.00	0.88	0.82	0.89	0.15	0.02	3.82	12.82	3.48	-1.00
su107501g	0	560	40	-	-1.00	55.0	17.00	8.00	0.99	0.91	0.97	0.14	0.01	3.20	11.27	3.40	-1.00
su107501g	0	580	40	-	-1.00	54.7	18.00	8.00	1.01	0.93	0.99	0.13	0.01	2.70	10.90	3.32	-1.00
su107501g	100	530	40	-	-1.00	55.0	14.00	7.00	0.80	0.74	0.80	0.17	0.02	4.52	13.61	3.64	-1.00
su107501g	100	545	40	-	-1.00	55.1	15.00	8.00	0.87	0.80	0.87	0.15	0.02	4.18	12.82	3.42	-1.00
su107501g	100	560	40	-	-1.00	54.8	16.00	8.00	0.97	0.90	0.96	0.14	0.02	3.48	11.27	3.40	-1.00
su107501g	100	580	40	-	-1.00	54.5	17.00	8.00	1.00	0.92	0.98	0.14	0.01	2.94	10.90	3.36	-1.00
su107501g	150	545	40	-	-1.00	54.5	14.00	8.00	0.85	0.78	0.85	0.16	0.02	4.48	12.82	3.50	-1.00
su107501g	150	560	40	-	-1.00	54.2	15.00	8.00	0.95	0.87	0.93	0.14	0.01	3.71	11.27	3.52	-1.00
su107501g	150	580	40	-	-1.00	53.9	16.00	8.00	0.98	0.90	0.96	0.14	0.01	3.11	10.90	3.50	-1.00
su107501g	200	545	40	-	-1.00	53.6	13.00	8.00	0.82	0.75	0.81	0.16	0.01	4.99	12.82	3.48	-1.00
su107501g	200	560	40	-	-1.00	53.4	14.00	8.00	0.93	0.84	0.89	0.15	0.01	4.09	11.27	3.61	-1.00
su107501g	200	580	40	-	-1.00	53.2	15.00	8.00	0.95	0.86	0.92	0.15	0.01	3.42	10.90	3.63	-1.00
su107501g	250	560	40	-	-1.00	52.8	13.00	8.00	0.90	0.81	0.85	0.16	0.01	4.70	11.27	3.55	-1.00
su107501g	250	580	40	-	-1.00	52.6	14.00	8.00	0.93	0.84	0.87	0.15	0.01	3.91	10.90	3.68	-1.00
su107501g	300	560	40	-	-1.00	52.4	12.00	8.00	0.86	0.77	0.81	0.17	0.01	4.94	11.27	3.86	-1.00
su107501g	300	580	40	-	-1.00	52.2	13.00	8.00	0.89	0.79	0.83	0.16	0.01	4.09	10.90	3.98	-1.00
su107501g	330	580	40	-	-1.00	51.9	12.00	8.00	0.87	0.77	0.81	0.17	0.01	4.40	10.90	4.35	-1.00
su107501h	0	530	40	-	-1.00	56.8	15.00	7.00	0.81	0.76	0.80	0.13	0.03	0.87	14.63	2.18	-1.00
su107501h	0	545	40	-	-1.00	54.5	16.00	8.00	0.93	0.88	0.89	0.12	0.03	0.73	9.30	1.92	-1.00
su107501h	0	560	40	-	-1.00	52.1	17.00	8.00	1.04	0.97	0.99	0.11	0.03	0.63	8.00	1.70	-1.00
su107501h	0	580	40	-	-1.00	50.3	18.00	8.00	1.06	0.99	1.00	0.11	0.03	0.54	7.63	1.56	-1.00
su107501h	100	530	40	-	-1.00	56.5	14.00	7.00	0.79	0.75	0.79	0.13	0.03	0.88	14.63	2.27	-1.00
su107501h	100	545	40	-	-1.00	54.1	15.00	8.00	0.92	0.86	0.89	0.12	0.03	0.73	9.30	2.00	-1.00
su107501h	100	560	40	-	-1.00	51.7	16.00	8.00	1.03	0.96	0.98	0.11	0.03	0.64	8.00	1.76	-1.00
su107501h	100	580	40	-	-1.00	49.8	17.00	8.00	1.05	0.97	0.99	0.11	0.03	0.54	7.63	1.61	-1.00
su107501h	150	545	40	-	-1.00	53.2	14.00	8.00	0.90	0.84	0.86	0.12	0.03	0.77	9.30	2.10	-1.00
su107501h	150	560	40	-	-1.00	50.8	15.00	8.00	1.02	0.93	0.96	0.11	0.03	0.68	8.00	1.84	-1.00
su107501h	150	580	40	-	-1.00	49.0	16.00	8.00	1.04	0.94	0.97	0.11	0.03	0.57	7.63	1.68	-1.00
su107501h	200	545	40	-	-1.00	52.3	13.00	8.00	0.88	0.81	0.83	0.13	0.03	0.75	9.30	2.23	-1.00
su107501h	200	560	40	-	-1.00	50.0	14.00	8.00	0.99	0.90	0.93	0.11	0.03	0.68	8.00	1.94	-1.00
su107501h	200	580	40	-	-1.00	48.2	15.00	8.00	1.02	0.91	0.94	0.11	0.03	0.57	7.63	1.76	-1.00
su107501h	250	545	40	-	-1.00	51.4	12.00	8.00	0.85	0.77	0.79	0.13	0.03	0.89	9.30	2.40	-1.00
su107501h	250	560	40	-	-1.00	49.1	13.00	8.00	0.96	0.86	0.89	0.12	0.03	0.77	8.00	2.08	-1.00
su107501h	250	580	40	-	-1.00	47.3	14.00	8.00	0.99	0.87	0.90	0.12	0.03	0.65	7.63	1.89	-1.00
su107501h	300	560	40	-	-1.00	48.2	12.00	8.00	0.92	0.81	0.83	0.13	0.03	0.85	8.00	2.15	-1.00
su107501h	300	580	40	-	-1.00	46.4	13.00	8.00	0.94	0.82	0.84	0.13	0.03	0.70	7.63	1.95	-1.00
su107501h	330	580	40	-	-1.00	45.4	12.00	8.00	0.90	0.78	0.79	0.13	0.04	0.75	7.63	2.08	-1.00
su107502a	300	560	40	-	-1.00	75.9	12.00	8.00	0.82	0.79	0.80	0.14	0.05	0.74	2.65	3.64	-1.00
su107502a	300	580	40	-	-1.00	73.1	13.00	8.00	0.85	0.81	0.82	0.14	0.05	0.60	2.54	3.32	-1.00
su107502b	250	545	40	-	-1.00	79.4	12.00	7.00	0.77	0.82	0.81	0.15	0.05	0.85	16.91	3.38	-1.00
su107502c	250	545	40	-	-1.00	97.3	12.00	7.00	0.80	0.83	0.83	0.13	0.03	3.01	16.90	3.49	-1.00
su109001a	0	480	40	-	1.01	63.1	11.00	5.00	0.89	0.86	0.89	0.16	0.01	1.91	3.81	2.50	-1.00
su109001a	0	500	40	-	1.01	63.4	12.00	6.00	0.94	0.91	0.95	0.15	0.01	1.55	5.99	2.27	-1.00
su109001a	0	515	40	-	1.01	63.8	13.00	6.00	0.96	0.93	0.97	0.15	0.01	1.40	5.91	2.09	-1.00
su109001a	0	530	40	-	1.01	64.4	14.00	7.00	0.97	0.94	0.99	0.15	0.01	1.21	8.29	1.99	-1.00
su109001a	0	545	40	-	1.01	65.0	15.00	7.00	0.97	0.95	1.00	0.15	0.01	1.11	8.31	1.90	-1.00
su109001a	0	560	40	-	1.01	65.6	16.00	8.00	0.97	0.95	1.00	0.15	0.01	1.01	9.74	1.83	-1.00
su109001a	0	580	40	-	1.02	65.9	17.00	8.00	0.98	0.96	1.00	0.15	0.01	0.93	9.65	1.78	-1.00
su109001a	100	480	40	-	1.01	63.3	10.00	5.00	0.87	0.85	0.88	0.17	0.01	2.02	3.81	2.67	-1.00
su109001a	100	500	40	-	1.01	63.6	11.00	6.00	0.92	0.90	0.93	0.16	0.01	1.64	5.99	2.42	-1.00
su109001a	100	515	40	-	1.01	64.0	12.00	6.00	0.94	0.92	0.96	0.15	0.01	1.48	5.91	2.23	-1.00
su109001a	100	530	40	-	1.01	64.7	13.00	7.00	0.95	0.93	0.97	0.15	0.01	1.28	8.29	2.12	-1.00
su109001a	100	545	40	-	1.01	65.3	14.00	7.00	0.96	0.94	0.98	0.15	0.01	1.18	8.31	2.02	-1.00
su109001a	100	560	40	-	1.02	65.9	15.00	8.00	0.96	0.94	0.98	0.15	0.01	1.08	9.74	1.96	-1.00
su109001a	100	580	40	-	1.02	66.2	16.00	8.00	0.96	0.94	0.98	0.15	0.01	1.00	9.65	1.91	-1.00
su109001a	200	480	40	-	1.01	62.9	9.00	5.00	0.84	0.81	0.82	0.18	0.02	1.92	3.81	2.68	-1.00
su109001a	200	500	40	-	1.01	63.3	10.00	6.00	0.89	0.86	0.88	0.17	0.01	1.56	5.99	2.41	-1.00
su109001a	200	515	40	-	1.01	63.8	11.00	6.00	0.91	0.88	0.90	0.16	0.01	1.43	5.91	2.21	-1.00
su109001a	200	530	40	-	1.01	64.5	12.00	7.00	0.92	0.89	0.92	0.16	0.01	1.24	8.29	2.09	-1.00
su109001a	200	545	40	-	1.01	65.2	13.00	7.00	0.92	0.90	0.93	0.16	0.02	1.16	8.31	2.00	-1.00
su109001a	200	560	40	-	1.02	65.8	14.00	8.00	0.92	0.90	0.93	0.16	0.02	1.06	9.74	1.93	-1.00
su109001a	200	580	40	-	1.02	66.2	15.00	8.00	0.92	0.91	0.93	0.16	0.02	0.98	9.65	1.88	-1.00
su109001a	250	500	40	-	1.01	63.3	9.00	6.00	0.84	0.82	0.84	0.17	0.02	1.89	5.99	2.58	-1.00
su109001a	250	515	40	-	1.01	63.9	10.00	6.00	0.86	0.84	0.86	0.17	0.02	1.71	5.91	2.37	-1.00
su109001a	250	530	40	-	1.01	64.6	11.00	7.00	0.87	0.85	0.88	0.17	0.02	1.49	8.29	2.27	-1.00
su109001a	250	545	40	-	1.01	65.4	12.00	7.00	0.87	0.86	0.89	0.16	0.02	1.39	8.31	2.17	-1.00
su109001a	250	560	40	-	1.02	66.1	13.00	8.00	0.87	0.86	0.89	0.16	0.02	1.27	9.74	2.11	-1.00
su109001a	250	580	40	-	1.02	66.5	14.00	8.00	0.88	0.86	0.89	0.16	0.02	1.18	9.65	2.06	-1.00
su109001a	300	530	40	-	1.01	64.4	10.00	7.00	0.79	0.76	0.79	0.18	0.02	1.65	8.29	2.58	-1.00
su109001a	300	545	40	-	1.01	65.3	11.00	7.00	0.79	0.77	0.80	0.18	0.02	1.53	8.31	2.47	-1.00
su109001b	0	480	40	-	1.01	54.0	11.00	5.00	0.85	0.83	0.90	0.37	0.04	2.73	1.43	4.05	-1.00
su109001b	0	500	40	-	1.01	57.0	12.00	6.00	0.91	0.89	0.96	0.35	0.04	1.77	4.60	3.36	-1.00
su109001b	100	480	40	-	1.01	54.5	10.00	5.00	0.83	0.81	0.87	0.39	0.04	2.41	1.43	3.22	-1.00
su109001b	100	500	40	-	1.01	57.6	11.00	6.00	0.89	0.87	0.93	0.36	0.04	1.58	4.60	2.71	-1.00
su109001b	200	480	40	-	1.01	54.3	9.00	5.00	0.83	0.81	0.85	0.40	0.04	2.32	1.43	3.20	-1.00
su109001b	200	500	40	-	1.01	57.5	10.00	6.00	0.89	0.87	0.91	0.37	0.04	1.52	4.60	2.68	-1.00
su109001b	250	480	40	-	1.01	54.8	8.00	5.00	0.81	0.79	0.83	0.41	0.05	2.26	1.43	3.15	-1.00
su109001b	250	500	40	-	1.01	58.0	9.00	6.00	0.86	0.85	0.89	0.38	0.04	1.49	4.60	2.63	-1.00
su109001b	300	480	40	-	1.01	55.1	7.00	5.00	0.78	0.76	0.79	0.42	0.05	2.15	1.43	3.20	-1.00
su109001b	300	500	40	-	1.01	58.5	8.00	6.00	0.83	0.83	0.85	0.39	0.05	1.42	4.60	2.65	-1.00
su109001b	330	500	40	-	1.01	59.4	7.00	6.00	0.80	0.80	0.81	0.41	0.06	1.14	4.60	1.80	-1.00
su109001c	0	480	40	-	1.01	50.6	11.00	5.00	0.82	0.83	0.87	0.34	0.05	1.33	1.90	2.73	-1.00
su109001c	0	500	40	-	1.01	53.1	12.00	6.00	0.91	0.93	0.96	0.31	0.04	0.78	0.55	2.24	-1.00
su109001c	0	515	40	-	1.01	54.5	13.00	6.00	0.94	0.96	0.98	0.30	0.04	0.66	0.54	1.95	-1.00
su109001c	0	530	40	-	1.01	55.3	14.00	7.00	0.95	0.97	0.99	0.30	0.03	0.61	0.49	1.77	-1.00
su109001c	0	545	40	-	1.01	56.0	15.00	7.00	0.95	0.98	0.99	0.30	0.03	0.56	0.49	1.64	-1.00
su109001c	0	560	40	-	1.01	56.2	16.00	8.00	0.96	0.99	1.00	0.30	0.03	0.51	0.24	1.56	-1.00
su109001c	0	580	40	-	1.01	56.1	17.00	8.00	0.97	1.00	1.00	0.30	0.03	0.46	0.24	1.49	-1.00
su109001c	100	480	40	-	1.01	51.5	10.00	5.00	0.80	0.82	0.86	0.34	0.05	1.29	1.90	2.78	-1.00
su109001c	100	500	40	-	1.01	53.9	11.00	6.00	0.90	0.92	0.95	0.31	0.04	0.76	0.55	2.26	-1.00
su109001c	100	515	40	-	1.01	55.3	12.00	6.00	0.92	0.95	0.98	0.30	0.04	0.66	0.54	1.97	-1.00
su109001c	100	530	40	-	1.01	56.1	13.00	7.00	0.93	0.96	0.98	0.30	0.03	0.62	0.49	1.78	-1.00
su109001c	100	545	40	-	1.01	56.7	14.00	7.00	0.93	0.97	0.99	0.30	0.03	0.57	0.49	1.66	-1.00
su109001c	100	560	40	-	1.01	56.9	15.00	8.00	0.94	0.98	0.99	0.30	0.03	0.53	0.24	1.58	-1.00
su109001c	100	580	40	-	1.01	56.9	16.00	8.00	0.95	0.99	0.99	0.30	0.03	0.48	0.24	1.51	-1.00
su109001c	200	480	40	-	1.01	52.2	9.00	5.00	0.77	0.79	0.83	0.36	0.05	1.25	1.90	2.85	-1.00
su109001c	200	500	40	-	1.01	54.7	10.00	6.00	0.86	0.89	0.92	0.32	0.05	0.75	0.55	2.30	-1.00
su109001c	200	515	40	-	1.01	56.1	11.00	6.00	0.88	0.92	0.94	0.31	0.04	0.67	0.54	1.99	-1.00
su109001c	200	530	40	-	1.01	56.9	12.00	7.00	0.89	0.94	0.95	0.31	0.04	0.65	0.49	1.81	-1.00
su109001c	200	545	40	-	1.01	57.5	13.00	7.00	0.90	0.94	0.96	0.31	0.03	0.61	0.49	1.69	-1.00
su109001c	200	560	40	-	1.01	57.6	14.00	8.00	0.91	0.95	0.96	0.31	0.03	0.56	0.24	1.60	-1.00
su109001c	200	580	40	-	1.01	57.5	15.00	8.00	0.92	0.96	0.96	0.31	0.03	0.51	0.24	1.54	-1.00
su109001c	250	480	40	-	1.01	53.3	8.00	5.00	0.75	0.78	0.81	0.37	0.06	1.31	1.90	2.97	-1.00
su109001c	250	500	40	-	1.01	55.7	9.00	6.00	0.84	0.88	0.90	0.33	0.05	0.80	0.55	2.39	-1.00
su109001c	250	515	40	-	1.01	57.1	10.00	6.00	0.86	0.91	0.92	0.32	0.04	0.74	0.54	2.07	-1.00
su109001c	250	530	40	-	1.01	57.9	11.00	7.00	0.87	0.92	0.93	0.32	0.04	0.71	0.49	1.88	-1.00
su109001c	250	545	40	-	1.01	58.5	12.00	7.00	0.87	0.93	0.94	0.32	0.03	0.67	0.49	1.76	-1.00
su109001c	250	560	40	-	1.01	58.6	13.00	8.00	0.88	0.94	0.94	0.32	0.03	0.63	0.24	1.68	-1.00
su109001c	250	580	40	-	1.01	58.5	14.00	8.00	0.89	0.95	0.94	0.32	0.03	0.58	0.24	1.62	-1.00
su109001c	300	500	40	-	1.01	57.2	8.00	6.00	0.80	0.86	0.86	0.34	0.05	0.77	0.55	2.53	-1.00
su109001c	300	515	40	-	1.01	58.5	9.00	6.00	0.82	0.88	0.89	0.33	0.04	0.75	0.54	2.19	-1.00
su109001c	300	530	40	-	1.01	59.3	10.00	7.00	0.83	0.90	0.90	0.33	0.04	0.74	0.49	1.99	-1.00
su109001c	300	545	40	-	1.01	59.9	11.00	7.00	0.83	0.90	0.90	0.33	0.03	0.71	0.49	1.87	-1.00
su109001c	300	560	40	-	1.01	59.9	12.00	8.00	0.84	0.91	0.91	0.33	0.03	0.67	0.24	1.78	-1.00
su109001c	300	580	40	-	1.01	59.8	13.00	8.00	0.85	0.92	0.91	0.33	0.03	0.62	0.24	1.72	-1.00
su109001c	330	500	40	-	1.01	59.3	7.00	6.00	0.75	0.82	0.82	0.36	0.05	0.73	0.55	1.90	-1.00
su109001c	330	515	40	-	1.01	60.6	8.00	6.00	0.76	0.84	0.84	0.35	0.04	0.79	0.54	1.64	-1.00
su109001c	330	530	40	-	1.02	61.3	9.00	7.00	0.77	0.86	0.85	0.35	0.04	0.81	0.49	1.50	-1.00
su109001c	330	545	40	-	1.02	61.8	10.00	7.00	0.77	0.86	0.85	0.35	0.03	0.80	0.49	1.41	-1.00
su109001c	330	560	40	-	1.02	61.8	11.00	8.00	0.78	0.87	0.86	0.35	0.03	0.75	0.24	1.36	-1.00
su109001c	330	580	40	-	1.02	61.6	12.00	8.00	0.79	0.88	0.86	0.35	0.03	0.70	0.24	1.32	-1.00
su109001d	0	450	40	-	1.01	55.4	11.00	5.00	0.81	0.81	0.82	0.17	0.02	2.04	1.32	1.19	-1.00
su109001d	0	480	40	-	1.01	54.9	12.00	6.00	0.91	0.91	0.91	0.16	0.02	1.70	0.79	1.19	-1.00
su109001d	0	500	40	-	1.01	55.1	13.00	6.00	0.96	0.96	0.97	0.15	0.01	1.49	0.76	1.16	-1.00
su109001d	0	515	40	-	1.01	55.4	14.00	7.00	0.97	0.96	0.98	0.15	0.01	1.32	3.45	1.14	-1.00
su109001d	0	530	40	-	1.01	55.6	15.00	7.00	0.98	0.98	0.99	0.14	0.01	1.21	3.41	1.12	-1.00
su109001d	0	545	40	-	1.01	56.0	16.00	8.00	0.97	0.97	1.00	0.14	0.01	1.10	4.69	1.11	-1.00
