tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	measurement_csd	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	49.2	g	3.1	8.118e-05	2153	u	273	0	4e-05	0	90	623
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.9	48.5	g	1.7	7.785e-05	2154	u	273	0	0	0	0	673
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	48.8	g	3	7.752e-05	2155	u	273	0	4e-05	0	90	573
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.9	48.2	g	4.7	7.662e-05	2156	u	273	0	4e-05	0	90	673
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.2	44.4	g	2.3	6.924e-05	2157	u	273	0	0	0	0	723
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	46	g	8.8	6.857e-05	2158	u	273	0	4e-05	0	90	723
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.7	45	g	2.9	5.72e-05	2159	u	273	0	0	0	0	773
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	44.6	g	7.1	5.75e-05	2160	u	273	0	4e-05	0	90	673
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	44.9	g	14.9	5.575e-05	2161	u	273	0	4e-05	0	90	773
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	42.8	g	3.7	4.448e-05	2162	u	273	0	0	0	0	798
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	43.5	g	24.1	4.579e-05	2163	u	273	0	4e-05	0	90	798
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	42	g	4.1	2.116e-05	2164	u	273	0	0	0	0	823
This study	Snake River	sr39b	sr39	sr39b1	sr39b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	44.7	g	54.6	3.466e-05	2165	u	273	0	4e-05	0	90	823
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.3	44.2	g	-10.4	5.612e-05	2166	u	273	0	0	0	0	273
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	45.4	g	-10.3	5.662e-05	2167	u	273	0	0	0	0	373
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	45.9	g	-9.9	5.669e-05	2168	u	273	0	4e-05	0	90	373
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	45.4	g	-10.2	5.708e-05	2169	u	273	0	0	0	0	423
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2	46.5	g	-9.5	5.709e-05	2170	u	273	0	4e-05	0	90	423
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	47	g	-9.8	5.727e-05	2171	u	273	0	0	0	0	473
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	45.7	g	-9.6	5.725e-05	2172	u	273	0	4e-05	0	90	373
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	45.5	g	-8.8	5.7e-05	2173	u	273	0	4e-05	0	90	473
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	48.9	g	-9.5	5.672e-05	2174	u	273	0	0	0	0	523
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.6	45.2	g	-8	5.612e-05	2175	u	273	0	4e-05	0	90	523
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	45.7	g	-9.2	5.577e-05	2176	u	273	0	0	0	0	573
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	46.6	g	-8.1	5.55e-05	2177	u	273	0	4e-05	0	90	473
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.8	44.8	g	-7.1	5.504e-05	2178	u	273	0	4e-05	0	90	573
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.7	44.5	g	-8.7	5.409e-05	2179	u	273	0	0	0	0	623
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.5	47.1	g	-6	5.323e-05	2180	u	273	0	4e-05	0	90	623
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	47.4	g	-8.3	5.202e-05	2181	u	273	0	0	0	0	673
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	45.9	g	-6.5	5.145e-05	2182	u	273	0	4e-05	0	90	573
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	45.7	g	-4.7	5.091e-05	2183	u	273	0	4e-05	0	90	673
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.7	46.1	g	-7.8	4.834e-05	2184	u	273	0	0	0	0	723
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	45	g	-1.9	4.7e-05	2185	u	273	0	4e-05	0	90	723
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.8	40	g	-7.4	4.168e-05	2186	u	273	0	0	0	0	773
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.3	45.9	g	-2.8	4.109e-05	2187	u	273	0	4e-05	0	90	673
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	44.4	g	5.1	3.945e-05	2188	u	273	0	4e-05	0	90	773
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	3.7	45.7	g	-6.8	3.337e-05	2189	u	273	0	0	0	0	798
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.8	46.2	g	15.7	3.228e-05	2190	u	273	0	4e-05	0	90	798
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	44.5	g	-6.2	1.743e-05	2191	u	273	0	0	0	0	823
This study	Snake River	sr39c	sr39	sr39c1	sr39c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	46.5	g	47.4	2.322e-05	2192	u	273	0	4e-05	0	90	823
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.7	45.4	g	15.2	7.11e-05	2193	u	273	0	0	0	0	273
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	44.1	g	15.2	7.16e-05	2194	u	273	0	0	0	0	373
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	45	g	15.6	7.193e-05	2195	u	273	0	4e-05	0	90	373
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.8	44.2	g	15	7.2e-05	2196	u	273	0	0	0	0	423
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.4	44	g	15.9	7.256e-05	2197	u	273	0	4e-05	0	90	423
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.8	43.4	g	14.7	7.155e-05	2198	u	273	0	0	0	0	473
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	42.5	g	15.3	7.187e-05	2199	u	273	0	4e-05	0	90	373
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	44.3	g	16.3	7.233e-05	2200	u	273	0	4e-05	0	90	473
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.9	43.7	g	14.5	7.062e-05	2201	u	273	0	0	0	0	523
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	43.6	g	16.9	7.127e-05	2202	u	273	0	4e-05	0	90	523
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	44	g	14.4	6.897e-05	2203	u	273	0	0	0	0	573
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.9	43.6	g	16.1	6.957e-05	2204	u	273	0	4e-05	0	90	473
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	44.8	g	17.4	6.973e-05	2205	u	273	0	4e-05	0	90	573
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	42.7	g	14.2	6.66e-05	2206	u	273	0	0	0	0	623
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	43.6	g	18	6.75e-05	2207	u	273	0	4e-05	0	90	623
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.1	42.7	g	14.3	6.272e-05	2208	u	273	0	0	0	0	673
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.6	42.3	g	17.7	6.381e-05	2209	u	273	0	4e-05	0	90	573
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.3	43.2	g	20.7	6.367e-05	2210	u	273	0	4e-05	0	90	673
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	40.9	g	14.3	5.37e-05	2211	u	273	0	0	0	0	723
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.9	42.1	g	26.8	5.704e-05	2212	u	273	0	4e-05	0	90	723
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	42.1	g	14.2	3.745e-05	2213	u	273	0	0	0	0	773
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	40.2	g	28.2	4.157e-05	2214	u	273	0	4e-05	0	90	673
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	39.7	g	48.1	5.101e-05	2215	u	273	0	4e-05	0	90	773
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.8	39.9	g	14.4	2.53e-05	2216	u	273	0	0	0	0	798
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.6	37.7	g	63.4	5.125e-05	2217	u	273	0	4e-05	0	90	798
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	39.9	g	15.1	1.065e-05	2218	u	273	0	0	0	0	823
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	40	g	72.1	3.591e-05	2219	u	273	0	4e-05	0	90	773
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	30.4	g	81.1	6.24e-05	2220	u	273	0	4e-05	0	90	823
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	39.9	g	16.5	3.145e-06	2221	u	273	0	0	0	0	848
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	31.3	g	86.7	6.956e-05	2222	u	273	0	4e-05	0	90	848
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.3	40.2	g	20.6	1.567e-06	2223	u	273	0	0	0	0	873
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	11.3	g	87.6	6.379e-05	2224	u	273	0	4e-05	0	90	823
This study	Snake River	sr39i	sr39	sr39i1	sr39i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.7	71	g	87.2	6.436e-05	2225	u	273	0	4e-05	0	90	873
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	27.6	g	-27.2	1.348e-05	2226	u	273	0	0	0	0	273
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.4	30.1	g	-27.3	1.35e-05	2227	u	273	0	0	0	0	373
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	30.9	g	-26.9	1.343e-05	2228	u	273	0	4e-05	0	90	373
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.3	29.8	g	-27.3	1.348e-05	2229	u	273	0	0	0	0	423
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	30.1	g	-26.1	1.331e-05	2230	u	273	0	4e-05	0	90	423
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	30.3	g	-27.1	1.33e-05	2231	u	273	0	0	0	0	473
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	30.3	g	-26.6	1.322e-05	2232	u	273	0	4e-05	0	90	373
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	29.6	g	-25.5	1.302e-05	2233	u	273	0	4e-05	0	90	473
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	29.4	g	-27.1	1.287e-05	2234	u	273	0	0	0	0	523
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	29.6	g	-24.4	1.248e-05	2235	u	273	0	4e-05	0	90	523
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	29.3	g	-27.2	1.238e-05	2236	u	273	0	0	0	0	573
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	29.9	g	-25	1.217e-05	2237	u	273	0	4e-05	0	90	473
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.3	30.1	g	-23.5	1.192e-05	2238	u	273	0	4e-05	0	90	573
This study	Snake River	sr40a	sr40	sr40a1	sr40a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	29.9	g	-27	1.188e-05	2239	u	273	0	0	0	0	623
