tab 	er_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	specimen_class	specimen_lithology	specimen_type	specimen_volume	specimen_weight
This study	U1361A	318-U1361A-003H-3-W-60	318-U1361A-003H-3-W-60	318-U1361A-003H-3-W-60	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-3-W-80	318-U1361A-003H-3-W-80	318-U1361A-003H-3-W-80	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-4-W-120	318-U1361A-003H-4-W-120	318-U1361A-003H-4-W-120	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-4-W-29	318-U1361A-003H-4-W-29	318-U1361A-003H-4-W-29	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-4-W-5	318-U1361A-003H-4-W-5	318-U1361A-003H-4-W-5	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-4-W-50	318-U1361A-003H-4-W-50	318-U1361A-003H-4-W-50	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-4-W-84	318-U1361A-003H-4-W-84	318-U1361A-003H-4-W-84	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-4-W-98	318-U1361A-003H-4-W-98	318-U1361A-003H-4-W-98	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-5-W-112	318-U1361A-003H-5-W-112	318-U1361A-003H-5-W-112	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-5-W-132	318-U1361A-003H-5-W-132	318-U1361A-003H-5-W-132	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-5-W-29	318-U1361A-003H-5-W-29	318-U1361A-003H-5-W-29	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-5-W-5	318-U1361A-003H-5-W-5	318-U1361A-003H-5-W-5	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-5-W-53	318-U1361A-003H-5-W-53	318-U1361A-003H-5-W-53	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-5-W-75	318-U1361A-003H-5-W-75	318-U1361A-003H-5-W-75	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-5-W-89	318-U1361A-003H-5-W-89	318-U1361A-003H-5-W-89	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-6-W-66	318-U1361A-003H-6-W-66	318-U1361A-003H-6-W-66	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-003H-7-W-50	318-U1361A-003H-7-W-50	318-U1361A-003H-7-W-50	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-004H-2-W-81	318-U1361A-004H-2-W-81	318-U1361A-004H-2-W-81	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-004H-3-W-81	318-U1361A-004H-3-W-81	318-U1361A-004H-3-W-81	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-004H-4-W-69	318-U1361A-004H-4-W-69	318-U1361A-004H-4-W-69	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-004H-5-W-70	318-U1361A-004H-5-W-70	318-U1361A-004H-5-W-70	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-004H-6-W-63	318-U1361A-004H-6-W-63	318-U1361A-004H-6-W-63	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-004H_2A-0.1	318-U1361A-004H_2A-0.1	318-U1361A-004H_2A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.15	318-U1361A-004H_2A-0.15	318-U1361A-004H_2A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.2	318-U1361A-004H_2A-0.2	318-U1361A-004H_2A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.25	318-U1361A-004H_2A-0.25	318-U1361A-004H_2A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.3	318-U1361A-004H_2A-0.3	318-U1361A-004H_2A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.35	318-U1361A-004H_2A-0.35	318-U1361A-004H_2A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.4	318-U1361A-004H_2A-0.4	318-U1361A-004H_2A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.45	318-U1361A-004H_2A-0.45	318-U1361A-004H_2A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.5	318-U1361A-004H_2A-0.5	318-U1361A-004H_2A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.55	318-U1361A-004H_2A-0.55	318-U1361A-004H_2A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.6	318-U1361A-004H_2A-0.6	318-U1361A-004H_2A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.65	318-U1361A-004H_2A-0.65	318-U1361A-004H_2A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.7	318-U1361A-004H_2A-0.7	318-U1361A-004H_2A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.75	318-U1361A-004H_2A-0.75	318-U1361A-004H_2A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.8	318-U1361A-004H_2A-0.8	318-U1361A-004H_2A-0.8	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.85	318-U1361A-004H_2A-0.85	318-U1361A-004H_2A-0.85	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.9	318-U1361A-004H_2A-0.9	318-U1361A-004H_2A-0.9	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-0.95	318-U1361A-004H_2A-0.95	318-U1361A-004H_2A-0.95	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-1	318-U1361A-004H_2A-1	318-U1361A-004H_2A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-1.05	318-U1361A-004H_2A-1.05	318-U1361A-004H_2A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-1.1	318-U1361A-004H_2A-1.1	318-U1361A-004H_2A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-1.15	318-U1361A-004H_2A-1.15	318-U1361A-004H_2A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-1.2	318-U1361A-004H_2A-1.2	318-U1361A-004H_2A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_2A-1.25	318-U1361A-004H_2A-1.25	318-U1361A-004H_2A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.1	318-U1361A-004H_3A-0.1	318-U1361A-004H_3A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.15	318-U1361A-004H_3A-0.15	318-U1361A-004H_3A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.2	318-U1361A-004H_3A-0.2	318-U1361A-004H_3A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.25	318-U1361A-004H_3A-0.25	318-U1361A-004H_3A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.3	318-U1361A-004H_3A-0.3	318-U1361A-004H_3A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.35	318-U1361A-004H_3A-0.35	318-U1361A-004H_3A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.4	318-U1361A-004H_3A-0.4	318-U1361A-004H_3A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.45	318-U1361A-004H_3A-0.45	318-U1361A-004H_3A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.5	318-U1361A-004H_3A-0.5	318-U1361A-004H_3A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.55	318-U1361A-004H_3A-0.55	318-U1361A-004H_3A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.6	318-U1361A-004H_3A-0.6	318-U1361A-004H_3A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.65	318-U1361A-004H_3A-0.65	318-U1361A-004H_3A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.7	318-U1361A-004H_3A-0.7	318-U1361A-004H_3A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-0.75	318-U1361A-004H_3A-0.75	318-U1361A-004H_3A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-1	318-U1361A-004H_3A-1	318-U1361A-004H_3A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-1.05	318-U1361A-004H_3A-1.05	318-U1361A-004H_3A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-1.1	318-U1361A-004H_3A-1.1	318-U1361A-004H_3A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-1.15	318-U1361A-004H_3A-1.15	318-U1361A-004H_3A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-1.2	318-U1361A-004H_3A-1.2	318-U1361A-004H_3A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-1.25	318-U1361A-004H_3A-1.25	318-U1361A-004H_3A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-1.3	318-U1361A-004H_3A-1.3	318-U1361A-004H_3A-1.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-1.35	318-U1361A-004H_3A-1.35	318-U1361A-004H_3A-1.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-1.4	318-U1361A-004H_3A-1.4	318-U1361A-004H_3A-1.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_3A-1.45	318-U1361A-004H_3A-1.45	318-U1361A-004H_3A-1.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.1	318-U1361A-004H_4A-0.1	318-U1361A-004H_4A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.15	318-U1361A-004H_4A-0.15	318-U1361A-004H_4A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.2	318-U1361A-004H_4A-0.2	318-U1361A-004H_4A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.25	318-U1361A-004H_4A-0.25	318-U1361A-004H_4A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.3	318-U1361A-004H_4A-0.3	318-U1361A-004H_4A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.35	318-U1361A-004H_4A-0.35	318-U1361A-004H_4A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.4	318-U1361A-004H_4A-0.4	318-U1361A-004H_4A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.45	318-U1361A-004H_4A-0.45	318-U1361A-004H_4A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.5	318-U1361A-004H_4A-0.5	318-U1361A-004H_4A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.55	318-U1361A-004H_4A-0.55	318-U1361A-004H_4A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.6	318-U1361A-004H_4A-0.6	318-U1361A-004H_4A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.65	318-U1361A-004H_4A-0.65	318-U1361A-004H_4A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.7	318-U1361A-004H_4A-0.7	318-U1361A-004H_4A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.75	318-U1361A-004H_4A-0.75	318-U1361A-004H_4A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.8	318-U1361A-004H_4A-0.8	318-U1361A-004H_4A-0.8	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.85	318-U1361A-004H_4A-0.85	318-U1361A-004H_4A-0.85	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.9	318-U1361A-004H_4A-0.9	318-U1361A-004H_4A-0.9	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-0.95	318-U1361A-004H_4A-0.95	318-U1361A-004H_4A-0.95	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-1	318-U1361A-004H_4A-1	318-U1361A-004H_4A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-1.05	318-U1361A-004H_4A-1.05	318-U1361A-004H_4A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-1.1	318-U1361A-004H_4A-1.1	318-U1361A-004H_4A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-1.15	318-U1361A-004H_4A-1.15	318-U1361A-004H_4A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-1.2	318-U1361A-004H_4A-1.2	318-U1361A-004H_4A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-1.25	318-U1361A-004H_4A-1.25	318-U1361A-004H_4A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-1.3	318-U1361A-004H_4A-1.3	318-U1361A-004H_4A-1.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-1.35	318-U1361A-004H_4A-1.35	318-U1361A-004H_4A-1.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-1.4	318-U1361A-004H_4A-1.4	318-U1361A-004H_4A-1.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_4A-1.45	318-U1361A-004H_4A-1.45	318-U1361A-004H_4A-1.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.15	318-U1361A-004H_5A-0.15	318-U1361A-004H_5A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.2	318-U1361A-004H_5A-0.2	318-U1361A-004H_5A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.25	318-U1361A-004H_5A-0.25	318-U1361A-004H_5A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.3	318-U1361A-004H_5A-0.3	318-U1361A-004H_5A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.35	318-U1361A-004H_5A-0.35	318-U1361A-004H_5A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.4	318-U1361A-004H_5A-0.4	318-U1361A-004H_5A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.45	318-U1361A-004H_5A-0.45	318-U1361A-004H_5A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.5	318-U1361A-004H_5A-0.5	318-U1361A-004H_5A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.55	318-U1361A-004H_5A-0.55	318-U1361A-004H_5A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.6	318-U1361A-004H_5A-0.6	318-U1361A-004H_5A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.65	318-U1361A-004H_5A-0.65	318-U1361A-004H_5A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.7	318-U1361A-004H_5A-0.7	318-U1361A-004H_5A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.75	318-U1361A-004H_5A-0.75	318-U1361A-004H_5A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.8	318-U1361A-004H_5A-0.8	318-U1361A-004H_5A-0.8	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.85	318-U1361A-004H_5A-0.85	318-U1361A-004H_5A-0.85	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.9	318-U1361A-004H_5A-0.9	318-U1361A-004H_5A-0.9	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-0.95	318-U1361A-004H_5A-0.95	318-U1361A-004H_5A-0.95	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-1	318-U1361A-004H_5A-1	318-U1361A-004H_5A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-1.05	318-U1361A-004H_5A-1.05	318-U1361A-004H_5A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-1.1	318-U1361A-004H_5A-1.1	318-U1361A-004H_5A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-1.15	318-U1361A-004H_5A-1.15	318-U1361A-004H_5A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-1.2	318-U1361A-004H_5A-1.2	318-U1361A-004H_5A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-1.25	318-U1361A-004H_5A-1.25	318-U1361A-004H_5A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-1.3	318-U1361A-004H_5A-1.3	318-U1361A-004H_5A-1.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-1.35	318-U1361A-004H_5A-1.35	318-U1361A-004H_5A-1.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-1.4	318-U1361A-004H_5A-1.4	318-U1361A-004H_5A-1.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_5A-1.45	318-U1361A-004H_5A-1.45	318-U1361A-004H_5A-1.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.1	318-U1361A-004H_6A-0.1	318-U1361A-004H_6A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.15	318-U1361A-004H_6A-0.15	318-U1361A-004H_6A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.2	318-U1361A-004H_6A-0.2	318-U1361A-004H_6A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.25	318-U1361A-004H_6A-0.25	318-U1361A-004H_6A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.3	318-U1361A-004H_6A-0.3	318-U1361A-004H_6A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.35	318-U1361A-004H_6A-0.35	318-U1361A-004H_6A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.4	318-U1361A-004H_6A-0.4	318-U1361A-004H_6A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.45	318-U1361A-004H_6A-0.45	318-U1361A-004H_6A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.5	318-U1361A-004H_6A-0.5	318-U1361A-004H_6A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.55	318-U1361A-004H_6A-0.55	318-U1361A-004H_6A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-004H_6A-0.6	318-U1361A-004H_6A-0.6	318-U1361A-004H_6A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H-2-W-48	318-U1361A-005H-2-W-48	318-U1361A-005H-2-W-48	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-005H-3-W-78	318-U1361A-005H-3-W-78	318-U1361A-005H-3-W-78	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-005H-4-W-55	318-U1361A-005H-4-W-55	318-U1361A-005H-4-W-55	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-005H-5-W-47	318-U1361A-005H-5-W-47	318-U1361A-005H-5-W-47	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-005H-6-W-48	318-U1361A-005H-6-W-48	318-U1361A-005H-6-W-48	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-005H-7-W-38	318-U1361A-005H-7-W-38	318-U1361A-005H-7-W-38	Sedimentary	Not Specified	Sediment Layer	0.007	
This study	U1361A	318-U1361A-005H_2A-0.1	318-U1361A-005H_2A-0.1	318-U1361A-005H_2A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.15	318-U1361A-005H_2A-0.15	318-U1361A-005H_2A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.2	318-U1361A-005H_2A-0.2	318-U1361A-005H_2A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.25	318-U1361A-005H_2A-0.25	318-U1361A-005H_2A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.3	318-U1361A-005H_2A-0.3	318-U1361A-005H_2A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.35	318-U1361A-005H_2A-0.35	318-U1361A-005H_2A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.4	318-U1361A-005H_2A-0.4	318-U1361A-005H_2A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.45	318-U1361A-005H_2A-0.45	318-U1361A-005H_2A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.5	318-U1361A-005H_2A-0.5	318-U1361A-005H_2A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.55	318-U1361A-005H_2A-0.55	318-U1361A-005H_2A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.6	318-U1361A-005H_2A-0.6	318-U1361A-005H_2A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.65	318-U1361A-005H_2A-0.65	318-U1361A-005H_2A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.7	318-U1361A-005H_2A-0.7	318-U1361A-005H_2A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.75	318-U1361A-005H_2A-0.75	318-U1361A-005H_2A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.8	318-U1361A-005H_2A-0.8	318-U1361A-005H_2A-0.8	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.85	318-U1361A-005H_2A-0.85	318-U1361A-005H_2A-0.85	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.9	318-U1361A-005H_2A-0.9	318-U1361A-005H_2A-0.9	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-0.95	318-U1361A-005H_2A-0.95	318-U1361A-005H_2A-0.95	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-1	318-U1361A-005H_2A-1	318-U1361A-005H_2A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-1.05	318-U1361A-005H_2A-1.05	318-U1361A-005H_2A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-1.1	318-U1361A-005H_2A-1.1	318-U1361A-005H_2A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-1.15	318-U1361A-005H_2A-1.15	318-U1361A-005H_2A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-1.2	318-U1361A-005H_2A-1.2	318-U1361A-005H_2A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-1.25	318-U1361A-005H_2A-1.25	318-U1361A-005H_2A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-1.3	318-U1361A-005H_2A-1.3	318-U1361A-005H_2A-1.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-1.35	318-U1361A-005H_2A-1.35	318-U1361A-005H_2A-1.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-1.4	318-U1361A-005H_2A-1.4	318-U1361A-005H_2A-1.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-005H_2A-1.45	318-U1361A-005H_2A-1.45	318-U1361A-005H_2A-1.45	Sedimentary	Not Specified	Sediment Layer		
