tab 	specimens
analysts	aniso_ftest	aniso_ftest12	aniso_ftest23	aniso_s	aniso_s_mean	aniso_s_n_measurements	aniso_s_sigma	aniso_s_unit	aniso_tilt_correction	aniso_type	aniso_v1	aniso_v2	aniso_v3	citations	description	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_measurements	dir_nrm_origin	dir_polarity	dir_tilt_correction	experiments	geologic_classes	geologic_types	int_abs	int_b	int_b_beta	int_b_sigma	int_corr	int_drat	int_drats	int_f	int_fvds	int_gamma	int_mad_free	int_md	int_n_measurements	int_n_ptrm	int_q	int_rsc	int_scat	int_treat_dc_field	lithologies	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
														This study		A	0.3	177	38.5	0.7	14	p	n	-1	LP-DIR-AF:jm024b1	extrusive:igneous	lava flow					u														basalt	0.18	0.01	T	DE-BFL:LP-DIR-AF	g	jm024b	pmagpy-2.92	jm024b1
														This study		A	0.3	286	76.2	0.7	14	p	n	0	LP-DIR-AF:jm024b1	extrusive:igneous	lava flow					u														basalt	0.18	0.01	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	jm024b	pmagpy-2.92	jm024b1
														This study		A	0.3	286	76.2	0.7	14	p	n	100	LP-DIR-AF:jm024b1	extrusive:igneous	lava flow					u														basalt	0.18	0.01	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-SUN	g	jm024b	pmagpy-2.92	jm024b1
														This study		A	0.8	164.2	33.9	1.1	12	p	n	-1	LP-DIR-AF:jm024c1	extrusive:igneous	lava flow					u														basalt	0.18	0.015	T	DE-BFL:LP-DIR-AF	g	jm024c	pmagpy-2.92	jm024c1
														This study		A	0.8	276.9	69.5	1.1	12	p	n	0	LP-DIR-AF:jm024c1	extrusive:igneous	lava flow					u														basalt	0.18	0.015	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-GPS-DIFF	g	jm024c	pmagpy-2.92	jm024c1
														This study		A	0.8	276.9	69.5	1.1	12	p	n	100	LP-DIR-AF:jm024c1	extrusive:igneous	lava flow					u														basalt	0.18	0.015	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-GPS-DIFF	g	jm024c	pmagpy-2.92	jm024c1
														This study		A	90	257.3	-6	3.7	12	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm024d1	extrusive:igneous	lava flow					u														basalt	833	273	K	DE-BFP:LP-DIR-T	g	jm024d	pmagpy-2.92	jm024d1
														This study		A	90	155.6	10.1	3.7	12	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm024d1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-GPS-DIFF	g	jm024d	pmagpy-2.92	jm024d1
														This study		A	90	155.6	10.1	3.7	12	p	n	100	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm024d1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFP:LP-DIR-T:SO-GPS-DIFF	g	jm024d	pmagpy-2.92	jm024d1
														This study												extrusive:igneous	lava flow																			basalt						jm024d		jm024d2
														This study		A	90	266.2	-0.4	3.2	12	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm024e1	extrusive:igneous	lava flow					u														basalt	833	273	K	DE-BFP:LP-DIR-T	g	jm024e	pmagpy-2.92	jm024e1
														This study		A	90	186.8	3.4	3.2	12	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm024e1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-GPS-DIFF	g	jm024e	pmagpy-2.92	jm024e1
														This study		A	90	186.8	3.4	3.2	12	p	n	100	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm024e1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFP:LP-DIR-T:SO-GPS-DIFF	g	jm024e	pmagpy-2.92	jm024e1
														This study		A	4.3	173.5	20.8	3.1	9	p	n	-1	LP-DIR-T:jm024f1	extrusive:igneous	lava flow					u														basalt	833	623	K	DE-BFL:LP-DIR-T	g	jm024f	pmagpy-2.92	jm024f1
														This study		A	4.3	3.8	83.9	3.1	9	p	n	0	LP-DIR-T:jm024f1	extrusive:igneous	lava flow					u														basalt	833	623	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-GPS-DIFF	g	jm024f	pmagpy-2.92	jm024f1
														This study		A	4.3	3.8	83.9	3.1	9	p	n	100	LP-DIR-T:jm024f1	extrusive:igneous	lava flow					u														basalt	833	623	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-T:SO-GPS-DIFF	g	jm024f	pmagpy-2.92	jm024f1
														This study												extrusive:igneous	lava flow																			basalt						jm024f		jm024f2
														This study		A	90	249.8	-19.4	3.8	11	p	n	-1	LP-DIR-T:jm024g1	extrusive:igneous	lava flow					u														basalt	833	423	K	DE-BFP:LP-DIR-T	g	jm024g	pmagpy-2.92	jm024g1
														This study		A	90	311.6	-12.8	3.8	11	p	n	0	LP-DIR-T:jm024g1	extrusive:igneous	lava flow					u														basalt	833	423	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-GPS-DIFF	g	jm024g	pmagpy-2.92	jm024g1
														This study		A	90	311.6	-12.8	3.8	11	p	n	100	LP-DIR-T:jm024g1	extrusive:igneous	lava flow					u														basalt	833	423	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFP:LP-DIR-T:SO-GPS-DIFF	g	jm024g	pmagpy-2.92	jm024g1
														This study												extrusive:igneous	lava flow																			basalt						jm024g		jm024g2
														This study												extrusive:igneous	lava flow																			basalt						jm024h		jm024h1
														This study												extrusive:igneous	lava flow																			basalt						jm024i		jm024i1
														This study												extrusive:igneous	lava flow																			basalt						jm024i		jm024i2
														This study												extrusive:igneous	lava flow																			basalt						jm024j		jm024j1
														This study		A	0.4	188.9	40.3	0.8	13	p	n	-1	LP-DIR-AF:jm025a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	jm025a	pmagpy-2.92	jm025a1
														This study		A	0.4	7.8	75.7	0.8	13	p	n	0	LP-DIR-AF:jm025a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	jm025a	pmagpy-2.92	jm025a1
														This study		A	0.4	7.8	75.7	0.8	13	p	n	100	LP-DIR-AF:jm025a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-SUN	g	jm025a	pmagpy-2.92	jm025a1
														This study												extrusive:igneous	lava flow																			basalt						jm025a		jm025a2
														This study		A	0.4	185.8	42.5	1.1	16	p	n	-1	LP-DIR-AF:jm025b1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DE-BFL:LP-DIR-AF	g	jm025b	pmagpy-2.92	jm025b1
														This study		A	0.4	15.2	75.2	1.1	16	p	n	0	LP-DIR-AF:jm025b1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	jm025b	pmagpy-2.92	jm025b1
														This study		A	0.4	15.2	75.2	1.1	16	p	n	100	LP-DIR-AF:jm025b1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-SUN	g	jm025b	pmagpy-2.92	jm025b1
														This study		A	0.3	187.6	36	1.2	16	p	n	-1	LP-DIR-AF:jm025c1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DE-BFL:LP-DIR-AF	g	jm025c	pmagpy-2.92	jm025c1
														This study		A	0.3	13.9	75.4	1.2	16	p	n	0	LP-DIR-AF:jm025c1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	jm025c	pmagpy-2.92	jm025c1
														This study		A	0.3	13.9	75.4	1.2	16	p	n	100	LP-DIR-AF:jm025c1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-SUN	g	jm025c	pmagpy-2.92	jm025c1
														This study		A	90	269	-0.3	3.5	12	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm025d1	extrusive:igneous	lava flow					u														basalt	833	273	K	DE-BFP:LP-DIR-T	g	jm025d	pmagpy-2.92	jm025d1
														This study		A	90	297.9	0.7	3.5	12	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm025d1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	jm025d	pmagpy-2.92	jm025d1
														This study		A	90	297.9	0.7	3.5	12	p	n	100	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm025d1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFP:LP-DIR-T:SO-SUN	g	jm025d	pmagpy-2.92	jm025d1
														This study												extrusive:igneous	lava flow																			basalt						jm025d		jm025d2
														This study		A	90	103.9	-1	3.2	12	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm025e1	extrusive:igneous	lava flow					u														basalt	833	273	K	DE-BFP:LP-DIR-T	g	jm025e	pmagpy-2.92	jm025e1
														This study		A	90	140.9	10.3	3.2	12	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm025e1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	jm025e	pmagpy-2.92	jm025e1
														This study		A	90	140.9	10.3	3.2	12	p	n	100	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm025e1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFP:LP-DIR-T:SO-SUN	g	jm025e	pmagpy-2.92	jm025e1
														This study												extrusive:igneous	lava flow																			basalt						jm025e		jm025e2
														This study		A	1	181.3	61.9	1.6	12	p	n	-1	LP-DIR-T:jm025f1	extrusive:igneous	lava flow					u														basalt	833	273	K	DE-BFL:LP-DIR-T	g	jm025f	pmagpy-2.92	jm025f1
														This study		A	1	19.1	73.1	1.6	12	p	n	0	LP-DIR-T:jm025f1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	jm025f	pmagpy-2.92	jm025f1
														This study		A	1	19.1	73.1	1.6	12	p	n	100	LP-DIR-T:jm025f1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-T:SO-SUN	g	jm025f	pmagpy-2.92	jm025f1
														This study		A	0.7	186.5	41	2.4	11	p	n	-1	LP-DIR-T:jm025g1	extrusive:igneous	lava flow					u														basalt	833	423	K	DE-BFL:LP-DIR-T	g	jm025g	pmagpy-2.92	jm025g1
														This study		A	0.7	19.1	75.9	2.4	11	p	n	0	LP-DIR-T:jm025g1	extrusive:igneous	lava flow					u														basalt	833	423	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	jm025g	pmagpy-2.92	jm025g1
														This study		A	0.7	19.1	75.9	2.4	11	p	n	100	LP-DIR-T:jm025g1	extrusive:igneous	lava flow					u														basalt	833	423	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-T:SO-SUN	g	jm025g	pmagpy-2.92	jm025g1
														This study												extrusive:igneous	lava flow																			basalt						jm025g		jm025g2
														This study												extrusive:igneous	lava flow																			basalt						jm025h		jm025h1
														This study												extrusive:igneous	lava flow																			basalt						jm025h		jm025h2
														This study												extrusive:igneous	lava flow																			basalt						jm025h		jm025h3
														This study												extrusive:igneous	lava flow																			basalt						jm025i		jm025i1
														This study												extrusive:igneous	lava flow																			basalt						jm025i		jm025i2
														This study												extrusive:igneous	lava flow																			basalt						jm025i		jm025i3
														This study												extrusive:igneous	lava flow																			basalt						jm025j		jm025j1
														This study												extrusive:igneous	lava flow																			basalt						jm025j		jm025j2
														This study												extrusive:igneous	lava flow																			basalt						jm025j		jm025j3
														This study		A	0.1	186.1	47.2	0.9	14	p	n	-1	LP-DIR-AF:jm026a1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DE-BFL:LP-DIR-AF	g	jm026a	pmagpy-2.92	jm026a1
														This study		A	0.1	337.5	72.8	0.9	14	p	n	0	LP-DIR-AF:jm026a1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	jm026a	pmagpy-2.92	jm026a1
														This study		A	0.1	337.5	72.8	0.9	14	p	n	100	LP-DIR-AF:jm026a1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-SUN	g	jm026a	pmagpy-2.92	jm026a1
														This study												extrusive:igneous	lava flow																			basalt						jm026a		jm026a2
														This study		A	0.1	192.2	45.8	1	15	p	n	-1	LP-DIR-AF:jm026b1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	jm026b	pmagpy-2.92	jm026b1
														This study		A	0.1	332	74	1	15	p	n	0	LP-DIR-AF:jm026b1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	jm026b	pmagpy-2.92	jm026b1
														This study		A	0.1	332	74	1	15	p	n	100	LP-DIR-AF:jm026b1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-SUN	g	jm026b	pmagpy-2.92	jm026b1
														This study		A	0.2	196.3	42.1	1	14	p	n	-1	LP-DIR-AF:jm026c1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DE-BFL:LP-DIR-AF	g	jm026c	pmagpy-2.92	jm026c1
														This study		A	0.2	334.6	74.6	1	14	p	n	0	LP-DIR-AF:jm026c1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	jm026c	pmagpy-2.92	jm026c1
														This study		A	0.2	334.6	74.6	1	14	p	n	100	LP-DIR-AF:jm026c1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-SUN	g	jm026c	pmagpy-2.92	jm026c1
														This study												extrusive:igneous	lava flow																			basalt						jm026c		jm026c2
														This study		A	89.8	106.5	2.8	4.9	14	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm026d1	extrusive:igneous	lava flow					u														basalt	853	273	K	DE-BFP:LP-DIR-T	g	jm026d	pmagpy-2.92	jm026d1
														This study		A	89.8	180.7	13.4	4.9	14	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm026d1	extrusive:igneous	lava flow					u														basalt	853	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	jm026d	pmagpy-2.92	jm026d1
														This study		A	89.8	180.7	13.4	4.9	14	p	n	100	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm026d1	extrusive:igneous	lava flow					u														basalt	853	273	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFP:LP-DIR-T:SO-SUN	g	jm026d	pmagpy-2.92	jm026d1
unknown														This study			11.8	199.6	47			p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm026d1	extrusive:igneous	lava flow	0.0000339	-0.848	0.126	0.107	u	35.9	18.4	0.846	0.66	2	6.9	7	9	5	5.6	0.8922	t	0.00004	basalt	773	273	K	DE-BFL:IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM	g	jm026d	pmagpy-2.92	jm026d1
														This study		A	1.6	201.4	55.6	2.5	9	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm026e1	extrusive:igneous	lava flow					u														basalt	853	698	K	DE-BFL:LP-DIR-T	g	jm026e	pmagpy-2.92	jm026e1
														This study		A	1.6	337.2	70.6	2.5	9	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm026e1	extrusive:igneous	lava flow					u														basalt	853	698	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	jm026e	pmagpy-2.92	jm026e1
														This study		A	1.6	337.2	70.6	2.5	9	p	n	100	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm026e1	extrusive:igneous	lava flow					u														basalt	853	698	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-T:SO-SUN	g	jm026e	pmagpy-2.92	jm026e1
unknown														This study			5.3	209	61.8			p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm026e1	extrusive:igneous	lava flow	0.0000472	-1.181	0.161	0.19	u	40	23.9	0.772	0.72	1.5	6.1	7	9	6	4	0.8269	t	0.00004	basalt	773	273	K	DE-BFL:IE-TT:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:SM-TTEST	g	jm026e	pmagpy-2.92	jm026e1
														This study												extrusive:igneous	lava flow																			basalt						jm026e		jm026e2
														This study		A	0	213.3	62.1	0.7	12	p	n	-1	LP-DIR-T:jm026f1	extrusive:igneous	lava flow					u														basalt	833	273	K	DE-BFL:LP-DIR-T	g	jm026f	pmagpy-2.92	jm026f1
														This study		A	0	343.6	74	0.7	12	p	n	0	LP-DIR-T:jm026f1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	jm026f	pmagpy-2.92	jm026f1
														This study		A	0	343.6	74	0.7	12	p	n	100	LP-DIR-T:jm026f1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-T:SO-SUN	g	jm026f	pmagpy-2.92	jm026f1
														This study												extrusive:igneous	lava flow																			basalt						jm026f		jm026f2
														This study		A	0.5	216.2	62.3	0.8	10	p	n	-1	LP-DIR-T:jm026g1	extrusive:igneous	lava flow					u														basalt	833	523	K	DE-BFL:LP-DIR-T	g	jm026g	pmagpy-2.92	jm026g1
														This study		A	0.5	350.9	74	0.8	10	p	n	0	LP-DIR-T:jm026g1	extrusive:igneous	lava flow					u														basalt	833	523	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	jm026g	pmagpy-2.92	jm026g1
														This study		A	0.5	350.9	74	0.8	10	p	n	100	LP-DIR-T:jm026g1	extrusive:igneous	lava flow					u														basalt	833	523	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-T:SO-SUN	g	jm026g	pmagpy-2.92	jm026g1
														This study												extrusive:igneous	lava flow																			basalt						jm026h		jm026h1
														This study												extrusive:igneous	lava flow																			basalt						jm026h		jm026h2
														This study												extrusive:igneous	lava flow																			basalt						jm026i		jm026i1
														This study												extrusive:igneous	lava flow																			basalt						jm026i		jm026i2
														This study												extrusive:igneous	lava flow																			basalt						jm026i		jm026i3
														This study												extrusive:igneous	lava flow																			basalt						jm026j		jm026j1
														This study												extrusive:igneous	lava flow																			basalt						jm026j		jm026j2
														This study		A	0.2	174.2	8.6	1.2	12	p	n	-1	LP-DIR-AF:jm027a1	extrusive:igneous	lava flow					u														basalt	0.18	0.01	T	DE-BFL:LP-DIR-AF	g	jm027a	pmagpy-2.92	jm027a1
														This study		A	0.2	171.9	79.9	1.2	12	p	n	0	LP-DIR-AF:jm027a1	extrusive:igneous	lava flow					u														basalt	0.18	0.01	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	jm027a	pmagpy-2.92	jm027a1
														This study		A	0.2	171.9	79.9	1.2	12	p	n	100	LP-DIR-AF:jm027a1	extrusive:igneous	lava flow					u														basalt	0.18	0.01	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-SUN	g	jm027a	pmagpy-2.92	jm027a1
														This study												extrusive:igneous	lava flow																			basalt						jm027a		jm027a2
														This study												extrusive:igneous	lava flow																			basalt						jm027a		jm027a3
														This study		A	0.6	177.4	10.8	1.4	14	p	n	-1	LP-DIR-AF:jm027b1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DE-BFL:LP-DIR-AF	g	jm027b	pmagpy-2.92	jm027b1
														This study		A	0.6	186.2	83.3	1.4	14	p	n	0	LP-DIR-AF:jm027b1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	jm027b	pmagpy-2.92	jm027b1
														This study		A	0.6	186.2	83.3	1.4	14	p	n	100	LP-DIR-AF:jm027b1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-SUN	g	jm027b	pmagpy-2.92	jm027b1
														This study												extrusive:igneous	lava flow																			basalt						jm027b		jm027b2
														This study		A	0.7	173.8	40.7	0.9	16	p	n	-1	LP-DIR-AF:jm027c1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	jm027c	pmagpy-2.92	jm027c1
														This study		A	0.7	192.3	83	0.9	16	p	n	0	LP-DIR-AF:jm027c1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	jm027c	pmagpy-2.92	jm027c1
														This study		A	0.7	192.3	83	0.9	16	p	n	100	LP-DIR-AF:jm027c1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-AF:SO-SUN	g	jm027c	pmagpy-2.92	jm027c1
														This study												extrusive:igneous	lava flow																			basalt						jm027c		jm027c2
														This study												extrusive:igneous	lava flow																			basalt						jm027d		jm027d1
														This study												extrusive:igneous	lava flow																			basalt						jm027d		jm027d2
														This study		A	90	88.1	-0.3	2.9	15	p	n	-1	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm027e1	extrusive:igneous	lava flow					u														basalt	873	273	K	DE-BFP:LP-DIR-T	g	jm027e	pmagpy-2.92	jm027e1
														This study		A	90	123.3	-1.9	2.9	15	p	n	0	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm027e1	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DE-BFP:LP-DIR-T:SO-SUN	g	jm027e	pmagpy-2.92	jm027e1
														This study		A	90	123.3	-1.9	2.9	15	p	n	100	LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-BT-MD:LP-PI-TRM:jm027e1	extrusive:igneous	lava flow					u														basalt	873	273	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFP:LP-DIR-T:SO-SUN	g	jm027e	pmagpy-2.92	jm027e1
														This study												extrusive:igneous	lava flow																			basalt						jm027e		jm027e2
														This study		A	0.4	176.8	6	1.2	11	p	n	-1	LP-DIR-T:jm027f1	extrusive:igneous	lava flow					u														basalt	833	423	K	DE-BFL:LP-DIR-T	g	jm027f	pmagpy-2.92	jm027f1
														This study		A	0.4	207.7	78.5	1.2	11	p	n	0	LP-DIR-T:jm027f1	extrusive:igneous	lava flow					u														basalt	833	423	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	jm027f	pmagpy-2.92	jm027f1
														This study		A	0.4	207.7	78.5	1.2	11	p	n	100	LP-DIR-T:jm027f1	extrusive:igneous	lava flow					u														basalt	833	423	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-T:SO-SUN	g	jm027f	pmagpy-2.92	jm027f1
														This study												extrusive:igneous	lava flow																			basalt						jm027f		jm027f2
														This study		A	0.8	178.4	7.9	2.5	12	p	n	-1	LP-DIR-T:jm027g1	extrusive:igneous	lava flow					u														basalt	833	273	K	DE-BFL:LP-DIR-T	g	jm027g	pmagpy-2.92	jm027g1
														This study		A	0.8	194.3	80.8	2.5	12	p	n	0	LP-DIR-T:jm027g1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DE-BFL:LP-DIR-T:SO-SUN	g	jm027g	pmagpy-2.92	jm027g1
														This study		A	0.8	194.3	80.8	2.5	12	p	n	100	LP-DIR-T:jm027g1	extrusive:igneous	lava flow					u														basalt	833	273	K	DA-DIR-GEO:DA-DIR-TILT:DE-BFL:LP-DIR-T:SO-SUN	g	jm027g	pmagpy-2.92	jm027g1
														This study												extrusive:igneous	lava flow																			basalt						jm027h		jm027h1
														This study												extrusive:igneous	lava flow																			basalt						jm027h		jm027h2
														This study												extrusive:igneous	lava flow																			basalt						jm027i		jm027i1
														This study												extrusive:igneous	lava flow																			basalt						jm027i		jm027i2
														This study												extrusive:igneous	lava flow																			basalt						jm027j		jm027j1
														This study												extrusive:igneous	lava flow																			basalt						jm027j		jm027j2
														This study		A	1	187.4	8.4	1.7	13	p	n	-1	LP-DIR-AF:sp100a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DE-BFL:LP-DIR-AF	g	sp100a	pmagpy-2.88	sp100a1
														This study		A	1	38.8	81.1	1.7	13	p	n	0	LP-DIR-AF:sp100a1	extrusive:igneous	lava flow					u														basalt	0.18	0.005	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp100a	pmagpy-2.88	sp100a1
														This study		A	0.8	188.7	-0.7	1.4	12	p	n	-1	LP-DIR-AF:sp100b1	extrusive:igneous	lava flow					u														basalt	0.18	0.0125	T	DE-BFL:LP-DIR-AF	g	sp100b	pmagpy-2.88	sp100b1
														This study		A	0.8	74.5	81.2	1.4	12	p	n	0	LP-DIR-AF:sp100b1	extrusive:igneous	lava flow					u														basalt	0.18	0.0125	T	DA-DIR-GEO:DE-BFL:LP-DIR-AF:SO-SUN	g	sp100b	pmagpy-2.88	sp100b1
														This study		A	0.5	193	53	1.4	16	p	n	-1	LP-DIR-AF:sp100c1	extrusive:igneous	lava flow					u														basalt	0.18	0	T	DE-BFL:LP-DIR-AF	g	sp100c	pmagpy-2.88	sp100c1
