tab	samples
cooling_rate_corr	cooling_rate_mcd	citations	location	sample_alternatives	sample	scientists	site	method_codes	participantlist	azimuth	bed_dip	bed_dip_direction	geologic_classes	cooling_rate	azimuth_dec_correction	description	dip	height	igsn	lat	lithologies	lon	texture	geologic_types
		This study	McMurdo		mc209j		mc209	:SO-NO					Not Specified							-77.68544	Not Specified	166.36812		Not Specified
		This study	McMurdo		mc20a		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02		Not Specified
		This study	McMurdo		mc20b		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02		Not Specified
		This study	McMurdo		mc20c		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02		Not Specified
		This study	McMurdo		mc20d		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02		Not Specified
		This study	McMurdo		mc20e		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02		Not Specified
		This study	McMurdo		mc20f		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02		Not Specified
		This study	McMurdo		mc20g		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02		Not Specified
		This study	McMurdo		mc20h		mc20	:SO-NO					Not Specified							-77.88000	Not Specified	165.02		Not Specified
		This study	McMurdo		mc210a		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.3743		Not Specified
		This study	McMurdo		mc210b		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.3743		Not Specified
		This study	McMurdo		mc210c		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.3743		Not Specified
		This study	McMurdo		mc210d		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.3743		Not Specified
		This study	McMurdo		mc210e		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.3743		Not Specified
		This study	McMurdo		mc210f		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.3743		Not Specified
		This study	McMurdo		mc210g		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.3743		Not Specified
		This study	McMurdo		mc210h		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.3743		Not Specified
		This study	McMurdo		mc210i		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.3743		Not Specified
		This study	McMurdo		mc210j		mc210	:SO-NO					Not Specified							-77.69125	Not Specified	166.3743		Not Specified
		This study	McMurdo		mc211a		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.3397		Not Specified
		This study	McMurdo		mc211b		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.3397		Not Specified
		This study	McMurdo		mc211c		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.3397		Not Specified
		This study	McMurdo		mc211d		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.3397		Not Specified
		This study	McMurdo		mc211e		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.3397		Not Specified
		This study	McMurdo		mc211f		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.3397		Not Specified
		This study	McMurdo		mc211g		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.3397		Not Specified
		This study	McMurdo		mc211h		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.3397		Not Specified
		This study	McMurdo		mc211i		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.3397		Not Specified
		This study	McMurdo		mc211j		mc211	:SO-NO					Not Specified							-77.66147	Not Specified	166.3397		Not Specified
		This study	McMurdo		mc212a		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212b		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212c		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212d		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212e		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212f		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212g		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212h		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212i		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212j		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212k		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc212l		mc212	:SO-NO					Not Specified							-77.56505	Not Specified	166.35938		Not Specified
		This study	McMurdo		mc213a		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc213b		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc213c		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc213d		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc213e		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc213f		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc213g		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc213h		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc213i		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc213j		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc213k		mc213	:SO-NO					Not Specified							-77.22331	Not Specified	166.42877		Not Specified
		This study	McMurdo		mc214a		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.4294		Not Specified
		This study	McMurdo		mc214b		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.4294		Not Specified
		This study	McMurdo		mc214c		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.4294		Not Specified
		This study	McMurdo		mc214d		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.4294		Not Specified
		This study	McMurdo		mc214e		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.4294		Not Specified
		This study	McMurdo		mc214f		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.4294		Not Specified
		This study	McMurdo		mc214g		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.4294		Not Specified
		This study	McMurdo		mc214h		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.4294		Not Specified
		This study	McMurdo		mc214i		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.4294		Not Specified
		This study	McMurdo		mc214j		mc214	:SO-NO					Not Specified							-77.22355	Not Specified	166.4294		Not Specified
		This study	McMurdo		mc215a		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study	McMurdo		mc215b		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study	McMurdo		mc215c		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study	McMurdo		mc215d		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study	McMurdo		mc215e		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study	McMurdo		mc215f		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study	McMurdo		mc215g		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study	McMurdo		mc215h		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study	McMurdo		mc215i		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study	McMurdo		mc215j		mc215	:SO-NO					Not Specified							-77.47730	Not Specified	166.89491		Not Specified
		This study	McMurdo		mc216a		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study	McMurdo		mc216b		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study	McMurdo		mc216c		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study	McMurdo		mc216d		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study	McMurdo		mc216e		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study	McMurdo		mc216f		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study	McMurdo		mc216g		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study	McMurdo		mc216h		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study	McMurdo		mc216i		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study	McMurdo		mc216j		mc216	:SO-NO					Not Specified							-77.42391	Not Specified	166.81075		Not Specified
		This study	McMurdo		mc217a		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc217b		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc217c		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc217d		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc217e		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc217f		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc217g		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc217h		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc217i		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc217j		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc217k		mc217	:SO-NO					Not Specified							-77.50885	Not Specified	167.44064		Not Specified
		This study	McMurdo		mc218a		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218b		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218c		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218d		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218e		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218f		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218g		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218h		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218i		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218j		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218k		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc218l		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study	McMurdo		mc219a		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219b		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219c		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219d		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219e		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219f		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219g		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219h		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219i		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219j		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219k		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc219l		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study	McMurdo		mc21a		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49		Not Specified
		This study	McMurdo		mc21b		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49		Not Specified
		This study	McMurdo		mc21c		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49		Not Specified
		This study	McMurdo		mc21d		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49		Not Specified
		This study	McMurdo		mc21e		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49		Not Specified
		This study	McMurdo		mc21f		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49		Not Specified
		This study	McMurdo		mc21g		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49		Not Specified
		This study	McMurdo		mc21h		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49		Not Specified
		This study	McMurdo		mc220a		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study	McMurdo		mc220b		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study	McMurdo		mc220c		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study	McMurdo		mc220d		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study	McMurdo		mc220e		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study	McMurdo		mc220f		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study	McMurdo		mc220g		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study	McMurdo		mc220h		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study	McMurdo		mc220i		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study	McMurdo		mc220j		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study	McMurdo		mc221a		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study	McMurdo		mc221b		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study	McMurdo		mc221c		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study	McMurdo		mc221d		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study	McMurdo		mc221e		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study	McMurdo		mc221f		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study	McMurdo		mc221g		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study	McMurdo		mc221h		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study	McMurdo		mc221i		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study	McMurdo		mc221j		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study	McMurdo		mc222a		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study	McMurdo		mc222b		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study	McMurdo		mc222c		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study	McMurdo		mc222d		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study	McMurdo		mc222e		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study	McMurdo		mc222f		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study	McMurdo		mc222g		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study	McMurdo		mc222h		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study	McMurdo		mc222i		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study	McMurdo		mc222j		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study	McMurdo		mc223a		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223b		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223c		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223d		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223e		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223f		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223g		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223h		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223i		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223j		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223k		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc223l		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.7863		Not Specified
		This study	McMurdo		mc224a		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224b		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224c		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224d		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224e		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224f		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224g		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224h		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224i		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224j		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224k		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224l		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc224m		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.8839		Not Specified
		This study	McMurdo		mc225a		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc225b		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc225c		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc225d		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc225e		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc225f		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc225g		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc225h		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc225i		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc225j		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc225k		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study	McMurdo		mc226a		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc226b		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc226c		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc226d		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc226e		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc226f		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc226g		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc226h		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc226i		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc226j		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc226k		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study	McMurdo		mc227a		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study	McMurdo		mc227b		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study	McMurdo		mc227c		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study	McMurdo		mc227d		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study	McMurdo		mc227e		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study	McMurdo		mc227f		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study	McMurdo		mc227g		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study	McMurdo		mc227h		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study	McMurdo		mc227i		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study	McMurdo		mc227j		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study	McMurdo		mc228a		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study	McMurdo		mc228b		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study	McMurdo		mc228c		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study	McMurdo		mc228d		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study	McMurdo		mc228e		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study	McMurdo		mc228f		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study	McMurdo		mc228g		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study	McMurdo		mc228h		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study	McMurdo		mc228i		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study	McMurdo		mc228j		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study	McMurdo		mc229a		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study	McMurdo		mc229b		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study	McMurdo		mc229c		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study	McMurdo		mc229d		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study	McMurdo		mc229e		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study	McMurdo		mc229f		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study	McMurdo		mc229g		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study	McMurdo		mc229h		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study	McMurdo		mc229i		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study	McMurdo		mc229j		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study	McMurdo		mc229k		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc22a		mc22	:SO-NO					Not Specified							-78.20000	Not Specified	166.54		Not Specified
		This study			mc22b		mc22	:SO-NO					Not Specified							-78.20000	Not Specified	166.54		Not Specified
		This study	McMurdo		mc26a		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57		Not Specified
		This study	McMurdo		mc26b		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57		Not Specified
		This study	McMurdo		mc26c		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57		Not Specified
		This study	McMurdo		mc26d		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57		Not Specified
		This study	McMurdo		mc26e		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57		Not Specified
		This study	McMurdo		mc26f		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57		Not Specified
		This study	McMurdo		mc26g		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57		Not Specified
		This study	McMurdo		mc26h		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57		Not Specified
		This study	McMurdo		mc28a		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73		Not Specified
		This study	McMurdo		mc28b		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73		Not Specified
		This study	McMurdo		mc28c		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73		Not Specified
		This study	McMurdo		mc28d		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73		Not Specified
		This study	McMurdo		mc28e		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73		Not Specified
		This study	McMurdo		mc28f		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73		Not Specified
		This study	McMurdo		mc28g		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73		Not Specified
		This study	McMurdo		mc28h		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73		Not Specified
		This study	McMurdo		mc29a		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.8		Not Specified
