tab 	er_ages
age	age_description	age_unit	er_citation_names	er_location_name	er_site_name	magic_method_codes
26.8202		Ma	This study	DSDP Site 522	20-1-015	GM-PMAG-POL:GM-INT-L
26.8239		Ma	This study	DSDP Site 522	20-1-017	GM-PMAG-POL:GM-INT-L
26.8295		Ma	This study	DSDP Site 522	20-1-020	GM-PMAG-POL:GM-INT-L
26.8351		Ma	This study	DSDP Site 522	20-1-024	GM-PMAG-POL:GM-INT-L
26.8426		Ma	This study	DSDP Site 522	20-1-028	GM-PMAG-POL:GM-INT-L
26.8482		Ma	This study	DSDP Site 522	20-1-031	GM-PMAG-POL:GM-INT-L
26.8557		Ma	This study	DSDP Site 522	20-1-035	GM-PMAG-POL:GM-INT-L
26.8632		Ma	This study	DSDP Site 522	20-1-039	GM-PMAG-POL:GM-INT-L
26.8706		Ma	This study	DSDP Site 522	20-1-043	GM-PMAG-POL:GM-INT-L
26.8744		Ma	This study	DSDP Site 522	20-1-045	GM-PMAG-POL:GM-INT-L
26.8837		Ma	This study	DSDP Site 522	20-1-049	GM-PMAG-POL:GM-INT-L
26.8874		Ma	This study	DSDP Site 522	20-1-051	GM-PMAG-POL:GM-INT-L
26.8949		Ma	This study	DSDP Site 522	20-1-055	GM-PMAG-POL:GM-INT-L
26.9005		Ma	This study	DSDP Site 522	20-1-059	GM-PMAG-POL:GM-INT-L
26.908		Ma	This study	DSDP Site 522	20-1-062	GM-PMAG-POL:GM-INT-L
26.9117		Ma	This study	DSDP Site 522	20-1-065	GM-PMAG-POL:GM-INT-L
26.9192		Ma	This study	DSDP Site 522	20-1-068	GM-PMAG-POL:GM-INT-L
26.9248		Ma	This study	DSDP Site 522	20-1-071	GM-PMAG-POL:GM-INT-L
26.9304		Ma	This study	DSDP Site 522	20-1-075	GM-PMAG-POL:GM-INT-L
26.9397		Ma	This study	DSDP Site 522	20-1-080	GM-PMAG-POL:GM-INT-L
26.9453		Ma	This study	DSDP Site 522	20-1-083	GM-PMAG-POL:GM-INT-L
26.9509		Ma	This study	DSDP Site 522	20-1-086	GM-PMAG-POL:GM-INT-L
26.9565		Ma	This study	DSDP Site 522	20-1-089	GM-PMAG-POL:GM-INT-L
26.9621		Ma	This study	DSDP Site 522	20-1-091	GM-PMAG-POL:GM-INT-L
26.9677		Ma	This study	DSDP Site 522	20-1-095	GM-PMAG-POL:GM-INT-L
26.9752		Ma	This study	DSDP Site 522	20-1-098	GM-PMAG-POL:GM-INT-L
26.9827		Ma	This study	DSDP Site 522	20-1-103	GM-PMAG-POL:GM-INT-L
26.9883		Ma	This study	DSDP Site 522	20-1-105	GM-PMAG-POL:GM-INT-L
26.9957		Ma	This study	DSDP Site 522	20-1-109	GM-PMAG-POL:GM-INT-L
27.0013		Ma	This study	DSDP Site 522	20-1-112	GM-PMAG-POL:GM-INT-L
27.0069		Ma	This study	DSDP Site 522	20-1-116	GM-PMAG-POL:GM-INT-L
27.0125		Ma	This study	DSDP Site 522	20-1-119	GM-PMAG-POL:GM-INT-L
27.02		Ma	This study	DSDP Site 522	20-1-122	GM-PMAG-POL:GM-INT-L
27.0234		Ma	This study	DSDP Site 522	20-1-125	GM-PMAG-POL:GM-INT-L
27.0303		Ma	This study	DSDP Site 522	20-1-129	GM-PMAG-POL:GM-INT-L
27.0354		Ma	This study	DSDP Site 522	20-1-132	GM-PMAG-POL:GM-INT-L
27.0405		Ma	This study	DSDP Site 522	20-1-135	GM-PMAG-POL:GM-INT-L
27.0456		Ma	This study	DSDP Site 522	20-1-138	GM-PMAG-POL:GM-INT-L
27.0525		Ma	This study	DSDP Site 522	20-1-142	GM-PMAG-POL:GM-INT-L
27.0576		Ma	This study	DSDP Site 522	20-1-144	GM-PMAG-POL:GM-INT-L
27.0661		Ma	This study	DSDP Site 522	20-1-150	GM-PMAG-POL:GM-INT-L
27.0696		Ma	This study	DSDP Site 522	20-2-001	GM-PMAG-POL:GM-INT-L
27.0747		Ma	This study	DSDP Site 522	20-2-004	GM-PMAG-POL:GM-INT-L
27.0798		Ma	This study	DSDP Site 522	20-2-007	GM-PMAG-POL:GM-INT-L
27.0849		Ma	This study	DSDP Site 522	20-2-010	GM-PMAG-POL:GM-INT-L
27.0918		Ma	This study	DSDP Site 522	20-2-015	GM-PMAG-POL:GM-INT-L
27.0969		Ma	This study	DSDP Site 522	20-2-018	GM-PMAG-POL:GM-INT-L
27.1037		Ma	This study	DSDP Site 522	20-2-022	GM-PMAG-POL:GM-INT-L
27.1088		Ma	This study	DSDP Site 522	20-2-025	GM-PMAG-POL:GM-INT-L
27.1157		Ma	This study	DSDP Site 522	20-2-028	GM-PMAG-POL:GM-INT-L
27.1225		Ma	This study	DSDP Site 522	20-2-032	GM-PMAG-POL:GM-INT-L
27.1276		Ma	This study	DSDP Site 522	20-2-035	GM-PMAG-POL:GM-INT-L
27.1345		Ma	This study	DSDP Site 522	20-2-040	GM-PMAG-POL:GM-INT-L
27.1413		Ma	This study	DSDP Site 522	20-2-043	GM-PMAG-POL:GM-INT-L
27.1481		Ma	This study	DSDP Site 522	20-2-047	GM-PMAG-POL:GM-INT-L
27.1584		Ma	This study	DSDP Site 522	20-2-054	GM-PMAG-POL:GM-INT-L
27.1652		Ma	This study	DSDP Site 522	20-2-057	GM-PMAG-POL:GM-INT-L
27.1687		Ma	This study	DSDP Site 522	20-2-060	GM-PMAG-POL:GM-INT-L
27.1755		Ma	This study	DSDP Site 522	20-2-064	GM-PMAG-POL:GM-INT-L
27.1806		Ma	This study	DSDP Site 522	20-2-066	GM-PMAG-POL:GM-INT-L
27.1857		Ma	This study	DSDP Site 522	20-2-069	GM-PMAG-POL:GM-INT-L
27.1909		Ma	This study	DSDP Site 522	20-2-073	GM-PMAG-POL:GM-INT-L
27.196		Ma	This study	DSDP Site 522	20-2-076	GM-PMAG-POL:GM-INT-L
27.2011		Ma	This study	DSDP Site 522	20-2-078	GM-PMAG-POL:GM-INT-L
27.2097		Ma	This study	DSDP Site 522	20-2-084	GM-PMAG-POL:GM-INT-L
27.2148		Ma	This study	DSDP Site 522	20-2-087	GM-PMAG-POL:GM-INT-L
27.2199		Ma	This study	DSDP Site 522	20-2-090	GM-PMAG-POL:GM-INT-L
27.225		Ma	This study	DSDP Site 522	20-2-092	GM-PMAG-POL:GM-INT-L
27.2302		Ma	This study	DSDP Site 522	20-2-096	GM-PMAG-POL:GM-INT-L
27.2353		Ma	This study	DSDP Site 522	20-2-099	GM-PMAG-POL:GM-INT-L
27.2404		Ma	This study	DSDP Site 522	20-2-102	GM-PMAG-POL:GM-INT-L
27.2438		Ma	This study	DSDP Site 522	20-2-104	GM-PMAG-POL:GM-INT-L
27.249		Ma	This study	DSDP Site 522	20-2-107	GM-PMAG-POL:GM-INT-L
27.2541		Ma	This study	DSDP Site 522	20-2-110	GM-PMAG-POL:GM-INT-L
27.2609		Ma	This study	DSDP Site 522	20-2-113	GM-PMAG-POL:GM-INT-L
27.2643		Ma	This study	DSDP Site 522	20-2-115	GM-PMAG-POL:GM-INT-L
27.536		Ma	This study	DSDP Site 522	21-1-025	GM-PMAG-POL:GM-INT-L
27.5445		Ma	This study	DSDP Site 522	21-1-029	GM-PMAG-POL:GM-INT-L
27.548		Ma	This study	DSDP Site 522	21-1-031	GM-PMAG-POL:GM-INT-L
27.5531		Ma	This study	DSDP Site 522	21-1-035	GM-PMAG-POL:GM-INT-L
27.5599		Ma	This study	DSDP Site 522	21-1-038	GM-PMAG-POL:GM-INT-L
27.5651		Ma	This study	DSDP Site 522	21-1-042	GM-PMAG-POL:GM-INT-L
27.5702		Ma	This study	DSDP Site 522	21-1-045	GM-PMAG-POL:GM-INT-L
27.5753		Ma	This study	DSDP Site 522	21-1-048	GM-PMAG-POL:GM-INT-L
27.5821		Ma	This study	DSDP Site 522	21-1-051	GM-PMAG-POL:GM-INT-L
27.5873		Ma	This study	DSDP Site 522	21-1-054	GM-PMAG-POL:GM-INT-L
27.5907		Ma	This study	DSDP Site 522	21-1-057	GM-PMAG-POL:GM-INT-L
27.5958		Ma	This study	DSDP Site 522	21-1-059	GM-PMAG-POL:GM-INT-L
27.6009		Ma	This study	DSDP Site 522	21-1-063	GM-PMAG-POL:GM-INT-L
27.6061		Ma	This study	DSDP Site 522	21-1-066	GM-PMAG-POL:GM-INT-L
27.6112		Ma	This study	DSDP Site 522	21-1-069	GM-PMAG-POL:GM-INT-L
27.6163		Ma	This study	DSDP Site 522	21-1-071	GM-PMAG-POL:GM-INT-L
27.6214		Ma	This study	DSDP Site 522	21-1-074	GM-PMAG-POL:GM-INT-L
27.6266		Ma	This study	DSDP Site 522	21-1-077	GM-PMAG-POL:GM-INT-L
27.6317		Ma	This study	DSDP Site 522	21-1-081	GM-PMAG-POL:GM-INT-L
27.6368		Ma	This study	DSDP Site 522	21-1-084	GM-PMAG-POL:GM-INT-L
27.6488		Ma	This study	DSDP Site 522	21-1-090	GM-PMAG-POL:GM-INT-L
27.6539		Ma	This study	DSDP Site 522	21-1-094	GM-PMAG-POL:GM-INT-L
27.659		Ma	This study	DSDP Site 522	21-1-096	GM-PMAG-POL:GM-INT-L
27.6659		Ma	This study	DSDP Site 522	21-1-100	GM-PMAG-POL:GM-INT-L
27.6693		Ma	This study	DSDP Site 522	21-1-103	GM-PMAG-POL:GM-INT-L
27.6744		Ma	This study	DSDP Site 522	21-1-106	GM-PMAG-POL:GM-INT-L
27.6795		Ma	This study	DSDP Site 522	21-1-108	GM-PMAG-POL:GM-INT-L
27.6864		Ma	This study	DSDP Site 522	21-1-113	GM-PMAG-POL:GM-INT-L
27.6915		Ma	This study	DSDP Site 522	21-1-115	GM-PMAG-POL:GM-INT-L
27.6949		Ma	This study	DSDP Site 522	21-1-118	GM-PMAG-POL:GM-INT-L
27.7017		Ma	This study	DSDP Site 522	21-1-122	GM-PMAG-POL:GM-INT-L
27.7069		Ma	This study	DSDP Site 522	21-1-124	GM-PMAG-POL:GM-INT-L
27.7103		Ma	This study	DSDP Site 522	21-1-127	GM-PMAG-POL:GM-INT-L
27.7188		Ma	This study	DSDP Site 522	21-1-131	GM-PMAG-POL:GM-INT-L
27.7222		Ma	This study	DSDP Site 522	21-1-134	GM-PMAG-POL:GM-INT-L
27.7308		Ma	This study	DSDP Site 522	21-1-138	GM-PMAG-POL:GM-INT-L
27.7359		Ma	This study	DSDP Site 522	21-1-142	GM-PMAG-POL:GM-INT-L
27.741		Ma	This study	DSDP Site 522	21-1-145	GM-PMAG-POL:GM-INT-L
27.7462		Ma	This study	DSDP Site 522	21-1-148	GM-PMAG-POL:GM-INT-L
27.753		Ma	This study	DSDP Site 522	21-2-001	GM-PMAG-POL:GM-INT-L
27.7633		Ma	This study	DSDP Site 522	21-2-008	GM-PMAG-POL:GM-INT-L
27.7701		Ma	This study	DSDP Site 522	21-2-011	GM-PMAG-POL:GM-INT-L
27.7735		Ma	This study	DSDP Site 522	21-2-014	GM-PMAG-POL:GM-INT-L
27.7786		Ma	This study	DSDP Site 522	21-2-016	GM-PMAG-POL:GM-INT-L
27.7855		Ma	This study	DSDP Site 522	21-2-021	GM-PMAG-POL:GM-INT-L
27.7906		Ma	This study	DSDP Site 522	21-2-023	GM-PMAG-POL:GM-INT-L
27.7957		Ma	This study	DSDP Site 522	21-2-026	GM-PMAG-POL:GM-INT-L
27.7991		Ma	This study	DSDP Site 522	21-2-029	GM-PMAG-POL:GM-INT-L
27.806		Ma	This study	DSDP Site 522	21-2-032	GM-PMAG-POL:GM-INT-L
27.8111		Ma	This study	DSDP Site 522	21-2-035	GM-PMAG-POL:GM-INT-L
27.8179		Ma	This study	DSDP Site 522	21-2-040	GM-PMAG-POL:GM-INT-L
27.8248		Ma	This study	DSDP Site 522	21-2-044	GM-PMAG-POL:GM-INT-L
27.8299		Ma	This study	DSDP Site 522	21-2-047	GM-PMAG-POL:GM-INT-L
27.8384		Ma	This study	DSDP Site 522	21-2-051	GM-PMAG-POL:GM-INT-L
27.8436		Ma	This study	DSDP Site 522	21-2-055	GM-PMAG-POL:GM-INT-L
27.8487		Ma	This study	DSDP Site 522	21-2-057	GM-PMAG-POL:GM-INT-L
27.8538		Ma	This study	DSDP Site 522	21-2-061	GM-PMAG-POL:GM-INT-L
27.8572		Ma	This study	DSDP Site 522	21-2-063	GM-PMAG-POL:GM-INT-L
27.8641		Ma	This study	DSDP Site 522	21-2-066	GM-PMAG-POL:GM-INT-L
27.8692		Ma	This study	DSDP Site 522	21-2-069	GM-PMAG-POL:GM-INT-L
27.876		Ma	This study	DSDP Site 522	21-2-073	GM-PMAG-POL:GM-INT-L
27.8812		Ma	This study	DSDP Site 522	21-2-077	GM-PMAG-POL:GM-INT-L
27.8863		Ma	This study	DSDP Site 522	21-2-080	GM-PMAG-POL:GM-INT-L
27.8914		Ma	This study	DSDP Site 522	21-2-083	GM-PMAG-POL:GM-INT-L
27.8982		Ma	This study	DSDP Site 522	21-2-086	GM-PMAG-POL:GM-INT-L
27.9034		Ma	This study	DSDP Site 522	21-2-089	GM-PMAG-POL:GM-INT-L
27.9102		Ma	This study	DSDP Site 522	21-2-093	GM-PMAG-POL:GM-INT-L
27.9153		Ma	This study	DSDP Site 522	21-2-097	GM-PMAG-POL:GM-INT-L
27.9204		Ma	This study	DSDP Site 522	21-2-100	GM-PMAG-POL:GM-INT-L
27.9273		Ma	This study	DSDP Site 522	21-2-104	GM-PMAG-POL:GM-INT-L
27.9341		Ma	This study	DSDP Site 522	21-2-107	GM-PMAG-POL:GM-INT-L
27.9392		Ma	This study	DSDP Site 522	21-2-111	GM-PMAG-POL:GM-INT-L
27.9444		Ma	This study	DSDP Site 522	21-2-113	GM-PMAG-POL:GM-INT-L
27.9495		Ma	This study	DSDP Site 522	21-2-116	GM-PMAG-POL:GM-INT-L
27.9597		Ma	This study	DSDP Site 522	21-2-123	GM-PMAG-POL:GM-INT-L
27.9649		Ma	This study	DSDP Site 522	21-2-125	GM-PMAG-POL:GM-INT-L
27.97		Ma	This study	DSDP Site 522	21-2-129	GM-PMAG-POL:GM-INT-L
27.9762		Ma	This study	DSDP Site 522	21-2-133	GM-PMAG-POL:GM-INT-L
27.98		Ma	This study	DSDP Site 522	21-2-136	GM-PMAG-POL:GM-INT-L
27.9837		Ma	This study	DSDP Site 522	21-2-139	GM-PMAG-POL:GM-INT-L
27.9875		Ma	This study	DSDP Site 522	21-2-143	GM-PMAG-POL:GM-INT-L
27.9912		Ma	This study	DSDP Site 522	21-2-146	GM-PMAG-POL:GM-INT-L
27.9963		Ma	This study	DSDP Site 522	21-2-149	GM-PMAG-POL:GM-INT-L
27.7513		Ma	This study	DSDP Site 522	21-2-150	GM-PMAG-POL:GM-INT-L
27.9987		Ma	This study	DSDP Site 522	21-3-001	GM-PMAG-POL:GM-INT-L
28.0037		Ma	This study	DSDP Site 522	21-3-005	GM-PMAG-POL:GM-INT-L
28.0075		Ma	This study	DSDP Site 522	21-3-008	GM-PMAG-POL:GM-INT-L
28.0112		Ma	This study	DSDP Site 522	21-3-011	GM-PMAG-POL:GM-INT-L
28.015		Ma	This study	DSDP Site 522	21-3-015	GM-PMAG-POL:GM-INT-L
28.0187		Ma	This study	DSDP Site 522	21-3-018	GM-PMAG-POL:GM-INT-L
28.0225		Ma	This study	DSDP Site 522	21-3-021	GM-PMAG-POL:GM-INT-L
28.0287		Ma	This study	DSDP Site 522	21-3-026	GM-PMAG-POL:GM-INT-L
28.0338		Ma	This study	DSDP Site 522	21-3-029	GM-PMAG-POL:GM-INT-L
28.0387		Ma	This study	DSDP Site 522	21-3-033	GM-PMAG-POL:GM-INT-L
28.0413		Ma	This study	DSDP Site 522	21-3-036	GM-PMAG-POL:GM-INT-L
28.045		Ma	This study	DSDP Site 522	21-3-038	GM-PMAG-POL:GM-INT-L
28.05		Ma	This study	DSDP Site 522	21-3-043	GM-PMAG-POL:GM-INT-L
28.0537		Ma	This study	DSDP Site 522	21-3-046	GM-PMAG-POL:GM-INT-L
28.0575		Ma	This study	DSDP Site 522	21-3-048	GM-PMAG-POL:GM-INT-L
28.0612		Ma	This study	DSDP Site 522	21-3-051	GM-PMAG-POL:GM-INT-L
28.065		Ma	This study	DSDP Site 522	21-3-055	GM-PMAG-POL:GM-INT-L
28.07		Ma	This study	DSDP Site 522	21-3-058	GM-PMAG-POL:GM-INT-L
28.0725		Ma	This study	DSDP Site 522	21-3-061	GM-PMAG-POL:GM-INT-L
28.0763		Ma	This study	DSDP Site 522	21-3-064	GM-PMAG-POL:GM-INT-L
28.08		Ma	This study	DSDP Site 522	21-3-067	GM-PMAG-POL:GM-INT-L
28.085		Ma	This study	DSDP Site 522	21-3-071	GM-PMAG-POL:GM-INT-L
28.0887		Ma	This study	DSDP Site 522	21-3-074	GM-PMAG-POL:GM-INT-L
28.0925		Ma	This study	DSDP Site 522	21-3-077	GM-PMAG-POL:GM-INT-L
28.095		Ma	This study	DSDP Site 522	21-3-079	GM-PMAG-POL:GM-INT-L
28.1012		Ma	This study	DSDP Site 522	21-3-083	GM-PMAG-POL:GM-INT-L
28.105		Ma	This study	DSDP Site 522	21-3-086	GM-PMAG-POL:GM-INT-L
28.1087		Ma	This study	DSDP Site 522	21-3-089	GM-PMAG-POL:GM-INT-L
28.1125		Ma	This study	DSDP Site 522	21-3-092	GM-PMAG-POL:GM-INT-L
28.1162		Ma	This study	DSDP Site 522	21-3-096	GM-PMAG-POL:GM-INT-L
28.1213		Ma	This study	DSDP Site 522	21-3-100	GM-PMAG-POL:GM-INT-L
28.1262		Ma	This study	DSDP Site 522	21-3-103	GM-PMAG-POL:GM-INT-L
28.1287		Ma	This study	DSDP Site 522	21-3-106	GM-PMAG-POL:GM-INT-L
28.1338		Ma	This study	DSDP Site 522	21-3-109	GM-PMAG-POL:GM-INT-L
28.2288		Ma	This study	DSDP Site 522	22-1-045	GM-PMAG-POL:GM-INT-L
28.235		Ma	This study	DSDP Site 522	22-1-051	GM-PMAG-POL:GM-INT-L
28.2388		Ma	This study	DSDP Site 522	22-1-054	GM-PMAG-POL:GM-INT-L
28.2475		Ma	This study	DSDP Site 522	22-1-061	GM-PMAG-POL:GM-INT-L
28.2525		Ma	This study	DSDP Site 522	22-1-064	GM-PMAG-POL:GM-INT-L
28.2575		Ma	This study	DSDP Site 522	22-1-068	GM-PMAG-POL:GM-INT-L
28.26		Ma	This study	DSDP Site 522	22-1-071	GM-PMAG-POL:GM-INT-L
28.2638		Ma	This study	DSDP Site 522	22-1-074	GM-PMAG-POL:GM-INT-L
28.2688		Ma	This study	DSDP Site 522	22-1-077	GM-PMAG-POL:GM-INT-L
28.2725		Ma	This study	DSDP Site 522	22-1-081	GM-PMAG-POL:GM-INT-L
28.2763		Ma	This study	DSDP Site 522	22-1-084	GM-PMAG-POL:GM-INT-L
28.28		Ma	This study	DSDP Site 522	22-1-086	GM-PMAG-POL:GM-INT-L
28.2847		Ma	This study	DSDP Site 522	22-1-090	GM-PMAG-POL:GM-INT-L
28.2894		Ma	This study	DSDP Site 522	22-1-093	GM-PMAG-POL:GM-INT-L
28.2941		Ma	This study	DSDP Site 522	22-1-095	GM-PMAG-POL:GM-INT-L
28.3019		Ma	This study	DSDP Site 522	22-1-100	GM-PMAG-POL:GM-INT-L
28.305		Ma	This study	DSDP Site 522	22-1-103	GM-PMAG-POL:GM-INT-L
28.3113		Ma	This study	DSDP Site 522	22-1-106	GM-PMAG-POL:GM-INT-L
28.316		Ma	This study	DSDP Site 522	22-1-109	GM-PMAG-POL:GM-INT-L
28.3207		Ma	This study	DSDP Site 522	22-1-112	GM-PMAG-POL:GM-INT-L
28.3254		Ma	This study	DSDP Site 522	22-1-115	GM-PMAG-POL:GM-INT-L
28.3301		Ma	This study	DSDP Site 522	22-1-118	GM-PMAG-POL:GM-INT-L
28.3348		Ma	This study	DSDP Site 522	22-1-121	GM-PMAG-POL:GM-INT-L
28.3395		Ma	This study	DSDP Site 522	22-1-124	GM-PMAG-POL:GM-INT-L
28.3442		Ma	This study	DSDP Site 522	22-1-127	GM-PMAG-POL:GM-INT-L
28.352		Ma	This study	DSDP Site 522	22-1-132	GM-PMAG-POL:GM-INT-L
28.3551		Ma	This study	DSDP Site 522	22-1-135	GM-PMAG-POL:GM-INT-L
28.3598		Ma	This study	DSDP Site 522	22-1-137	GM-PMAG-POL:GM-INT-L
28.3645		Ma	This study	DSDP Site 522	22-1-141	GM-PMAG-POL:GM-INT-L
28.3692		Ma	This study	DSDP Site 522	22-1-144	GM-PMAG-POL:GM-INT-L
28.3739		Ma	This study	DSDP Site 522	22-1-147	GM-PMAG-POL:GM-INT-L
28.3801		Ma	This study	DSDP Site 522	22-1-150	GM-PMAG-POL:GM-INT-L
28.3848		Ma	This study	DSDP Site 522	22-2-004	GM-PMAG-POL:GM-INT-L
28.3895		Ma	This study	DSDP Site 522	22-2-007	GM-PMAG-POL:GM-INT-L
28.3942		Ma	This study	DSDP Site 522	22-2-010	GM-PMAG-POL:GM-INT-L
28.3989		Ma	This study	DSDP Site 522	22-2-013	GM-PMAG-POL:GM-INT-L
28.4083		Ma	This study	DSDP Site 522	22-2-019	GM-PMAG-POL:GM-INT-L
28.413		Ma	This study	DSDP Site 522	22-2-022	GM-PMAG-POL:GM-INT-L
28.4177		Ma	This study	DSDP Site 522	22-2-025	GM-PMAG-POL:GM-INT-L
28.4224		Ma	This study	DSDP Site 522	22-2-028	GM-PMAG-POL:GM-INT-L
28.4271		Ma	This study	DSDP Site 522	22-2-031	GM-PMAG-POL:GM-INT-L
28.4318		Ma	This study	DSDP Site 522	22-2-034	GM-PMAG-POL:GM-INT-L
28.4365		Ma	This study	DSDP Site 522	22-2-036	GM-PMAG-POL:GM-INT-L
28.4412		Ma	This study	DSDP Site 522	22-2-040	GM-PMAG-POL:GM-INT-L
28.4459		Ma	This study	DSDP Site 522	22-2-043	GM-PMAG-POL:GM-INT-L
28.4505		Ma	This study	DSDP Site 522	22-2-046	GM-PMAG-POL:GM-INT-L
28.4599		Ma	This study	DSDP Site 522	22-2-051	GM-PMAG-POL:GM-INT-L
28.4646		Ma	This study	DSDP Site 522	22-2-055	GM-PMAG-POL:GM-INT-L
28.4678		Ma	This study	DSDP Site 522	22-2-057	GM-PMAG-POL:GM-INT-L
28.474		Ma	This study	DSDP Site 522	22-2-061	GM-PMAG-POL:GM-INT-L
28.4787		Ma	This study	DSDP Site 522	22-2-064	GM-PMAG-POL:GM-INT-L
28.4834		Ma	This study	DSDP Site 522	22-2-067	GM-PMAG-POL:GM-INT-L
28.4881		Ma	This study	DSDP Site 522	22-2-070	GM-PMAG-POL:GM-INT-L
28.4928		Ma	This study	DSDP Site 522	22-2-073	GM-PMAG-POL:GM-INT-L
28.5053		Ma	This study	DSDP Site 522	22-2-081	GM-PMAG-POL:GM-INT-L
28.51		Ma	This study	DSDP Site 522	22-2-083	GM-PMAG-POL:GM-INT-L
28.5134		Ma	This study	DSDP Site 522	22-2-086	GM-PMAG-POL:GM-INT-L
28.5167		Ma	This study	DSDP Site 522	22-2-090	GM-PMAG-POL:GM-INT-L
28.5201		Ma	This study	DSDP Site 522	22-2-093	GM-PMAG-POL:GM-INT-L
28.5235		Ma	This study	DSDP Site 522	22-2-096	GM-PMAG-POL:GM-INT-L
28.5268		Ma	This study	DSDP Site 522	22-2-098	GM-PMAG-POL:GM-INT-L
28.5313		Ma	This study	DSDP Site 522	22-2-102	GM-PMAG-POL:GM-INT-L
28.5336		Ma	This study	DSDP Site 522	22-2-105	GM-PMAG-POL:GM-INT-L
28.5369		Ma	This study	DSDP Site 522	22-2-108	GM-PMAG-POL:GM-INT-L
28.5414		Ma	This study	DSDP Site 522	22-2-112	GM-PMAG-POL:GM-INT-L
28.5448		Ma	This study	DSDP Site 522	22-2-114	GM-PMAG-POL:GM-INT-L
28.547		Ma	This study	DSDP Site 522	22-2-116	GM-PMAG-POL:GM-INT-L
28.5504		Ma	This study	DSDP Site 522	22-2-119	GM-PMAG-POL:GM-INT-L
28.5538		Ma	This study	DSDP Site 522	22-2-122	GM-PMAG-POL:GM-INT-L
28.5571		Ma	This study	DSDP Site 522	22-2-125	GM-PMAG-POL:GM-INT-L
28.5605		Ma	This study	DSDP Site 522	22-2-129	GM-PMAG-POL:GM-INT-L
28.565		Ma	This study	DSDP Site 522	22-2-133	GM-PMAG-POL:GM-INT-L
28.5684		Ma	This study	DSDP Site 522	22-2-136	GM-PMAG-POL:GM-INT-L
28.5728		Ma	This study	DSDP Site 522	22-2-140	GM-PMAG-POL:GM-INT-L
28.5785		Ma	This study	DSDP Site 522	22-3-004	GM-PMAG-POL:GM-INT-L
28.5841		Ma	This study	DSDP Site 522	22-3-009	GM-PMAG-POL:GM-INT-L
28.5886		Ma	This study	DSDP Site 522	22-3-014	GM-PMAG-POL:GM-INT-L
28.5919		Ma	This study	DSDP Site 522	22-3-016	GM-PMAG-POL:GM-INT-L
28.5953		Ma	This study	DSDP Site 522	22-3-019	GM-PMAG-POL:GM-INT-L
28.5987		Ma	This study	DSDP Site 522	22-3-023	GM-PMAG-POL:GM-INT-L
28.6009		Ma	This study	DSDP Site 522	22-3-025	GM-PMAG-POL:GM-INT-L
28.6054		Ma	This study	DSDP Site 522	22-3-028	GM-PMAG-POL:GM-INT-L
28.6133		Ma	This study	DSDP Site 522	22-3-035	GM-PMAG-POL:GM-INT-L
28.6189		Ma	This study	DSDP Site 522	22-3-040	GM-PMAG-POL:GM-INT-L
28.6222		Ma	This study	DSDP Site 522	22-3-043	GM-PMAG-POL:GM-INT-L
28.6256		Ma	This study	DSDP Site 522	22-3-047	GM-PMAG-POL:GM-INT-L
28.6301		Ma	This study	DSDP Site 522	22-3-051	GM-PMAG-POL:GM-INT-L
28.6335		Ma	This study	DSDP Site 522	22-3-054	GM-PMAG-POL:GM-INT-L
28.6368		Ma	This study	DSDP Site 522	22-3-057	GM-PMAG-POL:GM-INT-L
28.6413		Ma	This study	DSDP Site 522	22-3-061	GM-PMAG-POL:GM-INT-L
28.6436		Ma	This study	DSDP Site 522	22-3-062	GM-PMAG-POL:GM-INT-L
28.6469		Ma	This study	DSDP Site 522	22-3-065	GM-PMAG-POL:GM-INT-L
28.6503		Ma	This study	DSDP Site 522	22-3-068	GM-PMAG-POL:GM-INT-L
28.6537		Ma	This study	DSDP Site 522	22-3-071	GM-PMAG-POL:GM-INT-L
28.657		Ma	This study	DSDP Site 522	22-3-075	GM-PMAG-POL:GM-INT-L
28.6604		Ma	This study	DSDP Site 522	22-3-078	GM-PMAG-POL:GM-INT-L
28.666		Ma	This study	DSDP Site 522	22-3-083	GM-PMAG-POL:GM-INT-L
28.6694		Ma	This study	DSDP Site 522	22-3-086	GM-PMAG-POL:GM-INT-L
28.6727		Ma	This study	DSDP Site 522	22-3-089	GM-PMAG-POL:GM-INT-L
28.6761		Ma	This study	DSDP Site 522	22-3-091	GM-PMAG-POL:GM-INT-L
28.6806		Ma	This study	DSDP Site 522	22-3-095	GM-PMAG-POL:GM-INT-L
28.6828		Ma	This study	DSDP Site 522	22-3-098	GM-PMAG-POL:GM-INT-L
28.6862		Ma	This study	DSDP Site 522	22-3-100	GM-PMAG-POL:GM-INT-L
28.6896		Ma	This study	DSDP Site 522	22-3-104	GM-PMAG-POL:GM-INT-L
28.6929		Ma	This study	DSDP Site 522	22-3-107	GM-PMAG-POL:GM-INT-L
28.6963		Ma	This study	DSDP Site 522	22-3-110	GM-PMAG-POL:GM-INT-L
28.7008		Ma	This study	DSDP Site 522	22-3-113	GM-PMAG-POL:GM-INT-L
28.9185		Ma	This study	DSDP Site 522	25-1-007	GM-PMAG-POL:GM-INT-L
28.9601		Ma	This study	DSDP Site 522	25-1-044	GM-PMAG-POL:GM-INT-L
28.9803		Ma	This study	DSDP Site 522	25-1-063	GM-PMAG-POL:GM-INT-L
