tab 	pmag_results
er_location_names	vgp_lon	data_type	average_int_rel	magic_method_codes	average_dec	average_lon	vgp_lat	average_inc	er_sample_names	er_site_names	pmag_result_name	er_citation_names	average_lat	er_specimen_names	average_age	average_age_unit	average_height
DSDP Site 522	66.2	i	0.000433	LP-PI-IRM:LP-PI-REL:LT-AF-Z	9.9	355	80.4	-41.1	22-1-127	22-1-127	22-1-127	This study : Tauxe & Yamazaki 2007	-27	22-1-127	28.3442	Ma	-86.97
DSDP Site 522	108.1	i	0.0003951	LP-PI-IRM:LP-PI-REL:LT-AF-Z	32.8	355	61	-54	22-1-135	22-1-135	22-1-135	This study : Tauxe & Yamazaki 2007	-27	22-1-135	28.3551	Ma	-87.04
DSDP Site 522	95.2	i	0.0004382	LP-PI-IRM:LP-PI-REL:LT-AF-Z	33.6	355	60.3	-47	22-1-141	22-1-141	22-1-141	This study : Tauxe & Yamazaki 2007	-27	22-1-141	28.3645	Ma	-87.1
DSDP Site 522	102.7	i	0.0004858	LP-PI-IRM:LP-PI-REL:LT-AF-Z	43	355	52.5	-51	22-1-147	22-1-147	22-1-147	This study : Tauxe & Yamazaki 2007	-27	22-1-147	28.3739	Ma	-87.16
DSDP Site 522	94.4	i	0.0004781	LP-PI-IRM:LP-PI-REL:LT-AF-Z	87.3	355	7.7	-22.8	22-2-004	22-2-004	22-2-004	This study : Tauxe & Yamazaki 2007	-27	22-2-004	28.3848	Ma	-87.23
DSDP Site 522	261.7	i	0.0004252	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.5	355	79.8	-45.7	22-2-010	22-2-010	22-2-010	This study : Tauxe & Yamazaki 2007	-27	22-2-010	28.3942	Ma	-87.29
DSDP Site 522	52.5	i	0.0001958	LP-PI-IRM:LP-PI-REL:LT-AF-Z	45.8	355	32.9	17.4	22-2-019	22-2-019	22-2-019	This study : Tauxe & Yamazaki 2007	-27	22-2-019	28.4083	Ma	-87.38
DSDP Site 522	332.1	i	0.0002475	LP-PI-IRM:LP-PI-REL:LT-AF-Z	354.8	355	77	-28.1	22-2-025	22-2-025	22-2-025	This study : Tauxe & Yamazaki 2007	-27	22-2-025	28.4177	Ma	-87.44
DSDP Site 522	3	i	0.0002697	LP-PI-IRM:LP-PI-REL:LT-AF-Z	1.4	355	80.3	-32.1	22-2-031	22-2-031	22-2-031	This study : Tauxe & Yamazaki 2007	-27	22-2-031	28.4271	Ma	-87.5
DSDP Site 522	147.3	i	0.00017	LP-PI-IRM:LP-PI-REL:LT-AF-Z	9.3	355	74.6	-59.5	22-2-036	22-2-036	22-2-036	This study : Tauxe & Yamazaki 2007	-27	22-2-036	28.4365	Ma	-87.56
DSDP Site 522	104.2	i	0.0003509	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.2	355	87	-46.7	22-2-043	22-2-043	22-2-043	This study : Tauxe & Yamazaki 2007	-27	22-2-043	28.4459	Ma	-87.62
DSDP Site 522	86.4	i	0.000553	LP-PI-IRM:LP-PI-REL:LT-AF-Z	7.6	355	83.2	-45.5	22-2-051	22-2-051	22-2-051	This study : Tauxe & Yamazaki 2007	-27	22-2-051	28.4599	Ma	-87.71
DSDP Site 522	261.7	i	0.0006786	LP-PI-IRM:LP-PI-REL:LT-AF-Z	346.5	355	78	-45.6	22-2-057	22-2-057	22-2-057	This study : Tauxe & Yamazaki 2007	-27	22-2-057	28.4678	Ma	-87.76
DSDP Site 522	230.5	i	0.0002396	LP-PI-IRM:LP-PI-REL:LT-AF-Z	338.6	355	69.3	-56.5	22-2-064	22-2-064	22-2-064	This study : Tauxe & Yamazaki 2007	-27	22-2-064	28.4787	Ma	-87.83
DSDP Site 522	305.3	i	0.0001788	LP-PI-IRM:LP-PI-REL:LT-AF-Z	354.2	355	83	-39.4	22-2-070	22-2-070	22-2-070	This study : Tauxe & Yamazaki 2007	-27	22-2-070	28.4881	Ma	-87.89
DSDP Site 522	43.8	i	0.0001051	LP-PI-IRM:LP-PI-REL:LT-AF-Z	36.2	355	39.3	18.6	22-2-081	22-2-081	22-2-081	This study : Tauxe & Yamazaki 2007	-27	22-2-081	28.5053	Ma	-88
DSDP Site 522	68.2	i	0.0001507	LP-PI-IRM:LP-PI-REL:LT-AF-Z	104.9	355	-23.4	42.5	22-2-086	22-2-086	22-2-086	This study : Tauxe & Yamazaki 2007	-27	22-2-086	28.5134	Ma	-88.06
DSDP Site 522	70.5	i	0.0002394	LP-PI-IRM:LP-PI-REL:LT-AF-Z	102.6	355	-20.3	38.2	22-2-093	22-2-093	22-2-093	This study : Tauxe & Yamazaki 2007	-27	22-2-093	28.5201	Ma	-88.12
DSDP Site 522	44.9	i	0.0002658	LP-PI-IRM:LP-PI-REL:LT-AF-Z	82.5	355	-12.1	60.1	22-2-098	22-2-098	22-2-098	This study : Tauxe & Yamazaki 2007	-27	22-2-098	28.5268	Ma	-88.18
DSDP Site 522	53	i	0.0002464	LP-PI-IRM:LP-PI-REL:LT-AF-Z	55	355	21.6	29.4	22-2-105	22-2-105	22-2-105	This study : Tauxe & Yamazaki 2007	-27	22-2-105	28.5336	Ma	-88.24
DSDP Site 522	44.5	i	0.000354	LP-PI-IRM:LP-PI-REL:LT-AF-Z	9.4	355	78.3	-34.7	22-2-112	22-2-112	22-2-112	This study : Tauxe & Yamazaki 2007	-27	22-2-112	28.5414	Ma	-88.31
DSDP Site 522	311.8	i	0.0006185	LP-PI-IRM:LP-PI-REL:LT-AF-Z	354.4	355	82.4	-38	22-2-116	22-2-116	22-2-116	This study : Tauxe & Yamazaki 2007	-27	22-2-116	28.547	Ma	-88.36
DSDP Site 522	276.6	i	0.0006971	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.2	355	79	-42.1	22-2-122	22-2-122	22-2-122	This study : Tauxe & Yamazaki 2007	-27	22-2-122	28.5538	Ma	-88.42
DSDP Site 522	261.8	i	0.0005558	LP-PI-IRM:LP-PI-REL:LT-AF-Z	345.4	355	77	-45.5	22-2-129	22-2-129	22-2-129	This study : Tauxe & Yamazaki 2007	-27	22-2-129	28.5605	Ma	-88.48
DSDP Site 522	229.8	i	0.0005944	LP-PI-IRM:LP-PI-REL:LT-AF-Z	335.9	355	66.9	-57.6	22-2-136	22-2-136	22-2-136	This study : Tauxe & Yamazaki 2007	-27	22-2-136	28.5684	Ma	-88.55
DSDP Site 522	140.2	i	0.0003791	LP-PI-IRM:LP-PI-REL:LT-AF-Z	24.5	355	61.3	-66.2	22-3-004	22-3-004	22-3-004	This study : Tauxe & Yamazaki 2007	-27	22-3-004	28.5785	Ma	-88.64
DSDP Site 522	175.2	i	0.0002369	LP-PI-IRM:LP-PI-REL:LT-AF-Z	359	355	37.5	-84.7	22-3-014	22-3-014	22-3-014	This study : Tauxe & Yamazaki 2007	-27	22-3-014	28.5886	Ma	-88.73
DSDP Site 522	221.6	i	0.0001421	LP-PI-IRM:LP-PI-REL:LT-AF-Z	259.5	355	11.3	-62.3	22-3-019	22-3-019	22-3-019	This study : Tauxe & Yamazaki 2007	-27	22-3-019	28.5953	Ma	-88.79
DSDP Site 522	149	i	0.0002971	LP-PI-IRM:LP-PI-REL:LT-AF-Z	53.4	355	39.5	-76.9	22-3-025	22-3-025	22-3-025	This study : Tauxe & Yamazaki 2007	-27	22-3-025	28.6009	Ma	-88.84
DSDP Site 522	133.2	i	0.0003251	LP-PI-IRM:LP-PI-REL:LT-AF-Z	55.5	355	41.8	-69.3	22-3-035	22-3-035	22-3-035	This study : Tauxe & Yamazaki 2007	-27	22-3-035	28.6133	Ma	-88.95
DSDP Site 522	223.8	i	0.0003745	LP-PI-IRM:LP-PI-REL:LT-AF-Z	342.7	355	71.8	-57.3	22-3-043	22-3-043	22-3-043	This study : Tauxe & Yamazaki 2007	-27	22-3-043	28.6222	Ma	-89.03
DSDP Site 522	81.3	i	0.0003539	LP-PI-IRM:LP-PI-REL:LT-AF-Z	7.9	355	82.9	-44.7	22-3-051	22-3-051	22-3-051	This study : Tauxe & Yamazaki 2007	-27	22-3-051	28.6301	Ma	-89.1
DSDP Site 522	158.8	i	0.0004377	LP-PI-IRM:LP-PI-REL:LT-AF-Z	7.2	355	71.4	-63.2	22-3-057	22-3-057	22-3-057	This study : Tauxe & Yamazaki 2007	-27	22-3-057	28.6368	Ma	-89.16
DSDP Site 522	191.9	i	0.0004219	LP-PI-IRM:LP-PI-REL:LT-AF-Z	353.1	355	72.6	-62.2	22-3-062	22-3-062	22-3-062	This study : Tauxe & Yamazaki 2007	-27	22-3-062	28.6436	Ma	-89.22
DSDP Site 522	189.7	i	0.0004162	LP-PI-IRM:LP-PI-REL:LT-AF-Z	357.9	355	83.1	-53.1	22-3-068	22-3-068	22-3-068	This study : Tauxe & Yamazaki 2007	-27	22-3-068	28.6503	Ma	-89.28
DSDP Site 522	223.8	i	0.0002748	LP-PI-IRM:LP-PI-REL:LT-AF-Z	336.8	355	66.6	-59.7	22-3-075	22-3-075	22-3-075	This study : Tauxe & Yamazaki 2007	-27	22-3-075	28.657	Ma	-89.34
DSDP Site 522	228.8	i	0.0001918	LP-PI-IRM:LP-PI-REL:LT-AF-Z	337.8	355	68.4	-57.4	22-3-083	22-3-083	22-3-083	This study : Tauxe & Yamazaki 2007	-27	22-3-083	28.666	Ma	-89.42
DSDP Site 522	118.9	i	0.0002357	LP-PI-IRM:LP-PI-REL:LT-AF-Z	125.6	355	-21	-32.3	22-3-089	22-3-089	22-3-089	This study : Tauxe & Yamazaki 2007	-27	22-3-089	28.6727	Ma	-89.48
DSDP Site 522	293.3	i	0.0003475	LP-PI-IRM:LP-PI-REL:LT-AF-Z	263.9	355	-19.1	52.6	22-3-095	22-3-095	22-3-095	This study : Tauxe & Yamazaki 2007	-27	22-3-095	28.6806	Ma	-89.55
DSDP Site 522	278	i	0.0002855	LP-PI-IRM:LP-PI-REL:LT-AF-Z	263.4	355	-13.6	32.3	22-3-100	22-3-100	22-3-100	This study : Tauxe & Yamazaki 2007	-27	22-3-100	28.6862	Ma	-89.6
DSDP Site 522	279.1	i	0.0005374	LP-PI-IRM:LP-PI-REL:LT-AF-Z	249.3	355	-28.2	41.6	22-3-107	22-3-107	22-3-107	This study : Tauxe & Yamazaki 2007	-27	22-3-107	28.6929	Ma	-89.66
DSDP Site 522	280.5	i	0.0004455	LP-PI-IRM:LP-PI-REL:LT-AF-Z	270.4	355	-7.3	31.6	22-3-113	22-3-113	22-3-113	This study : Tauxe & Yamazaki 2007	-27	22-3-113	28.7008	Ma	-89.73
DSDP Site 522	216.5	i	0.0001677	LP-PI-IRM:LP-PI-REL:LT-AF-Z	205.4	355	-49.8	-9.5	25-1-044	25-1-044	25-1-044	This study : Tauxe & Yamazaki 2007	-27	25-1-044	28.9601	Ma	-92.04
DSDP Site 522	198.2	i	0.0002254	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.2	355	-79.8	32.3	25-1-066	25-1-066	25-1-066	This study : Tauxe & Yamazaki 2007	-27	25-1-066	28.9847	Ma	-92.26
DSDP Site 522	93.8	i	0.000265	LP-PI-IRM:LP-PI-REL:LT-AF-Z	169.2	355	-80.1	43.1	25-1-072	25-1-072	25-1-072	This study : Tauxe & Yamazaki 2007	-27	25-1-072	28.9915	Ma	-92.32
DSDP Site 522	72.9	i	0.0001852	LP-PI-IRM:LP-PI-REL:LT-AF-Z	145.3	355	-59.4	48	25-1-082	25-1-082	25-1-082	This study : Tauxe & Yamazaki 2007	-27	25-1-082	29.0016	Ma	-92.41
DSDP Site 522	182.2	i	0.0002775	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.3	355	-53.6	-17.8	25-1-100	25-1-100	25-1-100	This study : Tauxe & Yamazaki 2007	-27	25-1-100	29.0218	Ma	-92.59
DSDP Site 522	199.7	i	0.0003226	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.5	355	-61.5	1.5	25-1-107	25-1-107	25-1-107	This study : Tauxe & Yamazaki 2007	-27	25-1-107	29.0308	Ma	-92.67
DSDP Site 522	182.6	i	0.0002629	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.7	355	-77.5	27.5	25-1-113	25-1-113	25-1-113	This study : Tauxe & Yamazaki 2007	-27	25-1-113	29.0364	Ma	-92.72
DSDP Site 522	242.9	i	0.0003615	LP-PI-IRM:LP-PI-REL:LT-AF-Z	190.8	355	-79.2	39.7	25-1-118	25-1-118	25-1-118	This study : Tauxe & Yamazaki 2007	-27	25-1-118	29.0431	Ma	-92.78
DSDP Site 522	120	i	0.0003044	LP-PI-IRM:LP-PI-REL:LT-AF-Z	162.2	355	-68.7	26.1	25-1-126	25-1-126	25-1-126	This study : Tauxe & Yamazaki 2007	-27	25-1-126	29.0521	Ma	-92.86
DSDP Site 522	289.4	i	0.0002991	LP-PI-IRM:LP-PI-REL:LT-AF-Z	331.9	355	59.6	-22.7	25-1-133	25-1-133	25-1-133	This study : Tauxe & Yamazaki 2007	-27	25-1-133	29.0599	Ma	-92.93
DSDP Site 522	193	i	0.0002622	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.5	355	-75.7	25.3	25-1-143	25-1-143	25-1-143	This study : Tauxe & Yamazaki 2007	-27	25-1-143	29.07	Ma	-93.02
DSDP Site 522	2.6	i	0.0003101	LP-PI-IRM:LP-PI-REL:LT-AF-Z	6	355	42.1	36.9	25-1-149	25-1-149	25-1-149	This study : Tauxe & Yamazaki 2007	-27	25-1-149	29.0779	Ma	-93.09
DSDP Site 522	103.6	i	0.0002718	LP-PI-IRM:LP-PI-REL:LT-AF-Z	164.6	355	-74.9	38	25-2-005	25-2-005	25-2-005	This study : Tauxe & Yamazaki 2007	-27	25-2-005	29.0846	Ma	-93.15
DSDP Site 522	205.2	i	0.0002775	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.5	355	-66.8	12.9	25-2-011	25-2-011	25-2-011	This study : Tauxe & Yamazaki 2007	-27	25-2-011	29.0914	Ma	-93.21
DSDP Site 522	175.3	i	0.0002717	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180.1	355	-68.3	10.5	25-2-019	25-2-019	25-2-019	This study : Tauxe & Yamazaki 2007	-27	25-2-019	29.0992	Ma	-93.28
DSDP Site 522	191.2	i	0.0003876	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.6	355	-69.8	14.7	25-2-026	25-2-026	25-2-026	This study : Tauxe & Yamazaki 2007	-27	25-2-026	29.1082	Ma	-93.36
DSDP Site 522	198.1	i	0.0004673	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.8	355	-75.5	25.7	25-2-035	25-2-035	25-2-035	This study : Tauxe & Yamazaki 2007	-27	25-2-035	29.1172	Ma	-93.44
DSDP Site 522	244.2	i	0.0005172	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.1	355	-86	43.7	25-2-042	25-2-042	25-2-042	This study : Tauxe & Yamazaki 2007	-27	25-2-042	29.125	Ma	-93.51
DSDP Site 522	205.1	i	0.0003079	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186.5	355	-77.5	29.9	25-2-050	25-2-050	25-2-050	This study : Tauxe & Yamazaki 2007	-27	25-2-050	29.1351	Ma	-93.6
DSDP Site 522	209.2	i	0.0004028	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188	355	-76.2	28.8	25-2-058	25-2-058	25-2-058	This study : Tauxe & Yamazaki 2007	-27	25-2-058	29.143	Ma	-93.67
DSDP Site 522	109.7	i	0.0003833	LP-PI-IRM:LP-PI-REL:LT-AF-Z	168.9	355	-78.7	38.7	25-2-064	25-2-064	25-2-064	This study : Tauxe & Yamazaki 2007	-27	25-2-064	29.1508	Ma	-93.74
DSDP Site 522	269.1	i	0.0004181	LP-PI-IRM:LP-PI-REL:LT-AF-Z	193.9	355	-77.6	45.8	25-2-071	25-2-071	25-2-071	This study : Tauxe & Yamazaki 2007	-27	25-2-071	29.1576	Ma	-93.8
DSDP Site 522	236.8	i	0.0001627	LP-PI-IRM:LP-PI-REL:LT-AF-Z	226.8	355	-34.6	-10.1	25-2-076	25-2-076	25-2-076	This study : Tauxe & Yamazaki 2007	-27	25-2-076	29.1643	Ma	-93.86
DSDP Site 522	119	i	0.0001867	LP-PI-IRM:LP-PI-REL:LT-AF-Z	161.6	355	-68.3	26.1	25-2-082	25-2-082	25-2-082	This study : Tauxe & Yamazaki 2007	-27	25-2-082	29.171	Ma	-93.92
DSDP Site 522	170.9	i	0.0002554	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.8	355	-42.4	-36.8	25-2-090	25-2-090	25-2-090	This study : Tauxe & Yamazaki 2007	-27	25-2-090	29.18	Ma	-94
DSDP Site 522	263.9	i	0.0002371	LP-PI-IRM:LP-PI-REL:LT-AF-Z	216.9	355	-56	38.3	25-2-098	25-2-098	25-2-098	This study : Tauxe & Yamazaki 2007	-27	25-2-098	29.1879	Ma	-94.07
DSDP Site 522	264.3	i	0.0002575	LP-PI-IRM:LP-PI-REL:LT-AF-Z	211.2	355	-61.6	40.6	25-2-104	25-2-104	25-2-104	This study : Tauxe & Yamazaki 2007	-27	25-2-104	29.1946	Ma	-94.13
DSDP Site 522	252.2	i	0.0002722	LP-PI-IRM:LP-PI-REL:LT-AF-Z	201.8	355	-69.1	37.1	25-2-110	25-2-110	25-2-110	This study : Tauxe & Yamazaki 2007	-27	25-2-110	29.2013	Ma	-94.19
DSDP Site 522	240.3	i	0.0003139	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.1	355	-78.7	38.7	25-2-117	25-2-117	25-2-117	This study : Tauxe & Yamazaki 2007	-27	25-2-117	29.2103	Ma	-94.27
DSDP Site 522	233	i	0.00043	LP-PI-IRM:LP-PI-REL:LT-AF-Z	198.7	355	-68.5	27.3	25-2-128	25-2-128	25-2-128	This study : Tauxe & Yamazaki 2007	-27	25-2-128	29.2227	Ma	-94.38
DSDP Site 522	226	i	0.0003618	LP-PI-IRM:LP-PI-REL:LT-AF-Z	195.3	355	-70.8	26.7	25-2-135	25-2-135	25-2-135	This study : Tauxe & Yamazaki 2007	-27	25-2-135	29.2294	Ma	-94.44
DSDP Site 522	198.6	i	0.0001908	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.3	355	-69	14.9	25-2-141	25-2-141	25-2-141	This study : Tauxe & Yamazaki 2007	-27	25-2-141	29.2361	Ma	-94.5
DSDP Site 522	187.1	i	0.0003612	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183	355	-75.9	25.1	25-2-147	25-2-147	25-2-147	This study : Tauxe & Yamazaki 2007	-27	25-2-147	29.244	Ma	-94.57
DSDP Site 522	190.7	i	0.0004071	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.3	355	-78.2	29.2	25-3-001	25-3-001	25-3-001	This study : Tauxe & Yamazaki 2007	-27	25-3-001	29.2485	Ma	-94.61
DSDP Site 522	67.4	i	0.0004713	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.9	355	-83.5	47.7	25-3-007	25-3-007	25-3-007	This study : Tauxe & Yamazaki 2007	-27	25-3-007	29.2541	Ma	-94.66
DSDP Site 522	239.2	i	0.0004367	LP-PI-IRM:LP-PI-REL:LT-AF-Z	200.2	355	-68.4	30.2	25-3-013	25-3-013	25-3-013	This study : Tauxe & Yamazaki 2007	-27	25-3-013	29.262	Ma	-94.73
DSDP Site 522	36.2	i	0.001299	LP-PI-IRM:LP-PI-REL:LT-AF-Z	44.7	355	20	47.1	25-3-020	25-3-020	25-3-020	This study : Tauxe & Yamazaki 2007	-27	25-3-020	29.2687	Ma	-94.79
DSDP Site 522	305	i	0.0006606	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182.1	355	-87.6	47.4	25-3-027	25-3-027	25-3-027	This study : Tauxe & Yamazaki 2007	-27	25-3-027	29.2765	Ma	-94.86
DSDP Site 522	325.3	i	0.0007678	LP-PI-IRM:LP-PI-REL:LT-AF-Z	195.6	355	-67.7	63.9	25-3-032	25-3-032	25-3-032	This study : Tauxe & Yamazaki 2007	-27	25-3-032	29.2833	Ma	-94.92
DSDP Site 522	4.4	i	0.0004816	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.9	355	-89.5	46.2	25-3-039	25-3-039	25-3-039	This study : Tauxe & Yamazaki 2007	-27	25-3-039	29.29	Ma	-94.98
DSDP Site 522	213.5	i	0.0004876	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.7	355	-83	38.1	25-3-045	25-3-045	25-3-045	This study : Tauxe & Yamazaki 2007	-27	25-3-045	29.2979	Ma	-95.05
DSDP Site 522	174.4	i	0.0001763	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.9	355	-81.3	33.5	25-3-054	25-3-054	25-3-054	This study : Tauxe & Yamazaki 2007	-27	25-3-054	29.308	Ma	-95.14
DSDP Site 522	241	i	0.0005081	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.4	355	-78.4	38.7	25-3-061	25-3-061	25-3-061	This study : Tauxe & Yamazaki 2007	-27	25-3-061	29.3147	Ma	-95.2
DSDP Site 522	103.4	i	0.0006064	LP-PI-IRM:LP-PI-REL:LT-AF-Z	161.9	355	-72.1	36.4	25-3-067	25-3-067	25-3-067	This study : Tauxe & Yamazaki 2007	-27	25-3-067	29.3226	Ma	-95.27
DSDP Site 522	87.9	i	0.0005908	LP-PI-IRM:LP-PI-REL:LT-AF-Z	159.3	355	-71.2	42.4	25-3-073	25-3-073	25-3-073	This study : Tauxe & Yamazaki 2007	-27	25-3-073	29.3293	Ma	-95.33
DSDP Site 522	117.4	i	0.0004718	LP-PI-IRM:LP-PI-REL:LT-AF-Z	164.3	355	-72.1	30.8	25-3-079	25-3-079	25-3-079	This study : Tauxe & Yamazaki 2007	-27	25-3-079	29.3349	Ma	-95.38
DSDP Site 522	154.3	i	0.0004919	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.4	355	-80.3	32.8	25-3-085	25-3-085	25-3-085	This study : Tauxe & Yamazaki 2007	-27	25-3-085	29.3416	Ma	-95.44
DSDP Site 522	332.4	i	0.0003071	LP-PI-IRM:LP-PI-REL:LT-AF-Z	336.5	355	27.6	50.5	26-1-036	26-1-036	26-1-036	This study : Tauxe & Yamazaki 2007	-27	26-1-036	29.4	Ma	-95.96
DSDP Site 522	29	i	0.0005924	LP-PI-IRM:LP-PI-REL:LT-AF-Z	5.2	355	81.2	-35.5	26-1-044	26-1-044	26-1-044	This study : Tauxe & Yamazaki 2007	-27	26-1-044	29.4096	Ma	-96.03
DSDP Site 522	325.3	i	0.0004603	LP-PI-IRM:LP-PI-REL:LT-AF-Z	347.8	355	64.8	-9.3	26-1-050	26-1-050	26-1-050	This study : Tauxe & Yamazaki 2007	-27	26-1-050	29.4178	Ma	-96.09
DSDP Site 522	83.6	i	0.0006145	LP-PI-IRM:LP-PI-REL:LT-AF-Z	23.1	355	69.1	-42.5	26-1-055	26-1-055	26-1-055	This study : Tauxe & Yamazaki 2007	-27	26-1-055	29.4247	Ma	-96.14
DSDP Site 522	327.7	i	0.0004884	LP-PI-IRM:LP-PI-REL:LT-AF-Z	358.4	355	86.8	-41.9	26-1-061	26-1-061	26-1-061	This study : Tauxe & Yamazaki 2007	-27	26-1-061	29.4343	Ma	-96.21
DSDP Site 522	86.8	i	0.0003788	LP-PI-IRM:LP-PI-REL:LT-AF-Z	29.3	355	63.6	-42.7	26-1-067	26-1-067	26-1-067	This study : Tauxe & Yamazaki 2007	-27	26-1-067	29.4425	Ma	-96.27
DSDP Site 522	309.9	i	0.0005049	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.7	355	74.6	-29.3	26-1-075	26-1-075	26-1-075	This study : Tauxe & Yamazaki 2007	-27	26-1-075	29.4522	Ma	-96.34
DSDP Site 522	44.4	i	0.0003808	LP-PI-IRM:LP-PI-REL:LT-AF-Z	8.5	355	79.5	-35.9	26-1-083	26-1-083	26-1-083	This study : Tauxe & Yamazaki 2007	-27	26-1-083	29.4645	Ma	-96.43
DSDP Site 522	280.8	i	0.0003342	LP-PI-IRM:LP-PI-REL:LT-AF-Z	302.5	355	28.8	-0.6	26-1-089	26-1-089	26-1-089	This study : Tauxe & Yamazaki 2007	-27	26-1-089	29.4727	Ma	-96.49
DSDP Site 522	320.6	i	0.0004151	LP-PI-IRM:LP-PI-REL:LT-AF-Z	347.8	355	68.3	-16.9	26-1-098	26-1-098	26-1-098	This study : Tauxe & Yamazaki 2007	-27	26-1-098	29.4851	Ma	-96.58
DSDP Site 522	283.6	i	0.0003151	LP-PI-IRM:LP-PI-REL:LT-AF-Z	342.1	355	72.3	-36.4	26-1-104	26-1-104	26-1-104	This study : Tauxe & Yamazaki 2007	-27	26-1-104	29.492	Ma	-96.63
DSDP Site 522	259.9	i	0.0004024	LP-PI-IRM:LP-PI-REL:LT-AF-Z	306.6	355	41.2	-37.5	26-1-110	26-1-110	26-1-110	This study : Tauxe & Yamazaki 2007	-27	26-1-110	29.5002	Ma	-96.69
DSDP Site 522	276.2	i	0.0002891	LP-PI-IRM:LP-PI-REL:LT-AF-Z	317	355	47.2	-23.8	26-1-116	26-1-116	26-1-116	This study : Tauxe & Yamazaki 2007	-27	26-1-116	29.5084	Ma	-96.75
DSDP Site 522	252.9	i	0.0003344	LP-PI-IRM:LP-PI-REL:LT-AF-Z	339.8	355	72.1	-48.3	26-1-123	26-1-123	26-1-123	This study : Tauxe & Yamazaki 2007	-27	26-1-123	29.5194	Ma	-96.83
DSDP Site 522	269.9	i	0.00027	LP-PI-IRM:LP-PI-REL:LT-AF-Z	314.7	355	46.7	-30.1	26-1-130	26-1-130	26-1-130	This study : Tauxe & Yamazaki 2007	-27	26-1-130	29.5276	Ma	-96.89
DSDP Site 522	269.3	i	0.0005357	LP-PI-IRM:LP-PI-REL:LT-AF-Z	329.5	355	61.8	-38.4	26-1-136	26-1-136	26-1-136	This study : Tauxe & Yamazaki 2007	-27	26-1-136	29.5359	Ma	-96.95
DSDP Site 522	282	i	0.0003244	LP-PI-IRM:LP-PI-REL:LT-AF-Z	311.8	355	39.1	-9.6	26-1-143	26-1-143	26-1-143	This study : Tauxe & Yamazaki 2007	-27	26-1-143	29.5455	Ma	-97.02
DSDP Site 522	256.1	i	0.0005355	LP-PI-IRM:LP-PI-REL:LT-AF-Z	262.8	355	-3.5	-12.4	26-2-001	26-2-001	26-2-001	This study : Tauxe & Yamazaki 2007	-27	26-2-001	29.5578	Ma	-97.11
DSDP Site 522	230.1	i	0.0005237	LP-PI-IRM:LP-PI-REL:LT-AF-Z	244.6	355	-8.3	-44.3	26-2-007	26-2-007	26-2-007	This study : Tauxe & Yamazaki 2007	-27	26-2-007	29.5661	Ma	-97.17
DSDP Site 522	211.4	i	0.0005836	LP-PI-IRM:LP-PI-REL:LT-AF-Z	229.4	355	-9.2	-58.7	26-2-012	26-2-012	26-2-012	This study : Tauxe & Yamazaki 2007	-27	26-2-012	29.5716	Ma	-97.21
DSDP Site 522	181.7	i	0.0003875	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.5	355	-20.6	-60.9	26-2-018	26-2-018	26-2-018	This study : Tauxe & Yamazaki 2007	-27	26-2-018	29.5798	Ma	-97.27
DSDP Site 522	196.2	i	0.0003727	LP-PI-IRM:LP-PI-REL:LT-AF-Z	198.8	355	-35.6	-42.1	26-2-023	26-2-023	26-2-023	This study : Tauxe & Yamazaki 2007	-27	26-2-023	29.5867	Ma	-97.32
DSDP Site 522	190.2	i	0.0003805	LP-PI-IRM:LP-PI-REL:LT-AF-Z	208.2	355	-3.3	-71.6	26-2-028	26-2-028	26-2-028	This study : Tauxe & Yamazaki 2007	-27	26-2-028	29.5949	Ma	-97.38
