tab	measurements
experiment	specimen	measurement	treat_dc_field	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	meas_field_dc	magn_moment	measurement_standard	measurement_temp	sample	scientists	site
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	141	-1.202	-63.38	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	142	-1.202	-63.39	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	143	-1.197	-63.31	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	144	-1.18	-63.02	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	145	-1.163	-62.69	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	146	-1.146	-62.37	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	147	-1.129	-62.05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	148	-1.111	-61.69	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	149	-1.094	-61.38	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	150	-1.077	-61.03	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	151	-1.06	-60.7	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	152	-1.043	-60.36	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	153	-1.026	-60.02	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	154	-1.008	-59.68	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	155	-0.9912	-59.34	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	156	-0.974	-58.99	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	157	-0.9567	-58.64	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	158	-0.9396	-58.3	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	159	-0.9224	-57.95	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	160	-0.9052	-57.58	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	161	-0.8881	-57.22	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	162	-0.8709	-56.86	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	163	-0.8538	-56.49	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	164	-0.8366	-56.13	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	165	-0.8195	-55.74	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	166	-0.8024	-55.38	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	167	-0.7851	-55.0	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	168	-0.7679	-54.61	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	169	-0.7508	-54.21	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	170	-0.7337	-53.83	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	171	-0.7166	-53.42	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	172	-0.6993	-53.01	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	173	-0.6821	-52.6	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	174	-0.665	-52.2	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	175	-0.6479	-51.77	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	176	-0.6306	-51.33	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	177	-0.6134	-50.88	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	178	-0.5963	-50.44	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	179	-0.579	-49.98	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	180	-0.5619	-49.52	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	181	-0.5447	-49.04	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	182	-0.5276	-48.55	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	183	-0.5103	-48.05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	184	-0.4932	-47.54	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	185	-0.476	-47.0	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	186	-0.4589	-46.47	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	187	-0.4418	-45.91	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	188	-0.4245	-45.33	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	189	-0.4074	-44.72	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	190	-0.3901	-44.1	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	191	-0.373	-43.45	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	192	-0.3558	-42.78	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	193	-0.3387	-42.06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	194	-0.3216	-41.31	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	195	-0.3044	-40.55	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	196	-0.2873	-39.73	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	197	-0.2702	-38.87	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	198	-0.2529	-37.96	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	199	-0.2358	-37.0	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	200	-0.2186	-35.97	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	201	-0.2015	-34.9	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	202	-0.1842	-33.72	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	203	-0.1671	-32.48	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	204	-0.1499	-31.14	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	205	-0.1328	-29.67	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	206	-0.1157	-28.09	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	207	-0.09855	-26.33	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	208	-0.0813	-24.38	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	209	-0.06405	-22.16	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	210	-0.04695	-19.61	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	211	-0.0297	-16.53	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	212	-0.0126	-12.7	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	213	0.0045	-7.74	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	214	0.02175	-1.353	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	215	0.03885	5.478	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	216	0.05595	11.43	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	217	0.0732	16.28	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	218	0.0903	20.23	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	219	0.1076	23.45	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	220	0.1247	26.12	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	221	0.1419	28.37	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	222	0.159	30.28	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	223	0.1761	31.95	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	224	0.1934	33.44	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	225	0.2104	34.77	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	226	0.2277	35.98	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	227	0.2448	37.09	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	228	0.2621	38.12	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	229	0.2792	39.07	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	230	0.2964	39.97	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	231	0.3135	40.8	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	232	0.3306	41.61	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	233	0.3478	42.35	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	234	0.3649	43.08	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	235	0.3822	43.77	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	236	0.3993	44.41	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	237	0.4164	45.06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	238	0.4335	45.66	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	239	0.4508	46.24	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	240	0.4679	46.81	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	241	0.485	47.35	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	242	0.5022	47.88	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	243	0.5193	48.4	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	244	0.5364	48.91	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	245	0.5535	49.39	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	246	0.5706	49.88	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	247	0.5877	50.34	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	248	0.6049	50.8	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	249	0.622	51.26	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	250	0.6391	51.69	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	251	0.6562	52.13	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	252	0.6734	52.55	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	253	0.6906	52.96	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	254	0.7077	53.38	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	255	0.7248	53.78	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	256	0.7419	54.2	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	257	0.759	54.59	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	258	0.7761	54.98	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	259	0.7933	55.37	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	260	0.8105	55.75	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	261	0.8276	56.13	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	262	0.8447	56.5	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	263	0.8618	56.88	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	264	0.8789	57.26	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	265	0.896	57.62	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	266	0.9132	57.98	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	267	0.9303	58.34	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	268	0.9474	58.7	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	269	0.9645	59.05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	270	0.9816	59.41	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	271	0.9989	59.75	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	272	1.016	60.1	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	273	1.033	60.45	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	274	1.05	60.79	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	275	1.067	61.13	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	276	1.084	61.48	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	277	1.101	61.81	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	278	1.118	62.14	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	279	1.135	62.48	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	280	1.153	62.8	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	281	1.17	63.15	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	282	1.187	63.47	u	273	IS06a	Erez ben Yosef	IS06
IS06a-1:LP-HYS	IS06a-1	IS06a-1:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	283	1.201	63.76	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-HYS	IS06a-2	IS06a-2:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	284	0.598	1.023e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-HYS	IS06a-2	IS06a-2:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	285	0.5921	1.017e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-2:LP-HYS	IS06a-2	IS06a-2:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	286	0.5861	1.011e-05	u	273	IS06a	Erez ben Yosef	IS06
