tab	sites
site	location	age	age_unit	dir_dec	dir_inc	core_depth	lat	lon	geologic_classes	geologic_types	lithologies	citations	vgp_lat	vgp_lon	paleolatitude	vgp_lat_rev	vgp_lon_rev
18-2-039	DSDP Site 522	25.9145	Ma	324.2	-0.2	70.19	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	46.34042507628652	297.0800970543154	-0.1000003046183477	-46.34042507628652	117.08009705431539
18-2-043	DSDP Site 522	25.9224	Ma	353.6	-32.8	70.23	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	79.11829110077208	320.80525776015145	-17.86039456894223	-79.11829110077208	140.80525776015145
18-2-046	DSDP Site 522	25.9263	Ma	351.9	-29.0	70.25	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	76.24640224348758	320.1714424101749	-15.490953961505856	-76.24640224348758	140.1714424101749
18-2-049	DSDP Site 522	25.9342	Ma	353.0	-34.9	70.29	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	79.9138521400522	313.9238997480959	-19.22901849215442	-79.9138521400522	133.9238997480959
18-2-052	DSDP Site 522	25.9382	Ma	332.4	-27.5	70.31	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	61.46298413562718	285.1949823467166	-14.589431334516124	-61.46298413562718	105.19498234671659
18-2-054	DSDP Site 522	25.9441	Ma	331.2	-20.3	70.34	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	58.24876560969231	290.814402915325	-10.478759271880605	-58.24876560969231	110.81440291532499
18-2-057	DSDP Site 522	25.95	Ma	223.7	53.8	70.37	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-51.99807112446593	287.0960518820635	34.339458319527466	51.99807112446593	107.09605188206348
18-2-060	DSDP Site 522	25.9532	Ma	201.7	54.3	70.4	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-69.85823176943812	293.1891139812178	34.83110864651522	69.85823176943812	113.18911398121782
18-2-063	DSDP Site 522	25.9565	Ma	227.5	63.9	70.43	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-48.20718037980934	304.2636480499205	45.58486700520261	48.20718037980934	124.2636480499205
18-2-065	DSDP Site 522	25.9586	Ma	217.9	56.4	70.45	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-56.59090126228659	291.9485643773923	36.963674004602886	56.59090126228659	111.9485643773923
18-2-069	DSDP Site 522	25.9619	Ma	217.5	53.2	70.48	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-57.13730929956798	286.1360476993048	33.75733361468958	57.13730929956798	106.13604769930481
18-2-073	DSDP Site 522	25.9673	Ma	243.3	48.3	70.53	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-34.84139467101389	283.33358210074243	29.300604356244026	34.84139467101389	103.33358210074243
18-2-077	DSDP Site 522	25.9705	Ma	301.5	12.6	70.56	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	24.34584603454991	286.55392092070895	6.377097752886059	-24.34584603454991	106.55392092070895
18-2-079	DSDP Site 522	25.9738	Ma	352.3	-49.5	70.59	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	82.46380888795892	236.84067507750274	-30.345763546310874	-82.46380888795892	56.84067507750274
18-2-082	DSDP Site 522	25.976999999999997	Ma	349.0	-45.3	70.62	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	80.19165842865223	263.6358703262147	-26.805808325586394	-80.19165842865223	83.63587032621467
18-2-086	DSDP Site 522	25.9802	Ma	337.8	-38.7	70.65	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	69.16650708101996	274.5283446527909	-21.829831207630285	-69.16650708101996	94.5283446527909
18-2-089	DSDP Site 522	25.9835	Ma	354.9	-53.3	70.68	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	81.85980121359958	206.42397532384302	-33.853766737354945	-81.85980121359958	26.423975323843024
18-2-093	DSDP Site 522	25.9878	Ma	358.5	-40.7	70.72	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	86.03156185903063	334.6673302276312	-23.270985480915222	-86.03156185903063	154.66733022763123
18-2-096	DSDP Site 522	25.991	Ma	0.0	-48.7	70.75	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	87.35414869099917	175.0	-29.645851309000843	-87.35414869099917	355.0
18-2-098	DSDP Site 522	25.9943	Ma	356.1	-49.0	70.78	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	85.50542018949733	223.7948461375047	-29.90683288556789	-85.50542018949733	43.79484613750469
18-2-102	DSDP Site 522	25.9975	Ma	359.2	-47.6	70.81	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	88.15524415014939	197.35996874549596	-28.703784845019573	-88.15524415014939	17.359968745495962
18-2-104	DSDP Site 522	26.0008	Ma	10.2	-43.5	70.84	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	80.70850661369944	77.26636986549227	-25.38351092505711	-80.70850661369944	257.26636986549227
18-2-107	DSDP Site 522	26.0029	Ma	6.4	-50.2	70.86	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	83.13986221989671	121.85236950639643	-30.968754451145713	-83.13986221989671	301.8523695063964
18-2-109	DSDP Site 522	26.0051	Ma	346.4	-37.6	70.88	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	76.24353281463421	287.6616837447991	-21.059292141266262	-76.24353281463421	107.66168374479912
18-2-112	DSDP Site 522	26.0094	Ma	13.4	-35.4	70.92	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	75.63343402687906	56.65307641274546	-19.561728590004822	-75.63343402687906	236.65307641274546
18-2-115	DSDP Site 522	26.0126	Ma	357.3	-44.9	70.95	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	87.53450035428514	276.44360853806984	-26.48513483600765	-87.53450035428514	96.44360853806984
18-2-118	DSDP Site 522	26.0159	Ma	351.5	-50.4	70.98	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	81.49533702453766	233.79983891734503	-31.148604940704953	-81.49533702453766	53.79983891734503
18-2-122	DSDP Site 522	26.0191	Ma	4.0	-17.5	71.01	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	71.56639148884604	7.586512396874696	-8.958910941630812	-71.56639148884604	187.5865123968747
18-2-125	DSDP Site 522	26.0224	Ma	357.5	-42.5	71.04	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	86.7213901090057	311.1016572487287	-24.615621632891315	-86.7213901090057	131.1016572487287
18-2-128	DSDP Site 522	26.0256	Ma	2.9	-47.3	71.07	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	87.05150194904401	115.14275336581215	-28.450819521737436	-87.05150194904401	295.14275336581215
18-2-130	DSDP Site 522	26.0278	Ma	354.7	-44.8	71.09	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	85.22842779993215	270.96143512579454	-26.405385346087726	-85.22842779993215	90.96143512579454
18-2-133	DSDP Site 522	26.0321	Ma	3.4	-39.8	71.13	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	84.63925156626826	30.87227117551248	-22.61584342102983	-84.63925156626826	210.87227117551248
18-2-136	DSDP Site 522	26.0343	Ma	12.8	-42.9	71.15	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	78.31087236368352	77.6134190118758	-24.920932102206184	-78.31087236368352	257.6134190118758
18-2-139	DSDP Site 522	26.0375	Ma	21.7	-46.0	71.18	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	70.71816799360339	91.10003723800747	-27.373546719434486	-70.71816799360339	271.1000372380075
18-2-142	DSDP Site 522	26.0407	Ma	351.2	-47.7	71.21	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	82.02166378118353	250.01294214058987	-28.78847881414098	-82.02166378118353	70.01294214058987
18-2-145	DSDP Site 522	26.0451	Ma	8.4	-46.1	71.25	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	82.51832632631061	90.40669938485331	-27.455345188619713	-82.51832632631061	270.4066993848533
18-2-148	DSDP Site 522	26.0472	Ma	5.1	-41.0	71.27	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	84.205860181784	48.857831582100914	-23.491855821165487	-84.205860181784	228.8578315821009
18-2-150	DSDP Site 522	26.0505	Ma	20.4	-39.8	71.3	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	70.99477656355461	76.13965370620872	-22.61584342102983	-70.99477656355461	256.1396537062087
18-3-002	DSDP Site 522	26.0515	Ma	20.1	-60.7	71.31	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	67.93327254643116	131.92294024362297	-41.70070335359396	-67.93327254643116	311.922940243623
18-3-005	DSDP Site 522	26.0559	Ma	14.1	-65.6	71.35	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	66.4748524768831	150.78915986471947	-47.78442026771514	-66.4748524768831	330.78915986471947
18-3-008	DSDP Site 522	26.058000000000003	Ma	357.6	-48.5	71.37	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	86.7466606547484	214.9705633161716	-29.47284067701035	-86.7466606547484	34.97056331617159
18-3-010	DSDP Site 522	26.0613	Ma	11.6	-57.9	71.4	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	74.90470296002698	137.85875085926028	-38.557238372956604	-74.90470296002698	317.8587508592603
18-3-013	DSDP Site 522	26.0645	Ma	6.3	-52.4	71.43	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	81.89829521257346	134.22685334541217	-32.99418189278503	-81.89829521257346	314.22685334541217
18-3-018	DSDP Site 522	26.0699	Ma	14.0	-62.6	71.48	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	69.6228310853723	144.99626126507587	-43.96763700466287	-69.6228310853723	324.9962612650759
18-3-021	DSDP Site 522	26.0721	Ma	11.4	-55.9	71.5	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	76.48307594981002	132.13585828492285	-36.445753344723926	-76.48307594981002	312.13585828492285
18-3-024	DSDP Site 522	26.0753	Ma	3.0	-61.2	71.53	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	74.51848244366263	166.6598653912779	-42.28641373715193	-74.51848244366263	346.6598653912779
18-3-027	DSDP Site 522	26.0785	Ma	343.4	-63.0	71.56	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	68.03689906003957	208.0382005196484	-44.459397622361955	-68.03689906003957	28.0382005196484
18-3-029	DSDP Site 522	26.0807	Ma	346.0	-58.3	71.58	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	73.25647909919088	215.7437409528809	-38.99255789455548	-73.25647909919088	35.7437409528809
18-3-032	DSDP Site 522	26.0839	Ma	2.2	-67.5	71.61	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	66.57880580257971	171.46771470441263	-50.36072776224386	-66.57880580257971	351.46771470441263
18-3-035	DSDP Site 522	26.0883	Ma	343.9	-55.5	71.65	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	73.60339352911524	227.5995308307796	-36.03605854030833	-73.60339352911524	47.5995308307796
18-3-039	DSDP Site 522	26.0915	Ma	9.9	-64.4	71.68	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	69.2398368987415	155.39151222277178	-46.22167953854198	-69.2398368987415	335.3915122227718
18-3-042	DSDP Site 522	26.0947	Ma	349.0	-57.3	71.71	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	75.69681344334552	212.54164618539676	-37.91252995911876	-75.69681344334552	32.54164618539676
18-3-045	DSDP Site 522	26.0991	Ma	2.8	-65.9	71.75	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	68.70501304318098	169.8545132475423	-48.18280896838938	-68.70501304318098	349.8545132475423
18-3-047	DSDP Site 522	26.1012	Ma	351.0	-62.2	71.77	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	71.98103752597939	196.52763469111687	-43.480995795349045	-71.98103752597939	16.527634691116873
18-3-051	DSDP Site 522	26.1045	Ma	2.8	-60.9	71.8	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	74.89099234344656	166.98586084796443	-41.9340730131302	-74.89099234344656	346.98586084796443
18-3-054	DSDP Site 522	26.1077	Ma	356.4	-49.7	71.83	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	85.27109918355903	216.0029331631929	-30.52274101110372	-85.27109918355903	36.00293316319289
18-3-058	DSDP Site 522	26.112	Ma	355.0	-57.2	71.87	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	78.40382744776184	195.03355325745872	-37.80603138664567	-78.40382744776184	15.03355325745872
18-3-061	DSDP Site 522	26.1153	Ma	355.1	-53.5	71.9	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	81.78826020381888	204.70329393398606	-34.047335499236084	-81.78826020381888	24.70329393398606
18-3-064	DSDP Site 522	26.1185	Ma	12.5	-52.1	71.93	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	77.75901079748994	115.80412518990164	-32.71175221554697	-77.75901079748994	295.80412518990164
18-3-067	DSDP Site 522	26.1217	Ma	359.2	-54.3	71.96	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	82.13896953684845	179.80673378023278	-34.83110864651522	-82.13896953684845	359.8067337802328
18-3-071	DSDP Site 522	26.1271	Ma	6.4	-51.5	72.01	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	82.41814461526828	129.33557191032565	-32.15289971294591	-82.41814461526828	309.33557191032565
18-3-075	DSDP Site 522	26.1315	Ma	348.2	-55.6	72.05	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	76.43438003381421	219.75608851341315	-36.138099145920435	-76.43438003381421	39.75608851341315
18-3-078	DSDP Site 522	26.1347	Ma	10.1	-59.8	72.08	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	73.99098831772557	146.1624406476862	-40.6654142305154	-73.99098831772557	326.1624406476862
18-3-080	DSDP Site 522	26.1369	Ma	17.8	-48.0	72.1	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	74.16983891052156	96.55926984800544	-29.043688017153904	-74.16983891052156	276.55926984800544
18-3-083	DSDP Site 522	26.1401	Ma	355.4	-61.0	72.13	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	74.48553508085199	187.86398891129295	-42.051214164410815	-74.48553508085199	7.8639889112929495
18-3-086	DSDP Site 522	26.1433	Ma	5.3	-53.8	72.16	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	81.36364729013778	144.4743073221017	-34.339458319527466	-81.36364729013778	324.4743073221017
18-3-089	DSDP Site 522	26.1466	Ma	354.7	-57.6	72.19	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	77.91790699874896	195.28201378907818	-38.233653443993425	-77.91790699874896	15.282013789078178
18-3-093	DSDP Site 522	26.1498	Ma	7.7	-51.5	72.22	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	81.5547721779671	124.43060426543599	-32.15289971294591	-81.5547721779671	304.430604265436
18-3-096	DSDP Site 522	26.1531	Ma	10.2	-45.8	72.25	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	80.9203185651842	88.65297054341613	-27.210473123637815	-80.9203185651842	268.65297054341613
18-3-099	DSDP Site 522	26.1563	Ma	342.7	-53.5	72.28	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	73.54582150031172	235.4468772911432	-34.047335499236084	-73.54582150031172	55.44687729114321
18-3-102	DSDP Site 522	26.1595	Ma	8.6	-58.3	72.31	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	76.02192354719605	146.23920928243484	-38.99255789455548	-76.02192354719605	326.23920928243484
18-3-105	DSDP Site 522	26.1628	Ma	13.0	-59.0	72.34	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	73.28157709529167	138.05224672642117	-39.76518738415266	-73.28157709529167	318.0522467264212
18-3-107	DSDP Site 522	26.166	Ma	7.6	-55.6	72.37	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	78.80949867342947	141.60804846935326	-36.138099145920435	-78.80949867342947	321.60804846935326
19-1-024	DSDP Site 522	26.2265	Ma	152.0	-9.0	72.93	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-48.453387660883386	130.11807929889648	-4.527930264684746	48.453387660883386	310.1180792988965
19-1-028	DSDP Site 522	26.2308	Ma	173.8	22.0	72.97	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.36577937228874	153.29635084172844	11.420796025697275	73.36577937228874	333.29635084172844
19-1-043	DSDP Site 522	26.247	Ma	166.3	-30.4	73.12	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-44.657041084815454	156.36792620776998	-16.348958897141305	44.657041084815454	336.36792620777
19-1-046	DSDP Site 522	26.2514	Ma	123.8	-67.9	73.16	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	2.289131287569029	143.3800958859133	-50.91940374756906	-2.289131287569029	323.3800958859133
19-1-049	DSDP Site 522	26.2546	Ma	100.0	-57.8	73.19	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	9.27237816420659	123.6042673389378	-38.449101664174385	-9.27237816420659	303.6042673389378
19-1-053	DSDP Site 522	26.2589	Ma	67.9	-56.3	73.23	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	32.720385803345046	113.219277148645	-36.85956916202267	-32.720385803345046	293.219277148645
19-1-057	DSDP Site 522	26.2622	Ma	55.4	-58.9	73.26	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	42.78529201186576	115.2855456174828	-39.653959152344946	-42.78529201186576	295.2855456174828
19-1-061	DSDP Site 522	26.2676	Ma	56.8	-49.5	73.31	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	40.57195631883396	103.07104685010364	-30.345763546310874	-40.57195631883396	283.07104685010364
19-1-064	DSDP Site 522	26.2708	Ma	88.4	-61.6	73.34	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	19.056226349827732	124.06213858937042	-42.760507764008814	-19.056226349827732	304.0621385893704
19-1-071	DSDP Site 522	26.2784	Ma	60.3	-74.2	73.41	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	37.77322255508144	142.23073801880503	-60.49261443910094	-37.77322255508144	322.230738018805
19-1-074	DSDP Site 522	26.2805	Ma	224.8	-83.2	73.43	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	17.153988140950393	184.85009018992412	-76.58634001135914	-17.153988140950393	4.850090189924117
19-1-077	DSDP Site 522	26.2848	Ma	71.1	-68.6	73.47	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	32.3680194857402	131.2917062923765	-51.9109557632007	-32.3680194857402	311.2917062923765
19-1-080	DSDP Site 522	26.287	Ma	357.9	-73.7	73.49	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	57.288799571018686	176.96174659734822	-59.67915667613019	-57.288799571018686	356.9617465973482
19-1-083	DSDP Site 522	26.2913	Ma	42.4	-69.7	73.53	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	49.138640702968644	137.1934459665519	-53.50513221329706	-49.138640702968644	317.1934459665519
19-1-088	DSDP Site 522	26.2956	Ma	35.7	-79.3	73.57	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	42.87984228379816	158.64977567921983	-69.29822460009468	-42.87984228379816	338.64977567921983
19-1-091	DSDP Site 522	26.2989	Ma	34.1	-59.9	73.6	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	58.78329394284285	120.00262503025903	-40.77925684375496	-58.78329394284285	300.002625030259
19-1-094	DSDP Site 522	26.3021	Ma	79.5	-72.2	73.63	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	28.017907770862955	138.00049939359917	-57.29427298115865	-28.017907770862955	318.00049939359917
19-1-098	DSDP Site 522	26.3064	Ma	61.1	-77.9	73.67	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	35.94036534623412	149.77891936097348	-66.79214443640258	-35.94036534623412	329.7789193609735
