tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	external_database_ids	instrument_codes	magn_moment	magn_volume	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
This study	IN-LINE AF DEMAG:: average of multiple measurements	21.8	99.2	-73.0	999-U999A-1H-3-A-87.5_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	2.136e-10	9.7813e-07	2.0	2.730e+02	999-U999A-1H-3-A-87.5_LP-DIR-AF-668	LT-AF-Z:DE-VM:LP-DIR-AF	g	667	pmagpy-4.2.25-1	999-U999A-1H-3-A-87.5	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	56.3	100.2	32.8	999-U999A-1H-3-A-87.5_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	1.366e-10	1.2408e-06	8.0	2.730e+02	999-U999A-1H-3-A-87.5_LP-DIR-AF-669	LT-AF-Z:DE-VM:LP-DIR-AF	g	668	pmagpy-4.2.25-1	999-U999A-1H-3-A-87.5	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	48.8	135.4	-13.6	999-U999A-1H-3-A-90.0_LP-DIR-AF	LORE[112708611]	IODP-SRM	1.511e-10	2.0458e-06	8.0	2.730e+02	999-U999A-1H-3-A-90.0_LP-DIR-AF-670	LT-NO:DE-VM:LP-DIR-AF	g	669	pmagpy-4.2.25-1	999-U999A-1H-3-A-90.0	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	34.3	36.4	-67.4	999-U999A-1H-3-A-90.0_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	2.219e-10	7.258e-07	2.0	2.730e+02	999-U999A-1H-3-A-90.0_LP-DIR-AF-671	LT-AF-Z:DE-VM:LP-DIR-AF	g	670	pmagpy-4.2.25-1	999-U999A-1H-3-A-90.0	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	52.3	138.6	21.7	999-U999A-1H-3-A-90.0_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	1.739e-10	1.8598e-06	8.0	2.730e+02	999-U999A-1H-3-A-90.0_LP-DIR-AF-672	LT-AF-Z:DE-VM:LP-DIR-AF	g	671	pmagpy-4.2.25-1	999-U999A-1H-3-A-90.0	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	37.9	74.6	-79.2	999-U999A-1H-3-A-90.0_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	2.102e-10	8.0784e-07	2.0	2.730e+02	999-U999A-1H-3-A-90.0_LP-DIR-AF-673	LT-AF-Z:DE-VM:LP-DIR-AF	g	672	pmagpy-4.2.25-1	999-U999A-1H-3-A-90.0	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	47.5	132.7	-0.3	999-U999A-1H-3-A-90.0_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	1.556e-10	7.862000000000001e-07	8.0	2.730e+02	999-U999A-1H-3-A-90.0_LP-DIR-AF-674	LT-AF-Z:DE-VM:LP-DIR-AF	g	673	pmagpy-4.2.25-1	999-U999A-1H-3-A-90.0	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	70.0	151.1	-12.3	999-U999A-1H-3-A-92.5_LP-DIR-AF	LORE[112708611]	IODP-SRM	1.019e-10	1.2411e-06	8.0	2.730e+02	999-U999A-1H-3-A-92.5_LP-DIR-AF-675	LT-NO:DE-VM:LP-DIR-AF	g	674	pmagpy-4.2.25-1	999-U999A-1H-3-A-92.5	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	16.2	350.8	-17.9	999-U999A-1H-3-A-92.5_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	2.310e-10	1.3672999999999998e-06	2.0	2.730e+02	999-U999A-1H-3-A-92.5_LP-DIR-AF-676	LT-AF-Z:DE-VM:LP-DIR-AF	g	675	pmagpy-4.2.25-1	999-U999A-1H-3-A-92.5	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	71.6	134.9	21.9	999-U999A-1H-3-A-92.5_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	9.575e-11	1.1579e-06	8.0	2.730e+02	999-U999A-1H-3-A-92.5_LP-DIR-AF-677	LT-AF-Z:DE-VM:LP-DIR-AF	g	676	pmagpy-4.2.25-1	999-U999A-1H-3-A-92.5	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	68.3	300.0	-52.6	999-U999A-1H-3-A-92.5_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	1.364e-10	8.9882e-07	2.0	2.730e+02	999-U999A-1H-3-A-92.5_LP-DIR-AF-678	LT-AF-Z:DE-VM:LP-DIR-AF	g	677	pmagpy-4.2.25-1	999-U999A-1H-3-A-92.5	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	69.1	124.9	-3.4	999-U999A-1H-3-A-92.5_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	8.932e-11	6.0996e-07	8.0	2.730e+02	999-U999A-1H-3-A-92.5_LP-DIR-AF-679	LT-AF-Z:DE-VM:LP-DIR-AF	g	678	pmagpy-4.2.25-1	999-U999A-1H-3-A-92.5	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	52.5	44.3	6.4	999-U999A-1H-3-A-95.0_LP-DIR-AF	LORE[112708611]	IODP-SRM	1.431e-10	1.4238999999999998e-06	8.0	2.730e+02	999-U999A-1H-3-A-95.0_LP-DIR-AF-680	LT-NO:DE-VM:LP-DIR-AF	g	679	pmagpy-4.2.25-1	999-U999A-1H-3-A-95.0	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	16.3	348.8	-22.3	999-U999A-1H-3-A-95.0_LP-DIR-AF	LORE[112720581]	IODP-SRM:IODP-SRM-AF	1.530e-10	1.5869999999999998e-06	2.0	2.730e+02	999-U999A-1H-3-A-95.0_LP-DIR-AF-681	LT-AF-Z:DE-VM:LP-DIR-AF	g	680	pmagpy-4.2.25-1	999-U999A-1H-3-A-95.0	u	2019-01-30T19:48:04Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	53.2	19.4	20.8	999-U999A-1H-3-A-95.0_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	1.691e-10	2.0168e-06	8.0	2.730e+02	999-U999A-1H-3-A-95.0_LP-DIR-AF-682	LT-AF-Z:DE-VM:LP-DIR-AF	g	681	pmagpy-4.2.25-1	999-U999A-1H-3-A-95.0	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	60.6	239.0	-75.3	999-U999A-1H-3-A-95.0_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	1.300e-10	6.521e-07	2.0	2.730e+02	999-U999A-1H-3-A-95.0_LP-DIR-AF-683	LT-AF-Z:DE-VM:LP-DIR-AF	g	682	pmagpy-4.2.25-1	999-U999A-1H-3-A-95.0	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	71.8	105.6	-0.0	999-U999A-1H-3-A-95.0_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	9.629e-11	7.3767e-07	8.0	2.730e+02	999-U999A-1H-3-A-95.0_LP-DIR-AF-684	LT-AF-Z:DE-VM:LP-DIR-AF	g	683	pmagpy-4.2.25-1	999-U999A-1H-3-A-95.0	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	49.0	37.6	8.3	999-U999A-1H-3-A-97.5_LP-DIR-AF	LORE[112708611]	IODP-SRM	1.614e-10	2.1109999999999998e-06	8.0	2.730e+02	999-U999A-1H-3-A-97.5_LP-DIR-AF-685	LT-NO:DE-VM:LP-DIR-AF	g	684	pmagpy-4.2.25-1	999-U999A-1H-3-A-97.5	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	17.8	325.7	-62.5	999-U999A-1H-3-A-97.5_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	1.638e-10	7.9643e-07	2.0	2.730e+02	999-U999A-1H-3-A-97.5_LP-DIR-AF-686	LT-AF-Z:DE-VM:LP-DIR-AF	g	685	pmagpy-4.2.25-1	999-U999A-1H-3-A-97.5	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	51.7	19.7	17.4	999-U999A-1H-3-A-97.5_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	1.570e-10	1.1297e-06	8.0	2.730e+02	999-U999A-1H-3-A-97.5_LP-DIR-AF-687	LT-AF-Z:DE-VM:LP-DIR-AF	g	686	pmagpy-4.2.25-1	999-U999A-1H-3-A-97.5	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	18.4	166.8	-73.8	999-U999A-1H-3-A-97.5_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	1.431e-10	1.2045999999999999e-06	2.0	2.730e+02	999-U999A-1H-3-A-97.5_LP-DIR-AF-688	LT-AF-Z:DE-VM:LP-DIR-AF	g	687	pmagpy-4.2.25-1	999-U999A-1H-3-A-97.5	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	62.2	90.4	0.6	999-U999A-1H-3-A-97.5_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	1.236e-10	1.6452000000000001e-06	8.0	2.730e+02	999-U999A-1H-3-A-97.5_LP-DIR-AF-689	LT-AF-Z:DE-VM:LP-DIR-AF	g	688	pmagpy-4.2.25-1	999-U999A-1H-3-A-97.5	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:	0	251.8	-25.8	999-U999A-1H-4-A-0.0_LP-DIR-AF	LORE[112703971]	IODP-SRM	1.0362754626545976e-08	7.7264e-07	1	2.730e+02	999-U999A-1H-4-A-0.0_LP-DIR-AF-690	LT-NO:LP-DIR-AF	g	689	pmagpy-4.2.25-1	999-U999A-1H-4-A-0.0	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	207.0	41.5	999-U999A-1H-4-A-0.0_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	1.0412799361362919e-08	5.7055e-06	1	2.730e+02	999-U999A-1H-4-A-0.0_LP-DIR-AF-691	LT-AF-Z:LP-DIR-AF	g	690	pmagpy-4.2.25-1	999-U999A-1H-4-A-0.0	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	190.3	-33.7	999-U999A-1H-4-A-10.0_LP-DIR-AF	LORE[112703971]	IODP-SRM	1.9879357140008325e-09	7.3377e-07	1	2.730e+02	999-U999A-1H-4-A-10.0_LP-DIR-AF-692	LT-NO:LP-DIR-AF	g	691	pmagpy-4.2.25-1	999-U999A-1H-4-A-10.0	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	325.5	58.6	999-U999A-1H-4-A-10.0_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	3.8432489440706284e-10	1.6379e-05	1	2.730e+02	999-U999A-1H-4-A-10.0_LP-DIR-AF-693	LT-AF-Z:LP-DIR-AF	g	692	pmagpy-4.2.25-1	999-U999A-1H-4-A-10.0	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	261.9	3.4	999-U999A-1H-4-A-100.0_LP-DIR-AF	LORE[112703971]	IODP-SRM	2.66600763172201e-09	3.2595999999999997e-06	1	2.730e+02	999-U999A-1H-4-A-100.0_LP-DIR-AF-694	LT-NO:LP-DIR-AF	g	693	pmagpy-4.2.25-1	999-U999A-1H-4-A-100.0	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	35.2	65.4	999-U999A-1H-4-A-100.0_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	1.9577298130487774e-09	2.0061e-05	1	2.730e+02	999-U999A-1H-4-A-100.0_LP-DIR-AF-695	LT-AF-Z:LP-DIR-AF	g	694	pmagpy-4.2.25-1	999-U999A-1H-4-A-100.0	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	225.7	2.5	999-U999A-1H-4-A-102.5_LP-DIR-AF	LORE[112703971]	IODP-SRM	2.566869369874517e-09	6.4771e-06	1	2.730e+02	999-U999A-1H-4-A-102.5_LP-DIR-AF-696	LT-NO:LP-DIR-AF	g	695	pmagpy-4.2.25-1	999-U999A-1H-4-A-102.5	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	238.8	73.3	999-U999A-1H-4-A-102.5_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	1.4937023399928112e-09	2.519e-05	1	2.730e+02	999-U999A-1H-4-A-102.5_LP-DIR-AF-697	LT-AF-Z:LP-DIR-AF	g	696	pmagpy-4.2.25-1	999-U999A-1H-4-A-102.5	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	214.0	-1.9	999-U999A-1H-4-A-105.0_LP-DIR-AF	LORE[112703971]	IODP-SRM	2.5066387268411857e-09	8.7657e-06	1	2.730e+02	999-U999A-1H-4-A-105.0_LP-DIR-AF-698	LT-NO:LP-DIR-AF	g	697	pmagpy-4.2.25-1	999-U999A-1H-4-A-105.0	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	236.3	48.5	999-U999A-1H-4-A-105.0_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	1.7236493795505515e-09	3.2634e-05	1	2.730e+02	999-U999A-1H-4-A-105.0_LP-DIR-AF-699	LT-AF-Z:LP-DIR-AF	g	698	pmagpy-4.2.25-1	999-U999A-1H-4-A-105.0	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	191.6	-7.0	999-U999A-1H-4-A-107.5_LP-DIR-AF	LORE[112703971]	IODP-SRM	3.040827793479927e-09	7.775599999999999e-06	1	2.730e+02	999-U999A-1H-4-A-107.5_LP-DIR-AF-700	LT-NO:LP-DIR-AF	g	699	pmagpy-4.2.25-1	999-U999A-1H-4-A-107.5	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	241.9	26.3	999-U999A-1H-4-A-107.5_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	3.5506507185162554e-09	4.3973e-05	1	2.730e+02	999-U999A-1H-4-A-107.5_LP-DIR-AF-701	LT-AF-Z:LP-DIR-AF	g	700	pmagpy-4.2.25-1	999-U999A-1H-4-A-107.5	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	121.9	-13.7	999-U999A-1H-4-A-110.0_LP-DIR-AF	LORE[112703971]	IODP-SRM	6.542408638139321e-09	1.1380999999999998e-05	1	2.730e+02	999-U999A-1H-4-A-110.0_LP-DIR-AF-702	LT-NO:LP-DIR-AF	g	701	pmagpy-4.2.25-1	999-U999A-1H-4-A-110.0	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	303.2	25.1	999-U999A-1H-4-A-110.0_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	4.312251110499016e-09	4.6586000000000004e-05	1	2.730e+02	999-U999A-1H-4-A-110.0_LP-DIR-AF-703	LT-AF-Z:LP-DIR-AF	g	702	pmagpy-4.2.25-1	999-U999A-1H-4-A-110.0	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	99.2	-13.2	999-U999A-1H-4-A-112.5_LP-DIR-AF	LORE[112703971]	IODP-SRM	8.470915281886604e-09	1.9055e-05	1	2.730e+02	999-U999A-1H-4-A-112.5_LP-DIR-AF-704	LT-NO:LP-DIR-AF	g	703	pmagpy-4.2.25-1	999-U999A-1H-4-A-112.5	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	293.8	60.2	999-U999A-1H-4-A-112.5_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	3.985323753486033e-09	4.6658999999999995e-05	1	2.730e+02	999-U999A-1H-4-A-112.5_LP-DIR-AF-705	LT-AF-Z:LP-DIR-AF	g	704	pmagpy-4.2.25-1	999-U999A-1H-4-A-112.5	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	88.8	-13.3	999-U999A-1H-4-A-115.0_LP-DIR-AF	LORE[112703971]	IODP-SRM	8.619068539001183e-09	1.5825e-05	1	2.730e+02	999-U999A-1H-4-A-115.0_LP-DIR-AF-706	LT-NO:LP-DIR-AF	g	705	pmagpy-4.2.25-1	999-U999A-1H-4-A-115.0	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	187.7	65.3	999-U999A-1H-4-A-115.0_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	2.7461622869743148e-09	4.9525e-05	1	2.730e+02	999-U999A-1H-4-A-115.0_LP-DIR-AF-707	LT-AF-Z:LP-DIR-AF	g	706	pmagpy-4.2.25-1	999-U999A-1H-4-A-115.0	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	82.7	-22.3	999-U999A-1H-4-A-117.5_LP-DIR-AF	LORE[112703971]	IODP-SRM	6.532671251953523e-09	5.399600000000001e-06	1	2.730e+02	999-U999A-1H-4-A-117.5_LP-DIR-AF-708	LT-NO:LP-DIR-AF	g	707	pmagpy-4.2.25-1	999-U999A-1H-4-A-117.5	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	180.7	22.7	999-U999A-1H-4-A-117.5_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	8.487319929164919e-10	5.436e-05	1	2.730e+02	999-U999A-1H-4-A-117.5_LP-DIR-AF-709	LT-AF-Z:LP-DIR-AF	g	708	pmagpy-4.2.25-1	999-U999A-1H-4-A-117.5	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	237.5	-54.2	999-U999A-1H-4-A-12.5_LP-DIR-AF	LORE[112703971]	IODP-SRM	1.7300681075425904e-09	4.7186999999999995e-07	1	2.730e+02	999-U999A-1H-4-A-12.5_LP-DIR-AF-710	LT-NO:LP-DIR-AF	g	709	pmagpy-4.2.25-1	999-U999A-1H-4-A-12.5	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	216.5	70.5	999-U999A-1H-4-A-12.5_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	3.599681938727365e-10	1.5157e-05	1	2.730e+02	999-U999A-1H-4-A-12.5_LP-DIR-AF-711	LT-AF-Z:LP-DIR-AF	g	710	pmagpy-4.2.25-1	999-U999A-1H-4-A-12.5	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	188.2	-70.5	999-U999A-1H-4-A-120.0_LP-DIR-AF	LORE[112703971]	IODP-SRM	1.6869408855677192e-09	1.3861000000000002e-06	1	2.730e+02	999-U999A-1H-4-A-120.0_LP-DIR-AF-712	LT-NO:LP-DIR-AF	g	711	pmagpy-4.2.25-1	999-U999A-1H-4-A-120.0	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	182.3	18.1	999-U999A-1H-4-A-120.0_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	2.6370934173820996e-10	1.5287e-05	1	2.730e+02	999-U999A-1H-4-A-120.0_LP-DIR-AF-713	LT-AF-Z:LP-DIR-AF	g	712	pmagpy-4.2.25-1	999-U999A-1H-4-A-120.0	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	198.0	-53.5	999-U999A-1H-4-A-122.5_LP-DIR-AF	LORE[112703971]	IODP-SRM	2.2208666492160216e-10	1.8556999999999999e-06	1	2.730e+02	999-U999A-1H-4-A-122.5_LP-DIR-AF-714	LT-NO:LP-DIR-AF	g	713	pmagpy-4.2.25-1	999-U999A-1H-4-A-122.5	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	118.8	38.3	999-U999A-1H-4-A-122.5_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	3.251887891671544e-10	1.1474e-06	1	2.730e+02	999-U999A-1H-4-A-122.5_LP-DIR-AF-715	LT-AF-Z:LP-DIR-AF	g	714	pmagpy-4.2.25-1	999-U999A-1H-4-A-122.5	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	241.5	-61.6	999-U999A-1H-4-A-125.0_LP-DIR-AF	LORE[112703971]	IODP-SRM	1.5570715284289286e-10	1.5947e-06	1	2.730e+02	999-U999A-1H-4-A-125.0_LP-DIR-AF-716	LT-NO:LP-DIR-AF	g	715	pmagpy-4.2.25-1	999-U999A-1H-4-A-125.0	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	354.3	21.4	999-U999A-1H-4-A-125.0_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	1.0809618715889104e-09	8.338899999999999e-06	1	2.730e+02	999-U999A-1H-4-A-125.0_LP-DIR-AF-717	LT-AF-Z:LP-DIR-AF	g	716	pmagpy-4.2.25-1	999-U999A-1H-4-A-125.0	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	226.8	-57.1	999-U999A-1H-4-A-15.0_LP-DIR-AF	LORE[112703971]	IODP-SRM	1.1755702089662701e-09	4.7508999999999995e-07	1	2.730e+02	999-U999A-1H-4-A-15.0_LP-DIR-AF-718	LT-NO:LP-DIR-AF	g	717	pmagpy-4.2.25-1	999-U999A-1H-4-A-15.0	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	236.4	63.7	999-U999A-1H-4-A-15.0_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	5.527171323208644e-10	1.0709e-05	1	2.730e+02	999-U999A-1H-4-A-15.0_LP-DIR-AF-719	LT-AF-Z:LP-DIR-AF	g	718	pmagpy-4.2.25-1	999-U999A-1H-4-A-15.0	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	222.7	-37.6	999-U999A-1H-4-A-17.5_LP-DIR-AF	LORE[112703971]	IODP-SRM	9.852894338497699e-10	5.467800000000001e-07	1	2.730e+02	999-U999A-1H-4-A-17.5_LP-DIR-AF-720	LT-NO:LP-DIR-AF	g	719	pmagpy-4.2.25-1	999-U999A-1H-4-A-17.5	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	235.6	46.0	999-U999A-1H-4-A-17.5_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	6.446202613942568e-10	8.9496e-06	1	2.730e+02	999-U999A-1H-4-A-17.5_LP-DIR-AF-721	LT-AF-Z:LP-DIR-AF	g	720	pmagpy-4.2.25-1	999-U999A-1H-4-A-17.5	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	164.9	-61.5	999-U999A-1H-4-A-2.5_LP-DIR-AF	LORE[112703971]	IODP-SRM	4.86838974816109e-09	4.0725e-07	1	2.730e+02	999-U999A-1H-4-A-2.5_LP-DIR-AF-722	LT-NO:LP-DIR-AF	g	721	pmagpy-4.2.25-1	999-U999A-1H-4-A-2.5	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	185.8	33.2	999-U999A-1H-4-A-2.5_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	4.701701551566198e-09	7.395299999999999e-06	1	2.730e+02	999-U999A-1H-4-A-2.5_LP-DIR-AF-723	LT-AF-Z:LP-DIR-AF	g	722	pmagpy-4.2.25-1	999-U999A-1H-4-A-2.5	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	201.2	-34.2	999-U999A-1H-4-A-20.0_LP-DIR-AF	LORE[112703971]	IODP-SRM	6.438025477784318e-10	5.7696e-07	1	2.730e+02	999-U999A-1H-4-A-20.0_LP-DIR-AF-724	LT-NO:LP-DIR-AF	g	723	pmagpy-4.2.25-1	999-U999A-1H-4-A-20.0	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	207.9	15.7	999-U999A-1H-4-A-20.0_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	7.139564548346068e-10	7.004600000000001e-06	1	2.730e+02	999-U999A-1H-4-A-20.0_LP-DIR-AF-725	LT-AF-Z:LP-DIR-AF	g	724	pmagpy-4.2.25-1	999-U999A-1H-4-A-20.0	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
This study	NRM:	0	205.0	-38.8	999-U999A-1H-4-A-22.5_LP-DIR-AF	LORE[112703971]	IODP-SRM	3.947050405822049e-10	5.623600000000001e-07	1	2.730e+02	999-U999A-1H-4-A-22.5_LP-DIR-AF-726	LT-NO:LP-DIR-AF	g	725	pmagpy-4.2.25-1	999-U999A-1H-4-A-22.5	u	2019-01-18T19:55:01Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:	0	182.7	-27.9	999-U999A-1H-4-A-22.5_LP-DIR-AF	LORE[112703961]	IODP-SRM:IODP-SRM-AF	1.0542205680975875e-09	1.1707e-05	1	2.730e+02	999-U999A-1H-4-A-22.5_LP-DIR-AF-727	LT-AF-Z:LP-DIR-AF	g	726	pmagpy-4.2.25-1	999-U999A-1H-4-A-22.5	u	2019-01-18T19:57:40Z	0.01	0	0	0	1	2.730e+02
