tab 	samples														
azimuth	azimuth_dec_correction	citations	description	dip	geologic_classes	geologic_types	lat	lithologies	lon	magic_method_codes	method_codes	orientation_flag	sample	site	cooling_rate
13.8	0	This study		-59	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.401	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc104f	mc104	1.00E+10
8	0	This study		-46	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.401	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc104g	mc104	1.00E+10
28.8	0	This study		-59	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.401	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc104h	mc104	1.00E+10
78.8	0	This study		-54	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.401	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc104i	mc104	1.00E+10
54	0	This study		-62	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.401	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc104j	mc104	1.00E+10
55.3	0	This study		-70.5	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.401	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc104k	mc104	1.00E+10
161.3	0	This study		-38.5	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc105a	mc105	1.00E+10
166.8	0	This study		-41.5	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc105b	mc105	1.00E+10
266.7	0	This study		-27.5	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc105c	mc105	1.00E+10
170.7	0	This study		-27	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105d	mc105	1.00E+10
77.7	0	This study		-58.5	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105e	mc105	1.00E+10
171	0	This study		-50	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105f	mc105	1.00E+10
139.2	0	This study		-51.5	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105g	mc105	1.00E+10
149.2	0	This study		-46	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105h	mc105	1.00E+10
139.5	0	This study		-53	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105i	mc105	1.00E+10
164	0	This study		-67.5	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105j	mc105	1.00E+10
162	0	This study		-60.5	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105k	mc105	1.00E+10
158.98	0	This study		-39.5	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105l	mc105	1.00E+10
149.5	0	This study		-36.5	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105m	mc105	1.00E+10
147.5	0	This study		-49	Extrusive:Igneous	Lava Flow	-78.245	Basalt	163.231	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc105n	mc105	1.00E+10
262.9	0	This study		-29	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106a	mc106	1.00E+10
218.6	0	This study		-34.5	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc106b	mc106	1.00E+10
177.6	0	This study		-78.5	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106c	mc106	1.00E+10
178.9	0	This study		-65.5	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106d	mc106	1.00E+10
198.7	0	This study		-52	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106e	mc106	1.00E+10
178.7	0	This study		-58	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106f	mc106	1.00E+10
193.3	0	This study		-28	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106g	mc106	1.00E+10
216.9	0	This study		-30	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106h	mc106	1.00E+10
236.5	0	This study		-74	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106i	mc106	1.00E+10
245.8	0	This study		-56	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106j	mc106	1.00E+10
143.5	0	This study		-46	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106k	mc106	1.00E+10
130.2	0	This study		-43	Extrusive:Igneous	Lava Flow	-78.21	Basalt	163.308	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc106l	mc106	1.00E+10
228	0	This study		-52.5	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc107a	mc107	1.00E+10
231.8	0	This study		-46	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc107b	mc107	1.00E+10
168.7	0	This study		-34	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc107c	mc107	1.00E+10
175.2	0	This study		-34.5	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc107d	mc107	1.00E+10
181.1	0	This study		-37	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc107e	mc107	1.00E+10
198.3	0	This study		-32	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc107f	mc107	1.00E+10
167.5	0	This study		-54	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc107g	mc107	1.00E+10
173.3	0	This study		-53	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc107h	mc107	1.00E+10
177	0	This study		-55	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc107i	mc107	1.00E+10
188.7	0	This study		-52	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc107j	mc107	1.00E+10
139.3	0	This study		-30	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc107k	mc107	1.00E+10
151.1	0	This study		-30	Extrusive:Igneous	Lava Flow	-78.204	Basalt	163.347	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc107l	mc107	1.00E+10
347.3	0	This study		-63	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc108a	mc108	1.00E+10
352.8	0	This study		-61	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc108b	mc108	1.00E+10
337.3	0	This study		-51	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc108c	mc108	1.00E+10
354.8	0	This study		-66	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc108d	mc108	1.00E+10
6.8	0	This study		-65	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc108e	mc108	1.00E+10
33.8	0	This study		-55	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc108f	mc108	1.00E+10
35.1	0	This study		-28	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc108g	mc108	1.00E+10
56.3	0	This study		-25.5	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc108h	mc108	1.00E+10
68.05	0	This study		-34	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc108i	mc108	1.00E+10
355.55	0	This study		-55	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc108j	mc108	1.00E+10
333.8	0	This study		-43.5	Extrusive:Igneous	Lava Flow	-78.247	Basalt	163.323	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc108k	mc108	1.00E+10
356.3	0	This study		-23	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109a	mc109	1.00E+10
91.4	0	This study		-51	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109c	mc109	1.00E+10
61.9	0	This study		-46	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109d	mc109	1.00E+10
71.3	0	This study		-37.5	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109e	mc109	1.00E+10
60.3	0	This study		-42	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109f	mc109	1.00E+10
123.7	0	This study		-55	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109g	mc109	1.00E+10
139.7	0	This study		-57	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109h	mc109	1.00E+10
122.4	0	This study		-46	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109i	mc109	1.00E+10
146.1	0	This study		-42	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109j	mc109	1.00E+10
68.8	0	This study		-27.5	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109k	mc109	1.00E+10
53.5	0	This study		-28	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109l	mc109	1.00E+10
43	0	This study		-53	Extrusive:Igneous	Lava Flow	-78.282	Basalt	163.544	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc109m	mc109	1.00E+10
200	0	This study	"Archived samples from 1965, 66 expeditions."	-73	Extrusive:Igneous	Lava Flow	-77.57	Basalt	166.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc10a	mc10	1.00E+10
224	0	This study	"Archived samples from 1965, 66 expeditions."	-70	Extrusive:Igneous	Lava Flow	-77.57	Basalt	166.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc10b	mc10	1.00E+10
279	0	This study	"Archived samples from 1965, 66 expeditions."	-52	Extrusive:Igneous	Lava Flow	-77.57	Basalt	166.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc10c	mc10	1.00E+10
155	0	This study	"Archived samples from 1965, 66 expeditions."	-37	Extrusive:Igneous	Lava Flow	-77.57	Basalt	166.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc10d	mc10	1.00E+10
174	0	This study	"Archived samples from 1965, 66 expeditions."	-70	Extrusive:Igneous	Lava Flow	-77.57	Basalt	166.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc10e	mc10	1.00E+10
254	0	This study	"Archived samples from 1965, 66 expeditions."	-73	Extrusive:Igneous	Lava Flow	-77.57	Basalt	166.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc10f	mc10	1.00E+10
271	0	This study	"Archived samples from 1965, 66 expeditions."	-31	Extrusive:Igneous	Lava Flow	-77.57	Basalt	166.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc10g	mc10	1.00E+10
289	0	This study	"Archived samples from 1965, 66 expeditions."	-70	Extrusive:Igneous	Lava Flow	-77.57	Basalt	166.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc10h	mc10	1.00E+10
325.6	0	This study		-49	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.443	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc110a	mc110	1.00E+10
331.6	0	This study		-47	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.443	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc110b	mc110	1.00E+10
-31.4	0	This study		-44	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.443	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc110c	mc110	1.00E+10
337.1	0	This study		-40	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.443	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc110d	mc110	1.00E+10
16.1	0	This study		-77	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.443	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc110f	mc110	1.00E+10
18.1	0	This study		-80	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.443	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc110g	mc110	1.00E+10
37.1	0	This study		-85	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.443	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc110h	mc110	1.00E+10
31.1	0	This study		-84	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.443	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc110i	mc110	1.00E+10
-1.4	0	This study		-42	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.443	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc110j	mc110	1.00E+10
3.1	0	This study		-52	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.443	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc110k	mc110	1.00E+10
176.5	0	This study		-51	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111a	mc111	1.00E+10
173	0	This study		-45	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111b	mc111	1.00E+10
190.5	0	This study		-50	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111c	mc111	1.00E+10
164.2	0	This study		-55	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111d	mc111	1.00E+10
174	0	This study		-54	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111e	mc111	1.00E+10
81.7	0	This study		-91	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111f	mc111	1.00E+10
90	0	This study		-85.5	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111g	mc111	1.00E+10
174	0	This study		-56	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111h	mc111	1.00E+10
183	0	This study		-59	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111i	mc111	1.00E+10
174.7	0	This study		-55	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111j	mc111	1.00E+10
182.5	0	This study		-47	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111k	mc111	1.00E+10
123.2	0	This study		-50	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111l	mc111	1.00E+10
135.7	0	This study		-52	Extrusive:Igneous	Lava Flow	-78.224	Basalt	162.787	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc111m	mc111	1.00E+10
260	0	This study		-71	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.441	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc112a	mc112	1.00E+10
272	0	This study		-73	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.441	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc112b	mc112	1.00E+10
2	0	This study		-71	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.441	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc112c	mc112	1.00E+10
4	0	This study		-74	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.441	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc112d	mc112	1.00E+10
307.5	0	This study		-45	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.441	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc112e	mc112	1.00E+10
317.5	0	This study		-43	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.441	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc112f	mc112	1.00E+10
315.5	0	This study		-51	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.441	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc112g	mc112	1.00E+10
316.5	0	This study		-54	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.441	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc112h	mc112	1.00E+10
287	0	This study		-56	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.441	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc112i	mc112	1.00E+10
294	0	This study		-63	Extrusive:Igneous	Lava Flow	-78.238	Basalt	163.441	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc112j	mc112	1.00E+10
165.2	0	This study		-62	Extrusive:Igneous	Lava Flow	-78.226	Basalt	162.735	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc113a	mc113	1.00E+10
177.5	0	This study		-61	Extrusive:Igneous	Lava Flow	-78.226	Basalt	162.735	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc113b	mc113	1.00E+10
157	0	This study		-52	Extrusive:Igneous	Lava Flow	-78.226	Basalt	162.735	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc113c	mc113	1.00E+10
