tab	er_ages
er_citation_names	er_site_name	er_location_name	age_description	magic_method_codes	age	age_unit	er_sample_name
This study:10.1029/2012PA002308	318-U1361A-006H_6A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.62	Ma	318-U1361A-006H_6A-0.7
This study:10.1029/2012PA002308	318-U1361A-006H_6A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.62	Ma	318-U1361A-006H_6A-0.75
This study:10.1029/2012PA002308	318-U1361A-006H_6A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.62	Ma	318-U1361A-006H_6A-0.8
This study:10.1029/2012PA002308	318-U1361A-006H_6A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.63	Ma	318-U1361A-006H_6A-0.85
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.63	Ma	318-U1361A-006H_7A-0.1
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.64	Ma	318-U1361A-006H_7A-0.25
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.64	Ma	318-U1361A-006H_7A-0.3
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.64	Ma	318-U1361A-006H_7A-0.35
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.64	Ma	318-U1361A-006H_7A-0.4
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.64	Ma	318-U1361A-006H_7A-0.45
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.65	Ma	318-U1361A-006H_7A-0.5
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.65	Ma	318-U1361A-006H_7A-0.55
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.65	Ma	318-U1361A-006H_7A-0.6
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.65	Ma	318-U1361A-006H_7A-0.65
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.65	Ma	318-U1361A-006H_7A-0.7
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.66	Ma	318-U1361A-006H_7A-0.75
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.66	Ma	318-U1361A-006H_7A-0.8
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.66	Ma	318-U1361A-006H_7A-0.85
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.66	Ma	318-U1361A-006H_7A-0.9
This study:10.1029/2012PA002308	318-U1361A-006H_7A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.66	Ma	318-U1361A-006H_7A-0.95
This study:10.1029/2012PA002308	318-U1361A-006H_7A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.67	Ma	318-U1361A-006H_7A-1
This study:10.1029/2012PA002308	318-U1361A-006H_7A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.67	Ma	318-U1361A-006H_7A-1.05
This study:10.1029/2012PA002308	318-U1361A-006H_7A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.67	Ma	318-U1361A-006H_7A-1.1
This study:10.1029/2012PA002308	318-U1361A-007H-1-W-100	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.71	Ma	318-U1361A-007H-1-W-100
This study:10.1029/2012PA002308	318-U1361A-007H-1-W-100a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.71	Ma	318-U1361A-007H-1-W-100a
This study:10.1029/2012PA002308	318-U1361A-007H-2-W-110	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.77	Ma	318-U1361A-007H-2-W-110
This study:10.1029/2012PA002308	318-U1361A-007H-3-W-135	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.84	Ma	318-U1361A-007H-3-W-135
This study:10.1029/2012PA002308	318-U1361A-007H-3-W-135a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.84	Ma	318-U1361A-007H-3-W-135a
This study:10.1029/2012PA002308	318-U1361A-007H-4-W-42	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.87	Ma	318-U1361A-007H-4-W-42
This study:10.1029/2012PA002308	318-U1361A-007H-4-W-42a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.87	Ma	318-U1361A-007H-4-W-42a
This study:10.1029/2012PA002308	318-U1361A-007H-5-W-110	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.95	Ma	318-U1361A-007H-5-W-110
This study:10.1029/2012PA002308	318-U1361A-007H-6-W-23	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.98	Ma	318-U1361A-007H-6-W-23
This study:10.1029/2012PA002308	318-U1361A-007H-7-W-20	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.03	Ma	318-U1361A-007H-7-W-20
This study:10.1029/2012PA002308	318-U1361A-007H-7-W-20a	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	3.03	Ma	318-U1361A-007H-7-W-20a
This study:10.1029/2012PA002308	318-U1361A-007H_1A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.69	Ma	318-U1361A-007H_1A-0.55
This study:10.1029/2012PA002308	318-U1361A-007H_1A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.70	Ma	318-U1361A-007H_1A-0.6
This study:10.1029/2012PA002308	318-U1361A-007H_1A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.70	Ma	318-U1361A-007H_1A-0.65
This study:10.1029/2012PA002308	318-U1361A-007H_1A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.70	Ma	318-U1361A-007H_1A-0.7
This study:10.1029/2012PA002308	318-U1361A-007H_1A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.70	Ma	318-U1361A-007H_1A-0.75
This study:10.1029/2012PA002308	318-U1361A-007H_1A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.70	Ma	318-U1361A-007H_1A-0.8
This study:10.1029/2012PA002308	318-U1361A-007H_1A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.71	Ma	318-U1361A-007H_1A-0.85
This study:10.1029/2012PA002308	318-U1361A-007H_1A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.71	Ma	318-U1361A-007H_1A-0.9
This study:10.1029/2012PA002308	318-U1361A-007H_1A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.71	Ma	318-U1361A-007H_1A-0.95
This study:10.1029/2012PA002308	318-U1361A-007H_1A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.71	Ma	318-U1361A-007H_1A-1
This study:10.1029/2012PA002308	318-U1361A-007H_1A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.71	Ma	318-U1361A-007H_1A-1.05
This study:10.1029/2012PA002308	318-U1361A-007H_1A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.72	Ma	318-U1361A-007H_1A-1.1
This study:10.1029/2012PA002308	318-U1361A-007H_1A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.72	Ma	318-U1361A-007H_1A-1.15
This study:10.1029/2012PA002308	318-U1361A-007H_1A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.72	Ma	318-U1361A-007H_1A-1.2
This study:10.1029/2012PA002308	318-U1361A-007H_1A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.72	Ma	318-U1361A-007H_1A-1.25
This study:10.1029/2012PA002308	318-U1361A-007H_1A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.72	Ma	318-U1361A-007H_1A-1.3
This study:10.1029/2012PA002308	318-U1361A-007H_1A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.73	Ma	318-U1361A-007H_1A-1.35
This study:10.1029/2012PA002308	318-U1361A-007H_1A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.73	Ma	318-U1361A-007H_1A-1.4
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.74	Ma	318-U1361A-007H_2A-0.1
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.74	Ma	318-U1361A-007H_2A-0.15
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.74	Ma	318-U1361A-007H_2A-0.2
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.74	Ma	318-U1361A-007H_2A-0.25
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.74	Ma	318-U1361A-007H_2A-0.3
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.75	Ma	318-U1361A-007H_2A-0.35
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.75	Ma	318-U1361A-007H_2A-0.4
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.75	Ma	318-U1361A-007H_2A-0.45
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.75	Ma	318-U1361A-007H_2A-0.5
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.75	Ma	318-U1361A-007H_2A-0.55
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.75	Ma	318-U1361A-007H_2A-0.6
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.76	Ma	318-U1361A-007H_2A-0.65
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.76	Ma	318-U1361A-007H_2A-0.7
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.76	Ma	318-U1361A-007H_2A-0.75
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.76	Ma	318-U1361A-007H_2A-0.8
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.76	Ma	318-U1361A-007H_2A-0.85
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.77	Ma	318-U1361A-007H_2A-0.9
This study:10.1029/2012PA002308	318-U1361A-007H_2A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.77	Ma	318-U1361A-007H_2A-0.95
This study:10.1029/2012PA002308	318-U1361A-007H_2A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.77	Ma	318-U1361A-007H_2A-1
This study:10.1029/2012PA002308	318-U1361A-007H_2A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.77	Ma	318-U1361A-007H_2A-1.05
This study:10.1029/2012PA002308	318-U1361A-007H_2A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.77	Ma	318-U1361A-007H_2A-1.1
This study:10.1029/2012PA002308	318-U1361A-007H_2A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.78	Ma	318-U1361A-007H_2A-1.15
This study:10.1029/2012PA002308	318-U1361A-007H_2A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.78	Ma	318-U1361A-007H_2A-1.2
This study:10.1029/2012PA002308	318-U1361A-007H_2A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.78	Ma	318-U1361A-007H_2A-1.25
This study:10.1029/2012PA002308	318-U1361A-007H_2A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.78	Ma	318-U1361A-007H_2A-1.3
This study:10.1029/2012PA002308	318-U1361A-007H_2A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.78	Ma	318-U1361A-007H_2A-1.35
This study:10.1029/2012PA002308	318-U1361A-007H_2A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.79	Ma	318-U1361A-007H_2A-1.4
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.79	Ma	318-U1361A-007H_3A-0.1
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.80	Ma	318-U1361A-007H_3A-0.15
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.80	Ma	318-U1361A-007H_3A-0.2
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.80	Ma	318-U1361A-007H_3A-0.25
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.80	Ma	318-U1361A-007H_3A-0.3
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.80	Ma	318-U1361A-007H_3A-0.35
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.81	Ma	318-U1361A-007H_3A-0.4
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.81	Ma	318-U1361A-007H_3A-0.45
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.81	Ma	318-U1361A-007H_3A-0.5
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.81	Ma	318-U1361A-007H_3A-0.55
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.81	Ma	318-U1361A-007H_3A-0.6
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.82	Ma	318-U1361A-007H_3A-0.65
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.82	Ma	318-U1361A-007H_3A-0.7
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.82	Ma	318-U1361A-007H_3A-0.75
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.82	Ma	318-U1361A-007H_3A-0.8
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.82	Ma	318-U1361A-007H_3A-0.85
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.83	Ma	318-U1361A-007H_3A-0.9
This study:10.1029/2012PA002308	318-U1361A-007H_3A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.83	Ma	318-U1361A-007H_3A-0.95
This study:10.1029/2012PA002308	318-U1361A-007H_3A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.83	Ma	318-U1361A-007H_3A-1
This study:10.1029/2012PA002308	318-U1361A-007H_3A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.83	Ma	318-U1361A-007H_3A-1.05
This study:10.1029/2012PA002308	318-U1361A-007H_3A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.83	Ma	318-U1361A-007H_3A-1.1
This study:10.1029/2012PA002308	318-U1361A-007H_3A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.84	Ma	318-U1361A-007H_3A-1.15
This study:10.1029/2012PA002308	318-U1361A-007H_3A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.84	Ma	318-U1361A-007H_3A-1.2
This study:10.1029/2012PA002308	318-U1361A-007H_3A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.84	Ma	318-U1361A-007H_3A-1.25
This study:10.1029/2012PA002308	318-U1361A-007H_3A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.84	Ma	318-U1361A-007H_3A-1.3
This study:10.1029/2012PA002308	318-U1361A-007H_3A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.84	Ma	318-U1361A-007H_3A-1.35
This study:10.1029/2012PA002308	318-U1361A-007H_3A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.85	Ma	318-U1361A-007H_3A-1.4
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.85	Ma	318-U1361A-007H_4A-0.1
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.85	Ma	318-U1361A-007H_4A-0.15
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.86	Ma	318-U1361A-007H_4A-0.2
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.86	Ma	318-U1361A-007H_4A-0.25
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.86	Ma	318-U1361A-007H_4A-0.3
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.86	Ma	318-U1361A-007H_4A-0.35
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.86	Ma	318-U1361A-007H_4A-0.4
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.87	Ma	318-U1361A-007H_4A-0.45
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.87	Ma	318-U1361A-007H_4A-0.6
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.87	Ma	318-U1361A-007H_4A-0.65
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.88	Ma	318-U1361A-007H_4A-0.7
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.88	Ma	318-U1361A-007H_4A-0.75
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.88	Ma	318-U1361A-007H_4A-0.8
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.88	Ma	318-U1361A-007H_4A-0.85
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.88	Ma	318-U1361A-007H_4A-0.9
This study:10.1029/2012PA002308	318-U1361A-007H_4A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.89	Ma	318-U1361A-007H_4A-0.95
This study:10.1029/2012PA002308	318-U1361A-007H_4A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.89	Ma	318-U1361A-007H_4A-1
This study:10.1029/2012PA002308	318-U1361A-007H_4A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.89	Ma	318-U1361A-007H_4A-1.05
This study:10.1029/2012PA002308	318-U1361A-007H_4A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.89	Ma	318-U1361A-007H_4A-1.1
This study:10.1029/2012PA002308	318-U1361A-007H_4A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.89	Ma	318-U1361A-007H_4A-1.15
This study:10.1029/2012PA002308	318-U1361A-007H_4A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.90	Ma	318-U1361A-007H_4A-1.2
This study:10.1029/2012PA002308	318-U1361A-007H_4A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.90	Ma	318-U1361A-007H_4A-1.25
This study:10.1029/2012PA002308	318-U1361A-007H_4A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	2.90	Ma	318-U1361A-007H_4A-1.3
