tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	er_expedition_name	er_formation_name	er_fossil_name	er_member_name	er_mineral_name	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	location	magn_mass	magn_moment	magn_r2_det	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	measurement_composite_depth	measurement_core_depth	measurement_demagn_code	measurement_elevation	measurement_height	measurement_loop_n	measurement_magnitude	method_codes	quality	sample	site	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_energy	treat_mw_integral	treat_mw_power	treat_mw_time	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study		1.9	268.1	64.4						sv53b1-LP-DIR-AF					San Francisco Volcanics		0.00006451																273		1								LT-AF-Z : LP-DIR-AF	g	sv53b	sv53		sv53b1	u						0.06				0				0	0					273			
	This study		1.9	266.3	63.9						sv53b1-LP-DIR-AF					San Francisco Volcanics		0.00004303																273		1								LT-AF-Z : LP-DIR-AF	g	sv53b	sv53		sv53b1	u						0.08				0				0	0					273			
	This study		1.9	266.8	63.2						sv53b1-LP-DIR-AF					San Francisco Volcanics		0.00003077																273		1								LT-AF-Z : LP-DIR-AF	g	sv53b	sv53		sv53b1	u						0.1				0				0	0					273			
	This study		2	267	61.1						sv53b1-LP-DIR-AF					San Francisco Volcanics		0.00002222																273		1								LT-AF-Z : LP-DIR-AF	g	sv53b	sv53		sv53b1	u						0.12				0				0	0					273			
	This study		2.2	268.2	58						sv53b1-LP-DIR-AF					San Francisco Volcanics		0.00001356																273		1								LT-AF-Z : LP-DIR-AF	g	sv53b	sv53		sv53b1	u						0.15				0				0	0					273			
	This study		2.5	265.7	52.2						sv53b1-LP-DIR-AF					San Francisco Volcanics		0.000008032																273		1								LT-AF-Z : LP-DIR-AF	g	sv53b	sv53		sv53b1	u						0.18				0				0	0					273			
	This study		1.1	3.7	40.7						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.00002131																273		1								LT-NO : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0				0				0	0					273			
	This study		1.3	33.2	14.9						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.00001561																273		1								LT-AF-Z : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.01				0				0	0					273			
	This study		1	41.5	2.2						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.0000115																273		1								LT-AF-Z : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.02				0				0	0					273			
	This study		2.2	41.9	1.5						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.00000837																273		1								LT-AF-Z : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.03				0				0	0					273			
	This study		1.5	42.6	7						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.000005914																273		1								LT-AF-Z : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.04				0				0	0					273			
	This study		1.4	40.9	12.6						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.000004605																273		1								LT-AF-Z : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.05				0				0	0					273			
	This study		1.4	38.8	16						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.0000039																273		1								LT-AF-Z : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.06				0				0	0					273			
	This study		1.3	39.4	19.8						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.000003404																273		1								LT-AF-Z : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.07				0				0	0					273			
	This study		2.1	37.7	21.9						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.000003107																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.08				0				0	0					273			
	This study		1.9	37.5	24.3						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.000002577																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.1				0				0	0					273			
	This study		2.2	37.7	26.3						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.000002157																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.12				0				0	0					273			
	This study		2.3	38.2	27.3						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.000001818																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.14				0				0	0					273			
	This study		2.8	37.8	26.7						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.000001384																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.16				0				0	0					273			
	This study		3.3	39.5	30.1						sv53e1-LP-DIR-AF					San Francisco Volcanics		0.000001168																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53e	sv53		sv53e1	u						0.18				0				0	0					273			
	This study		1.1	281	-13.1						sv53g1-LP-DIR-AF					San Francisco Volcanics		0.00016																273		1								LT-NO : DE-VM : LP-DIR-AF	g	sv53g	sv53		sv53g1	u						0				0				0	0					273			
	This study		0.5	290.6	-7.7						sv53g1-LP-DIR-AF					San Francisco Volcanics		0.00006432																273		1								LT-AF-Z : LP-DIR-AF	g	sv53g	sv53		sv53g1	u						0.01				0				0	0					273			
	This study		0.7	296.1	-4.1						sv53g1-LP-DIR-AF					San Francisco Volcanics		0.00002031																273		1								LT-AF-Z : LP-DIR-AF	g	sv53g	sv53		sv53g1	u						0.02				0				0	0					273			
	This study		0.8	299.1	-2.7						sv53g1-LP-DIR-AF					San Francisco Volcanics		0.00001135																273		1								LT-AF-Z : LP-DIR-AF	g	sv53g	sv53		sv53g1	u						0.03				0				0	0					273			
	This study		0.9	299.5	-3.1						sv53g1-LP-DIR-AF					San Francisco Volcanics		0.000009066																273		1								LT-AF-Z : LP-DIR-AF	g	sv53g	sv53		sv53g1	u						0.04				0				0	0					273			
	This study		0.9	298.2	-3.5						sv53g1-LP-DIR-AF					San Francisco Volcanics		0.000007544																273		1								LT-AF-Z : LP-DIR-AF	g	sv53g	sv53		sv53g1	u						0.06				0				0	0					273			
	This study		1	296.4	-4.5						sv53g1-LP-DIR-AF					San Francisco Volcanics		0.000006577																273		1								LT-AF-Z : LP-DIR-AF	g	sv53g	sv53		sv53g1	u						0.08				0				0	0					273			
	This study		1.1	294.9	-4.3						sv53g1-LP-DIR-AF					San Francisco Volcanics		0.000005743																273		1								LT-AF-Z : LP-DIR-AF	g	sv53g	sv53		sv53g1	u						0.1				0				0	0					273			
	This study		1.2	292.8	-5.4						sv53g1-LP-DIR-AF					San Francisco Volcanics		0.000004964																273		1								LT-AF-Z : LP-DIR-AF	g	sv53g	sv53		sv53g1	u						0.12				0				0	0					273			
	This study		1.5	291.2	-4.1						sv53g1-LP-DIR-AF					San Francisco Volcanics		0.000003936																273		1								LT-AF-Z : LP-DIR-AF	g	sv53g	sv53		sv53g1	u						0.15				0				0	0					273			
	This study		0.7	337.9	-3.9						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.00004236																273		1								LT-NO : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0				0				0	0					273			
	This study		1.5	347.8	-7.7						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.00003639																273		1								LT-AF-Z : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.01				0				0	0					273			
	This study		1	351.3	-8.6						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.00002915																273		1								LT-AF-Z : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.02				0				0	0					273			
	This study		1.9	350.2	-8.5						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.00002149																273		1								LT-AF-Z : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.03				0				0	0					273			
	This study		1.2	349.9	-8.4						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.00001529																273		1								LT-AF-Z : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.04				0				0	0					273			
	This study		1.3	348.6	-8.3						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.00001129																273		1								LT-AF-Z : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.05				0				0	0					273			
	This study		1	346.9	-8.4						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.000008529																273		1								LT-AF-Z : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.06				0				0	0					273			
	This study		1.1	343.1	-7.7						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.000006662																273		1								LT-AF-Z : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.07				0				0	0					273			
	This study		1.4	342.1	-7.4						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.000005426																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.08				0				0	0					273			
	This study		1.1	337.6	-8.5						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.000003824																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.1				0				0	0					273			
	This study		1.8	336.2	-7.8						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.000003033																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.12				0				0	0					273			
	This study		2	334	-6.5						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.0000027																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.14				0				0	0					273			
	This study		2	332.8	-7.5						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.000002124																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.16				0				0	0					273			
	This study		2	331.3	-6.5						sv53i1-LP-DIR-AF					San Francisco Volcanics		0.000001745																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53i	sv53		sv53i1	u						0.18				0				0	0					273			
	This study		1.5	93.9	-11.7						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.00007723																273		1								LT-NO : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0				0				0	0					273			
	This study		0.6	9.9	2.6						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.00001161																273		1								LT-AF-Z : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0.01				0				0	0					273			
	This study		0.7	358.5	8.8						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.000005818																273		1								LT-AF-Z : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0.02				0				0	0					273			
	This study		1.3	350.8	8.6						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.00000376																273		1								LT-AF-Z : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0.03				0				0	0					273			
	This study		1.5	344.9	7.7						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.000002957																273		1								LT-AF-Z : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0.04				0				0	0					273			
	This study		1.6	340.2	7.1						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.000002515																273		1								LT-AF-Z : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0.05				0				0	0					273			
	This study		2	335	2.2						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.000002015																273		1								LT-AF-Z : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0.06				0				0	0					273			
	This study		2.4	330.5	1.1						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.000001828																273		1								LT-AF-Z : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0.07				0				0	0					273			
	This study		2.6	326.6	-0.9						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.000001662																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0.08				0				0	0					273			
	This study		3.2	320.8	-3.9						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.000001445																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0.1				0				0	0					273			
	This study		3.7	314.7	-5.3						sv53j1-LP-DIR-AF					San Francisco Volcanics		0.000001257																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv53j	sv53		sv53j1	u						0.12				0				0	0					273			
	This study		1	114.2	-50						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.00005274																273		1								LT-NO : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0				0				0	0					273			
	This study		1.8	83.6	-59.2						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.00003277																273		1								LT-AF-Z : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.01				0				0	0					273			
	This study		1.6	63.3	-61						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.00002148																273		1								LT-AF-Z : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.02				0				0	0					273			
	This study		1.8	59.6	-61.4						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.00001521																273		1								LT-AF-Z : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.03				0				0	0					273			
	This study		1.7	59.2	-62.1						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.0000117																273		1								LT-AF-Z : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.04				0				0	0					273			
	This study		1.6	57.7	-62.9						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.000009817																273		1								LT-AF-Z : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.05				0				0	0					273			
	This study		1.8	58	-62.5						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.000008556																273		1								LT-AF-Z : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.06				0				0	0					273			
	This study		1.9	59.8	-63.3						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.000007578																273		1								LT-AF-Z : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.07				0				0	0					273			
	This study		2	60	-63.2						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.000006744																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.08				0				0	0					273			
	This study		2	61.2	-64.3						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.00000535																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.1				0				0	0					273			
	This study		2	59.4	-63.8						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.000004354																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.12				0				0	0					273			
	This study		2.2	58.4	-65.3						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.000003656																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.14				0				0	0					273			
	This study		2.5	51.2	-65						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.000003042																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.16				0				0	0					273			
	This study		2.5	47.1	-64						sv54c1-LP-DIR-AF					San Francisco Volcanics		0.000002568																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54c	sv54		sv54c1	u						0.18				0				0	0					273			
	This study		0.7	120.5	-44.4						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.00004166																273		1								LT-NO : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0				0				0	0					273			
	This study		1.5	97	-60.8						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.00002514																273		1								LT-AF-Z : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.01				0				0	0					273			
	This study		1.6	85.4	-64.7						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.00001745																273		1								LT-AF-Z : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.02				0				0	0					273			
	This study		1.6	87.2	-65.3						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.0000128																273		1								LT-AF-Z : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.03				0				0	0					273			
	This study		1.6	90.7	-64.5						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.000009867																273		1								LT-AF-Z : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.04				0				0	0					273			
	This study		1.7	93.7	-63.5						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.000008112																273		1								LT-AF-Z : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.05				0				0	0					273			
	This study		1.6	94.8	-63.4						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.00000702																273		1								LT-AF-Z : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.06				0				0	0					273			
	This study		1.6	97.2	-64.4						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.000006234																273		1								LT-AF-Z : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.07				0				0	0					273			
	This study		1.8	97.7	-64.7						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.000005489																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.08				0				0	0					273			
	This study		1.7	96.2	-64.3						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.000004419																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.1				0				0	0					273			
	This study		1.8	91.7	-65.7						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.000003531																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.12				0				0	0					273			
	This study		2.1	85.3	-67.2						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.00000284																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.14				0				0	0					273			
	This study		2.1	77.5	-68.6						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.000002459																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.16				0				0	0					273			
	This study		2.3	66.2	-68.7						sv54d1-LP-DIR-AF					San Francisco Volcanics		0.000001993																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54d	sv54		sv54d1	u						0.18				0				0	0					273			
	This study		1	141.5	-40						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.0001433																273		1								LT-NO : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0				0				0	0					273			
	This study		1.4	147.1	-54.5						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00009119																273		1								LT-AF-Z : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.01				0				0	0					273			
	This study		1.6	100.3	-70.4						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00005885																273		1								LT-AF-Z : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.02				0				0	0					273			
	This study		1.8	84.5	-71.8						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00004617																273		1								LT-AF-Z : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.03				0				0	0					273			
	This study		1.7	80.4	-71.4						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00003791																273		1								LT-AF-Z : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.04				0				0	0					273			
	This study		1.9	77.2	-71.9						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00003208																273		1								LT-AF-Z : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.05				0				0	0					273			
	This study		1.9	76.5	-71.8						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00002754																273		1								LT-AF-Z : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.06				0				0	0					273			
	This study		1.6	74.1	-72						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00002381																273		1								LT-AF-Z : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.07				0				0	0					273			
	This study		1.8	71.3	-72.1						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00002026																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.08				0				0	0					273			
	This study		2	70.5	-72.1						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00001518																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.1				0				0	0					273			
	This study		2.1	68.5	-72.9						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00001142																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.12				0				0	0					273			
	This study		2	65	-73.5						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.00000882																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.14				0				0	0					273			
	This study		2.2	64.4	-74.5						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.000007174																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.16				0				0	0					273			
	This study		2	61.1	-75.1						sv54h1-LP-DIR-AF					San Francisco Volcanics		0.000005739																273		1								LT-AF-Z : DE-VM : LP-DIR-AF	g	sv54h	sv54		sv54h1	u						0.18				0				0	0					273			
	This study		0.8	126.8	-5.5						sv54i1-LP-DIR-AF					San Francisco Volcanics		0.0004421																273		1								LT-NO : LP-DIR-AF	g	sv54i	sv54		sv54i1	u						0				0				0	0					273			
	This study		1.8	137.2	-9.8						sv54i1-LP-DIR-AF					San Francisco Volcanics		0.0003313																273		1								LT-AF-Z : LP-DIR-AF	g	sv54i	sv54		sv54i1	u						0.01				0				0	0					273			
	This study		1.8	126.5	-21.1						sv54i1-LP-DIR-AF					San Francisco Volcanics		0.0001096																273		1								LT-AF-Z : LP-DIR-AF	g	sv54i	sv54		sv54i1	u						0.02				0				0	0					273			
	This study		2	110	-32.3						sv54i1-LP-DIR-AF					San Francisco Volcanics		0.00005123																273		1								LT-AF-Z : LP-DIR-AF	g	sv54i	sv54		sv54i1	u						0.03				0				0	0					273			
	This study		1.7	99.5	-40						sv54i1-LP-DIR-AF					San Francisco Volcanics		0.00003474																273		1								LT-AF-Z : LP-DIR-AF	g	sv54i	sv54		sv54i1	u						0.04				0				0	0					273			
	This study		1.6	90.6	-44						sv54i1-LP-DIR-AF					San Francisco Volcanics		0.00002695																273		1								LT-AF-Z : LP-DIR-AF	g	sv54i	sv54		sv54i1	u						0.05				0				0	0					273			
