tab 	er_samples
er_citation_names	er_expedition_name	er_location_name	er_sample_alternatives	er_sample_name	er_site_name	er_specimen_names	magic_method_codes	sample_azimuth	sample_composite_depth	sample_core_depth	sample_date	sample_dip	sample_volume
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-125	XXX-UTESTA-005H_2A-125	XXX-UTESTA-005H_2A-125	FS-C-DRILL-IODP:SO-V	0	35.75	35.75		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-130	XXX-UTESTA-005H_2A-130	XXX-UTESTA-005H_2A-130	FS-C-DRILL-IODP:SO-V	0	35.8	35.8		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-135	XXX-UTESTA-005H_2A-135	XXX-UTESTA-005H_2A-135	FS-C-DRILL-IODP:SO-V	0	35.85	35.85		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-140	XXX-UTESTA-005H_2A-140	XXX-UTESTA-005H_2A-140	FS-C-DRILL-IODP:SO-V	0	35.9	35.9		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-145	XXX-UTESTA-005H_2A-145	XXX-UTESTA-005H_2A-145	FS-C-DRILL-IODP:SO-V	0	35.95	35.95		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_2A-150	XXX-UTESTA-005H_2A-150	XXX-UTESTA-005H_2A-150	FS-C-DRILL-IODP:SO-V	0	36	36		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-0	XXX-UTESTA-005H_3A-0	XXX-UTESTA-005H_3A-0	FS-C-DRILL-IODP:SO-V	0	36	36		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-5	XXX-UTESTA-005H_3A-5	XXX-UTESTA-005H_3A-5	FS-C-DRILL-IODP:SO-V	0	36.05	36.05		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-10	XXX-UTESTA-005H_3A-10	XXX-UTESTA-005H_3A-10	FS-C-DRILL-IODP:SO-V	0	36.1	36.1		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-15	XXX-UTESTA-005H_3A-15	XXX-UTESTA-005H_3A-15	FS-C-DRILL-IODP:SO-V	0	36.15	36.15		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-20	XXX-UTESTA-005H_3A-20	XXX-UTESTA-005H_3A-20	FS-C-DRILL-IODP:SO-V	0	36.2	36.2		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-25	XXX-UTESTA-005H_3A-25	XXX-UTESTA-005H_3A-25	FS-C-DRILL-IODP:SO-V	0	36.25	36.25		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-30	XXX-UTESTA-005H_3A-30	XXX-UTESTA-005H_3A-30	FS-C-DRILL-IODP:SO-V	0	36.3	36.3		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-35	XXX-UTESTA-005H_3A-35	XXX-UTESTA-005H_3A-35	FS-C-DRILL-IODP:SO-V	0	36.35	36.35		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-40	XXX-UTESTA-005H_3A-40	XXX-UTESTA-005H_3A-40	FS-C-DRILL-IODP:SO-V	0	36.4	36.4		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-45	XXX-UTESTA-005H_3A-45	XXX-UTESTA-005H_3A-45	FS-C-DRILL-IODP:SO-V	0	36.45	36.45		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-50	XXX-UTESTA-005H_3A-50	XXX-UTESTA-005H_3A-50	FS-C-DRILL-IODP:SO-V	0	36.5	36.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-55	XXX-UTESTA-005H_3A-55	XXX-UTESTA-005H_3A-55	FS-C-DRILL-IODP:SO-V	0	36.55	36.55		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-60	XXX-UTESTA-005H_3A-60	XXX-UTESTA-005H_3A-60	FS-C-DRILL-IODP:SO-V	0	36.6	36.6		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-65	XXX-UTESTA-005H_3A-65	XXX-UTESTA-005H_3A-65	FS-C-DRILL-IODP:SO-V	0	36.65	36.65		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-70	XXX-UTESTA-005H_3A-70	XXX-UTESTA-005H_3A-70	FS-C-DRILL-IODP:SO-V	0	36.7	36.7		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-75	XXX-UTESTA-005H_3A-75	XXX-UTESTA-005H_3A-75	FS-C-DRILL-IODP:SO-V	0	36.75	36.75		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-80	XXX-UTESTA-005H_3A-80	XXX-UTESTA-005H_3A-80	FS-C-DRILL-IODP:SO-V	0	36.8	36.8		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-85	XXX-UTESTA-005H_3A-85	XXX-UTESTA-005H_3A-85	FS-C-DRILL-IODP:SO-V	0	36.85	36.85		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-90	XXX-UTESTA-005H_3A-90	XXX-UTESTA-005H_3A-90	FS-C-DRILL-IODP:SO-V	0	36.9	36.9		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-95	XXX-UTESTA-005H_3A-95	XXX-UTESTA-005H_3A-95	FS-C-DRILL-IODP:SO-V	0	36.95	36.95		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-100	XXX-UTESTA-005H_3A-100	XXX-UTESTA-005H_3A-100	FS-C-DRILL-IODP:SO-V	0	37	37		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-105	XXX-UTESTA-005H_3A-105	XXX-UTESTA-005H_3A-105	FS-C-DRILL-IODP:SO-V	0	37.05	37.05		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-110	XXX-UTESTA-005H_3A-110	XXX-UTESTA-005H_3A-110	FS-C-DRILL-IODP:SO-V	0	37.1	37.1		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-115	XXX-UTESTA-005H_3A-115	XXX-UTESTA-005H_3A-115	FS-C-DRILL-IODP:SO-V	0	37.15	37.15		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-120	XXX-UTESTA-005H_3A-120	XXX-UTESTA-005H_3A-120	FS-C-DRILL-IODP:SO-V	0	37.2	37.2		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-125	XXX-UTESTA-005H_3A-125	XXX-UTESTA-005H_3A-125	FS-C-DRILL-IODP:SO-V	0	37.25	37.25		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-130	XXX-UTESTA-005H_3A-130	XXX-UTESTA-005H_3A-130	FS-C-DRILL-IODP:SO-V	0	37.3	37.3		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-135	XXX-UTESTA-005H_3A-135	XXX-UTESTA-005H_3A-135	FS-C-DRILL-IODP:SO-V	0	37.35	37.35		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-140	XXX-UTESTA-005H_3A-140	XXX-UTESTA-005H_3A-140	FS-C-DRILL-IODP:SO-V	0	37.4	37.4		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-145	XXX-UTESTA-005H_3A-145	XXX-UTESTA-005H_3A-145	FS-C-DRILL-IODP:SO-V	0	37.45	37.45		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_3A-150	XXX-UTESTA-005H_3A-150	XXX-UTESTA-005H_3A-150	FS-C-DRILL-IODP:SO-V	0	37.5	37.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-0	XXX-UTESTA-005H_4A-0	XXX-UTESTA-005H_4A-0	FS-C-DRILL-IODP:SO-V	0	37.5	37.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-5	XXX-UTESTA-005H_4A-5	XXX-UTESTA-005H_4A-5	FS-C-DRILL-IODP:SO-V	0	37.55	37.55		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-10	XXX-UTESTA-005H_4A-10	XXX-UTESTA-005H_4A-10	FS-C-DRILL-IODP:SO-V	0	37.6	37.6		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-15	XXX-UTESTA-005H_4A-15	XXX-UTESTA-005H_4A-15	FS-C-DRILL-IODP:SO-V	0	37.65	37.65		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-20	XXX-UTESTA-005H_4A-20	XXX-UTESTA-005H_4A-20	FS-C-DRILL-IODP:SO-V	0	37.7	37.7		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-25	XXX-UTESTA-005H_4A-25	XXX-UTESTA-005H_4A-25	FS-C-DRILL-IODP:SO-V	0	37.75	37.75		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-30	XXX-UTESTA-005H_4A-30	XXX-UTESTA-005H_4A-30	FS-C-DRILL-IODP:SO-V	0	37.8	37.8		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-35	XXX-UTESTA-005H_4A-35	XXX-UTESTA-005H_4A-35	FS-C-DRILL-IODP:SO-V	0	37.85	37.85		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-40	XXX-UTESTA-005H_4A-40	XXX-UTESTA-005H_4A-40	FS-C-DRILL-IODP:SO-V	0	37.9	37.9		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-45	XXX-UTESTA-005H_4A-45	XXX-UTESTA-005H_4A-45	FS-C-DRILL-IODP:SO-V	0	37.95	37.95		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-50	XXX-UTESTA-005H_4A-50	XXX-UTESTA-005H_4A-50	FS-C-DRILL-IODP:SO-V	0	38	38		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-55	XXX-UTESTA-005H_4A-55	XXX-UTESTA-005H_4A-55	FS-C-DRILL-IODP:SO-V	0	38.05	38.05		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-60	XXX-UTESTA-005H_4A-60	XXX-UTESTA-005H_4A-60	FS-C-DRILL-IODP:SO-V	0	38.1	38.1		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-65	XXX-UTESTA-005H_4A-65	XXX-UTESTA-005H_4A-65	FS-C-DRILL-IODP:SO-V	0	38.15	38.15		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-70	XXX-UTESTA-005H_4A-70	XXX-UTESTA-005H_4A-70	FS-C-DRILL-IODP:SO-V	0	38.2	38.2		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-75	XXX-UTESTA-005H_4A-75	XXX-UTESTA-005H_4A-75	FS-C-DRILL-IODP:SO-V	0	38.25	38.25		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-80	XXX-UTESTA-005H_4A-80	XXX-UTESTA-005H_4A-80	FS-C-DRILL-IODP:SO-V	0	38.3	38.3		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-85	XXX-UTESTA-005H_4A-85	XXX-UTESTA-005H_4A-85	FS-C-DRILL-IODP:SO-V	0	38.35	38.35		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-90	XXX-UTESTA-005H_4A-90	XXX-UTESTA-005H_4A-90	FS-C-DRILL-IODP:SO-V	0	38.4	38.4		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-95	XXX-UTESTA-005H_4A-95	XXX-UTESTA-005H_4A-95	FS-C-DRILL-IODP:SO-V	0	38.45	38.45		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-100	XXX-UTESTA-005H_4A-100	XXX-UTESTA-005H_4A-100	FS-C-DRILL-IODP:SO-V	0	38.5	38.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-105	XXX-UTESTA-005H_4A-105	XXX-UTESTA-005H_4A-105	FS-C-DRILL-IODP:SO-V	0	38.55	38.55		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-110	XXX-UTESTA-005H_4A-110	XXX-UTESTA-005H_4A-110	FS-C-DRILL-IODP:SO-V	0	38.6	38.6		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-115	XXX-UTESTA-005H_4A-115	XXX-UTESTA-005H_4A-115	FS-C-DRILL-IODP:SO-V	0	38.65	38.65		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-120	XXX-UTESTA-005H_4A-120	XXX-UTESTA-005H_4A-120	FS-C-DRILL-IODP:SO-V	0	38.7	38.7		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-125	XXX-UTESTA-005H_4A-125	XXX-UTESTA-005H_4A-125	FS-C-DRILL-IODP:SO-V	0	38.75	38.75		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-130	XXX-UTESTA-005H_4A-130	XXX-UTESTA-005H_4A-130	FS-C-DRILL-IODP:SO-V	0	38.8	38.8		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-135	XXX-UTESTA-005H_4A-135	XXX-UTESTA-005H_4A-135	FS-C-DRILL-IODP:SO-V	0	38.85	38.85		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-140	XXX-UTESTA-005H_4A-140	XXX-UTESTA-005H_4A-140	FS-C-DRILL-IODP:SO-V	0	38.9	38.9		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-145	XXX-UTESTA-005H_4A-145	XXX-UTESTA-005H_4A-145	FS-C-DRILL-IODP:SO-V	0	38.95	38.95		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_4A-150	XXX-UTESTA-005H_4A-150	XXX-UTESTA-005H_4A-150	FS-C-DRILL-IODP:SO-V	0	39	39		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-0	XXX-UTESTA-005H_5A-0	XXX-UTESTA-005H_5A-0	FS-C-DRILL-IODP:SO-V	0	39	39		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-5	XXX-UTESTA-005H_5A-5	XXX-UTESTA-005H_5A-5	FS-C-DRILL-IODP:SO-V	0	39.05	39.05		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-10	XXX-UTESTA-005H_5A-10	XXX-UTESTA-005H_5A-10	FS-C-DRILL-IODP:SO-V	0	39.1	39.1		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-15	XXX-UTESTA-005H_5A-15	XXX-UTESTA-005H_5A-15	FS-C-DRILL-IODP:SO-V	0	39.15	39.15		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-20	XXX-UTESTA-005H_5A-20	XXX-UTESTA-005H_5A-20	FS-C-DRILL-IODP:SO-V	0	39.2	39.2		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-25	XXX-UTESTA-005H_5A-25	XXX-UTESTA-005H_5A-25	FS-C-DRILL-IODP:SO-V	0	39.25	39.25		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-30	XXX-UTESTA-005H_5A-30	XXX-UTESTA-005H_5A-30	FS-C-DRILL-IODP:SO-V	0	39.3	39.3		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-35	XXX-UTESTA-005H_5A-35	XXX-UTESTA-005H_5A-35	FS-C-DRILL-IODP:SO-V	0	39.35	39.35		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-40	XXX-UTESTA-005H_5A-40	XXX-UTESTA-005H_5A-40	FS-C-DRILL-IODP:SO-V	0	39.4	39.4		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-45	XXX-UTESTA-005H_5A-45	XXX-UTESTA-005H_5A-45	FS-C-DRILL-IODP:SO-V	0	39.45	39.45		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-50	XXX-UTESTA-005H_5A-50	XXX-UTESTA-005H_5A-50	FS-C-DRILL-IODP:SO-V	0	39.5	39.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-55	XXX-UTESTA-005H_5A-55	XXX-UTESTA-005H_5A-55	FS-C-DRILL-IODP:SO-V	0	39.55	39.55		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-60	XXX-UTESTA-005H_5A-60	XXX-UTESTA-005H_5A-60	FS-C-DRILL-IODP:SO-V	0	39.6	39.6		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-65	XXX-UTESTA-005H_5A-65	XXX-UTESTA-005H_5A-65	FS-C-DRILL-IODP:SO-V	0	39.65	39.65		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-70	XXX-UTESTA-005H_5A-70	XXX-UTESTA-005H_5A-70	FS-C-DRILL-IODP:SO-V	0	39.7	39.7		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-75	XXX-UTESTA-005H_5A-75	XXX-UTESTA-005H_5A-75	FS-C-DRILL-IODP:SO-V	0	39.75	39.75		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-80	XXX-UTESTA-005H_5A-80	XXX-UTESTA-005H_5A-80	FS-C-DRILL-IODP:SO-V	0	39.8	39.8		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-85	XXX-UTESTA-005H_5A-85	XXX-UTESTA-005H_5A-85	FS-C-DRILL-IODP:SO-V	0	39.85	39.85		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-90	XXX-UTESTA-005H_5A-90	XXX-UTESTA-005H_5A-90	FS-C-DRILL-IODP:SO-V	0	39.9	39.9		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-95	XXX-UTESTA-005H_5A-95	XXX-UTESTA-005H_5A-95	FS-C-DRILL-IODP:SO-V	0	39.95	39.95		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-100	XXX-UTESTA-005H_5A-100	XXX-UTESTA-005H_5A-100	FS-C-DRILL-IODP:SO-V	0	40	40		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-105	XXX-UTESTA-005H_5A-105	XXX-UTESTA-005H_5A-105	FS-C-DRILL-IODP:SO-V	0	40.05	40.05		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-110	XXX-UTESTA-005H_5A-110	XXX-UTESTA-005H_5A-110	FS-C-DRILL-IODP:SO-V	0	40.1	40.1		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-115	XXX-UTESTA-005H_5A-115	XXX-UTESTA-005H_5A-115	FS-C-DRILL-IODP:SO-V	0	40.15	40.15		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-120	XXX-UTESTA-005H_5A-120	XXX-UTESTA-005H_5A-120	FS-C-DRILL-IODP:SO-V	0	40.2	40.2		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-125	XXX-UTESTA-005H_5A-125	XXX-UTESTA-005H_5A-125	FS-C-DRILL-IODP:SO-V	0	40.25	40.25		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-130	XXX-UTESTA-005H_5A-130	XXX-UTESTA-005H_5A-130	FS-C-DRILL-IODP:SO-V	0	40.3	40.3		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-135	XXX-UTESTA-005H_5A-135	XXX-UTESTA-005H_5A-135	FS-C-DRILL-IODP:SO-V	0	40.35	40.35		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-140	XXX-UTESTA-005H_5A-140	XXX-UTESTA-005H_5A-140	FS-C-DRILL-IODP:SO-V	0	40.4	40.4		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-145	XXX-UTESTA-005H_5A-145	XXX-UTESTA-005H_5A-145	FS-C-DRILL-IODP:SO-V	0	40.45	40.45		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_5A-150	XXX-UTESTA-005H_5A-150	XXX-UTESTA-005H_5A-150	FS-C-DRILL-IODP:SO-V	0	40.5	40.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-0	XXX-UTESTA-005H_6A-0	XXX-UTESTA-005H_6A-0	FS-C-DRILL-IODP:SO-V	0	40.5	40.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-5	XXX-UTESTA-005H_6A-5	XXX-UTESTA-005H_6A-5	FS-C-DRILL-IODP:SO-V	0	40.55	40.55		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-10	XXX-UTESTA-005H_6A-10	XXX-UTESTA-005H_6A-10	FS-C-DRILL-IODP:SO-V	0	40.6	40.6		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-15	XXX-UTESTA-005H_6A-15	XXX-UTESTA-005H_6A-15	FS-C-DRILL-IODP:SO-V	0	40.65	40.65		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-20	XXX-UTESTA-005H_6A-20	XXX-UTESTA-005H_6A-20	FS-C-DRILL-IODP:SO-V	0	40.7	40.7		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-25	XXX-UTESTA-005H_6A-25	XXX-UTESTA-005H_6A-25	FS-C-DRILL-IODP:SO-V	0	40.75	40.75		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-30	XXX-UTESTA-005H_6A-30	XXX-UTESTA-005H_6A-30	FS-C-DRILL-IODP:SO-V	0	40.8	40.8		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-35	XXX-UTESTA-005H_6A-35	XXX-UTESTA-005H_6A-35	FS-C-DRILL-IODP:SO-V	0	40.85	40.85		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-40	XXX-UTESTA-005H_6A-40	XXX-UTESTA-005H_6A-40	FS-C-DRILL-IODP:SO-V	0	40.9	40.9		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-45	XXX-UTESTA-005H_6A-45	XXX-UTESTA-005H_6A-45	FS-C-DRILL-IODP:SO-V	0	40.95	40.95		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-50	XXX-UTESTA-005H_6A-50	XXX-UTESTA-005H_6A-50	FS-C-DRILL-IODP:SO-V	0	41	41		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-55	XXX-UTESTA-005H_6A-55	XXX-UTESTA-005H_6A-55	FS-C-DRILL-IODP:SO-V	0	41.05	41.05		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-60	XXX-UTESTA-005H_6A-60	XXX-UTESTA-005H_6A-60	FS-C-DRILL-IODP:SO-V	0	41.1	41.1		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-65	XXX-UTESTA-005H_6A-65	XXX-UTESTA-005H_6A-65	FS-C-DRILL-IODP:SO-V	0	41.15	41.15		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-70	XXX-UTESTA-005H_6A-70	XXX-UTESTA-005H_6A-70	FS-C-DRILL-IODP:SO-V	0	41.2	41.2		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-75	XXX-UTESTA-005H_6A-75	XXX-UTESTA-005H_6A-75	FS-C-DRILL-IODP:SO-V	0	41.25	41.25		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-80	XXX-UTESTA-005H_6A-80	XXX-UTESTA-005H_6A-80	FS-C-DRILL-IODP:SO-V	0	41.3	41.3		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-85	XXX-UTESTA-005H_6A-85	XXX-UTESTA-005H_6A-85	FS-C-DRILL-IODP:SO-V	0	41.35	41.35		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-90	XXX-UTESTA-005H_6A-90	XXX-UTESTA-005H_6A-90	FS-C-DRILL-IODP:SO-V	0	41.4	41.4		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-95	XXX-UTESTA-005H_6A-95	XXX-UTESTA-005H_6A-95	FS-C-DRILL-IODP:SO-V	0	41.45	41.45		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_6A-100	XXX-UTESTA-005H_6A-100	XXX-UTESTA-005H_6A-100	FS-C-DRILL-IODP:SO-V	0	41.5	41.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-0	XXX-UTESTA-005H_7A-0	XXX-UTESTA-005H_7A-0	FS-C-DRILL-IODP:SO-V	0	41.5	41.5		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-5	XXX-UTESTA-005H_7A-5	XXX-UTESTA-005H_7A-5	FS-C-DRILL-IODP:SO-V	0	41.55	41.55		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-10	XXX-UTESTA-005H_7A-10	XXX-UTESTA-005H_7A-10	FS-C-DRILL-IODP:SO-V	0	41.6	41.6		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-15	XXX-UTESTA-005H_7A-15	XXX-UTESTA-005H_7A-15	FS-C-DRILL-IODP:SO-V	0	41.65	41.65		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-20	XXX-UTESTA-005H_7A-20	XXX-UTESTA-005H_7A-20	FS-C-DRILL-IODP:SO-V	0	41.7	41.7		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-25	XXX-UTESTA-005H_7A-25	XXX-UTESTA-005H_7A-25	FS-C-DRILL-IODP:SO-V	0	41.75	41.75		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-30	XXX-UTESTA-005H_7A-30	XXX-UTESTA-005H_7A-30	FS-C-DRILL-IODP:SO-V	0	41.8	41.8		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-35	XXX-UTESTA-005H_7A-35	XXX-UTESTA-005H_7A-35	FS-C-DRILL-IODP:SO-V	0	41.85	41.85		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-40	XXX-UTESTA-005H_7A-40	XXX-UTESTA-005H_7A-40	FS-C-DRILL-IODP:SO-V	0	41.9	41.9		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-45	XXX-UTESTA-005H_7A-45	XXX-UTESTA-005H_7A-45	FS-C-DRILL-IODP:SO-V	0	41.95	41.95		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-50	XXX-UTESTA-005H_7A-50	XXX-UTESTA-005H_7A-50	FS-C-DRILL-IODP:SO-V	0	42	42		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-55	XXX-UTESTA-005H_7A-55	XXX-UTESTA-005H_7A-55	FS-C-DRILL-IODP:SO-V	0	42.05	42.05		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-60	XXX-UTESTA-005H_7A-60	XXX-UTESTA-005H_7A-60	FS-C-DRILL-IODP:SO-V	0	42.1	42.1		0	
This study	XXX	UTESTA		XXX-UTESTA-005H_7A-65	XXX-UTESTA-005H_7A-65	XXX-UTESTA-005H_7A-65	FS-C-DRILL-IODP:SO-V	0	42.15	42.15		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-0	XXX-UTESTA-006H_1A-0	XXX-UTESTA-006H_1A-0	FS-C-DRILL-IODP:SO-V	0	42.5	42.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-5	XXX-UTESTA-006H_1A-5	XXX-UTESTA-006H_1A-5	FS-C-DRILL-IODP:SO-V	0	42.55	42.55		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-10	XXX-UTESTA-006H_1A-10	XXX-UTESTA-006H_1A-10	FS-C-DRILL-IODP:SO-V	0	42.6	42.6		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-15	XXX-UTESTA-006H_1A-15	XXX-UTESTA-006H_1A-15	FS-C-DRILL-IODP:SO-V	0	42.65	42.65		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-20	XXX-UTESTA-006H_1A-20	XXX-UTESTA-006H_1A-20	FS-C-DRILL-IODP:SO-V	0	42.7	42.7		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_1A-25	XXX-UTESTA-006H_1A-25	XXX-UTESTA-006H_1A-25	FS-C-DRILL-IODP:SO-V	0	42.75	42.75		0	
