tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							130.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-65	LP-X:LP-X-T:LP-X-F	g			65		ferroxyhyte_Princeton-1985-M1-1	u	1.157e-05	3.73e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							140.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-66	LP-X:LP-X-T:LP-X-F	g			66		ferroxyhyte_Princeton-1985-M1-1	u	1.365e-05	3.749e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							140.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-67	LP-X:LP-X-T:LP-X-F	g			67		ferroxyhyte_Princeton-1985-M1-1	u	1.322e-05	3.876e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							140.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-68	LP-X:LP-X-T:LP-X-F	g			68		ferroxyhyte_Princeton-1985-M1-1	u	1.279e-05	3.919e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							140.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-69	LP-X:LP-X-T:LP-X-F	g			69		ferroxyhyte_Princeton-1985-M1-1	u	1.231e-05	4.157e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							140.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-70	LP-X:LP-X-T:LP-X-F	g			7		ferroxyhyte_Princeton-1985-M1-1	u	1.183e-05	3.719e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							150.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-71	LP-X:LP-X-T:LP-X-F	g			71		ferroxyhyte_Princeton-1985-M1-1	u	1.383e-05	3.636e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							150.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-72	LP-X:LP-X-T:LP-X-F	g			72		ferroxyhyte_Princeton-1985-M1-1	u	1.341e-05	3.77e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							150.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-73	LP-X:LP-X-T:LP-X-F	g			73		ferroxyhyte_Princeton-1985-M1-1	u	1.298e-05	3.827e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							150.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-74	LP-X:LP-X-T:LP-X-F	g			74		ferroxyhyte_Princeton-1985-M1-1	u	1.257e-05	4.473e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							150.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-75	LP-X:LP-X-T:LP-X-F	g			75		ferroxyhyte_Princeton-1985-M1-1	u	1.203e-05	3.648e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							160.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-76	LP-X:LP-X-T:LP-X-F	g			76		ferroxyhyte_Princeton-1985-M1-1	u	1.393e-05	3.499e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							160.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-77	LP-X:LP-X-T:LP-X-F	g			77		ferroxyhyte_Princeton-1985-M1-1	u	1.352e-05	3.63e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							160.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-78	LP-X:LP-X-T:LP-X-F	g			78		ferroxyhyte_Princeton-1985-M1-1	u	1.311e-05	3.692e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							160.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-79	LP-X:LP-X-T:LP-X-F	g			79		ferroxyhyte_Princeton-1985-M1-1	u	1.273e-05	4.053e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							160.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-80	LP-X:LP-X-T:LP-X-F	g			8		ferroxyhyte_Princeton-1985-M1-1	u	1.217e-05	3.534e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							170.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-81	LP-X:LP-X-T:LP-X-F	g			81		ferroxyhyte_Princeton-1985-M1-1	u	1.397e-05	3.357e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							170.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-82	LP-X:LP-X-T:LP-X-F	g			82		ferroxyhyte_Princeton-1985-M1-1	u	1.359e-05	3.488e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							170.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-83	LP-X:LP-X-T:LP-X-F	g			83		ferroxyhyte_Princeton-1985-M1-1	u	1.318e-05	3.548e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							170.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-84	LP-X:LP-X-T:LP-X-F	g			84		ferroxyhyte_Princeton-1985-M1-1	u	1.279e-05	3.883e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							170.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-85	LP-X:LP-X-T:LP-X-F	g			85		ferroxyhyte_Princeton-1985-M1-1	u	1.228e-05	3.406e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							180.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-86	LP-X:LP-X-T:LP-X-F	g			86		ferroxyhyte_Princeton-1985-M1-1	u	1.395e-05	3.21e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							180.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-87	LP-X:LP-X-T:LP-X-F	g			87		ferroxyhyte_Princeton-1985-M1-1	u	1.358e-05	3.335e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							180.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-88	LP-X:LP-X-T:LP-X-F	g			88		ferroxyhyte_Princeton-1985-M1-1	u	1.319e-05	3.38e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							180.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-89	LP-X:LP-X-T:LP-X-F	g			89		ferroxyhyte_Princeton-1985-M1-1	u	1.284e-05	3.14e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							180.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-90	LP-X:LP-X-T:LP-X-F	g			9		ferroxyhyte_Princeton-1985-M1-1	u	1.233e-05	3.248e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							190.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-91	LP-X:LP-X-T:LP-X-F	g			91		ferroxyhyte_Princeton-1985-M1-1	u	1.388e-05	3.063e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							190.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-92	LP-X:LP-X-T:LP-X-F	g			92		ferroxyhyte_Princeton-1985-M1-1	u	1.352e-05	3.174e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							190.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-93	LP-X:LP-X-T:LP-X-F	g			93		ferroxyhyte_Princeton-1985-M1-1	u	1.315e-05	3.178e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							190.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-94	LP-X:LP-X-T:LP-X-F	g			94		ferroxyhyte_Princeton-1985-M1-1	u	1.28e-05	3.326e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							190.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-95	LP-X:LP-X-T:LP-X-F	g			95		ferroxyhyte_Princeton-1985-M1-1	u	1.232e-05	3.069e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							200.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-96	LP-X:LP-X-T:LP-X-F	g			96		ferroxyhyte_Princeton-1985-M1-1	u	1.377e-05	2.908e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							200.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-97	LP-X:LP-X-T:LP-X-F	g			97		ferroxyhyte_Princeton-1985-M1-1	u	1.342e-05	3.018e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							200.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-98	LP-X:LP-X-T:LP-X-F	g			98		ferroxyhyte_Princeton-1985-M1-1	u	1.306e-05	3.014e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							200.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-99	LP-X:LP-X-T:LP-X-F	g			99		ferroxyhyte_Princeton-1985-M1-1	u	1.27e-05	3.105e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							200.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-100	LP-X:LP-X-T:LP-X-F	g			1		ferroxyhyte_Princeton-1985-M1-1	u	1.229e-05	2.881e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							210.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-101	LP-X:LP-X-T:LP-X-F	g			101		ferroxyhyte_Princeton-1985-M1-1	u	1.36e-05	2.747e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							210.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-102	LP-X:LP-X-T:LP-X-F	g			102		ferroxyhyte_Princeton-1985-M1-1	u	1.327e-05	2.863e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							210.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-103	LP-X:LP-X-T:LP-X-F	g			103		ferroxyhyte_Princeton-1985-M1-1	u	1.293e-05	2.855e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							210.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-104	LP-X:LP-X-T:LP-X-F	g			104		ferroxyhyte_Princeton-1985-M1-1	u	1.262e-05	3.261e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							210.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-105	LP-X:LP-X-T:LP-X-F	g			105		ferroxyhyte_Princeton-1985-M1-1	u	1.219e-05	2.729e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							220.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-106	LP-X:LP-X-T:LP-X-F	g			106		ferroxyhyte_Princeton-1985-M1-1	u	1.338e-05	2.57e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							220.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-107	LP-X:LP-X-T:LP-X-F	g			107		ferroxyhyte_Princeton-1985-M1-1	u	1.308e-05	2.702e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							220.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-108	LP-X:LP-X-T:LP-X-F	g			108		ferroxyhyte_Princeton-1985-M1-1	u	1.275e-05	2.718e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							220.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-109	LP-X:LP-X-T:LP-X-F	g			109		ferroxyhyte_Princeton-1985-M1-1	u	1.245e-05	2.85e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							220.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-110	LP-X:LP-X-T:LP-X-F	g			11		ferroxyhyte_Princeton-1985-M1-1	u	1.205e-05	2.594e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							230.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-111	LP-X:LP-X-T:LP-X-F	g			111		ferroxyhyte_Princeton-1985-M1-1	u	1.313e-05	2.392e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							230.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-112	LP-X:LP-X-T:LP-X-F	g			112		ferroxyhyte_Princeton-1985-M1-1	u	1.285e-05	2.538e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							230.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-113	LP-X:LP-X-T:LP-X-F	g			113		ferroxyhyte_Princeton-1985-M1-1	u	1.254e-05	2.606e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							230.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-114	LP-X:LP-X-T:LP-X-F	g			114		ferroxyhyte_Princeton-1985-M1-1	u	1.23e-05	3.027e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							230.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-115	LP-X:LP-X-T:LP-X-F	g			115		ferroxyhyte_Princeton-1985-M1-1	u	1.188e-05	2.465e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							240.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-116	LP-X:LP-X-T:LP-X-F	g			116		ferroxyhyte_Princeton-1985-M1-1	u	1.284e-05	2.203e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							240.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-117	LP-X:LP-X-T:LP-X-F	g			117		ferroxyhyte_Princeton-1985-M1-1	u	1.258e-05	2.36e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							240.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-118	LP-X:LP-X-T:LP-X-F	g			118		ferroxyhyte_Princeton-1985-M1-1	u	1.228e-05	2.468e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							240.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-119	LP-X:LP-X-T:LP-X-F	g			119		ferroxyhyte_Princeton-1985-M1-1	u	1.2e-05	3.002e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							240.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-120	LP-X:LP-X-T:LP-X-F	g			12		ferroxyhyte_Princeton-1985-M1-1	u	1.166e-05	2.336e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							250.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-121	LP-X:LP-X-T:LP-X-F	g			121		ferroxyhyte_Princeton-1985-M1-1	u	1.25e-05	2.01e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							250.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-122	LP-X:LP-X-T:LP-X-F	g			122		ferroxyhyte_Princeton-1985-M1-1	u	1.227e-05	2.175e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							250.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-123	LP-X:LP-X-T:LP-X-F	g			123		ferroxyhyte_Princeton-1985-M1-1	u	1.2e-05	2.316e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							250.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-124	LP-X:LP-X-T:LP-X-F	g			124		ferroxyhyte_Princeton-1985-M1-1	u	1.175e-05	2.296e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							250.0		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-125	LP-X:LP-X-T:LP-X-F	g			125		ferroxyhyte_Princeton-1985-M1-1	u	1.141e-05	2.182e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							260.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-126	LP-X:LP-X-T:LP-X-F	g			126		ferroxyhyte_Princeton-1985-M1-1	u	1.214e-05	1.827e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							260.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-127	LP-X:LP-X-T:LP-X-F	g			127		ferroxyhyte_Princeton-1985-M1-1	u	1.193e-05	1.997e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							260.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-128	LP-X:LP-X-T:LP-X-F	g			128		ferroxyhyte_Princeton-1985-M1-1	u	1.168e-05	2.15e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							260.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-129	LP-X:LP-X-T:LP-X-F	g			129		ferroxyhyte_Princeton-1985-M1-1	u	1.147e-05	2.364e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							260.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-130	LP-X:LP-X-T:LP-X-F	g			13		ferroxyhyte_Princeton-1985-M1-1	u	1.113e-05	2.002e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							270.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-131	LP-X:LP-X-T:LP-X-F	g			131		ferroxyhyte_Princeton-1985-M1-1	u	1.175e-05	1.653e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							270.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-132	LP-X:LP-X-T:LP-X-F	g			132		ferroxyhyte_Princeton-1985-M1-1	u	1.156e-05	1.813e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							270.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-133	LP-X:LP-X-T:LP-X-F	g			133		ferroxyhyte_Princeton-1985-M1-1	u	1.133e-05	1.983e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						177.56							270.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-134	LP-X:LP-X-T:LP-X-F	g			134		ferroxyhyte_Princeton-1985-M1-1	u	1.11e-05	2.411e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						997.34							270.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-135	LP-X:LP-X-T:LP-X-F	g			135		ferroxyhyte_Princeton-1985-M1-1	u	1.083e-05	1.823e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						1.0							280.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-136	LP-X:LP-X-T:LP-X-F	g			136		ferroxyhyte_Princeton-1985-M1-1	u	1.136e-05	1.499e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						5.62							280.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-137	LP-X:LP-X-T:LP-X-F	g			137		ferroxyhyte_Princeton-1985-M1-1	u	1.119e-05	1.647e-07			2015-08-25T16:49:11.000-05:00																			
			This study								IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652					IRM-OldBlue																										0.00035						31.59							280.01		IRM-OldBlue-LP-X:LP-X-T:LP-X-F-9652-9652-138	LP-X:LP-X-T:LP-X-F	g			138		ferroxyhyte_Princeton-1985-M1-1	u	1.097e-05	1.812e-07			2015-08-25T16:49:11.000-05:00																			
