tab 	magic_measurements
er_citation_names	er_sample_name	er_scientist_mail_names	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_flag	measurement_lab_field_dc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_dc_field	treatment_temp
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-8.585e-02	-4.767e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-7.785e-02	-4.556e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-6.985e-02	-4.331e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-6.185e-02	-4.093e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-5.385e-02	-3.840e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-4.585e-02	-3.568e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-3.785e-02	-3.280e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-2.985e-02	-2.967e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-2.185e-02	-2.629e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-1.385e-02	-2.264e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	-5.850e-03	-1.863e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.150e-03	-1.422e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.010e-02	-9.305e-07	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.810e-02	-3.945e-07	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.610e-02	1.700e-07	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.410e-02	7.350e-07	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.210e-02	1.282e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.015e-02	1.801e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.815e-02	2.285e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.610e-02	2.733e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.410e-02	3.145e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	8.210e-02	3.524e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	9.010e-02	3.872e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	9.810e-02	4.190e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.061e-01	4.485e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.141e-01	4.756e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.221e-01	5.008e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.301e-01	5.242e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.381e-01	5.459e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.461e-01	5.663e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.541e-01	5.855e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.621e-01	6.034e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.701e-01	6.203e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.781e-01	6.365e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.861e-01	6.516e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	1.941e-01	6.662e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.021e-01	6.801e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.101e-01	6.934e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.181e-01	7.062e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.261e-01	7.186e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.341e-01	7.304e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.421e-01	7.418e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.500e-01	7.528e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.581e-01	7.636e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.661e-01	7.740e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.741e-01	7.841e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.821e-01	7.940e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.901e-01	8.036e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	2.980e-01	8.129e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.060e-01	8.221e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.140e-01	8.311e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.220e-01	8.398e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.300e-01	8.484e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.379e-01	8.568e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.459e-01	8.651e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.539e-01	8.733e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.619e-01	8.813e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.699e-01	8.892e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.779e-01	8.969e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.859e-01	9.046e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	3.939e-01	9.122e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.019e-01	9.195e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.098e-01	9.269e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.178e-01	9.342e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.258e-01	9.413e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.338e-01	9.484e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.418e-01	9.555e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.498e-01	9.624e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.578e-01	9.692e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.658e-01	9.759e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.738e-01	9.827e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.818e-01	9.894e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.898e-01	9.959e-06	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	4.978e-01	1.002e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.058e-01	1.009e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.138e-01	1.015e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.218e-01	1.022e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.298e-01	1.028e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.378e-01	1.034e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.458e-01	1.041e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.539e-01	1.047e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.619e-01	1.053e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.699e-01	1.059e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.778e-01	1.066e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.858e-01	1.072e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	5.938e-01	1.078e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.018e-01	1.084e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.099e-01	1.090e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.179e-01	1.096e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.259e-01	1.102e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.339e-01	1.107e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.420e-01	1.113e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.500e-01	1.119e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.580e-01	1.125e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.660e-01	1.131e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.740e-01	1.137e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.820e-01	1.143e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.900e-01	1.148e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	6.980e-01	1.154e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.060e-01	1.160e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.140e-01	1.165e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.219e-01	1.171e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.299e-01	1.177e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.379e-01	1.182e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.460e-01	1.188e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.540e-01	1.194e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.619e-01	1.199e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.699e-01	1.205e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.779e-01	1.210e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.859e-01	1.216e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	7.939e-01	1.221e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-HYS	SIO-Maud	LP-HYS	g	8.001e-01	1.226e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	9.963e-01	1.847e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	9.865e-01	1.840e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	9.766e-01	1.833e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	9.666e-01	1.827e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	9.567e-01	1.820e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	9.467e-01	1.813e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	9.367e-01	1.806e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	9.268e-01	1.799e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	9.168e-01	1.792e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	9.069e-01	1.786e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	8.969e-01	1.778e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	8.869e-01	1.771e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	8.770e-01	1.764e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	8.670e-01	1.757e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	8.570e-01	1.749e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	8.471e-01	1.743e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	8.371e-01	1.735e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	8.271e-01	1.728e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	8.171e-01	1.720e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	8.071e-01	1.713e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	7.972e-01	1.705e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	7.872e-01	1.698e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	7.772e-01	1.691e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	7.672e-01	1.682e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	7.572e-01	1.675e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	7.473e-01	1.667e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	7.373e-01	1.659e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	7.273e-01	1.652e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	7.173e-01	1.644e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	7.073e-01	1.636e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	6.973e-01	1.628e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	6.873e-01	1.619e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	6.773e-01	1.611e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	6.673e-01	1.603e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	6.573e-01	1.595e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	6.473e-01	1.586e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	6.373e-01	1.577e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	6.273e-01	1.568e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	6.173e-01	1.560e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	6.073e-01	1.551e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	5.973e-01	1.542e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	5.873e-01	1.532e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	5.773e-01	1.523e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	5.673e-01	1.514e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	5.572e-01	1.505e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	5.472e-01	1.494e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	5.372e-01	1.485e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	5.272e-01	1.476e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	5.171e-01	1.465e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	5.071e-01	1.456e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	4.972e-01	1.446e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	4.872e-01	1.435e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	4.772e-01	1.425e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	4.672e-01	1.414e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	4.572e-01	1.404e-05	1	u	273		273
This study	IS06a	Erez ben Yosef	IS06	IS06a-8	IS06a-8:LP-HYS	SIO-Maud	LP-HYS	g	4.472e-01	1.393e-05	1	u	273		273
