tab 	er_samples
cooling_rate_corr	cooling_rate_mcd	er_citation_names	er_location_name	er_sample_alternatives	er_sample_name	er_scientist_mail_names	er_site_name	magic_method_codes	participantlist	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_class	sample_cooling_rate	sample_declination_correction	sample_description	sample_dip	sample_height	sample_igsn	sample_lat	sample_lithology	sample_lon	sample_texture	sample_type
		This study			mc218i		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc218j		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc218k		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc218l		mc218	:SO-NO					Not Specified							-77.56218	Not Specified	166.97756		Not Specified
		This study			mc219a		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219b		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219c		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219d		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219e		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219f		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219g		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219h		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219i		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219j		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219k		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc219l		mc219	:SO-NO					Not Specified							-77.84783	Not Specified	166.67453		Not Specified
		This study			mc21a		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49000		Not Specified
		This study			mc21b		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49000		Not Specified
		This study			mc21c		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49000		Not Specified
		This study			mc21d		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49000		Not Specified
		This study			mc21e		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49000		Not Specified
		This study			mc21f		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49000		Not Specified
		This study			mc21g		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49000		Not Specified
		This study			mc21h		mc21	:SO-NO					Not Specified							-78.21000	Not Specified	166.49000		Not Specified
		This study			mc220a		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study			mc220b		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study			mc220c		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study			mc220d		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study			mc220e		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study			mc220f		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study			mc220g		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study			mc220h		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study			mc220i		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study			mc220j		mc220	:SO-NO					Not Specified							-77.45702	Not Specified	166.91009		Not Specified
		This study			mc221a		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study			mc221b		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study			mc221c		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study			mc221d		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study			mc221e		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study			mc221f		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study			mc221g		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study			mc221h		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study			mc221i		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study			mc221j		mc221	:SO-NO					Not Specified							-77.51610	Not Specified	166.79804		Not Specified
		This study			mc222a		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study			mc222b		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study			mc222c		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study			mc222d		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study			mc222e		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study			mc222f		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study			mc222g		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study			mc222h		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study			mc222i		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study			mc222j		mc222	:SO-NO					Not Specified							-77.53893	Not Specified	166.84845		Not Specified
		This study			mc223a		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223b		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223c		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223d		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223e		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223f		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223g		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223h		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223i		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223j		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223k		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc223l		mc223	:SO-NO					Not Specified							-77.65831	Not Specified	166.78630		Not Specified
		This study			mc224a		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224b		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224c		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224d		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224e		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224f		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224g		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224h		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224i		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224j		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224k		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224l		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc224m		mc224	:SO-NO					Not Specified							-77.53046	Not Specified	166.88390		Not Specified
		This study			mc225a		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc225b		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc225c		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc225d		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc225e		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc225f		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc225g		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc225h		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc225i		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc225j		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc225k		mc225	:SO-NO					Not Specified							-77.58053	Not Specified	166.80156		Not Specified
		This study			mc226a		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc226b		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc226c		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc226d		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc226e		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc226f		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc226g		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc226h		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc226i		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc226j		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc226k		mc226	:SO-NO					Not Specified							-77.61355	Not Specified	166.76571		Not Specified
		This study			mc227a		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study			mc227b		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study			mc227c		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study			mc227d		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study			mc227e		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study			mc227f		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study			mc227g		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study			mc227h		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study			mc227i		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study			mc227j		mc227	:SO-NO					Not Specified							-77.27064	Not Specified	166.73278		Not Specified
		This study			mc228a		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study			mc228b		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study			mc228c		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study			mc228d		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study			mc228e		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study			mc228f		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study			mc228g		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study			mc228h		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study			mc228i		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study			mc228j		mc228	:SO-NO					Not Specified							-77.26690	Not Specified	166.37738		Not Specified
		This study			mc229a		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc229b		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc229c		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc229d		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc229e		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc229f		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc229g		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc229h		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc229i		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc229j		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc229k		mc229	:SO-NO					Not Specified							-77.48281	Not Specified	167.15435		Not Specified
		This study			mc22a		mc22	:SO-NO					Not Specified							-78.20000	Not Specified	166.54000		Not Specified
		This study			mc22b		mc22	:SO-NO					Not Specified							-78.20000	Not Specified	166.54000		Not Specified
		This study			mc26a		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57000		Not Specified
		This study			mc26b		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57000		Not Specified
		This study			mc26c		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57000		Not Specified
		This study			mc26d		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57000		Not Specified
		This study			mc26e		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57000		Not Specified
		This study			mc26f		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57000		Not Specified
		This study			mc26g		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57000		Not Specified
		This study			mc26h		mc26	:SO-NO					Not Specified							-78.21000	Not Specified	166.57000		Not Specified
		This study			mc28a		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73000		Not Specified
		This study			mc28b		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73000		Not Specified
		This study			mc28c		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73000		Not Specified
		This study			mc28d		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73000		Not Specified
		This study			mc28e		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73000		Not Specified
		This study			mc28f		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73000		Not Specified
		This study			mc28g		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73000		Not Specified
		This study			mc28h		mc28	:SO-NO					Not Specified							-78.29000	Not Specified	164.73000		Not Specified
		This study			mc29a		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.80000		Not Specified
		This study			mc29b		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.80000		Not Specified
		This study			mc29c		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.80000		Not Specified
		This study			mc29d		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.80000		Not Specified
		This study			mc29e		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.80000		Not Specified
		This study			mc29f		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.80000		Not Specified
		This study			mc29g		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.80000		Not Specified
		This study			mc29h		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.80000		Not Specified
		This study			mc30a		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87000		Not Specified
		This study			mc30b		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87000		Not Specified
		This study			mc30c		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87000		Not Specified
		This study			mc30d		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87000		Not Specified
		This study			mc30e		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87000		Not Specified
		This study			mc30f		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87000		Not Specified
		This study			mc30g		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87000		Not Specified
		This study			mc30h		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87000		Not Specified
		This study			mc31a		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28000		Not Specified
		This study			mc31b		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28000		Not Specified
		This study			mc31c		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28000		Not Specified
		This study			mc31d		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28000		Not Specified
		This study			mc31e		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28000		Not Specified
		This study			mc31f		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28000		Not Specified
		This study			mc31g		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28000		Not Specified
		This study			mc31h		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28000		Not Specified
		This study			mc32a		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.30000		Not Specified
		This study			mc32b		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.30000		Not Specified
		This study			mc32c		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.30000		Not Specified
		This study			mc32d		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.30000		Not Specified
		This study			mc32e		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.30000		Not Specified
		This study			mc32f		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.30000		Not Specified
		This study			mc32g		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.30000		Not Specified
		This study			mc32h		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.30000		Not Specified
		This study			mc33a		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34000		Not Specified
		This study			mc33b		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34000		Not Specified
		This study			mc33c		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34000		Not Specified
		This study			mc33d		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34000		Not Specified
		This study			mc33e		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34000		Not Specified
		This study			mc33f		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34000		Not Specified
		This study			mc33g		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34000		Not Specified
		This study			mc33h		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34000		Not Specified
		This study			mc34a		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc34b		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc34c		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc34d		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc34e		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc34f		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc34g		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc34h		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc35a		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23000		Not Specified
		This study			mc35b		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23000		Not Specified
		This study			mc35c		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23000		Not Specified
		This study			mc35d		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23000		Not Specified
		This study			mc35e		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23000		Not Specified
		This study			mc35f		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23000		Not Specified
		This study			mc35g		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23000		Not Specified
		This study			mc35h		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23000		Not Specified
		This study			mc36a		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc36b		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc36c		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc36d		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc36e		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc36f		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc36g		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc36h		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27000		Not Specified
		This study			mc37a		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27000		Not Specified
		This study			mc37b		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27000		Not Specified
		This study			mc37c		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27000		Not Specified
		This study			mc37d		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27000		Not Specified
		This study			mc37e		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27000		Not Specified
		This study			mc37f		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27000		Not Specified
		This study			mc37g		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27000		Not Specified
		This study			mc37h		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27000		Not Specified
		This study			mc38a		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21000		Not Specified
		This study			mc38b		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21000		Not Specified
		This study			mc38c		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21000		Not Specified
		This study			mc38d		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21000		Not Specified
		This study			mc38e		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21000		Not Specified
		This study			mc38f		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21000		Not Specified
		This study			mc38g		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21000		Not Specified
		This study			mc38h		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21000		Not Specified
		This study			mc39a		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21000		Not Specified
		This study			mc39b		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21000		Not Specified
		This study			mc39c		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21000		Not Specified
		This study			mc39d		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21000		Not Specified
		This study			mc39e		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21000		Not Specified
		This study			mc39f		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21000		Not Specified
		This study			mc39g		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21000		Not Specified
		This study			mc39h		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21000		Not Specified
		This study			mc40a		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.20000		Not Specified
		This study			mc40b		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.20000		Not Specified
		This study			mc40c		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.20000		Not Specified
		This study			mc40d		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.20000		Not Specified
		This study			mc40e		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.20000		Not Specified
		This study			mc40f		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.20000		Not Specified
		This study			mc40g		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.20000		Not Specified
		This study			mc40h		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.20000		Not Specified
		This study			mc41a		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.20000		Not Specified
		This study			mc41b		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12000		Not Specified
		This study			mc41c		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12000		Not Specified
		This study			mc41d		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12000		Not Specified
		This study			mc41e		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12000		Not Specified
		This study			mc41f		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12000		Not Specified
		This study			mc41g		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12000		Not Specified
		This study			mc41h		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12000		Not Specified
		This study			mc42a		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12000		Not Specified
		This study			mc42b		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12000		Not Specified
		This study			mc42c		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12000		Not Specified
		This study			mc42d		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12000		Not Specified
		This study			mc42e		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12000		Not Specified
		This study			mc42f		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12000		Not Specified
		This study			mc42g		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12000		Not Specified
		This study			mc42h		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12000		Not Specified
		This study			mc43a		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24000		Not Specified
		This study			mc43b		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24000		Not Specified
		This study			mc43c		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24000		Not Specified
		This study			mc43d		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24000		Not Specified
		This study			mc43e		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24000		Not Specified
		This study			mc43f		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24000		Not Specified
		This study			mc43g		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24000		Not Specified
		This study			mc43h		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24000		Not Specified
		This study			mc44a		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26000		Not Specified
		This study			mc44b		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26000		Not Specified
		This study			mc44c		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26000		Not Specified
		This study			mc44d		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26000		Not Specified
		This study			mc44e		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26000		Not Specified
		This study			mc44f		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26000		Not Specified
		This study			mc44g		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26000		Not Specified
		This study			mc44h		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26000		Not Specified
		This study			mc48a		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc48b		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc48c		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
