tab 	sites
citations	composite_depth	core_depth	geologic_classes	geologic_types	lithologies	location	site
This study	109	109	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H-5-W-122
This study	109	109	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H-5-W-122a
This study	110.355	110.355	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H-6-W-107
This study	110.925	110.925	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H-7-W-43
This study	110.925	110.925	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H-7-W-43a
This study	106.37	106.37	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.1
This study	106.52	106.52	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.25
This study	106.57	106.57	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.3
This study	106.62	106.62	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.35
This study	106.67	106.67	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.4
This study	106.72	106.72	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.45
This study	106.77	106.77	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.5
This study	106.82	106.82	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.55
This study	106.87	106.87	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.6
This study	106.92	106.92	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.65
This study	106.97	106.97	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.7
This study	107.02	107.02	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.75
This study	107.07	107.07	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.8
This study	107.12	107.12	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.85
This study	107.17	107.17	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.9
This study	107.22	107.22	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-0.95
This study	107.27	107.27	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-1
This study	107.32	107.32	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-1.05
This study	107.37	107.37	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-1.1
This study	107.42	107.42	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-1.15
This study	107.47	107.47	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-1.2
This study	107.52	107.52	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-1.25
This study	107.57	107.57	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-1.3
This study	107.62	107.62	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-1.35
This study	107.67	107.67	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_4A-1.4
This study	107.88	107.88	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.1
This study	107.93	107.93	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.15
This study	107.98	107.98	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.2
This study	108.03	108.03	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.25
This study	108.08	108.08	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.3
This study	108.13	108.13	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.35
This study	108.18	108.18	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.4
This study	108.23	108.23	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.45
This study	108.28	108.28	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.5
This study	108.33	108.33	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.55
This study	108.38	108.38	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.6
This study	108.43	108.43	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.65
This study	108.48	108.48	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.7
This study	108.53	108.53	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.75
This study	108.58	108.58	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.8
This study	108.63	108.63	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.85
This study	108.68	108.68	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.9
This study	108.73	108.73	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-0.95
This study	108.78	108.78	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-1
This study	108.83	108.83	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-1.05
This study	108.88	108.88	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-1.1
This study	108.98	108.98	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-1.2
This study	109.03	109.03	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-1.25
This study	109.08	109.08	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-1.3
This study	109.13	109.13	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-1.35
This study	109.18	109.18	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_5A-1.4
This study	109.39	109.39	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.1
This study	109.44	109.44	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.15
This study	109.49	109.49	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.2
This study	109.54	109.54	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.25
This study	109.59	109.59	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.3
This study	109.64	109.64	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.35
This study	109.69	109.69	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.4
This study	109.74	109.74	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.45
This study	109.79	109.79	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.5
This study	109.84	109.84	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.55
This study	109.89	109.89	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.6
This study	109.94	109.94	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.65
This study	109.99	109.99	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.7
This study	110.04	110.04	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.75
This study	110.09	110.09	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.8
This study	110.14	110.14	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.85
This study	110.19	110.19	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.9
This study	110.24	110.24	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-0.95
This study	110.29	110.29	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-1
This study	110.34	110.34	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-1.05
This study	110.39	110.39	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-1.1
This study	110.44	110.44	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-1.15
This study	110.49	110.49	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_6A-1.2
This study	110.65	110.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_7A-0.15
This study	110.7	110.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_7A-0.2
This study	110.75	110.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_7A-0.25
This study	110.8	110.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_7A-0.3
This study	110.85	110.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_7A-0.35
This study	110.9	110.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_7A-0.4
This study	110.95	110.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_7A-0.45
This study	111	111	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_7A-0.5
This study	111.05	111.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_7A-0.55
This study	111.1	111.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-012H_7A-0.6
This study	114.52	114.52	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-1-W-102
This study	114.52	114.52	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-1-W-102a
This study	115.7	115.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-2-W-70
This study	115.7	115.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-2-W-70a
This study	117.47	117.47	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-3-W-97
This study	119.18	119.18	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-4-W-118
This study	119.18	119.18	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-4-W-118a
This study	120.45	120.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-5-W-95
This study	120.45	120.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-5-W-95a
This study	121.89	121.89	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-6-W-89
This study	121.89	121.89	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H-6-W-89a
This study	113.6	113.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.1
This study	113.65	113.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.15
This study	113.7	113.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.2
This study	113.75	113.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.25
This study	113.8	113.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.3
This study	113.85	113.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.35
This study	113.9	113.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.4
This study	113.95	113.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.45
This study	114	114	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.5
This study	114.05	114.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.55
This study	114.1	114.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.6
This study	114.15	114.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.65
This study	114.2	114.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.7
This study	114.25	114.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.75
This study	114.3	114.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.8
This study	114.35	114.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.85
This study	114.4	114.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.9
This study	114.45	114.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-0.95
This study	114.5	114.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-1
This study	114.55	114.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-1.05
This study	114.6	114.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-1.1
This study	114.65	114.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-1.15
This study	114.7	114.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-1.2
This study	114.75	114.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-1.25
This study	114.8	114.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-1.3
This study	114.85	114.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-1.35
This study	114.9	114.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_1A-1.4
This study	115.1	115.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.1
This study	115.15	115.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.15
This study	115.2	115.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.2
This study	115.25	115.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.25
This study	115.3	115.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.3
This study	115.35	115.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.35
This study	115.4	115.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.4
This study	115.45	115.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.45
This study	115.5	115.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.5
This study	115.55	115.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.55
This study	115.6	115.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.6
This study	115.65	115.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.65
This study	115.7	115.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.7
This study	115.75	115.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.75
This study	115.8	115.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.8
This study	115.85	115.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.85
This study	115.9	115.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.9
This study	115.95	115.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-0.95
This study	116	116	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-1
This study	116.05	116.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-1.05
This study	116.1	116.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-1.1
This study	116.15	116.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-1.15
This study	116.2	116.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-1.2
This study	116.25	116.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-1.25
This study	116.3	116.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-1.3
This study	116.35	116.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-1.35
This study	116.4	116.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_2A-1.4
This study	116.6	116.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.1
This study	116.65	116.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.15
This study	116.7	116.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.2
This study	116.75	116.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.25
This study	116.8	116.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.3
This study	116.85	116.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.35
This study	116.9	116.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.4
This study	116.95	116.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.45
This study	117	117	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.5
This study	117.05	117.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.55
This study	117.1	117.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.6
This study	117.15	117.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.65
This study	117.2	117.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.7
This study	117.25	117.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.75
This study	117.3	117.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.8
This study	117.35	117.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.85
This study	117.4	117.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.9
This study	117.45	117.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-0.95
This study	117.5	117.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-1
This study	117.55	117.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-1.05
This study	117.6	117.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-1.1
This study	117.65	117.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-1.15
This study	117.7	117.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-1.2
This study	117.75	117.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-1.25
This study	117.8	117.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-1.3
This study	117.85	117.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-1.35
This study	117.9	117.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_3A-1.4
This study	118.1	118.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.1
This study	118.15	118.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.15
This study	118.2	118.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.2
This study	118.25	118.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.25
This study	118.3	118.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.3
This study	118.35	118.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.35
This study	118.4	118.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.4
This study	118.45	118.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.45
This study	118.5	118.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.5
This study	118.55	118.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.55
This study	118.6	118.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.6
This study	118.65	118.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.65
This study	118.7	118.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.7
This study	118.75	118.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.75
This study	118.8	118.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.8
This study	118.85	118.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.85
This study	118.9	118.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.9
This study	118.95	118.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-0.95
This study	119	119	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-1
This study	119.05	119.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-1.05
This study	119.1	119.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-1.1
This study	119.15	119.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-1.15
This study	119.2	119.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-1.2
This study	119.25	119.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-1.25
This study	119.3	119.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-1.3
This study	119.35	119.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-1.35
This study	119.4	119.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-013H_4A-1.4
