tab	er_samples
er_citation_names	er_sample_name	er_site_name	er_location_name	sample_class	sample_lithology	sample_type	sample_lat	sample_lon	er_expedition_name	sample_core_depth	sample_azimuth	sample_dip	sample_date	magic_method_codes	sample_composite_depth	er_sample_alternatives
This study	318-U1361A-016H_1A-1.3	318-U1361A-016H_1A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.3	nan
This study	318-U1361A-016H_1A-1.35	318-U1361A-016H_1A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.35	nan
This study	318-U1361A-016H_1A-1.4	318-U1361A-016H_1A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.4	nan
This study	318-U1361A-016H_2A-0.1	318-U1361A-016H_2A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.6	nan
This study	318-U1361A-016H_2A-0.15	318-U1361A-016H_2A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.65	nan
This study	318-U1361A-016H_2A-0.2	318-U1361A-016H_2A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.7	nan
This study	318-U1361A-016H_2A-0.25	318-U1361A-016H_2A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.75	nan
This study	318-U1361A-016H_2A-0.3	318-U1361A-016H_2A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.8	nan
This study	318-U1361A-016H_2A-0.35	318-U1361A-016H_2A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.85	nan
This study	318-U1361A-016H_2A-0.4	318-U1361A-016H_2A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.9	nan
This study	318-U1361A-016H_2A-0.45	318-U1361A-016H_2A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	143.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.95	nan
This study	318-U1361A-016H_2A-0.5	318-U1361A-016H_2A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144	nan
This study	318-U1361A-016H_2A-0.55	318-U1361A-016H_2A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.05	nan
This study	318-U1361A-016H_2A-0.6	318-U1361A-016H_2A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.1	nan
This study	318-U1361A-016H_2A-0.65	318-U1361A-016H_2A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.15	nan
This study	318-U1361A-016H_2A-0.7	318-U1361A-016H_2A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.2	nan
This study	318-U1361A-016H_2A-0.75	318-U1361A-016H_2A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.25	nan
This study	318-U1361A-016H_2A-0.8	318-U1361A-016H_2A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.3	nan
This study	318-U1361A-016H_2A-0.85	318-U1361A-016H_2A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.35	nan
This study	318-U1361A-016H_2A-0.9	318-U1361A-016H_2A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.4	nan
This study	318-U1361A-016H_2A-0.95	318-U1361A-016H_2A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.45	nan
This study	318-U1361A-016H_2A-1	318-U1361A-016H_2A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.5	nan
This study	318-U1361A-016H_2A-1.05	318-U1361A-016H_2A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.55	nan
This study	318-U1361A-016H_2A-1.1	318-U1361A-016H_2A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.6	nan
This study	318-U1361A-016H_2A-1.15	318-U1361A-016H_2A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.65	nan
This study	318-U1361A-016H_2A-1.2	318-U1361A-016H_2A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.7	nan
This study	318-U1361A-016H_2A-1.25	318-U1361A-016H_2A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.75	nan
This study	318-U1361A-016H_2A-1.3	318-U1361A-016H_2A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.8	nan
This study	318-U1361A-016H_2A-1.35	318-U1361A-016H_2A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.85	nan
This study	318-U1361A-016H_2A-1.4	318-U1361A-016H_2A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	144.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.9	nan
This study	318-U1361A-016H_3A-0.1	318-U1361A-016H_3A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.1	nan
This study	318-U1361A-016H_3A-0.15	318-U1361A-016H_3A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.15	nan
This study	318-U1361A-016H_3A-0.2	318-U1361A-016H_3A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.2	nan
This study	318-U1361A-016H_3A-0.25	318-U1361A-016H_3A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.25	nan
This study	318-U1361A-016H_3A-0.3	318-U1361A-016H_3A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.3	nan
This study	318-U1361A-016H_3A-0.35	318-U1361A-016H_3A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.35	nan
This study	318-U1361A-016H_3A-0.4	318-U1361A-016H_3A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.4	nan
This study	318-U1361A-016H_3A-0.45	318-U1361A-016H_3A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.45	nan
This study	318-U1361A-016H_3A-0.5	318-U1361A-016H_3A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.5	nan
This study	318-U1361A-016H_3A-0.55	318-U1361A-016H_3A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.55	nan
This study	318-U1361A-016H_3A-0.6	318-U1361A-016H_3A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.6	nan
This study	318-U1361A-016H_3A-0.65	318-U1361A-016H_3A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.65	nan
This study	318-U1361A-016H_3A-0.7	318-U1361A-016H_3A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.7	nan
This study	318-U1361A-016H_3A-0.75	318-U1361A-016H_3A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.75	nan
This study	318-U1361A-016H_3A-0.8	318-U1361A-016H_3A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.8	nan
This study	318-U1361A-016H_3A-0.85	318-U1361A-016H_3A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.85	nan
This study	318-U1361A-016H_3A-0.9	318-U1361A-016H_3A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.9	nan
This study	318-U1361A-016H_3A-0.95	318-U1361A-016H_3A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	145.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	145.95	nan
This study	318-U1361A-016H_3A-1	318-U1361A-016H_3A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146	nan
This study	318-U1361A-016H_3A-1.05	318-U1361A-016H_3A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.05	nan
This study	318-U1361A-016H_3A-1.1	318-U1361A-016H_3A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.1	nan
This study	318-U1361A-016H_3A-1.15	318-U1361A-016H_3A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.15	nan
This study	318-U1361A-016H_3A-1.2	318-U1361A-016H_3A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.2	nan
This study	318-U1361A-016H_3A-1.25	318-U1361A-016H_3A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.25	nan
This study	318-U1361A-016H_3A-1.3	318-U1361A-016H_3A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.3	nan
This study	318-U1361A-016H_3A-1.35	318-U1361A-016H_3A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.35	nan
This study	318-U1361A-016H_3A-1.4	318-U1361A-016H_3A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.4	nan
This study	318-U1361A-016H_4A-0.1	318-U1361A-016H_4A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.6	nan
This study	318-U1361A-016H_4A-0.15	318-U1361A-016H_4A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.65	nan
This study	318-U1361A-016H_4A-0.2	318-U1361A-016H_4A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.7	nan
This study	318-U1361A-016H_4A-0.25	318-U1361A-016H_4A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.75	nan
This study	318-U1361A-016H_4A-0.3	318-U1361A-016H_4A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.8	nan
This study	318-U1361A-016H_4A-0.35	318-U1361A-016H_4A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.85	nan
This study	318-U1361A-016H_4A-0.4	318-U1361A-016H_4A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.9	nan
This study	318-U1361A-016H_4A-0.45	318-U1361A-016H_4A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	146.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	146.95	nan
This study	318-U1361A-016H_4A-0.5	318-U1361A-016H_4A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147	nan
This study	318-U1361A-016H_4A-0.55	318-U1361A-016H_4A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.05	nan
This study	318-U1361A-016H_4A-0.6	318-U1361A-016H_4A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.1	nan
This study	318-U1361A-016H_4A-0.65	318-U1361A-016H_4A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.15	nan
This study	318-U1361A-016H_4A-0.7	318-U1361A-016H_4A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.2	nan
This study	318-U1361A-016H_4A-0.75	318-U1361A-016H_4A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.25	nan
This study	318-U1361A-016H_4A-0.8	318-U1361A-016H_4A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.3	nan
This study	318-U1361A-016H_4A-0.85	318-U1361A-016H_4A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.35	nan
This study	318-U1361A-016H_4A-0.9	318-U1361A-016H_4A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.4	nan
This study	318-U1361A-016H_4A-0.95	318-U1361A-016H_4A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.45	nan
This study	318-U1361A-016H_4A-1	318-U1361A-016H_4A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.5	nan
This study	318-U1361A-016H_4A-1.05	318-U1361A-016H_4A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.55	nan
This study	318-U1361A-016H_4A-1.1	318-U1361A-016H_4A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.6	nan
This study	318-U1361A-016H_4A-1.15	318-U1361A-016H_4A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.65	nan
This study	318-U1361A-016H_4A-1.2	318-U1361A-016H_4A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.7	nan
This study	318-U1361A-016H_4A-1.25	318-U1361A-016H_4A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.75	nan
This study	318-U1361A-016H_4A-1.3	318-U1361A-016H_4A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.8	nan
This study	318-U1361A-016H_4A-1.35	318-U1361A-016H_4A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.85	nan
This study	318-U1361A-016H_4A-1.4	318-U1361A-016H_4A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	147.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	147.9	nan
This study	318-U1361A-016H_5A-0.1	318-U1361A-016H_5A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.1	nan
This study	318-U1361A-016H_5A-0.15	318-U1361A-016H_5A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.15	nan
This study	318-U1361A-016H_5A-0.2	318-U1361A-016H_5A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.2	nan
This study	318-U1361A-016H_5A-0.25	318-U1361A-016H_5A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.25	nan
This study	318-U1361A-016H_5A-0.3	318-U1361A-016H_5A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.3	nan
This study	318-U1361A-016H_5A-0.35	318-U1361A-016H_5A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.35	nan
This study	318-U1361A-016H_5A-0.4	318-U1361A-016H_5A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.4	nan
This study	318-U1361A-016H_5A-0.45	318-U1361A-016H_5A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.45	nan
This study	318-U1361A-016H_5A-0.5	318-U1361A-016H_5A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.5	nan
This study	318-U1361A-016H_5A-0.55	318-U1361A-016H_5A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.55	nan
This study	318-U1361A-016H_5A-0.6	318-U1361A-016H_5A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.6	nan
This study	318-U1361A-016H_5A-0.65	318-U1361A-016H_5A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.65	nan
This study	318-U1361A-016H_5A-0.7	318-U1361A-016H_5A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.7	nan
This study	318-U1361A-016H_5A-0.75	318-U1361A-016H_5A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.75	nan
This study	318-U1361A-016H_5A-0.8	318-U1361A-016H_5A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.8	nan
This study	318-U1361A-016H_5A-0.85	318-U1361A-016H_5A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.85	nan
This study	318-U1361A-016H_5A-0.9	318-U1361A-016H_5A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.9	nan
This study	318-U1361A-016H_5A-0.95	318-U1361A-016H_5A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	148.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	148.95	nan
This study	318-U1361A-016H_5A-1	318-U1361A-016H_5A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	149	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	149	nan
This study	318-U1361A-016H_5A-1.05	318-U1361A-016H_5A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	149.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	149.05	nan
This study	318-U1361A-016H_5A-1.1	318-U1361A-016H_5A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	149.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	149.1	nan
This study	318-U1361A-016H_5A-1.15	318-U1361A-016H_5A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	149.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	149.15	nan
