Sample ID	Meas. type	Treatment Type	AF X	AF Y	AF Z	Temp C	Declination: Unrotated	Inclination: Unrotated	Declination: Sample Rotated	Inclination: Sample Rotated	Declination: Formation Rotated	Inclination: Formation Rotated	Intensity	MS corr	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	X mean	Y mean	Z mean	X corr	Y corr	Z corr	X drift	Y drift	Z drift	Depth	IRM Gauss	ARM Gauss	ARM axis	Area
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	54.27	76.47	54.27	76.47	54.27	76.47	4.4599E-6	NA	0.00	90.00	0.00	0.00	1.1034E-5	1.5079E-5	1.0898E-4	1.1281E-5	1.4924E-5	1.0892E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.69	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	41.28	71.86	41.28	71.86	41.28	71.86	4.9870E-6	NA	0.00	90.00	0.00	0.00	2.1355E-5	1.8208E-5	1.1911E-4	2.1603E-5	1.8046E-5	1.1905E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.70	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	35.82	69.06	35.82	69.06	35.82	69.06	5.5579E-6	NA	0.00	90.00	0.00	0.00	2.9564E-5	2.0645E-5	1.3046E-4	2.9814E-5	2.0479E-5	1.3039E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.71	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	34.66	68.20	34.66	68.20	34.66	68.20	5.9671E-6	NA	0.00	90.00	0.00	0.00	3.3493E-5	2.2367E-5	1.3924E-4	3.3745E-5	2.2201E-5	1.3917E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.72	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	37.25	68.65	37.25	68.65	37.25	68.65	6.1540E-6	NA	0.00	90.00	0.00	0.00	3.2756E-5	2.4047E-5	1.4405E-4	3.3009E-5	2.3883E-5	1.4398E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.73	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	43.70	69.88	43.70	69.88	43.70	69.88	6.1437E-6	NA	0.00	90.00	0.00	0.00	2.8029E-5	2.5882E-5	1.4499E-4	2.8282E-5	2.5720E-5	1.4491E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.74	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	53.75	71.16	53.75	71.16	53.75	71.16	5.9943E-6	NA	0.00	90.00	0.00	0.00	2.0939E-5	2.7663E-5	1.4258E-4	2.1192E-5	2.7507E-5	1.4251E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.75	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	67.24	71.96	67.24	71.96	67.24	71.96	5.7625E-6	NA	0.00	90.00	0.00	0.00	1.2529E-5	2.9141E-5	1.3771E-4	1.2781E-5	2.8990E-5	1.3764E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.76	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	83.25	71.66	83.25	71.66	83.25	71.66	5.5363E-6	NA	0.00	90.00	0.00	0.00	3.5397E-6	3.0623E-5	1.3208E-4	3.7903E-6	3.0472E-5	1.3201E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.77	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	97.56	70.10	97.56	70.10	97.56	70.10	5.4075E-6	NA	0.00	90.00	0.00	0.00	-4.7297E-6	3.2302E-5	1.2779E-4	-4.4815E-6	3.2145E-5	1.2773E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.78	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	106.93	68.59	106.93	68.59	106.93	68.59	5.3426E-6	NA	0.00	90.00	0.00	0.00	-1.0763E-5	3.3030E-5	1.2501E-4	-1.0516E-5	3.2868E-5	1.2495E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.79	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	109.91	68.59	109.91	68.59	109.91	68.59	5.2057E-6	NA	0.00	90.00	0.00	0.00	-1.2227E-5	3.1650E-5	1.2180E-4	-1.1980E-5	3.1481E-5	1.2174E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.80	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	102.61	70.80	102.61	70.80	102.61	70.80	4.9050E-6	NA	0.00	90.00	0.00	0.00	-6.7657E-6	2.7900E-5	1.1641E-4	-6.5168E-6	2.7724E-5	1.1636E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.81	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	68.85	73.48	68.85	73.48	68.85	73.48	4.5372E-6	NA	0.00	90.00	0.00	0.00	8.3660E-6	2.1380E-5	1.0932E-4	8.6166E-6	2.1198E-5	1.0927E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.82	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	25.93	66.77	25.93	66.77	25.93	66.77	4.5143E-6	NA	0.00	90.00	0.00	0.00	2.9396E-5	1.3905E-5	1.0425E-4	2.9647E-5	1.3720E-5	1.0420E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.83	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	6.10	54.08	6.10	54.08	6.10	54.08	5.0570E-6	NA	0.00	90.00	0.00	0.00	5.4359E-5	5.7369E-6	1.0292E-4	5.4609E-5	5.5561E-6	1.0288E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.84	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	358.83	47.53	358.83	47.53	358.83	47.53	5.6995E-6	NA	0.00	90.00	0.00	0.00	7.0977E-5	-1.2140E-6	1.0565E-4	7.1227E-5	-1.3831E-6	1.0561E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.85	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	354.68	45.33	354.68	45.33	354.68	45.33	6.0974E-6	NA	0.00	90.00	0.00	0.00	7.8762E-5	-6.8519E-6	1.0898E-4	7.9011E-5	-7.0057E-6	1.0893E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.86	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	352.11	46.10	352.11	46.10	352.11	46.10	5.9865E-6	NA	0.00	90.00	0.00	0.00	7.5876E-5	-9.9014E-6	1.0840E-4	7.6121E-5	-1.0037E-5	1.0835E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.87	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	350.96	48.35	350.96	48.35	350.96	48.35	5.4433E-6	NA	0.00	90.00	0.00	0.00	6.5893E-5	-9.8897E-6	1.0222E-4	6.6136E-5	-1.0014E-5	1.0217E-4	0.0000E+0	0.0000E+0	0.0000E+0	0.88	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	351.89	51.50	351.89	51.50	351.89	51.50	4.6698E-6	NA	0.00	90.00	0.00	0.00	5.3040E-5	-7.1011E-6	9.1849E-5	5.3278E-5	-7.2272E-6	9.1801E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.89	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	356.03	55.31	356.03	55.31	356.03	55.31	3.9292E-6	NA	0.00	90.00	0.00	0.00	4.1069E-5	-2.5999E-6	8.1203E-5	4.1301E-5	-2.7305E-6	8.1154E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.90	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	3.24	58.56	3.24	58.56	3.24	58.56	3.3456E-6	NA	0.00	90.00	0.00	0.00	3.2025E-5	1.8711E-6	7.1756E-5	3.2254E-5	1.7376E-6	7.1704E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.91	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	10.37	61.20	10.37	61.20	10.37	61.20	2.8604E-6	NA	0.00	90.00	0.00	0.00	2.4866E-5	4.5038E-6	6.3022E-5	2.5095E-5	4.3695E-6	6.2965E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.92	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	13.23	62.79	13.23	62.79	13.23	62.79	2.4714E-6	NA	0.00	90.00	0.00	0.00	2.0138E-5	4.6875E-6	5.5270E-5	2.0368E-5	4.5554E-6	5.5210E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.93	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	11.18	63.40	11.18	63.40	11.18	63.40	2.1067E-6	NA	0.00	90.00	0.00	0.00	1.6897E-5	3.3624E-6	4.7381E-5	1.7132E-5	3.2232E-6	4.7318E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.94	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	6.39	62.77	6.39	62.77	6.39	62.77	1.8099E-6	NA	0.00	90.00	0.00	0.00	1.4995E-5	1.7754E-6	4.0494E-5	1.5236E-5	1.6241E-6	4.0427E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.95	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	2.22	60.70	2.22	60.70	2.22	60.70	1.5826E-6	NA	0.00	90.00	0.00	0.00	1.4080E-5	6.9954E-7	3.4744E-5	1.4325E-5	5.2937E-7	3.4670E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.96	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	359.09	57.58	359.09	57.58	359.09	57.58	1.4106E-6	NA	0.00	90.00	0.00	0.00	1.3754E-5	-2.1360E-8	2.9989E-5	1.3999E-5	-2.1253E-7	2.9909E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.97	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	355.77	54.19	355.77	54.19	355.77	54.19	1.3090E-6	NA	0.00	90.00	0.00	0.00	1.3894E-5	-7.9103E-7	2.6747E-5	1.4139E-5	-9.9573E-7	2.6668E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.98	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	351.89	50.55	351.89	50.55	351.89	50.55	1.2639E-6	NA	0.00	90.00	0.00	0.00	1.4475E-5	-1.7910E-6	2.4593E-5	1.4718E-5	-1.9950E-6	2.4517E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.99	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	348.40	47.52	348.40	47.52	348.40	47.52	1.2657E-6	NA	0.00	90.00	0.00	0.00	1.5258E-5	-2.8323E-6	2.3524E-5	1.5500E-5	-3.0274E-6	2.3451E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.00	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	345.67	45.52	345.67	45.52	345.67	45.52	1.2922E-6	NA	0.00	90.00	0.00	0.00	1.5997E-5	-3.7679E-6	2.3234E-5	1.6238E-5	-3.9480E-6	2.3162E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.01	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	343.49	44.32	343.49	44.32	343.49	44.32	1.3310E-6	NA	0.00	90.00	0.00	0.00	1.6660E-5	-4.6009E-6	2.3429E-5	1.6902E-5	-4.7686E-6	2.3358E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.02	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	341.54	43.63	341.54	43.63	341.54	43.63	1.3742E-6	NA	0.00	90.00	0.00	0.00	1.7222E-5	-5.3856E-6	2.3890E-5	1.7465E-5	-5.5479E-6	2.3821E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.03	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	339.01	43.12	339.01	43.12	339.01	43.12	1.4240E-6	NA	0.00	90.00	0.00	0.00	1.7720E-5	-6.3970E-6	2.4516E-5	1.7966E-5	-6.5575E-6	2.4449E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.04	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	335.68	42.58	335.68	42.58	335.68	42.58	1.4855E-6	NA	0.00	90.00	0.00	0.00	1.8208E-5	-7.7743E-6	2.5314E-5	1.8452E-5	-7.9367E-6	2.5246E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.05	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	332.31	42.15	332.31	42.15	332.31	42.15	1.5517E-6	NA	0.00	90.00	0.00	0.00	1.8612E-5	-9.2564E-6	2.6226E-5	1.8856E-5	-9.4169E-6	2.6159E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.06	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	329.75	42.12	329.75	42.12	329.75	42.12	1.6154E-6	NA	0.00	90.00	0.00	0.00	1.8919E-5	-1.0476E-5	2.7278E-5	1.9161E-5	-1.0635E-5	2.7214E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.07	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	329.44	42.56	329.44	42.56	329.44	42.56	1.6620E-6	NA	0.00	90.00	0.00	0.00	1.9272E-5	-1.0809E-5	2.8299E-5	1.9514E-5	-1.0963E-5	2.8239E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.08	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	331.84	43.35	331.84	43.35	331.84	43.35	1.7010E-6	NA	0.00	90.00	0.00	0.00	1.9944E-5	-1.0132E-5	2.9388E-5	2.0187E-5	-1.0284E-5	2.9332E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.09	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	336.56	44.09	336.56	44.09	336.56	44.09	1.7492E-6	NA	0.00	90.00	0.00	0.00	2.1095E-5	-8.6533E-6	3.0624E-5	2.1340E-5	-8.8060E-6	3.0571E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.10	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	342.28	44.22	342.28	44.22	342.28	44.22	1.8297E-6	NA	0.00	90.00	0.00	0.00	2.2881E-5	-6.8786E-6	3.2104E-5	2.3124E-5	-7.0321E-6	3.2053E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.11	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	347.88	43.43	347.88	43.43	347.88	43.43	1.9604E-6	NA	0.00	90.00	0.00	0.00	2.5526E-5	-5.1107E-6	3.3905E-5	2.5766E-5	-5.2649E-6	3.3856E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.12	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	352.22	42.07	352.22	42.07	352.22	42.07	2.1204E-6	NA	0.00	90.00	0.00	0.00	2.8633E-5	-3.5992E-6	3.5736E-5	2.8870E-5	-3.7547E-6	3.5689E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.13	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	355.66	40.71	355.66	40.71	355.66	40.71	2.2833E-6	NA	0.00	90.00	0.00	0.00	3.1713E-5	-2.1477E-6	3.7454E-5	3.1949E-5	-2.3058E-6	3.7410E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.14	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	358.38	39.70	358.38	39.70	358.38	39.70	2.4138E-6	NA	0.00	90.00	0.00	0.00	3.4128E-5	-7.6220E-7	3.8778E-5	3.4365E-5	-9.2453E-7	3.8734E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.15	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	0.81	38.68	0.81	38.68	0.81	38.68	2.5185E-6	NA	0.00	90.00	0.00	0.00	3.6152E-5	6.5718E-7	3.9587E-5	3.6391E-5	4.9092E-7	3.9542E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.16	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	3.03	37.56	3.03	37.56	3.03	37.56	2.5882E-6	NA	0.00	90.00	0.00	0.00	3.7688E-5	2.0748E-6	3.9680E-5	3.7929E-5	1.9078E-6	3.9632E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.17	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	4.79	36.49	4.79	36.49	4.79	36.49	2.6303E-6	NA	0.00	90.00	0.00	0.00	3.8764E-5	3.2709E-6	3.9347E-5	3.9008E-5	3.1086E-6	3.9296E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.18	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	5.98	35.53	5.98	35.53	5.98	35.53	2.6636E-6	NA	0.00	90.00	0.00	0.00	3.9660E-5	4.1349E-6	3.8940E-5	3.9906E-5	3.9787E-6	3.8887E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.19	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	6.28	35.02	6.28	35.02	6.28	35.02	2.6842E-6	NA	0.00	90.00	0.00	0.00	4.0196E-5	4.3845E-6	3.8752E-5	4.0448E-5	4.2328E-6	3.8698E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.20	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	5.29	35.04	5.29	35.04	5.29	35.04	2.6960E-6	NA	0.00	90.00	0.00	0.00	4.0432E-5	3.7295E-6	3.8939E-5	4.0686E-5	3.5835E-6	3.8887E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.21	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	2.85	35.36	2.85	35.36	2.85	35.36	2.7167E-6	NA	0.00	90.00	0.00	0.00	4.0710E-5	2.0862E-6	3.9546E-5	4.0964E-5	1.9384E-6	3.9494E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.22	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	359.94	35.74	359.94	35.74	359.94	35.74	2.7523E-6	NA	0.00	90.00	0.00	0.00	4.1101E-5	1.0431E-7	4.0438E-5	4.1353E-5	-4.2720E-8	4.0388E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.23	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	357.42	36.34	357.42	36.34	357.42	36.34	2.7828E-6	NA	0.00	90.00	0.00	0.00	4.1203E-5	-1.6273E-6	4.1474E-5	4.1452E-5	-1.7761E-6	4.1428E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.24	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	355.57	37.82	355.57	37.82	355.57	37.82	2.7771E-6	NA	0.00	90.00	0.00	0.00	4.0244E-5	-2.8334E-6	4.2816E-5	4.0490E-5	-2.9822E-6	4.2775E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.25	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	354.38	40.78	354.38	40.78	354.38	40.78	2.7171E-6	NA	0.00	90.00	0.00	0.00	3.7657E-5	-3.4019E-6	4.4617E-5	3.7905E-5	-3.5515E-6	4.4580E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.26	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	353.22	46.15	353.22	46.15	353.22	46.15	2.6033E-6	NA	0.00	90.00	0.00	0.00	3.2906E-5	-3.5981E-6	4.7190E-5	3.3156E-5	-3.7490E-6	4.7156E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.27	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	351.65	53.55	351.65	53.55	351.65	53.55	2.4840E-6	NA	0.00	90.00	0.00	0.00	2.6780E-5	-3.6244E-6	5.0222E-5	2.7033E-5	-3.7754E-6	5.0189E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.28	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	349.35	61.54	349.35	61.54	349.35	61.54	2.4138E-6	NA	0.00	90.00	0.00	0.00	2.0673E-5	-3.5903E-6	5.3343E-5	2.0924E-5	-3.7441E-6	5.3309E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.29	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	346.71	67.38	346.71	67.38	346.71	67.38	2.4304E-6	NA	0.00	90.00	0.00	0.00	1.6592E-5	-3.6205E-6	5.6389E-5	1.6841E-5	-3.7857E-6	5.6354E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.30	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	345.28	68.89	345.28	68.89	345.28	68.89	2.5165E-6	NA	0.00	90.00	0.00	0.00	1.5981E-5	-3.8754E-6	5.9009E-5	1.6227E-5	-4.0566E-6	5.8972E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.31	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	345.99	66.00	345.99	66.00	345.99	66.00	2.6458E-6	NA	0.00	90.00	0.00	0.00	1.9081E-5	-4.3980E-6	6.0762E-5	1.9327E-5	-4.5885E-6	6.0719E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.32	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	347.92	60.45	347.92	60.45	347.92	60.45	2.7715E-6	NA	0.00	90.00	0.00	0.00	2.4498E-5	-4.8452E-6	6.0616E-5	2.4744E-5	-5.0374E-6	6.0563E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.33	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	350.26	53.11	350.26	53.11	350.26	53.11	2.8771E-6	NA	0.00	90.00	0.00	0.00	3.1266E-5	-4.9637E-6	5.7868E-5	3.1511E-5	-5.1470E-6	5.7804E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.34	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	352.30	45.23	352.30	45.23	352.30	45.23	2.9617E-6	NA	0.00	90.00	0.00	0.00	3.8025E-5	-4.7490E-6	5.2887E-5	3.8266E-5	-4.9231E-6	5.2816E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.35	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	353.65	37.10	353.65	37.10	353.65	37.10	3.0916E-6	NA	0.00	90.00	0.00	0.00	4.5128E-5	-4.6358E-6	4.6919E-5	4.5367E-5	-4.8010E-6	4.6846E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.36	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	353.89	29.33	353.89	29.33	353.89	29.33	3.3423E-6	NA	0.00	90.00	0.00	0.00	5.3397E-5	-5.3076E-6	4.1199E-5	5.3635E-5	-5.4657E-6	4.1127E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.37	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	352.86	23.52	352.86	23.52	352.86	23.52	3.7054E-6	NA	0.00	90.00	0.00	0.00	6.2170E-5	-7.2806E-6	3.7214E-5	6.2408E-5	-7.4365E-6	3.7146E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.38	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	350.64	20.11	350.64	20.11	350.64	20.11	4.1068E-6	NA	0.00	90.00	0.00	0.00	7.0197E-5	-1.0901E-5	3.5537E-5	7.0438E-5	-1.1054E-5	3.5473E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.39	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	347.77	18.98	347.77	18.98	347.77	18.98	4.3472E-6	NA	0.00	90.00	0.00	0.00	7.4128E-5	-1.5199E-5	3.5574E-5	7.4371E-5	-1.5346E-5	3.5515E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.40	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	344.41	18.80	344.41	18.80	344.41	18.80	4.3322E-6	NA	0.00	90.00	0.00	0.00	7.2878E-5	-1.9275E-5	3.5128E-5	7.3124E-5	-1.9421E-5	3.5074E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.41	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	340.92	18.23	340.92	18.23	340.92	18.23	4.0670E-6	NA	0.00	90.00	0.00	0.00	6.7331E-5	-2.2102E-5	3.2007E-5	6.7580E-5	-2.2246E-5	3.1958E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.42	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	338.61	16.35	338.61	16.35	338.61	16.35	3.7060E-6	NA	0.00	90.00	0.00	0.00	6.1048E-5	-2.2701E-5	2.6252E-5	6.1298E-5	-2.2845E-5	2.6206E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.43	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	339.17	12.77	339.17	12.77	339.17	12.77	3.4009E-6	NA	0.00	90.00	0.00	0.00	5.7136E-5	-2.0635E-5	1.8926E-5	5.7386E-5	-2.0781E-5	1.8883E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.44	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	None	0	0	0	NA	342.87	9.64	342.87	9.64	342.87	9.64	3.2409E-6	NA	0.00	90.00	0.00	0.00	5.6277E-5	-1.6424E-5	1.3672E-5	5.6525E-5	-1.6574E-5	1.3631E-5	0.0000E+0	0.0000E+0	0.0000E+0	1.45	NA	NA	NA	4.00
