tab	ages
age	location	site	age_unit	citations	description	method_codes	level
31.3783	DSDP Site 522	29-3-068	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3814	DSDP Site 522	29-3-071	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3845	DSDP Site 522	29-3-075	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3877	DSDP Site 522	29-3-077	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3908	DSDP Site 522	29-3-080	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.3939	DSDP Site 522	29-3-083	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.397	DSDP Site 522	29-3-086	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4001	DSDP Site 522	29-3-089	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4032	DSDP Site 522	29-3-092	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4063	DSDP Site 522	29-3-095	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4136	DSDP Site 522	29-3-098	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4156	DSDP Site 522	29-3-102	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4208	DSDP Site 522	29-3-104	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4239	DSDP Site 522	29-3-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.427	DSDP Site 522	29-3-112	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4633	DSDP Site 522	30-1-010	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4664	DSDP Site 522	30-1-013	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4695	DSDP Site 522	30-1-016	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4726	DSDP Site 522	30-1-019	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4757	DSDP Site 522	30-1-022	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4789	DSDP Site 522	30-1-025	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.483	DSDP Site 522	30-1-029	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4861	DSDP Site 522	30-1-032	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4892	DSDP Site 522	30-1-035	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4923	DSDP Site 522	30-1-038	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4954	DSDP Site 522	30-1-041	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.4985	DSDP Site 522	30-1-044	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5017	DSDP Site 522	30-1-047	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5058	DSDP Site 522	30-1-051	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5089	DSDP Site 522	30-1-054	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.511999999999997	DSDP Site 522	30-1-057	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5151	DSDP Site 522	30-1-060	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5182	DSDP Site 522	30-1-063	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5213	DSDP Site 522	30-1-066	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5245	DSDP Site 522	30-1-069	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5276	DSDP Site 522	30-1-072	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5307	DSDP Site 522	30-1-075	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5338	DSDP Site 522	30-1-078	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5369	DSDP Site 522	30-1-081	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5431	DSDP Site 522	30-1-087	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5462	DSDP Site 522	30-1-090	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5493	DSDP Site 522	30-1-093	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5524	DSDP Site 522	30-1-096	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5555	DSDP Site 522	30-1-099	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5587	DSDP Site 522	30-1-102	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5618	DSDP Site 522	30-1-105	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5649	DSDP Site 522	30-1-108	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.568	DSDP Site 522	30-1-111	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5711	DSDP Site 522	30-1-114	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5752	DSDP Site 522	30-1-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5825	DSDP Site 522	30-1-125	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5856	DSDP Site 522	30-1-128	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5887	DSDP Site 522	30-1-131	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5908	DSDP Site 522	30-1-133	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.5939	DSDP Site 522	30-1-136	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.598000000000003	DSDP Site 522	30-1-140	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6012	DSDP Site 522	30-1-143	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6043	DSDP Site 522	30-1-146	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6074	DSDP Site 522	30-1-149	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6136	DSDP Site 522	30-2-005	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6167	DSDP Site 522	30-2-008	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6198	DSDP Site 522	30-2-011	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6229	DSDP Site 522	30-2-014	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.625999999999998	DSDP Site 522	30-2-017	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6291	DSDP Site 522	30-2-020	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6333	DSDP Site 522	30-2-024	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6374	DSDP Site 522	30-2-028	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6395	DSDP Site 522	30-2-030	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6436	DSDP Site 522	30-2-034	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6468	DSDP Site 522	30-2-037	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6488	DSDP Site 522	30-2-039	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.653000000000002	DSDP Site 522	30-2-043	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6561	DSDP Site 522	30-2-046	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6592	DSDP Site 522	30-2-049	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6633	DSDP Site 522	30-2-053	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6664	DSDP Site 522	30-2-056	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6695	DSDP Site 522	30-2-059	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6727	DSDP Site 522	30-2-062	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6799	DSDP Site 522	30-2-069	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.683000000000003	DSDP Site 522	30-2-072	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6861	DSDP Site 522	30-2-075	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6892	DSDP Site 522	30-2-078	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6934	DSDP Site 522	30-2-082	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6965	DSDP Site 522	30-2-085	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.6996	DSDP Site 522	30-2-088	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7027	DSDP Site 522	30-2-091	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7089	DSDP Site 522	30-2-097	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7131	DSDP Site 522	30-2-101	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7162	DSDP Site 522	30-2-104	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7193	DSDP Site 522	30-2-107	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7224	DSDP Site 522	30-2-110	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7255	DSDP Site 522	30-2-113	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7286	DSDP Site 522	30-2-116	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7317	DSDP Site 522	30-2-119	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7369	DSDP Site 522	30-2-124	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.74	DSDP Site 522	30-2-127	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7431	DSDP Site 522	30-2-130	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7473	DSDP Site 522	30-2-134	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7504	DSDP Site 522	30-2-137	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7535	DSDP Site 522	30-2-140	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7566	DSDP Site 522	30-2-143	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7597	DSDP Site 522	30-2-146	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7628	DSDP Site 522	30-2-149	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.767	DSDP Site 522	30-3-003	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7701	DSDP Site 522	30-3-006	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7732	DSDP Site 522	30-3-009	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7763	DSDP Site 522	30-3-012	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7794	DSDP Site 522	30-3-015	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7825	DSDP Site 522	30-3-018	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7856	DSDP Site 522	30-3-021	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7887	DSDP Site 522	30-3-024	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7918	DSDP Site 522	30-3-027	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.795	DSDP Site 522	30-3-030	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.7981	DSDP Site 522	30-3-033	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8012	DSDP Site 522	30-3-036	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8043	DSDP Site 522	30-3-039	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8084	DSDP Site 522	30-3-043	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8115	DSDP Site 522	30-3-046	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8146	DSDP Site 522	30-3-049	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8178	DSDP Site 522	30-3-052	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8219	DSDP Site 522	30-3-056	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.824	DSDP Site 522	30-3-058	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8271	DSDP Site 522	30-3-061	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8312	DSDP Site 522	30-3-065	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8343	DSDP Site 522	30-3-068	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8374	DSDP Site 522	30-3-071	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8406	DSDP Site 522	30-3-074	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8437	DSDP Site 522	30-3-077	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8468	DSDP Site 522	30-3-080	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8499	DSDP Site 522	30-3-083	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.853	DSDP Site 522	30-3-086	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8561	DSDP Site 522	30-3-089	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8592	DSDP Site 522	30-3-092	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8634	DSDP Site 522	30-3-096	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8665	DSDP Site 522	30-3-099	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8696	DSDP Site 522	30-3-102	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8727	DSDP Site 522	30-3-106	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8758	DSDP Site 522	30-3-108	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8789	DSDP Site 522	30-3-111	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.883000000000003	DSDP Site 522	30-3-115	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.8851	DSDP Site 522	30-3-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9235	DSDP Site 522	31-1-014	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9266	DSDP Site 522	31-1-017	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9297	DSDP Site 522	31-1-020	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9328	DSDP Site 522	31-1-023	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.938000000000002	DSDP Site 522	31-1-028	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9411	DSDP Site 522	31-1-031	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9442	DSDP Site 522	31-1-034	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9473	DSDP Site 522	31-1-037	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9504	DSDP Site 522	31-1-040	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9535	DSDP Site 522	31-1-043	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9608	DSDP Site 522	31-1-050	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9639	DSDP Site 522	31-1-053	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.967	DSDP Site 522	31-1-056	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9701	DSDP Site 522	31-1-059	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9753	DSDP Site 522	31-1-064	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9784	DSDP Site 522	31-1-067	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9815	DSDP Site 522	31-1-070	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9846	DSDP Site 522	31-1-073	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9877	DSDP Site 522	31-1-076	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.9939	DSDP Site 522	31-1-082	Ma	This study		GM-PMAG-POL:GM-INT-L	site
31.997	DSDP Site 522	31-1-085	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0022	DSDP Site 522	31-1-090	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0033	DSDP Site 522	31-1-091	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0053	DSDP Site 522	31-1-093	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0116	DSDP Site 522	31-1-099	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0167	DSDP Site 522	31-1-104	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0219	DSDP Site 522	31-1-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.025	DSDP Site 522	31-1-112	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0281	DSDP Site 522	31-1-115	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0312	DSDP Site 522	31-1-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0344	DSDP Site 522	31-1-121	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0385	DSDP Site 522	31-1-125	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0416	DSDP Site 522	31-1-128	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0447	DSDP Site 522	31-1-131	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0478	DSDP Site 522	31-1-134	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0509	DSDP Site 522	31-1-137	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.054	DSDP Site 522	31-1-140	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0582	DSDP Site 522	31-1-144	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0613	DSDP Site 522	31-1-147	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0644	DSDP Site 522	31-1-150	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0675	DSDP Site 522	31-2-003	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0706	DSDP Site 522	31-2-006	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0748	DSDP Site 522	31-2-010	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0779	DSDP Site 522	31-2-013	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.080999999999996	DSDP Site 522	31-2-016	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0851	DSDP Site 522	31-2-020	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0903	DSDP Site 522	31-2-025	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0965	DSDP Site 522	31-2-031	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.0996	DSDP Site 522	31-2-034	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1038	DSDP Site 522	31-2-038	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1069	DSDP Site 522	31-2-041	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.111	DSDP Site 522	31-2-045	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1142	DSDP Site 522	31-2-048	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1193	DSDP Site 522	31-2-053	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1224	DSDP Site 522	31-2-056	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1256	DSDP Site 522	31-2-059	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1287	DSDP Site 522	31-2-062	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1328	DSDP Site 522	31-2-066	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1359	DSDP Site 522	31-2-069	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.139	DSDP Site 522	31-2-072	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1432	DSDP Site 522	31-2-076	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1463	DSDP Site 522	31-2-079	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1484	DSDP Site 522	31-2-081	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1515	DSDP Site 522	31-2-084	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1546	DSDP Site 522	31-2-087	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1598	DSDP Site 522	31-2-092	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1639	DSDP Site 522	31-2-096	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.167	DSDP Site 522	31-2-099	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1701	DSDP Site 522	31-2-102	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1763	DSDP Site 522	31-2-108	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1805	DSDP Site 522	31-2-112	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1836	DSDP Site 522	31-2-115	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1867	DSDP Site 522	31-2-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.1908	DSDP Site 522	31-2-122	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.194	DSDP Site 522	31-2-125	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2012	DSDP Site 522	31-2-132	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2054	DSDP Site 522	31-2-136	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2085	DSDP Site 522	31-2-139	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2126	DSDP Site 522	31-3-003	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2157	DSDP Site 522	31-3-006	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2188	DSDP Site 522	31-3-009	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2219	DSDP Site 522	31-3-012	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.225	DSDP Site 522	31-3-015	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2271	DSDP Site 522	31-3-017	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2313	DSDP Site 522	31-3-021	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2333	DSDP Site 522	31-3-023	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2375	DSDP Site 522	31-3-027	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2396	DSDP Site 522	31-3-029	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2437	DSDP Site 522	31-3-033	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2478	DSDP Site 522	31-3-037	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.251	DSDP Site 522	31-3-040	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.253	DSDP Site 522	31-3-042	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2561	DSDP Site 522	31-3-045	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2603	DSDP Site 522	31-3-049	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2634	DSDP Site 522	31-3-052	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2665	DSDP Site 522	31-3-055	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2696	DSDP Site 522	31-3-058	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2748	DSDP Site 522	31-3-063	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2779	DSDP Site 522	31-3-066	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2852	DSDP Site 522	31-3-073	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2883	DSDP Site 522	31-3-076	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2914	DSDP Site 522	31-3-079	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2945	DSDP Site 522	31-3-082	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2976	DSDP Site 522	31-3-085	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.2997	DSDP Site 522	31-3-087	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3038	DSDP Site 522	31-3-091	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3069	DSDP Site 522	31-3-094	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.31	DSDP Site 522	31-3-097	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3142	DSDP Site 522	31-3-101	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3183	DSDP Site 522	31-3-105	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3214	DSDP Site 522	31-3-108	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3256	DSDP Site 522	31-3-112	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3287	DSDP Site 522	31-3-115	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3318	DSDP Site 522	31-3-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3349	DSDP Site 522	31-3-121	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.338	DSDP Site 522	31-3-124	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3878	DSDP Site 522	32-1-022	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3909	DSDP Site 522	32-1-025	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.3971	DSDP Site 522	32-1-031	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4002	DSDP Site 522	32-1-034	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4033	DSDP Site 522	32-1-037	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4085	DSDP Site 522	32-1-042	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4116	DSDP Site 522	32-1-045	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4147	DSDP Site 522	32-1-048	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4188	DSDP Site 522	32-1-052	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4209	DSDP Site 522	32-1-054	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.424	DSDP Site 522	32-1-057	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4302	DSDP Site 522	32-1-063	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4334	DSDP Site 522	32-1-066	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4365	DSDP Site 522	32-1-069	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4406	DSDP Site 522	32-1-073	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4437	DSDP Site 522	32-1-076	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4468	DSDP Site 522	32-1-079	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4499	DSDP Site 522	32-1-082	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.453	DSDP Site 522	32-1-085	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4551	DSDP Site 522	32-1-087	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4582	DSDP Site 522	32-1-090	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4624	DSDP Site 522	32-1-094	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4655	DSDP Site 522	32-1-097	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4717	DSDP Site 522	32-1-103	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4748	DSDP Site 522	32-1-106	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4779	DSDP Site 522	32-1-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4821	DSDP Site 522	32-1-113	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4852	DSDP Site 522	32-1-116	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4883	DSDP Site 522	32-1-119	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4914	DSDP Site 522	32-1-122	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4945	DSDP Site 522	32-1-125	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.4976	DSDP Site 522	32-1-128	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.5007	DSDP Site 522	32-1-131	Ma	This study		GM-PMAG-POL:GM-INT-L	site
32.5049	DSDP Site 522	32-1-135	Ma	This study		GM-PMAG-POL:GM-INT-L	site
