tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Saiko	This study		0.9	177.1	87.2	318-U1359A-004H-6-W-85_LP-IRM	SIO-flo	1.16e-05	4.0	273.0	318-U1359A-004H-6-W-85_LP-IRM2	LT-IRM:LP-IRM	g	321	pmagpy-4.2.19	318-U1359A-004H-6-W-85	u	2012-04-11T18:13:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		0.4	116.9	86.5	318-U1359A-004H-6-W-85_LP-IRM	SIO-flo	1.316e-05	4.0	273.0	318-U1359A-004H-6-W-85_LP-IRM3	LT-IRM:LP-IRM	g	322	pmagpy-4.2.19	318-U1359A-004H-6-W-85	u	2012-04-11T18:14:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.5	119.6	86.2	318-U1359A-004H-6-W-85_LP-IRM	SIO-flo	1.381e-05	4.0	273.0	318-U1359A-004H-6-W-85_LP-IRM4	LT-IRM:LP-IRM	g	323	pmagpy-4.2.19	318-U1359A-004H-6-W-85	u	2012-04-11T18:16:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		0.3	107.3	84.9	318-U1359A-004H-6-W-85_LP-IRM	SIO-flo	1.423e-05	4.0	273.0	318-U1359A-004H-6-W-85_LP-IRM5	LT-IRM:LP-IRM	g	324	pmagpy-4.2.19	318-U1359A-004H-6-W-85	u	2012-04-11T18:17:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.6	216.9	87.8	318-U1359A-004H-6-W-85_LP-IRM	SIO-flo	1.449e-05	4.0	273.0	318-U1359A-004H-6-W-85_LP-IRM6	LT-IRM:LP-IRM	g	325	pmagpy-4.2.19	318-U1359A-004H-6-W-85	u	2012-04-11T18:18:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.7	114.3	85.2	318-U1359A-004H-6-W-85_LP-IRM	SIO-flo	1.505e-05	4.0	273.0	318-U1359A-004H-6-W-85_LP-IRM7	LT-IRM:LP-IRM	g	326	pmagpy-4.2.19	318-U1359A-004H-6-W-85	u	2012-04-11T18:19:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		0.7	198.4	87.2	318-U1359A-004H-6-W-85_LP-IRM	SIO-flo	1.533e-05	4.0	273.0	318-U1359A-004H-6-W-85_LP-IRM8	LT-IRM:LP-IRM	g	327	pmagpy-4.2.19	318-U1359A-004H-6-W-85	u	2012-04-11T18:20:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		0.5	242.9	86.5	318-U1359A-004H-6-W-85_LP-IRM	SIO-flo	1.548e-05	4.0	273.0	318-U1359A-004H-6-W-85_LP-IRM9	LT-IRM:LP-IRM	g	328	pmagpy-4.2.19	318-U1359A-004H-6-W-85	u	2012-04-11T18:21:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		0.8	237.9	86.3	318-U1359A-004H-6-W-85_LP-IRM	SIO-flo	1.554e-05	4.0	273.0	318-U1359A-004H-6-W-85_LP-IRM10	LT-IRM:LP-IRM	g	329	pmagpy-4.2.19	318-U1359A-004H-6-W-85	u	2012-04-11T18:22:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		0.6	180.2	79.0	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	4.426e-07	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM0	LT-IRM:LP-IRM	g	330	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:22:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		1.1	195.1	84.3	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	6.994e-07	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM1	LT-IRM:LP-IRM	g	331	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:23:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		0.8	233.0	81.9	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	8.618000000000001e-07	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM2	LT-IRM:LP-IRM	g	332	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:25:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		0.6	246.5	85.7	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	1.029e-06	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM3	LT-IRM:LP-IRM	g	333	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:26:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.4	94.3	84.9	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	1.111e-06	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM4	LT-IRM:LP-IRM	g	334	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:27:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		0.5	214.6	87.4	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	1.164e-06	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM5	LT-IRM:LP-IRM	g	335	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:28:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.8	199.6	88.2	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	1.198e-06	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM6	LT-IRM:LP-IRM	g	336	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:30:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.2	170.2	88.2	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	1.272e-06	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM7	LT-IRM:LP-IRM	g	337	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:31:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		1.9	271.5	88.5	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	1.3e-06	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM8	LT-IRM:LP-IRM	g	338	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:32:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		1.0	201.2	88.1	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	1.316e-06	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM9	LT-IRM:LP-IRM	g	339	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:33:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		0.4	154.7	86.1	318-U1359A-006H-3-W-125_LP-IRM	SIO-flo	1.3259999999999999e-06	4.0	273.0	318-U1359A-006H-3-W-125_LP-IRM10	LT-IRM:LP-IRM	g	340	pmagpy-4.2.19	318-U1359A-006H-3-W-125	u	2012-04-12T15:34:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		1.0	201.2	80.8	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	1.577e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM0	LT-IRM:LP-IRM	g	341	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:37:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		0.6	226.3	85.1	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	2.577e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM1	LT-IRM:LP-IRM	g	342	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:38:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		0.5	238.0	85.8	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	3.09e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM2	LT-IRM:LP-IRM	g	343	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:39:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		0.2	250.4	83.8	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	3.476e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM3	LT-IRM:LP-IRM	g	344	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:40:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.3	168.6	87.5	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	3.574e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM4	LT-IRM:LP-IRM	g	345	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:41:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		0.3	232.2	86.3	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	3.605e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM5	LT-IRM:LP-IRM	g	346	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:42:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.3	243.6	85.5	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	3.621e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM6	LT-IRM:LP-IRM	g	347	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:44:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.3	235.3	86.4	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	3.666e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM7	LT-IRM:LP-IRM	g	348	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:45:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		0.2	115.2	85.4	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	3.686e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM8	LT-IRM:LP-IRM	g	349	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:46:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		0.6	244.8	85.5	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	3.692e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM9	LT-IRM:LP-IRM	g	350	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:47:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		0.4	137.4	87.2	318-U1359A-006H-4-W-59_LP-IRM	SIO-flo	3.705e-05	4.0	273.0	318-U1359A-006H-4-W-59_LP-IRM10	LT-IRM:LP-IRM	g	351	pmagpy-4.2.19	318-U1359A-006H-4-W-59	u	2012-04-12T15:48:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		1.1	210.6	80.5	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	1.209e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM0	LT-IRM:LP-IRM	g	352	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T15:51:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		0.9	213.9	84.3	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	2.171e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM1	LT-IRM:LP-IRM	g	353	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T15:52:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		0.7	210.2	85.1	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	2.677e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM2	LT-IRM:LP-IRM	g	354	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T15:53:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		0.7	189.3	87.5	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	3.067e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM3	LT-IRM:LP-IRM	g	355	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T15:54:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.5	206.5	86.3	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	3.15e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM4	LT-IRM:LP-IRM	g	356	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T15:55:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		0.8	246.9	82.0	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	3.173e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM5	LT-IRM:LP-IRM	g	357	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T15:56:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.3	194.9	87.4	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	3.185e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM6	LT-IRM:LP-IRM	g	358	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T15:57:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.2	244.2	83.6	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	3.207e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM7	LT-IRM:LP-IRM	g	359	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T15:59:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		0.9	113.1	83.3	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	3.213e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM8	LT-IRM:LP-IRM	g	360	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T16:00:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		0.2	214.0	86.2	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	3.214e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM9	LT-IRM:LP-IRM	g	361	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T16:01:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		0.2	239.0	84.5	318-U1359A-006H-6-W-22_LP-IRM	SIO-flo	3.22e-05	4.0	273.0	318-U1359A-006H-6-W-22_LP-IRM10	LT-IRM:LP-IRM	g	362	pmagpy-4.2.19	318-U1359A-006H-6-W-22	u	2012-04-12T16:02:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		0.6	153.2	82.2	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	1.103e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM0	LT-IRM:LP-IRM	g	363	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:05:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		0.9	250.5	85.8	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	1.838e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM1	LT-IRM:LP-IRM	g	364	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:06:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		0.8	185.1	89.2	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	2.229e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM2	LT-IRM:LP-IRM	g	365	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:07:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		1.4	251.9	88.8	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	2.515e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM3	LT-IRM:LP-IRM	g	366	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:08:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.7	110.9	88.2	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	2.582e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM4	LT-IRM:LP-IRM	g	367	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:09:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		0.9	198.5	89.6	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	2.604e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM5	LT-IRM:LP-IRM	g	368	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:10:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.9	112.1	89.2	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	2.614e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM6	LT-IRM:LP-IRM	g	369	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:11:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.8	232.7	86.9	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	2.637e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM7	LT-IRM:LP-IRM	g	370	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:12:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		1.4	124.4	86.8	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	2.645e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM8	LT-IRM:LP-IRM	g	371	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:13:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		0.7	198.9	87.7	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	2.654e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM9	LT-IRM:LP-IRM	g	372	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:15:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		0.6	143.0	88.2	318-U1359A-007H-2-W-125_LP-IRM	SIO-flo	2.658e-05	4.0	273.0	318-U1359A-007H-2-W-125_LP-IRM10	LT-IRM:LP-IRM	g	373	pmagpy-4.2.19	318-U1359A-007H-2-W-125	u	2012-04-12T16:16:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		1.0	218.4	85.6	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	1.73e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM0	LT-IRM:LP-IRM	g	374	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:22:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		0.3	196.0	88.1	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	2.423e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM1	LT-IRM:LP-IRM	g	375	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:26:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		0.5	202.0	88.3	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	2.794e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM2	LT-IRM:LP-IRM	g	376	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:32:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		0.5	230.3	89.4	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	3.225e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM3	LT-IRM:LP-IRM	g	377	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:32:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.2	250.0	86.8	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	3.4519999999999997e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM4	LT-IRM:LP-IRM	g	378	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:33:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		0.3	239.7	88.4	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	3.5989999999999998e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM5	LT-IRM:LP-IRM	g	379	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:35:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.2	245.9	87.5	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	3.684e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM6	LT-IRM:LP-IRM	g	380	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:36:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.4	250.4	88.0	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	3.883e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM7	LT-IRM:LP-IRM	g	381	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:37:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		0.2	191.1	88.6	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	3.993999999999999e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM8	LT-IRM:LP-IRM	g	382	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:39:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		0.2	204.9	88.8	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	4.053e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM9	LT-IRM:LP-IRM	g	383	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:40:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		0.1	99.6	83.8	318-U1359A-007H-3-W-46_LP-IRM	SIO-flo	4.085e-06	4.0	273.0	318-U1359A-007H-3-W-46_LP-IRM10	LT-IRM:LP-IRM	g	384	pmagpy-4.2.19	318-U1359A-007H-3-W-46	u	2012-04-13T15:41:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		0.5	203.4	83.4	318-U1359A-007H-5-W-52_LP-IRM	SIO-flo	2.571e-05	4.0	273.0	318-U1359A-007H-5-W-52_LP-IRM0	LT-IRM:LP-IRM	g	385	pmagpy-4.2.19	318-U1359A-007H-5-W-52	u	2012-04-13T15:44:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		0.9	249.8	86.7	318-U1359A-007H-5-W-52_LP-IRM	SIO-flo	4.081e-05	4.0	273.0	318-U1359A-007H-5-W-52_LP-IRM1	LT-IRM:LP-IRM	g	386	pmagpy-4.2.19	318-U1359A-007H-5-W-52	u	2012-04-13T15:45:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		0.8	106.0	88.3	318-U1359A-007H-5-W-52_LP-IRM	SIO-flo	5.484e-05	4.0	273.0	318-U1359A-007H-5-W-52_LP-IRM2	LT-IRM:LP-IRM	g	387	pmagpy-4.2.19	318-U1359A-007H-5-W-52	u	2012-04-13T15:47:00Z	0	0.045	0.0	90.0	2	273.0
Saiko	This study		0.6	107.5	88.3	318-U1359A-007H-5-W-52_LP-IRM	SIO-flo	5.683e-05	4.0	273.0	318-U1359A-007H-5-W-52_LP-IRM3	LT-IRM:LP-IRM	g	388	pmagpy-4.2.19	318-U1359A-007H-5-W-52	u	2012-04-13T15:48:00Z	0	0.059	0.0	90.0	3	273.0
Saiko	This study		0.8	246.7	89.0	318-U1359A-007H-5-W-52_LP-IRM	SIO-flo	5.762e-05	4.0	273.0	318-U1359A-007H-5-W-52_LP-IRM4	LT-IRM:LP-IRM	g	389	pmagpy-4.2.19	318-U1359A-007H-5-W-52	u	2012-04-13T15:49:00Z	0	0.074	0.0	90.0	4	273.0
Saiko	This study		0.9	90.7	86.0	318-U1359A-007H-5-W-52_LP-IRM	SIO-flo	5.803e-05	4.0	273.0	318-U1359A-007H-5-W-52_LP-IRM5	LT-IRM:LP-IRM	g	390	pmagpy-4.2.19	318-U1359A-007H-5-W-52	u	2012-04-13T15:50:00Z	0	0.088	0.0	90.0	5	273.0
Saiko	This study		1.1	269.2	88.0	318-U1359A-007H-5-W-52_LP-IRM	SIO-flo	5.862e-05	4.0	273.0	318-U1359A-007H-5-W-52_LP-IRM6	LT-IRM:LP-IRM	g	391	pmagpy-4.2.19	318-U1359A-007H-5-W-52	u	2012-04-13T15:52:00Z	0	0.147	0.0	90.0	6	273.0
Saiko	This study		1.4	264.8	87.2	318-U1359A-007H-5-W-52_LP-IRM	SIO-flo	5.882e-05	4.0	273.0	318-U1359A-007H-5-W-52_LP-IRM7	LT-IRM:LP-IRM	g	392	pmagpy-4.2.19	318-U1359A-007H-5-W-52	u	2012-04-13T15:53:00Z	0	0.22	0.0	90.0	7	273.0
Saiko	This study		1.8	297.9	89.3	318-U1359A-007H-5-W-52_LP-IRM	SIO-flo	5.888e-05	4.0	273.0	318-U1359A-007H-5-W-52_LP-IRM8	LT-IRM:LP-IRM	g	393	pmagpy-4.2.19	318-U1359A-007H-5-W-52	u	2012-04-13T15:55:00Z	0	0.293	0.0	90.0	8	273.0
Saiko	This study		0.5	70.7	86.2	318-U1359A-007H-5-W-52_LP-IRM	SIO-flo	5.9e-05	4.0	273.0	318-U1359A-007H-5-W-52_LP-IRM9	LT-IRM:LP-IRM	g	394	pmagpy-4.2.19	318-U1359A-007H-5-W-52	u	2012-04-13T15:56:00Z	0	0.351	0.0	90.0	9	273.0
Saiko	This study		1.5	143.1	82.3	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	2.485e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM0	LT-IRM:LP-IRM	g	395	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T15:59:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		1.1	216.8	85.8	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	3.942e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM1	LT-IRM:LP-IRM	g	396	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T16:01:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		0.9	185.6	88.0	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	4.647e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM2	LT-IRM:LP-IRM	g	397	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T16:02:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		0.7	225.4	88.1	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	5.234e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM3	LT-IRM:LP-IRM	g	398	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T16:03:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.8	124.9	87.4	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	5.411e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM4	LT-IRM:LP-IRM	g	399	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T16:04:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		1.6	127.6	84.5	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	5.482e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM5	LT-IRM:LP-IRM	g	400	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T16:06:00Z	0	0.074	0.0	90.0	5	273.0
