tab 	er_sites
er_citation_names	er_location_name	er_site_name	site_class	site_definition	site_lithology	site_type
This study	DSDP Site 522	32-2-036	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-039	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-042	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-046	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-049	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-053	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-056	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-059	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-063	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-067	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-070	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-073	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-076	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-080	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-082	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-086	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-090	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-093	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-096	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-099	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-103	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-107	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-113	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-116	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-119	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-123	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-126	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-130	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-134	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-137	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-141	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-144	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-147	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-2-150	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-004	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-006	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-009	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-013	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-016	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-020	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-023	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-026	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-029	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-033	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-036	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-039	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-043	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-049	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-052	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-055	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-058	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-063	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-067	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-070	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-074	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-078	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-081	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-084	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-087	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-090	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-093	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-096	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-099	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-103	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-106	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-109	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-112	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-115	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-118	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-122	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-124	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-128	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-131	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	32-3-134	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-012	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-015	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-021	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-027	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-030	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-033	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-038	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-042	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-044	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-047	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-050	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-053	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-057	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-062	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-068	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-071	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-074	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-078	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-083	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-088	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-091	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-094	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-099	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-103	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-109	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-112	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-115	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-119	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-122	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-125	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-130	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-134	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-138	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-141	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-145	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-1-149	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-002	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-005	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-009	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-013	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-017	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-023	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-026	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-031	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-036	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-038	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-045	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-050	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-054	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-057	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-059	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-064	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-067	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-071	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-077	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-082	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-086	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-091	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-094	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-104	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-108	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-112	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-117	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-120	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-124	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-128	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-131	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-136	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-141	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-145	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-2-149	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-3-002	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-3-005	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-3-011	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	33-3-015	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-034	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-037	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-041	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-044	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-049	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-052	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-055	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-059	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-064	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-068	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-078	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-082	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-085	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-088	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-091	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-094	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-101	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-104	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-107	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-115	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-118	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-121	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-125	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-128	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-131	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-136	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-139	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-141	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-145	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-1-148	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-009	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-012	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-014	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-019	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-023	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-026	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-029	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-033	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-037	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-039	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-041	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-044	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-047	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-051	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-054	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-058	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-061	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-064	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-068	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-072	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-081	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-084	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-087	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-090	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-093	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-096	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-099	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-102	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-105	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-108	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-111	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-114	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-117	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-120	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-123	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-126	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-129	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-132	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-135	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-138	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-142	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-145	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-2-149	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-006	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-009	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-012	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-015	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-018	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-022	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-025	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-028	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-032	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-035	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-038	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-040	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-044	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-047	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-051	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-053	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-056	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-059	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-062	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-065	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-068	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-071	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-077	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-084	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-087	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-090	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	34-3-095	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-035	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-038	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-043	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-047	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-050	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-053	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-056	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-060	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-063	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-066	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-069	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-073	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-077	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-079	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-082	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-086	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-089	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-092	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-095	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-099	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-103	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-106	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-109	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-112	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-116	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-119	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-123	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-127	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-130	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-133	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-136	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-139	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-142	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-145	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-1-148	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-005	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-009	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-013	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-015	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-018	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-023	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-026	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-031	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-035	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-038	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-041	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-044	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-048	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-051	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-054	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-057	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-060	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-063	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-066	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-069	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-073	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-077	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-080	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-083	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-086	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-089	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-092	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-095	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-099	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	35-2-102	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	36-1-022	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	36-1-025	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	36-1-028	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	36-1-031	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	36-1-034	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	36-1-038	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	36-1-041	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	36-1-044	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	36-1-047	sedimentary	s	nannofossil ooze	sedimentary layer
This study	DSDP Site 522	36-1-050	sedimentary	s	nannofossil ooze	sedimentary layer
