adj_dec,citations,core,core_depth,core_sects,description,dir_csd,dir_dec,dir_inc,experiment,external_database_ids,instrument_codes,magn_moment,magn_volume,meas_n_orient,meas_temp,measurement,method_codes,offset,quality,section,sequence,software_packages,specimen,standard,timestamp,treat_ac_field,treat_dc_field,treat_dc_field_phi,treat_dc_field_theta,treat_step_num,treat_temp
171.87993313260975,This study,1H,6.65,1H-4,IN-LINE AF DEMAG:,0.0,261.8799331326097,63.7,999-U999A-1H-4-A-15.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,5.527171323208644e-10,1.0709e-05,1.0,273.0,999-U999A-1H-4-A-15.0_LP-DIR-AF-719,LT-AF-Z:LP-DIR-AF,15.0,g,4,718,pmagpy-4.2.25-1,999-U999A-1H-4-A-15.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
171.07993313260974,This study,1H,6.675,1H-4,IN-LINE AF DEMAG:,0.0,261.07993313260977,46.0,999-U999A-1H-4-A-17.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,6.446202613942568e-10,8.9496e-06,1.0,273.0,999-U999A-1H-4-A-17.5_LP-DIR-AF-721,LT-AF-Z:LP-DIR-AF,17.5,g,4,720,pmagpy-4.2.25-1,999-U999A-1H-4-A-17.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
143.37993313260975,This study,1H,6.7,1H-4,IN-LINE AF DEMAG:,0.0,233.37993313260975,15.7,999-U999A-1H-4-A-20.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,7.139564548346068e-10,7.0046000000000015e-06,1.0,273.0,999-U999A-1H-4-A-20.0_LP-DIR-AF-725,LT-AF-Z:LP-DIR-AF,20.0,g,4,724,pmagpy-4.2.25-1,999-U999A-1H-4-A-20.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
118.17993313260973,This study,1H,6.725,1H-4,IN-LINE AF DEMAG:,0.0,208.17993313260973,-27.9,999-U999A-1H-4-A-22.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.0542205680975877e-09,1.1707e-05,1.0,273.0,999-U999A-1H-4-A-22.5_LP-DIR-AF-727,LT-AF-Z:LP-DIR-AF,22.5,g,4,726,pmagpy-4.2.25-1,999-U999A-1H-4-A-22.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
146.87993313260975,This study,1H,6.75,1H-4,IN-LINE AF DEMAG:,0.0,236.87993313260975,-66.3,999-U999A-1H-4-A-25.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.4917643210641555e-09,1.1438e-05,1.0,273.0,999-U999A-1H-4-A-25.0_LP-DIR-AF-729,LT-AF-Z:LP-DIR-AF,25.0,g,4,728,pmagpy-4.2.25-1,999-U999A-1H-4-A-25.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
209.67993313260973,This study,1H,6.775,1H-4,IN-LINE AF DEMAG:,0.0,299.67993313260973,-63.1,999-U999A-1H-4-A-27.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.9936295560610048e-09,1.2638e-05,1.0,273.0,999-U999A-1H-4-A-27.5_LP-DIR-AF-731,LT-AF-Z:LP-DIR-AF,27.5,g,4,730,pmagpy-4.2.25-1,999-U999A-1H-4-A-27.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
239.57993313260977,This study,1H,6.8,1H-4,IN-LINE AF DEMAG:,0.0,329.57993313260977,-49.2,999-U999A-1H-4-A-30.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.8719139042434614e-09,1.0033e-05,1.0,273.0,999-U999A-1H-4-A-30.0_LP-DIR-AF-733,LT-AF-Z:LP-DIR-AF,30.0,g,4,732,pmagpy-4.2.25-1,999-U999A-1H-4-A-30.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
202.57993313260977,This study,1H,6.825,1H-4,IN-LINE AF DEMAG:,0.0,292.57993313260977,-49.0,999-U999A-1H-4-A-32.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.0547549876388357e-09,4.832e-06,1.0,273.0,999-U999A-1H-4-A-32.5_LP-DIR-AF-735,LT-AF-Z:LP-DIR-AF,32.5,g,4,734,pmagpy-4.2.25-1,999-U999A-1H-4-A-32.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
173.67993313260973,This study,1H,6.85,1H-4,IN-LINE AF DEMAG:,0.0,263.67993313260973,-34.1,999-U999A-1H-4-A-35.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,7.313716958728988e-10,4.5013e-06,1.0,273.0,999-U999A-1H-4-A-35.0_LP-DIR-AF-737,LT-AF-Z:LP-DIR-AF,35.0,g,4,736,pmagpy-4.2.25-1,999-U999A-1H-4-A-35.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
278.47993313260974,This study,1H,6.875,1H-4,IN-LINE AF DEMAG:,0.0,8.479933132609744,-9.8,999-U999A-1H-4-A-37.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.1555505052138567e-09,8.8878e-06,1.0,273.0,999-U999A-1H-4-A-37.5_LP-DIR-AF-739,LT-AF-Z:LP-DIR-AF,37.5,g,4,738,pmagpy-4.2.25-1,999-U999A-1H-4-A-37.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
306.77993313260976,This study,1H,6.9,1H-4,IN-LINE AF DEMAG:,0.0,36.779933132609756,22.8,999-U999A-1H-4-A-40.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.683319599660148e-09,1.248e-05,1.0,273.0,999-U999A-1H-4-A-40.0_LP-DIR-AF-741,LT-AF-Z:LP-DIR-AF,40.0,g,4,740,pmagpy-4.2.25-1,999-U999A-1H-4-A-40.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
36.37993313260975,This study,1H,6.925,1H-4,IN-LINE AF DEMAG:,0.0,126.37993313260975,36.9,999-U999A-1H-4-A-42.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,2.1992092326334027e-09,1.434e-05,1.0,273.0,999-U999A-1H-4-A-42.5_LP-DIR-AF-743,LT-AF-Z:LP-DIR-AF,42.5,g,4,742,pmagpy-4.2.25-1,999-U999A-1H-4-A-42.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
79.47993313260974,This study,1H,6.95,1H-4,IN-LINE AF DEMAG:,0.0,169.47993313260974,1.1,999-U999A-1H-4-A-45.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,2.0649872924829344e-09,2.3772e-05,1.0,273.0,999-U999A-1H-4-A-45.0_LP-DIR-AF-745,LT-AF-Z:LP-DIR-AF,45.0,g,4,744,pmagpy-4.2.25-1,999-U999A-1H-4-A-45.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
85.17993313260973,This study,1H,6.975,1H-4,IN-LINE AF DEMAG:,0.0,175.17993313260973,-31.0,999-U999A-1H-4-A-47.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,2.1638641602697712e-09,2.1727e-05,1.0,273.0,999-U999A-1H-4-A-47.5_LP-DIR-AF-747,LT-AF-Z:LP-DIR-AF,47.5,g,4,746,pmagpy-4.2.25-1,999-U999A-1H-4-A-47.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
96.87993313260975,This study,1H,7.0,1H-4,IN-LINE AF DEMAG:,0.0,186.87993313260975,-76.4,999-U999A-1H-4-A-50.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.589593431415719e-09,1.7563e-05,1.0,273.0,999-U999A-1H-4-A-50.0_LP-DIR-AF-751,LT-AF-Z:LP-DIR-AF,50.0,g,4,750,pmagpy-4.2.25-1,999-U999A-1H-4-A-50.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
271.47993313260974,This study,1H,7.025,1H-4,IN-LINE AF DEMAG:,0.0,1.4799331326097445,-65.5,999-U999A-1H-4-A-52.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,8.291178244375161e-10,1.6937e-05,1.0,273.0,999-U999A-1H-4-A-52.5_LP-DIR-AF-753,LT-AF-Z:LP-DIR-AF,52.5,g,4,752,pmagpy-4.2.25-1,999-U999A-1H-4-A-52.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
275.07993313260977,This study,1H,7.05,1H-4,IN-LINE AF DEMAG:,0.0,5.079933132609767,-43.5,999-U999A-1H-4-A-55.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,7.14254098623172e-10,1.268e-05,1.0,273.0,999-U999A-1H-4-A-55.0_LP-DIR-AF-755,LT-AF-Z:LP-DIR-AF,55.0,g,4,754,pmagpy-4.2.25-1,999-U999A-1H-4-A-55.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
278.17993313260973,This study,1H,7.075,1H-4,IN-LINE AF DEMAG:,0.0,8.179933132609733,-22.8,999-U999A-1H-4-A-57.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,2.8730737610440844e-10,6.563400000000001e-06,1.0,273.0,999-U999A-1H-4-A-57.5_LP-DIR-AF-757,LT-AF-Z:LP-DIR-AF,57.5,g,4,756,pmagpy-4.2.25-1,999-U999A-1H-4-A-57.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
283.77993313260976,This study,1H,7.1,1H-4,IN-LINE AF DEMAG:,0.0,13.779933132609756,20.8,999-U999A-1H-4-A-60.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,3.5158683749110967e-10,3.7809e-06,1.0,273.0,999-U999A-1H-4-A-60.0_LP-DIR-AF-759,LT-AF-Z:LP-DIR-AF,60.0,g,4,758,pmagpy-4.2.25-1,999-U999A-1H-4-A-60.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
297.47993313260974,This study,1H,7.125,1H-4,IN-LINE AF DEMAG:,0.0,27.479933132609744,46.8,999-U999A-1H-4-A-62.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,3.678988223683245e-10,7.2801e-06,1.0,273.0,999-U999A-1H-4-A-62.5_LP-DIR-AF-761,LT-AF-Z:LP-DIR-AF,62.5,g,4,760,pmagpy-4.2.25-1,999-U999A-1H-4-A-62.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
293.77993313260976,This study,1H,7.15,1H-4,IN-LINE AF DEMAG:,0.0,23.779933132609756,42.6,999-U999A-1H-4-A-65.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,8.931269946653724e-10,1.7407e-05,1.0,273.0,999-U999A-1H-4-A-65.0_LP-DIR-AF-763,LT-AF-Z:LP-DIR-AF,65.0,g,4,762,pmagpy-4.2.25-1,999-U999A-1H-4-A-65.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
294.07993313260977,This study,1H,7.175,1H-4,IN-LINE AF DEMAG:,0.0,24.079933132609767,46.5,999-U999A-1H-4-A-67.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.3836131900571055e-09,3.1898e-05,1.0,273.0,999-U999A-1H-4-A-67.5_LP-DIR-AF-765,LT-AF-Z:LP-DIR-AF,67.5,g,4,764,pmagpy-4.2.25-1,999-U999A-1H-4-A-67.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
322.07993313260977,This study,1H,7.2,1H-4,IN-LINE AF DEMAG:,0.0,52.07993313260977,76.7,999-U999A-1H-4-A-70.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.2211416813375914e-09,3.6609e-05,1.0,273.0,999-U999A-1H-4-A-70.0_LP-DIR-AF-769,LT-AF-Z:LP-DIR-AF,70.0,g,4,768,pmagpy-4.2.25-1,999-U999A-1H-4-A-70.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
86.77993313260976,This study,1H,7.225,1H-4,IN-LINE AF DEMAG:,0.0,176.77993313260976,69.8,999-U999A-1H-4-A-72.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.1289666467172536e-09,3.5328000000000005e-05,1.0,273.0,999-U999A-1H-4-A-72.5_LP-DIR-AF-771,LT-AF-Z:LP-DIR-AF,72.5,g,4,770,pmagpy-4.2.25-1,999-U999A-1H-4-A-72.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
115.67993313260973,This study,1H,7.25,1H-4,IN-LINE AF DEMAG:,0.0,205.67993313260973,49.5,999-U999A-1H-4-A-75.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,8.351211050500399e-10,2.8053e-05,1.0,273.0,999-U999A-1H-4-A-75.0_LP-DIR-AF-773,LT-AF-Z:LP-DIR-AF,75.0,g,4,772,pmagpy-4.2.25-1,999-U999A-1H-4-A-75.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
157.57993313260974,This study,1H,7.275,1H-4,IN-LINE AF DEMAG:,0.0,247.57993313260974,48.2,999-U999A-1H-4-A-77.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,6.042017601761847e-10,1.8049e-05,1.0,273.0,999-U999A-1H-4-A-77.5_LP-DIR-AF-775,LT-AF-Z:LP-DIR-AF,77.5,g,4,774,pmagpy-4.2.25-1,999-U999A-1H-4-A-77.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
151.27993313260976,This study,1H,7.3,1H-4,IN-LINE AF DEMAG:,0.0,241.27993313260976,43.6,999-U999A-1H-4-A-80.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.3096238325351293e-09,1.2691e-05,1.0,273.0,999-U999A-1H-4-A-80.0_LP-DIR-AF-777,LT-AF-Z:LP-DIR-AF,80.0,g,4,776,pmagpy-4.2.25-1,999-U999A-1H-4-A-80.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
103.47993313260974,This study,1H,7.325,1H-4,IN-LINE AF DEMAG:,0.0,193.47993313260974,33.5,999-U999A-1H-4-A-82.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.1208751339912937e-09,8.512100000000001e-06,1.0,273.0,999-U999A-1H-4-A-82.5_LP-DIR-AF-779,LT-AF-Z:LP-DIR-AF,82.5,g,4,778,pmagpy-4.2.25-1,999-U999A-1H-4-A-82.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
74.07993313260974,This study,1H,7.35,1H-4,IN-LINE AF DEMAG:,0.0,164.07993313260974,13.5,999-U999A-1H-4-A-85.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,4.391634293745325e-10,7.3075e-06,1.0,273.0,999-U999A-1H-4-A-85.0_LP-DIR-AF-781,LT-AF-Z:LP-DIR-AF,85.0,g,4,780,pmagpy-4.2.25-1,999-U999A-1H-4-A-85.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
111.17993313260973,This study,1H,7.375,1H-4,IN-LINE AF DEMAG:,0.0,201.17993313260973,-10.2,999-U999A-1H-4-A-87.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,5.983047236392172e-10,8.390599999999999e-06,1.0,273.0,999-U999A-1H-4-A-87.5_LP-DIR-AF-783,LT-AF-Z:LP-DIR-AF,87.5,g,4,782,pmagpy-4.2.25-1,999-U999A-1H-4-A-87.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
131.97993313260974,This study,1H,7.4,1H-4,IN-LINE AF DEMAG:,0.0,221.97993313260974,-24.9,999-U999A-1H-4-A-90.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.1884061704653002e-09,1.768e-05,1.0,273.0,999-U999A-1H-4-A-90.0_LP-DIR-AF-785,LT-AF-Z:LP-DIR-AF,90.0,g,4,784,pmagpy-4.2.25-1,999-U999A-1H-4-A-90.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
150.87993313260975,This study,1H,7.425,1H-4,IN-LINE AF DEMAG:,0.0,240.87993313260975,-59.0,999-U999A-1H-4-A-92.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,1.8317193109275774e-09,1.7047e-05,1.0,273.0,999-U999A-1H-4-A-92.5_LP-DIR-AF-787,LT-AF-Z:LP-DIR-AF,92.5,g,4,786,pmagpy-4.2.25-1,999-U999A-1H-4-A-92.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
310.47993313260974,This study,1H,7.45,1H-4,IN-LINE AF DEMAG:,0.0,40.479933132609744,-46.4,999-U999A-1H-4-A-95.0_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,2.314054561802725e-09,1.4378e-05,1.0,273.0,999-U999A-1H-4-A-95.0_LP-DIR-AF-789,LT-AF-Z:LP-DIR-AF,95.0,g,4,788,pmagpy-4.2.25-1,999-U999A-1H-4-A-95.0,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
325.8799331326097,This study,1H,7.475,1H-4,IN-LINE AF DEMAG:,0.0,55.87993313260972,18.8,999-U999A-1H-4-A-97.5_LP-DIR-AF,LORE[112703961],IODP-SRM:IODP-SRM-AF,2.544227084990646e-09,1.8965e-05,1.0,273.0,999-U999A-1H-4-A-97.5_LP-DIR-AF-791,LT-AF-Z:LP-DIR-AF,97.5,g,4,790,pmagpy-4.2.25-1,999-U999A-1H-4-A-97.5,u,2019-01-18T19:57:40Z,0.01,0,0,0,1,273.0
