tab 	er_specimens
er_citation_names	er_location_name	er_sample_name	er_scientist_mail_names	er_site_name	er_specimen_alternatives	er_specimen_name	magic_method_codes	specimen_class	specimen_core_depth	specimen_lithology	specimen_type	specimen_volume	specimen_weight
This study	DSDP Site 522	15-3-078	Paul Hartl:Lisa Tauxe	15-3-078	3226	15-3-078	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	58.87	nannofossil ooze	sedimentary layer	1e-6	1.904e-03
This study	DSDP Site 522	15-3-080	Paul Hartl:Lisa Tauxe	15-3-080	3227	15-3-080	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	58.9	nannofossil ooze	sedimentary layer	1e-6	1.605e-03
This study	DSDP Site 522	15-3-083	Paul Hartl:Lisa Tauxe	15-3-083	3228	15-3-083	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	58.93	nannofossil ooze	sedimentary layer	1e-6	1.389e-03
This study	DSDP Site 522	15-3-086	Paul Hartl:Lisa Tauxe	15-3-086	3229	15-3-086	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	58.96	nannofossil ooze	sedimentary layer	1e-6	1.382e-03
This study	DSDP Site 522	15-3-089	Paul Hartl:Lisa Tauxe	15-3-089	3230	15-3-089	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	58.99	nannofossil ooze	sedimentary layer	1e-6	1.481e-03
This study	DSDP Site 522	15-3-092	Paul Hartl:Lisa Tauxe	15-3-092	3231	15-3-092	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.02	nannofossil ooze	sedimentary layer	1e-6	1.753e-03
This study	DSDP Site 522	15-3-096	Paul Hartl:Lisa Tauxe	15-3-096	3232	15-3-096	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.05	nannofossil ooze	sedimentary layer	1e-6	1.628e-03
This study	DSDP Site 522	15-3-098	Paul Hartl:Lisa Tauxe	15-3-098	3233	15-3-098	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.07	nannofossil ooze	sedimentary layer	1e-6	1.815e-03
This study	DSDP Site 522	15-3-101	Paul Hartl:Lisa Tauxe	15-3-101	3234	15-3-101	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.11	nannofossil ooze	sedimentary layer	1e-6	1.579e-03
This study	DSDP Site 522	15-3-104	Paul Hartl:Lisa Tauxe	15-3-104	3235	15-3-104	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.14	nannofossil ooze	sedimentary layer	1e-6	1.623e-03
This study	DSDP Site 522	15-3-107	Paul Hartl:Lisa Tauxe	15-3-107	3236	15-3-107	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.16	nannofossil ooze	sedimentary layer	1e-6	9.680e-04
This study	DSDP Site 522	15-3-109	Paul Hartl:Lisa Tauxe	15-3-109	3237	15-3-109	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.19	nannofossil ooze	sedimentary layer	1e-6	1.645e-03
This study	DSDP Site 522	15-3-112	Paul Hartl:Lisa Tauxe	15-3-112	3238	15-3-112	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.22	nannofossil ooze	sedimentary layer	1e-6	1.690e-03
This study	DSDP Site 522	15-3-115	Paul Hartl:Lisa Tauxe	15-3-115	3239	15-3-115	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.25	nannofossil ooze	sedimentary layer	1e-6	1.753e-03
This study	DSDP Site 522	15-3-118	Paul Hartl:Lisa Tauxe	15-3-118	3240	15-3-118	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.28	nannofossil ooze	sedimentary layer	1e-6	1.738e-03
This study	DSDP Site 522	15-3-122	Paul Hartl:Lisa Tauxe	15-3-122	3241	15-3-122	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.31	nannofossil ooze	sedimentary layer	1e-6	1.628e-03
This study	DSDP Site 522	15-3-125	Paul Hartl:Lisa Tauxe	15-3-125	3242	15-3-125	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.34	nannofossil ooze	sedimentary layer	1e-6	1.411e-03
This study	DSDP Site 522	15-3-129	Paul Hartl:Lisa Tauxe	15-3-129	3244	15-3-129	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	59.38	nannofossil ooze	sedimentary layer	1e-6	1.446e-03
This study	DSDP Site 522	16-1-098	Paul Hartl:Lisa Tauxe	16-1-098	2999	16-1-098	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.47	nannofossil ooze	sedimentary layer	1e-6	1.039e-03
This study	DSDP Site 522	16-1-101	Paul Hartl:Lisa Tauxe	16-1-101	3000	16-1-101	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.51	nannofossil ooze	sedimentary layer	1e-6	1.568e-03
This study	DSDP Site 522	16-1-104	Paul Hartl:Lisa Tauxe	16-1-104	3001	16-1-104	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.54	nannofossil ooze	sedimentary layer	1e-6	1.656e-03
This study	DSDP Site 522	16-1-108	Paul Hartl:Lisa Tauxe	16-1-108	3002	16-1-108	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.57	nannofossil ooze	sedimentary layer	1e-6	1.669e-03
This study	DSDP Site 522	16-1-110	Paul Hartl:Lisa Tauxe	16-1-110	3003	16-1-110	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.6	nannofossil ooze	sedimentary layer	1e-6	1.407e-03
This study	DSDP Site 522	16-1-115	Paul Hartl:Lisa Tauxe	16-1-115	3004	16-1-115	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.64	nannofossil ooze	sedimentary layer	1e-6	1.608e-03
This study	DSDP Site 522	16-1-119	Paul Hartl:Lisa Tauxe	16-1-119	3005	16-1-119	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.68	nannofossil ooze	sedimentary layer	1e-6	1.586e-03
This study	DSDP Site 522	16-1-122	Paul Hartl:Lisa Tauxe	16-1-122	3006	16-1-122	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.72	nannofossil ooze	sedimentary layer	1e-6	1.676e-03
This study	DSDP Site 522	16-1-125	Paul Hartl:Lisa Tauxe	16-1-125	3007	16-1-125	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.74	nannofossil ooze	sedimentary layer	1e-6	1.587e-03
This study	DSDP Site 522	16-1-128	Paul Hartl:Lisa Tauxe	16-1-128	3008	16-1-128	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.77	nannofossil ooze	sedimentary layer	1e-6	1.935e-03
This study	DSDP Site 522	16-1-131	Paul Hartl:Lisa Tauxe	16-1-131	3009	16-1-131	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.8	nannofossil ooze	sedimentary layer	1e-6	1.489e-03
This study	DSDP Site 522	16-1-134	Paul Hartl:Lisa Tauxe	16-1-134	3010	16-1-134	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.83	nannofossil ooze	sedimentary layer	1e-6	1.563e-03
This study	DSDP Site 522	16-1-137	Paul Hartl:Lisa Tauxe	16-1-137	3011	16-1-137	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.87	nannofossil ooze	sedimentary layer	1e-6	1.750e-03
This study	DSDP Site 522	16-1-140	Paul Hartl:Lisa Tauxe	16-1-140	3012	16-1-140	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.89	nannofossil ooze	sedimentary layer	1e-6	1.429e-03
This study	DSDP Site 522	16-1-142	Paul Hartl:Lisa Tauxe	16-1-142	3013	16-1-142	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.92	nannofossil ooze	sedimentary layer	1e-6	1.713e-03
This study	DSDP Site 522	16-1-145	Paul Hartl:Lisa Tauxe	16-1-145	3014	16-1-145	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.94	nannofossil ooze	sedimentary layer	1e-6	1.663e-03
This study	DSDP Site 522	16-1-148	Paul Hartl:Lisa Tauxe	16-1-148	3015	16-1-148	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	60.98	nannofossil ooze	sedimentary layer	1e-6	1.699e-03
This study	DSDP Site 522	16-2-001	Paul Hartl:Lisa Tauxe	16-2-001	3016	16-2-001	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.01	nannofossil ooze	sedimentary layer	1e-6	1.338e-03
This study	DSDP Site 522	16-2-005	Paul Hartl:Lisa Tauxe	16-2-005	3017	16-2-005	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.05	nannofossil ooze	sedimentary layer	1e-6	1.350e-03
This study	DSDP Site 522	16-2-008	Paul Hartl:Lisa Tauxe	16-2-008	3018	16-2-008	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.08	nannofossil ooze	sedimentary layer	1e-6	1.211e-03
This study	DSDP Site 522	16-2-012	Paul Hartl:Lisa Tauxe	16-2-012	3019	16-2-012	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.12	nannofossil ooze	sedimentary layer	1e-6	1.508e-03
This study	DSDP Site 522	16-2-015	Paul Hartl:Lisa Tauxe	16-2-015	3020	16-2-015	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.15	nannofossil ooze	sedimentary layer	1e-6	1.784e-03
This study	DSDP Site 522	16-2-018	Paul Hartl:Lisa Tauxe	16-2-018	3021	16-2-018	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.17	nannofossil ooze	sedimentary layer	1e-6	1.670e-03
This study	DSDP Site 522	16-2-021	Paul Hartl:Lisa Tauxe	16-2-021	3022	16-2-021	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.2	nannofossil ooze	sedimentary layer	1e-6	1.669e-03
This study	DSDP Site 522	16-2-024	Paul Hartl:Lisa Tauxe	16-2-024	3023	16-2-024	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.23	nannofossil ooze	sedimentary layer	1e-6	1.375e-03
This study	DSDP Site 522	16-2-029	Paul Hartl:Lisa Tauxe	16-2-029	3024	16-2-029	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.28	nannofossil ooze	sedimentary layer	1e-6	1.885e-03
This study	DSDP Site 522	16-2-032	Paul Hartl:Lisa Tauxe	16-2-032	3025	16-2-032	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.31	nannofossil ooze	sedimentary layer	1e-6	1.311e-03
This study	DSDP Site 522	16-2-034	Paul Hartl:Lisa Tauxe	16-2-034	3026	16-2-034	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.34	nannofossil ooze	sedimentary layer	1e-6	1.345e-03
This study	DSDP Site 522	16-2-038	Paul Hartl:Lisa Tauxe	16-2-038	3027	16-2-038	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.38	nannofossil ooze	sedimentary layer	1e-6	1.263e-03
This study	DSDP Site 522	16-2-041	Paul Hartl:Lisa Tauxe	16-2-041	3028	16-2-041	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.4	nannofossil ooze	sedimentary layer	1e-6	1.645e-03
This study	DSDP Site 522	16-2-050	Paul Hartl:Lisa Tauxe	16-2-050	3030	16-2-050	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.49	nannofossil ooze	sedimentary layer	1e-6	1.684e-03
This study	DSDP Site 522	16-2-053	Paul Hartl:Lisa Tauxe	16-2-053	3031	16-2-053	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.52	nannofossil ooze	sedimentary layer	1e-6	1.877e-03
This study	DSDP Site 522	16-2-056	Paul Hartl:Lisa Tauxe	16-2-056	3032	16-2-056	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.55	nannofossil ooze	sedimentary layer	1e-6	1.744e-03
This study	DSDP Site 522	16-2-059	Paul Hartl:Lisa Tauxe	16-2-059	3033	16-2-059	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.58	nannofossil ooze	sedimentary layer	1e-6	1.621e-03
This study	DSDP Site 522	16-2-061	Paul Hartl:Lisa Tauxe	16-2-061	3034	16-2-061	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.6	nannofossil ooze	sedimentary layer	1e-6	1.378e-03
This study	DSDP Site 522	16-2-064	Paul Hartl:Lisa Tauxe	16-2-064	3035	16-2-064	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.63	nannofossil ooze	sedimentary layer	1e-6	1.496e-03
This study	DSDP Site 522	16-2-066	Paul Hartl:Lisa Tauxe	16-2-066	3036	16-2-066	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.66	nannofossil ooze	sedimentary layer	1e-6	1.439e-03
This study	DSDP Site 522	16-2-069	Paul Hartl:Lisa Tauxe	16-2-069	3037	16-2-069	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.68	nannofossil ooze	sedimentary layer	1e-6	1.579e-03
This study	DSDP Site 522	16-2-073	Paul Hartl:Lisa Tauxe	16-2-073	3038	16-2-073	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.72	nannofossil ooze	sedimentary layer	1e-6	1.767e-03
This study	DSDP Site 522	16-2-076	Paul Hartl:Lisa Tauxe	16-2-076	3039	16-2-076	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.75	nannofossil ooze	sedimentary layer	1e-6	1.669e-03
This study	DSDP Site 522	16-2-079	Paul Hartl:Lisa Tauxe	16-2-079	3040	16-2-079	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.78	nannofossil ooze	sedimentary layer	1e-6	1.841e-03
This study	DSDP Site 522	16-2-082	Paul Hartl:Lisa Tauxe	16-2-082	3041	16-2-082	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.81	nannofossil ooze	sedimentary layer	1e-6	1.586e-03
This study	DSDP Site 522	16-2-085	Paul Hartl:Lisa Tauxe	16-2-085	3042	16-2-085	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.84	nannofossil ooze	sedimentary layer	1e-6	1.763e-03
This study	DSDP Site 522	16-2-087	Paul Hartl:Lisa Tauxe	16-2-087	3043	16-2-087	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.86	nannofossil ooze	sedimentary layer	1e-6	1.444e-03
This study	DSDP Site 522	16-2-090	Paul Hartl:Lisa Tauxe	16-2-090	3044	16-2-090	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.9	nannofossil ooze	sedimentary layer	1e-6	1.649e-03
This study	DSDP Site 522	16-2-093	Paul Hartl:Lisa Tauxe	16-2-093	3045	16-2-093	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.92	nannofossil ooze	sedimentary layer	1e-6	1.858e-03
This study	DSDP Site 522	16-2-096	Paul Hartl:Lisa Tauxe	16-2-096	3046	16-2-096	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.95	nannofossil ooze	sedimentary layer	1e-6	2.033e-03
This study	DSDP Site 522	16-2-098	Paul Hartl:Lisa Tauxe	16-2-098	3047	16-2-098	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	61.98	nannofossil ooze	sedimentary layer	1e-6	1.672e-03
This study	DSDP Site 522	16-2-101	Paul Hartl:Lisa Tauxe	16-2-101	3048	16-2-101	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.01	nannofossil ooze	sedimentary layer	1e-6	1.900e-03
This study	DSDP Site 522	16-2-104	Paul Hartl:Lisa Tauxe	16-2-104	3049	16-2-104	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.04	nannofossil ooze	sedimentary layer	1e-6	1.649e-03
This study	DSDP Site 522	16-2-107	Paul Hartl:Lisa Tauxe	16-2-107	3050	16-2-107	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.06	nannofossil ooze	sedimentary layer	1e-6	1.614e-03
This study	DSDP Site 522	16-2-110	Paul Hartl:Lisa Tauxe	16-2-110	3051	16-2-110	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.09	nannofossil ooze	sedimentary layer	1e-6	1.631e-03
This study	DSDP Site 522	16-2-112	Paul Hartl:Lisa Tauxe	16-2-112	3052	16-2-112	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.12	nannofossil ooze	sedimentary layer	1e-6	1.648e-03
This study	DSDP Site 522	16-2-116	Paul Hartl:Lisa Tauxe	16-2-116	3053	16-2-116	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.15	nannofossil ooze	sedimentary layer	1e-6	1.545e-03
This study	DSDP Site 522	16-2-122	Paul Hartl:Lisa Tauxe	16-2-122	3055	16-2-122	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.22	nannofossil ooze	sedimentary layer	1e-6	1.431e-03
This study	DSDP Site 522	16-2-127	Paul Hartl:Lisa Tauxe	16-2-127	3056	16-2-127	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.26	nannofossil ooze	sedimentary layer	1e-6	1.599e-03
This study	DSDP Site 522	16-2-130	Paul Hartl:Lisa Tauxe	16-2-130	3057	16-2-130	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.29	nannofossil ooze	sedimentary layer	1e-6	1.548e-03
This study	DSDP Site 522	16-2-132	Paul Hartl:Lisa Tauxe	16-2-132	3058	16-2-132	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.32	nannofossil ooze	sedimentary layer	1e-6	1.329e-03
This study	DSDP Site 522	16-2-135	Paul Hartl:Lisa Tauxe	16-2-135	3059	16-2-135	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.35	nannofossil ooze	sedimentary layer	1e-6	1.549e-03
This study	DSDP Site 522	16-2-138	Paul Hartl:Lisa Tauxe	16-2-138	3060	16-2-138	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.38	nannofossil ooze	sedimentary layer	1e-6	1.471e-03
This study	DSDP Site 522	16-2-141	Paul Hartl:Lisa Tauxe	16-2-141	3061	16-2-141	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.41	nannofossil ooze	sedimentary layer	1e-6	1.569e-03
This study	DSDP Site 522	16-2-144	Paul Hartl:Lisa Tauxe	16-2-144	3062	16-2-144	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.44	nannofossil ooze	sedimentary layer	1e-6	1.675e-03
This study	DSDP Site 522	16-2-147	Paul Hartl:Lisa Tauxe	16-2-147	3063	16-2-147	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.47	nannofossil ooze	sedimentary layer	1e-6	1.285e-03
This study	DSDP Site 522	16-2-150	Paul Hartl:Lisa Tauxe	16-2-150	3064	16-2-150	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.5	nannofossil ooze	sedimentary layer	1e-6	1.765e-03
This study	DSDP Site 522	16-3-002	Paul Hartl:Lisa Tauxe	16-3-002	3065	16-3-002	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.52	nannofossil ooze	sedimentary layer	1e-6	1.390e-03
This study	DSDP Site 522	16-3-004	Paul Hartl:Lisa Tauxe	16-3-004	3066	16-3-004	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.54	nannofossil ooze	sedimentary layer	1e-6	1.307e-03
This study	DSDP Site 522	16-3-008	Paul Hartl:Lisa Tauxe	16-3-008	3067	16-3-008	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.58	nannofossil ooze	sedimentary layer	1e-6	1.296e-03
This study	DSDP Site 522	16-3-011	Paul Hartl:Lisa Tauxe	16-3-011	3068	16-3-011	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.6	nannofossil ooze	sedimentary layer	1e-6	1.435e-03
This study	DSDP Site 522	16-3-014	Paul Hartl:Lisa Tauxe	16-3-014	3069	16-3-014	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.64	nannofossil ooze	sedimentary layer	1e-6	1.640e-03
This study	DSDP Site 522	16-3-017	Paul Hartl:Lisa Tauxe	16-3-017	3070	16-3-017	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.66	nannofossil ooze	sedimentary layer	1e-6	1.751e-03
This study	DSDP Site 522	16-3-020	Paul Hartl:Lisa Tauxe	16-3-020	3071	16-3-020	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.69	nannofossil ooze	sedimentary layer	1e-6	1.667e-03
This study	DSDP Site 522	16-3-023	Paul Hartl:Lisa Tauxe	16-3-023	3072	16-3-023	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.72	nannofossil ooze	sedimentary layer	1e-6	1.499e-03
This study	DSDP Site 522	16-3-026	Paul Hartl:Lisa Tauxe	16-3-026	3073	16-3-026	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.75	nannofossil ooze	sedimentary layer	1e-6	1.426e-03
This study	DSDP Site 522	16-3-028	Paul Hartl:Lisa Tauxe	16-3-028	3074	16-3-028	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.78	nannofossil ooze	sedimentary layer	1e-6	1.528e-03
This study	DSDP Site 522	16-3-031	Paul Hartl:Lisa Tauxe	16-3-031	3075	16-3-031	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.81	nannofossil ooze	sedimentary layer	1e-6	1.616e-03
This study	DSDP Site 522	16-3-034	Paul Hartl:Lisa Tauxe	16-3-034	3076	16-3-034	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.84	nannofossil ooze	sedimentary layer	1e-6	1.520e-03
This study	DSDP Site 522	16-3-037	Paul Hartl:Lisa Tauxe	16-3-037	3077	16-3-037	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.87	nannofossil ooze	sedimentary layer	1e-6	1.673e-03
This study	DSDP Site 522	16-3-040	Paul Hartl:Lisa Tauxe	16-3-040	3078	16-3-040	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.9	nannofossil ooze	sedimentary layer	1e-6	1.500e-03
This study	DSDP Site 522	16-3-043	Paul Hartl:Lisa Tauxe	16-3-043	3079	16-3-043	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.93	nannofossil ooze	sedimentary layer	1e-6	1.588e-03
This study	DSDP Site 522	16-3-045	Paul Hartl:Lisa Tauxe	16-3-045	3080	16-3-045	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.95	nannofossil ooze	sedimentary layer	1e-6	1.491e-03
This study	DSDP Site 522	16-3-048	Paul Hartl:Lisa Tauxe	16-3-048	3081	16-3-048	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	62.98	nannofossil ooze	sedimentary layer	1e-6	1.460e-03
This study	DSDP Site 522	16-3-051	Paul Hartl:Lisa Tauxe	16-3-051	3082	16-3-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.01	nannofossil ooze	sedimentary layer	1e-6	1.453e-03
This study	DSDP Site 522	16-3-054	Paul Hartl:Lisa Tauxe	16-3-054	3083	16-3-054	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.04	nannofossil ooze	sedimentary layer	1e-6	1.474e-03
This study	DSDP Site 522	16-3-057	Paul Hartl:Lisa Tauxe	16-3-057	3084	16-3-057	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.07	nannofossil ooze	sedimentary layer	1e-6	1.471e-03
This study	DSDP Site 522	16-3-060	Paul Hartl:Lisa Tauxe	16-3-060	3085	16-3-060	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.09	nannofossil ooze	sedimentary layer	1e-6	1.444e-03
This study	DSDP Site 522	16-3-063	Paul Hartl:Lisa Tauxe	16-3-063	3086	16-3-063	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.13	nannofossil ooze	sedimentary layer	1e-6	1.446e-03
This study	DSDP Site 522	16-3-066	Paul Hartl:Lisa Tauxe	16-3-066	3087	16-3-066	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.16	nannofossil ooze	sedimentary layer	1e-6	1.423e-03
This study	DSDP Site 522	16-3-069	Paul Hartl:Lisa Tauxe	16-3-069	3088	16-3-069	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.18	nannofossil ooze	sedimentary layer	1e-6	1.776e-03
This study	DSDP Site 522	16-3-072	Paul Hartl:Lisa Tauxe	16-3-072	3089	16-3-072	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.22	nannofossil ooze	sedimentary layer	1e-6	1.834e-03
This study	DSDP Site 522	16-3-075	Paul Hartl:Lisa Tauxe	16-3-075	3090	16-3-075	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.25	nannofossil ooze	sedimentary layer	1e-6	1.917e-03
This study	DSDP Site 522	16-3-078	Paul Hartl:Lisa Tauxe	16-3-078	3091	16-3-078	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.28	nannofossil ooze	sedimentary layer	1e-6	1.740e-03
This study	DSDP Site 522	16-3-080	Paul Hartl:Lisa Tauxe	16-3-080	3092	16-3-080	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.29	nannofossil ooze	sedimentary layer	1e-6	1.508e-03
This study	DSDP Site 522	16-3-083	Paul Hartl:Lisa Tauxe	16-3-083	3093	16-3-083	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.33	nannofossil ooze	sedimentary layer	1e-6	1.720e-03
This study	DSDP Site 522	16-3-086	Paul Hartl:Lisa Tauxe	16-3-086	3094	16-3-086	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.36	nannofossil ooze	sedimentary layer	1e-6	1.500e-03
This study	DSDP Site 522	16-3-089	Paul Hartl:Lisa Tauxe	16-3-089	3095	16-3-089	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.39	nannofossil ooze	sedimentary layer	1e-6	1.485e-03
This study	DSDP Site 522	16-3-092	Paul Hartl:Lisa Tauxe	16-3-092	3096	16-3-092	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.42	nannofossil ooze	sedimentary layer	1e-6	1.711e-03
This study	DSDP Site 522	16-3-095	Paul Hartl:Lisa Tauxe	16-3-095	3097	16-3-095	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.45	nannofossil ooze	sedimentary layer	1e-6	1.781e-03
This study	DSDP Site 522	16-3-098	Paul Hartl:Lisa Tauxe	16-3-098	3098	16-3-098	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.47	nannofossil ooze	sedimentary layer	1e-6	1.825e-03
This study	DSDP Site 522	16-3-102	Paul Hartl:Lisa Tauxe	16-3-102	3099	16-3-102	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.51	nannofossil ooze	sedimentary layer	1e-6	1.301e-03
This study	DSDP Site 522	16-3-105	Paul Hartl:Lisa Tauxe	16-3-105	3100	16-3-105	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	63.54	nannofossil ooze	sedimentary layer	1e-6	1.667e-03
