tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	magic_method_codes	sample_azimuth	sample_class	sample_declination_correction	sample_description	sample_dip	sample_lat	sample_lithology	sample_lon	sample_orientation_flag	sample_type
This study	McMurdo	mc169d	mc169	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	355.3	Igneous : Extrusive	0		-23	-77.491	Basalt	169.28	g	Lava Flow
This study	McMurdo	mc169e	mc169	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	57.7	Igneous : Extrusive	0		-21	-77.491	Basalt	169.28	g	Lava Flow
This study	McMurdo	mc169f	mc169	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	0.2	Igneous : Extrusive	0		-25	-77.491	Basalt	169.28	g	Lava Flow
This study	McMurdo	mc169g	mc169	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	15.1	Igneous : Extrusive	0		-19.5	-77.491	Basalt	169.28	g	Lava Flow
This study	McMurdo	mc169h	mc169	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	5.6	Igneous : Extrusive	0		-28	-77.491	Basalt	169.28	g	Lava Flow
This study	McMurdo	mc169i	mc169	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	108	Igneous : Extrusive	0		-30	-77.491	Basalt	169.28	g	Lava Flow
This study	McMurdo	mc169j	mc169	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	338.5	Igneous : Extrusive	0		-21	-77.491	Basalt	169.28	g	Lava Flow
This study	McMurdo	mc16d	mc16	FS-FD:SO-SIGHT	54	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-32	-77.51	Basalt	169.38	g	Lava Flow
This study	McMurdo	mc170b	mc170	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	356.8	Igneous : Extrusive	0		-54	-77.854	Basalt	166.714	g	Lava Flow
This study	McMurdo	mc170g	mc170	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	337.3	Igneous : Extrusive	0		-60	-77.854	Basalt	166.714	g	Lava Flow
This study	McMurdo	mc170h	mc170	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	353	Igneous : Extrusive	0		-56	-77.854	Basalt	166.714	g	Lava Flow
This study	McMurdo	mc170i	mc170	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	3.8	Igneous : Extrusive	0		-31	-77.854	Basalt	166.714	g	Lava Flow
This study	McMurdo	mc170j	mc170	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	30.5	Igneous : Extrusive	0		-29	-77.854	Basalt	166.714	g	Lava Flow
This study	McMurdo	mc170k	mc170	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	350	Igneous : Extrusive	0		-42	-77.854	Basalt	166.714	g	Lava Flow
This study	McMurdo	mc19h	mc19	FS-FD:SO-SIGHT	281	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-28	-77.86	Basalt	165.23	g	Lava Flow
This study	McMurdo	mc200e	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	234.5	Igneous : Extrusive	0		-62	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc200f	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	221.2	Igneous : Extrusive	0		-51	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc200g	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	228.3	Igneous : Extrusive	0		-59	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc200h	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	225.2	Igneous : Extrusive	0		-54.5	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc200i	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	131.9	Igneous : Extrusive	0		-36	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc200j	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	128.1	Igneous : Extrusive	0		-38	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc200k	mc200	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	128.8	Igneous : Extrusive	0		-34	-77.54995	Phonolite	166.16148	g	Lava Flow
This study	McMurdo	mc201f	mc201	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	34.5	Igneous : Extrusive	0		-40	-77.56284	Phonolite	166.21958	g	Lava Flow
This study	McMurdo	mc201g	mc201	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	68.7	Igneous : Extrusive	0		-44	-77.56284	Phonolite	166.21958	g	Lava Flow
This study	McMurdo	mc201h	mc201	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	63.6	Igneous : Extrusive	0		-53.5	-77.56284	Phonolite	166.21958	g	Lava Flow
This study	McMurdo	mc201i	mc201	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	70.9	Igneous : Extrusive	0		-49	-77.56284	Phonolite	166.21958	g	Lava Flow
This study	McMurdo	mc202a	mc202	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	173	Igneous : Extrusive	0		-70	-77.65674	Phonolite	166.36424	g	Lava Flow
This study	McMurdo	mc202b	mc202	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	173.3	Igneous : Extrusive	0		-72	-77.65674	Phonolite	166.36424	g	Lava Flow
This study	McMurdo	mc202e	mc202	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	159.6	Igneous : Extrusive	0		-65.5	-77.65674	Phonolite	166.36424	g	Lava Flow
This study	McMurdo	mc202g	mc202	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	165.6	Igneous : Extrusive	0		-55	-77.65674	Phonolite	166.36424	g	Lava Flow
This study	McMurdo	mc202i	mc202	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	192.6	Igneous : Extrusive	0		-46	-77.65674	Phonolite	166.36424	g	Lava Flow
This study	McMurdo	mc203b	mc203	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	349.1	Igneous : Intrusive	0		-82	-77.5807	Basalt	166.25055	g	Volcanic Dike
This study	McMurdo	mc203e	mc203	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	351.1	Igneous : Intrusive	0		-70.5	-77.5807	Basalt	166.25055	g	Volcanic Dike
This study	McMurdo	mc203f	mc203	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	16	Igneous : Intrusive	0		-77	-77.5807	Basalt	166.25055	g	Volcanic Dike
This study	McMurdo	mc203i	mc203	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	355.9	Igneous : Intrusive	0		-86	-77.5807	Basalt	166.25055	g	Volcanic Dike
This study	McMurdo	mc203j	mc203	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	1.1	Igneous : Intrusive	0		-89	-77.5807	Basalt	166.25055	g	Volcanic Dike
This study	McMurdo	mc204b	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	40.3	Igneous : Extrusive	0		-82	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc204d	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	34.3	Igneous : Extrusive	0		-89	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc204e	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	32.3	Igneous : Extrusive	0		-83	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc204f	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	37.8	Igneous : Extrusive	0		-71	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc204g	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	39.8	Igneous : Extrusive	0		-79	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc204i	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	73.8	Igneous : Extrusive	0		-90.5	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc204j	mc204	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	77.4	Igneous : Extrusive	0		-92	-77.6402	Phonolite	166.40836	g	Lava Flow
This study	McMurdo	mc205f	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	87.4	Igneous : Intrusive	0		-60	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc205g	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	86.9	Igneous : Intrusive	0		-61.5	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc205i	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	41.6	Igneous : Intrusive	0		-87	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc205j	mc205	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	43.5	Igneous : Intrusive	0		-78	-77.65666	Basalt	166.72515	g	Volcanic Dike
This study	McMurdo	mc206j	mc206	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	335.6	Igneous : Intrusive	0		-36	-77.66665	Basalt	166.78033	g	Volcanic Dome
This study	McMurdo	mc207b	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	187.3	Igneous : Extrusive	0	## direction deleted because: overprint during thellier##.	-82	-77.67871	Basalt	166.5173	b	Lava Flow
This study	McMurdo	mc207c	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	186.5	Igneous : Extrusive	0		-84	-77.67871	Basalt	166.5173	g	Lava Flow
This study	McMurdo	mc207e	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	173.8	Igneous : Extrusive	0		-36.5	-77.67871	Basalt	166.5173	g	Lava Flow
This study	McMurdo	mc207f	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	170.5	Igneous : Extrusive	0		-35	-77.67871	Basalt	166.5173	g	Lava Flow
This study	McMurdo	mc207i	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	123.7	Igneous : Extrusive	0		-70	-77.67871	Basalt	166.5173	g	Lava Flow
This study	McMurdo	mc207j	mc207	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	124.4	Igneous : Extrusive	0		-64	-77.67871	Basalt	166.5173	g	Lava Flow
This study	McMurdo	mc208g	mc208	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	170	Igneous : Extrusive	0		-77	-77.66786	Basalt	166.53186	g	Lava Flow
This study	McMurdo	mc208h	mc208	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	167.7	Igneous : Extrusive	0		-80	-77.66786	Basalt	166.53186	g	Lava Flow
This study	McMurdo	mc208i	mc208	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	141.1	Igneous : Extrusive	0		-100	-77.66786	Basalt	166.53186	g	Lava Flow
This study	McMurdo	mc208j	mc208	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	140.6	Igneous : Extrusive	0		-98	-77.66786	Basalt	166.53186	g	Lava Flow
This study	McMurdo	mc209d	mc209	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	94.6	Igneous : Extrusive	0		-63.5	-77.68544	Basalt	166.36812	g	Lava Flow
This study	McMurdo	mc209g	mc209	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	108.4	Igneous : Extrusive	0		-89	-77.68544	Basalt	166.36812	g	Lava Flow
This study	McMurdo	mc209h	mc209	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	78.1	Igneous : Extrusive	0		-92	-77.68544	Basalt	166.36812	g	Lava Flow
This study	McMurdo	mc209i	mc209	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	113.1	Igneous : Extrusive	0		-85	-77.68544	Basalt	166.36812	g	Lava Flow
This study	McMurdo	mc209j	mc209	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	95.9	Igneous : Extrusive	0		-89.5	-77.68544	Basalt	166.36812	g	Lava Flow
This study	McMurdo	mc20g	mc20	FS-FD:SO-SIGHT	101	Igneous : Extrusive	0	Archived samples from 1965, 66 expeditions.	-45	-77.88	Basalt	165.02	g	Volcanic Dike
This study	McMurdo	mc210d	mc210	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	78.1	Igneous : Intrusive	0		-72.5	-77.69125	Phonolite	166.3743	g	Volcanic Dike
This study	McMurdo	mc210f	mc210	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	78.1	Igneous : Intrusive	0		-80	-77.69125	Phonolite	166.3743	g	Volcanic Dike
This study	McMurdo	mc210g	mc210	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	86.4	Igneous : Intrusive	0		-78.5	-77.69125	Phonolite	166.3743	g	Volcanic Dike
This study	McMurdo	mc210h	mc210	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	60.8	Igneous : Intrusive	0		-80	-77.69125	Phonolite	166.3743	g	Volcanic Dike
This study	McMurdo	mc210j	mc210	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	61.1	Igneous : Intrusive	0		-72	-77.69125	Phonolite	166.3743	g	Volcanic Dike
This study	McMurdo	mc211b	mc211	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	310.7	Igneous : Extrusive	0	## direction deleted because: bad mark in field##.	-57	-77.66147	Phonolite	166.3397	b	Lava Flow
This study	McMurdo	mc211c	mc211	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	303.7	Igneous : Extrusive	0		-52.5	-77.66147	Phonolite	166.3397	g	Lava Flow
This study	McMurdo	mc211d	mc211	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	17.2	Igneous : Extrusive	0		-80.5	-77.66147	Phonolite	166.3397	g	Lava Flow
This study	McMurdo	mc211f	mc211	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	358.4	Igneous : Extrusive	0		-48.5	-77.66147	Phonolite	166.3397	g	Lava Flow
This study	McMurdo	mc211j	mc211	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	357.7	Igneous : Extrusive	0		-60.5	-77.66147	Phonolite	166.3397	g	Lava Flow
This study	McMurdo	mc212e	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	78.3	Igneous : Extrusive	0		-82.5	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc212f	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	74.5	Igneous : Extrusive	0		-70	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc212h	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	59.4	Igneous : Extrusive	0		-46.5	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc212i	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	68.1	Igneous : Extrusive	0		-54.5	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc212j	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	78	Igneous : Extrusive	0		-54	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc212k	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	77.4	Igneous : Extrusive	0		-51	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc212l	mc212	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	70.5	Igneous : Extrusive	0		-53	-77.56505	Basalt	166.35938	g	Lava Flow
This study	McMurdo	mc213a	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	77.9	Igneous : Extrusive	0		-71	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc213b	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	78.3	Igneous : Extrusive	0		-69	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc213c	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	91.5	Igneous : Extrusive	0		-67	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc213d	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	76.9	Igneous : Extrusive	0		-67	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc213j	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	81.1	Igneous : Extrusive	0		-82	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc213k	mc213	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	67.3	Igneous : Extrusive	0		-57	-77.22331	Basalt	166.42877	g	Lava Flow
This study	McMurdo	mc214c	mc214	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	184.9	Igneous : Extrusive	0		-47	-77.22355	Basalt	166.4294	g	Lava Flow
This study	McMurdo	mc214e	mc214	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	107.1	Igneous : Extrusive	0		-98	-77.22355	Basalt	166.4294	g	Lava Flow
This study	McMurdo	mc214f	mc214	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	104.5	Igneous : Extrusive	0		-81	-77.22355	Basalt	166.4294	g	Lava Flow
This study	McMurdo	mc214i	mc214	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	161.2	Igneous : Extrusive	0		-90	-77.22355	Basalt	166.4294	g	Lava Flow
This study	McMurdo	mc215e	mc215	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	263.3	Igneous : Extrusive	0		-24	-77.4773	Basalt	166.89491	g	Lava Flow
This study	McMurdo	mc215f	mc215	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	302.9	Igneous : Extrusive	0		-15	-77.4773	Basalt	166.89491	g	Lava Flow
This study	McMurdo	mc215g	mc215	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	312.5	Igneous : Extrusive	0		-14	-77.4773	Basalt	166.89491	g	Lava Flow
This study	McMurdo	mc215j	mc215	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	244.4	Igneous : Extrusive	0		-38.5	-77.4773	Basalt	166.89491	g	Lava Flow
This study	McMurdo	mc216c	mc216	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	181.1	Igneous : Extrusive	0		-50	-77.42391	Basalt	166.81075	g	Lava Flow
This study	McMurdo	mc216d	mc216	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	181.5	Igneous : Extrusive	0		-36	-77.42391	Basalt	166.81075	g	Lava Flow
This study	McMurdo	mc216e	mc216	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	176.6	Igneous : Extrusive	0		-41	-77.42391	Basalt	166.81075	g	Lava Flow
This study	McMurdo	mc216i	mc216	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	173.5	Igneous : Extrusive	0		-75	-77.42391	Basalt	166.81075	g	Lava Flow
This study	McMurdo	mc216j	mc216	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	191.4	Igneous : Extrusive	0		-90	-77.42391	Basalt	166.81075	g	Lava Flow
This study	McMurdo	mc217f	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	266.6	Igneous : Extrusive	0		-78	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc217g	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	265.6	Igneous : Extrusive	0		-76	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc217h	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	275	Igneous : Extrusive	0		-63	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc217i	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	285.2	Igneous : Extrusive	0		-74	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc217j	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	265.4	Igneous : Extrusive	0		-61.5	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc217k	mc217	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	267.9	Igneous : Extrusive	0		-60	-77.50885	Basalt	167.44064	g	Lava Flow
This study	McMurdo	mc218a	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	32.7	Igneous : Extrusive	0	## direction deleted because: bad mark in field##.	-83	-77.56218	Basalt	166.97756	b	Lava Flow
This study	McMurdo	mc218c	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	36.7	Igneous : Extrusive	0		-92	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc218e	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	75.3	Igneous : Extrusive	0		-59.5	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc218f	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	77.8	Igneous : Extrusive	0		-61.5	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc218g	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	40.9	Igneous : Extrusive	0		-41	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc218h	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	53.5	Igneous : Extrusive	0		-37	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc218k	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	12.6	Igneous : Extrusive	0		-41	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc218l	mc218	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	1.2	Igneous : Extrusive	0		-80	-77.56218	Basalt	166.97756	g	Lava Flow
This study	McMurdo	mc219f	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	285.9	Igneous : Extrusive	0		-19.5	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc219g	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	279.5	Igneous : Extrusive	0		-20.5	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc219h	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	222	Igneous : Extrusive	0		-17.5	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc219i	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	236.3	Igneous : Extrusive	0		-15.5	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc219j	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	179.9	Igneous : Extrusive	0		-70	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc219k	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	172.5	Igneous : Extrusive	0		-66	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc219l	mc219	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	180.1	Igneous : Extrusive	0		-58	-77.84783	Basalt	166.67453	g	Lava Flow
This study	McMurdo	mc220g	mc220	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	246.7	Igneous : Extrusive	0		-66.5	-77.45702	Basalt	166.91009	g	Lava Flow
This study	McMurdo	mc220h	mc220	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	239	Igneous : Extrusive	0		-73.5	-77.45702	Basalt	166.91009	g	Lava Flow
This study	McMurdo	mc220i	mc220	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	243.4	Igneous : Extrusive	0		-82	-77.45702	Basalt	166.91009	g	Lava Flow
This study	McMurdo	mc220j	mc220	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	223.4	Igneous : Extrusive	0		-74	-77.45702	Basalt	166.91009	g	Lava Flow
This study	McMurdo	mc221a	mc221	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	218.6	Igneous : Extrusive	0		-81	-77.5161	Basalt	166.79804	g	Lava Flow
This study	McMurdo	mc221e	mc221	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	210.3	Igneous : Extrusive	0		-92	-77.5161	Basalt	166.79804	g	Lava Flow
This study	McMurdo	mc221f	mc221	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	214.7	Igneous : Extrusive	0		-91	-77.5161	Basalt	166.79804	g	Lava Flow
This study	McMurdo	mc221g	mc221	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	212.7	Igneous : Extrusive	0		-89	-77.5161	Basalt	166.79804	g	Lava Flow
This study	McMurdo	mc222d	mc222	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	162.6	Igneous : Extrusive	0		-33	-77.53893	Basalt	166.84845	g	Lava Flow
This study	McMurdo	mc222f	mc222	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	145.2	Igneous : Extrusive	0		-12	-77.53893	Basalt	166.84845	g	Lava Flow
This study	McMurdo	mc222g	mc222	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	159.6	Igneous : Extrusive	0		-17.5	-77.53893	Basalt	166.84845	g	Lava Flow
This study	McMurdo	mc222i	mc222	FS-FD:FS-LOC-GPS:SO-POM:SO-GPS-DIFF	158.1	Igneous : Extrusive	0		-42	-77.53893	Basalt	166.84845	g	Lava Flow
This study	McMurdo	mc223h	mc223	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	148.8	Igneous : Extrusive	0		-48	-77.65831	Phonolite	166.7863	g	Lava Flow
This study	McMurdo	mc223i	mc223	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	291.2	Igneous : Extrusive	0		-42	-77.65831	Phonolite	166.7863	g	Lava Flow
This study	McMurdo	mc223j	mc223	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	300.4	Igneous : Extrusive	0		-32.5	-77.65831	Phonolite	166.7863	g	Lava Flow
This study	McMurdo	mc223k	mc223	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	230.9	Igneous : Extrusive	0		-75.5	-77.65831	Phonolite	166.7863	g	Lava Flow
This study	McMurdo	mc224d	mc224	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	331.2	Igneous : Extrusive	0		-42.5	-77.53046	Phonolite	166.8839	g	Lava Flow
This study	McMurdo	mc224g	mc224	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	357.8	Igneous : Extrusive	0		-57.5	-77.53046	Phonolite	166.8839	g	Lava Flow
This study	McMurdo	mc224h	mc224	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	339.3	Igneous : Extrusive	0		-66	-77.53046	Phonolite	166.8839	g	Lava Flow
This study	McMurdo	mc224i	mc224	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	274.2	Igneous : Extrusive	0		-57	-77.53046	Phonolite	166.8839	g	Lava Flow
This study	McMurdo	mc224j	mc224	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	251.4	Igneous : Extrusive	0		-21.5	-77.53046	Phonolite	166.8839	g	Lava Flow
This study	McMurdo	mc224k	mc224	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	241.3	Igneous : Extrusive	0		-22	-77.53046	Phonolite	166.8839	g	Lava Flow
This study	McMurdo	mc224l	mc224	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	249.7	Igneous : Extrusive	0		-27	-77.53046	Phonolite	166.8839	g	Lava Flow
This study	McMurdo	mc224m	mc224	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	320.7	Igneous : Extrusive	0		-59.5	-77.53046	Phonolite	166.8839	g	Lava Flow
This study	McMurdo	mc225b	mc225	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	189.1	Igneous : Extrusive	0		-79	-77.58053	Phonolite	166.80156	g	Lava Flow
This study	McMurdo	mc225e	mc225	FS-FD:FS-LOC-GPS:SO-POM:SO-SUN	220.2	Igneous : Extrusive	0		-87	-77.58053	Phonolite	166.80156	g	Lava Flow
