M5-126E	14Y-69874	10/1/14	10:16	A	30	2.8	32.9	2.8	32.9	2.8	32.9	4.93E-06
M5-126E	14Y-69875	10/1/14	10:18	A	40	0.9	38.4	0.9	38.4	0.9	38.4	3.49E-06
M5-126E	14Y-69876	10/1/14	10:20	A	50	345.9	44.1	345.9	44.1	345.9	44.1	2.68E-06
M5-126E	14Y-69877	10/1/14	10:23	A	65	344.6	45.3	344.6	45.3	344.6	45.3	2.39E-06
M5-126E	14Y-69878	10/1/14	10:25	A	80	358.7	21.7	358.7	21.7	358.7	21.7	1.57E-06
M5-126E	14Y-69879	10/1/14	10:28	A	100	0.4	50.2	0.4	50.2	0.4	50.2	1.40E-06
M5-127E	14Y-69880	10/1/14	10:32	N	0	348.4	69.6	345.4	69.6	345.4	69.6	3.14E-05
M5-127E	14Y-69881	10/1/14	10:33	A	5	351.1	73.4	348.1	73.4	348.1	73.4	2.01E-05
M5-127E	14Y-69882	10/1/14	10:35	A	10	358.7	49.1	355.7	49.1	355.7	49.1	8.73E-06
M5-127E	14Y-69883	10/1/14	10:37	A	15	16.1	53.9	13.1	53.9	13.1	53.9	5.98E-06
M5-127E	14Y-69884	10/1/14	10:39	A	20	10.3	43.6	7.3	43.6	7.3	43.6	4.68E-06
M5-127E	14Y-69885	10/1/14	10:40	A	30	9	32.9	6	32.9	6	32.9	2.96E-06
M5-127E	14Y-69886	10/1/14	10:43	A	40	23.7	31.8	20.7	31.8	20.7	31.8	2.58E-06
M5-127E	14Y-69887	10/1/14	10:45	A	50	350.1	22.8	347.1	22.8	347.1	22.8	1.97E-06
M5-127E	14Y-69888	10/1/14	10:47	A	65	359.6	24.5	356.6	24.5	356.6	24.5	1.80E-06
M5-127E	14Y-69889	10/1/14	10:50	A	80	4.7	20.3	1.7	20.3	1.7	20.3	1.37E-06
M5-127E	14Y-69890	10/1/14	10:53	A	100	14.8	19.9	11.8	19.9	11.8	19.9	1.17E-06
M5-128E	14Y-70015	10/2/14	9:55	N	0	178	31.4	173	31.4	173	31.4	5.72E-05
M5-128E	14Y-70016	10/2/14	9:57	A	5	177.5	46.2	172.5	46.2	172.5	46.2	2.54E-05
M5-128E	14Y-70017	10/2/14	9:58	A	10	123.5	81.6	118.5	81.6	118.5	81.6	8.11E-06
M5-128E	14Y-70018	10/2/14	10:00	A	15	17.8	69.9	12.8	69.9	12.8	69.9	5.42E-06
M5-128E	14Y-70019	10/2/14	10:02	A	20	13.6	59.3	8.6	59.3	8.6	59.3	3.90E-06
M5-128E	14Y-70020	10/2/14	10:04	A	30	359.5	51.9	354.5	51.9	354.5	51.9	2.82E-06
M5-128E	14Y-70021	10/2/14	10:06	A	40	12	42.3	7	42.3	7	42.3	2.06E-06
M5-128E	14Y-70022	10/2/14	10:08	A	50	6.9	39.2	1.9	39.2	1.9	39.2	2.01E-06
M5-128E	14Y-70023	10/2/14	10:11	A	65	338.5	29.9	333.5	29.9	333.5	29.9	1.91E-06
M5-128E	14Y-70024	10/2/14	10:13	A	80	3.5	16.1	358.5	16.1	358.5	16.1	1.63E-06
M5-128E	14Y-70025	10/2/14	10:16	A	100	319	33.4	314	33.4	314	33.4	9.39E-07
M5-129E	14Y-70301	10/7/14	9:50	N	0	355.1	48.2	355.1	48.2	355.1	48.2	1.28E-05
M5-129E	14Y-70302	10/7/14	9:52	A	5	356.2	43.7	356.2	43.7	356.2	43.7	1.12E-05
M5-129E	14Y-70303	10/7/14	9:54	A	10	357.6	43.3	357.6	43.3	357.6	43.3	7.35E-06
M5-129E	14Y-70304	10/7/14	9:55	A	15	357.4	42	357.4	42	357.4	42	5.20E-06
M5-129E	14Y-70305	10/7/14	9:57	A	20	356.3	37	356.3	37	356.3	37	3.49E-06
M5-129E	14Y-70306	10/7/14	9:59	A	30	4.6	32.5	4.6	32.5	4.6	32.5	2.58E-06
M5-129E	14Y-70307	10/7/14	10:01	A	40	352.2	41.7	352.2	41.7	352.2	41.7	1.68E-06
M5-129E	14Y-70308	10/7/14	10:03	A	50	346.5	24.8	346.5	24.8	346.5	24.8	1.34E-06
M5-129E	14Y-70309	10/7/14	10:06	A	65	355.4	22.4	355.4	22.4	355.4	22.4	9.74E-07
M5-129E	14Y-70310	10/7/14	10:08	A	80	353.9	26	353.9	26	353.9	26	7.57E-07
M5-129E	14Y-70311	10/7/14	10:11	A	100	333.7	16.9	333.7	16.9	333.7	16.9	1.01E-06
M5-131E	14Y-70312	10/7/14	10:15	N	0	304.8	41.6	286.8	41.6	286.8	41.6	1.31E-05
M5-131E	14Y-70313	10/7/14	10:17	A	5	305.5	33.9	287.5	33.9	287.5	33.9	1.08E-05
M5-131E	14Y-70314	10/7/14	10:19	A	10	307	28.2	289	28.2	289	28.2	6.73E-06
M5-131E	14Y-70315	10/7/14	10:20	A	15	308.6	46.3	290.6	46.3	290.6	46.3	4.94E-06
M5-131E	14Y-70316	10/7/14	10:22	A	20	299.2	40.4	281.2	40.4	281.2	40.4	4.01E-06
M5-131E	14Y-70317	10/7/14	10:24	A	30	314	31.5	296	31.5	296	31.5	2.28E-06
M5-131E	14Y-70318	10/7/14	10:26	A	40	309.9	34.4	291.9	34.4	291.9	34.4	2.20E-06
M5-131E	14Y-70319	10/7/14	10:29	A	50	301.6	17	283.6	17	283.6	17	1.53E-06
M5-131E	14Y-70320	10/7/14	10:31	A	65	289.2	2.8	271.2	2.8	271.2	2.8	1.15E-06
M5-131E	14Y-70321	10/7/14	10:33	A	80	287.7	30.8	269.7	30.8	269.7	30.8	1.17E-06
M5-131E	14Y-70322	10/7/14	10:37	A	100	317.3	32.7	299.3	32.7	299.3	32.7	1.48E-06
M5-132E	14Y-70323	10/7/14	10:41	N	0	284.4	46.2	264.4	46.2	264.4	46.2	6.94E-06
M5-132E	14Y-70324	10/7/14	10:42	A	5	296.1	45.9	276.1	45.9	276.1	45.9	6.18E-06
M5-132E	14Y-70325	10/7/14	10:44	A	10	300	40.6	280	40.6	280	40.6	4.45E-06
M5-132E	14Y-70326	10/7/14	10:46	A	15	304.2	38.9	284.2	38.9	284.2	38.9	3.17E-06
M5-132E	14Y-70327	10/7/14	10:48	A	20	310.6	28.9	290.6	28.9	290.6	28.9	2.17E-06
M5-132E	14Y-70328	10/7/14	10:49	A	30	306.8	10.8	286.8	10.8	286.8	10.8	1.42E-06
M5-132E	14Y-70329	10/7/14	10:52	A	40	298.9	26.7	278.9	26.7	278.9	26.7	1.11E-06
M5-132E	14Y-70330	10/7/14	10:54	A	50	307.5	20.8	287.5	20.8	287.5	20.8	1.22E-06
M5-132E	14Y-70331	10/7/14	10:56	A	65	303.5	5.2	283.5	5.2	283.5	5.2	8.39E-07
M5-132E	14Y-70332	10/7/14	10:59	A	80	305.5	35.9	285.5	35.9	285.5	35.9	6.47E-07
M5-132E	14Y-70333	10/7/14	11:02	A	100	316.1	5.2	296.1	5.2	296.1	5.2	4.84E-07
M5-133E	14Y-70334	10/7/14	11:04	N	0	312.7	41.2	292.7	41.2	292.7	41.2	6.71E-06
M5-133E	14Y-70335	10/7/14	11:06	A	5	311.3	41.9	291.3	41.9	291.3	41.9	5.61E-06
M5-133E	14Y-70336	10/7/14	11:07	A	10	312.1	39.9	292.1	39.9	292.1	39.9	3.53E-06
M5-133E	14Y-70337	10/7/14	11:09	A	15	313.4	42.6	293.4	42.6	293.4	42.6	2.61E-06
M5-133E	14Y-70338	10/7/14	11:11	A	20	318.9	47.2	298.9	47.2	298.9	47.2	1.72E-06
M5-133E	14Y-70339	10/7/14	11:13	A	30	317	41.5	297	41.5	297	41.5	1.27E-06
M5-133E	14Y-70340	10/7/14	11:15	A	40	331.1	43.3	311.1	43.3	311.1	43.3	9.77E-07
M5-133E	14Y-70341	10/7/14	11:17	A	50	298.4	47.8	278.4	47.8	278.4	47.8	5.72E-07
M5-133E	14Y-70342	10/7/14	11:20	A	65	308.5	57.4	288.5	57.4	288.5	57.4	5.91E-07
M5-133E	14Y-70343	10/7/14	11:22	A	80	322.4	56	302.4	56	302.4	56	6.35E-07
M5-133E	14Y-70344	10/7/14	11:25	A	100	303	26.1	283	26.1	283	26.1	2.95E-07
M5-134E	14Y-70345	10/7/14	12:00	N	0	251	37.4	231	37.4	231	37.4	3.76E-06
M5-134E	14Y-70346	10/7/14	12:02	A	5	284	34.9	264	34.9	264	34.9	3.30E-06
M5-134E	14Y-70347	10/7/14	12:04	A	10	306.2	29.8	286.2	29.8	286.2	29.8	2.38E-06
M5-134E	14Y-70348	10/7/14	12:05	A	15	311.4	28.2	291.4	28.2	291.4	28.2	1.70E-06
M5-134E	14Y-70349	10/7/14	12:07	A	20	313.9	19.5	293.9	19.5	293.9	19.5	1.54E-06
M5-134E	14Y-70350	10/7/14	12:09	A	30	323	2.9	303	2.9	303	2.9	8.79E-07
M5-134E	14Y-70351	10/7/14	12:11	A	40	332.1	11.1	312.1	11.1	312.1	11.1	4.43E-07
M5-134E	14Y-70352	10/7/14	12:14	A	50	276.6	1.9	256.6	1.9	256.6	1.9	6.71E-07
M5-134E	14Y-70353	10/7/14	12:16	A	65	298.1	19.8	278.1	19.8	278.1	19.8	6.55E-07
M5-134E	14Y-70354	10/7/14	12:19	A	80	280.6	1.5	260.6	1.5	260.6	1.5	5.86E-07
M5-134E	14Y-70355	10/7/14	12:22	A	100	259.7	10.9	239.7	10.9	239.7	10.9	7.98E-07
M5-135E	14Y-70356	10/7/14	12:24	N	0	345.9	17.8	325.9	17.8	325.9	17.8	1.16E-05
M5-135E	14Y-70357	10/7/14	12:26	A	5	339.5	24.7	319.5	24.7	319.5	24.7	5.71E-06
M5-135E	14Y-70358	10/7/14	12:27	A	10	330.3	29.1	310.3	29.1	310.3	29.1	3.11E-06
M5-135E	14Y-70359	10/7/14	12:29	A	15	331	32.3	311	32.3	311	32.3	2.03E-06
M5-135E	14Y-70360	10/7/14	12:31	A	20	334.6	40.8	314.6	40.8	314.6	40.8	1.23E-06
M5-135E	14Y-70361	10/7/14	12:33	A	30	337.3	35.4	317.3	35.4	317.3	35.4	7.01E-07
M5-135E	14Y-70362	10/7/14	12:35	A	40	349.1	17.5	329.1	17.5	329.1	17.5	6.71E-07
M5-135E	14Y-70363	10/7/14	12:37	A	50	316.7	52.6	296.7	52.6	296.7	52.6	6.55E-07
M5-135E	14Y-70364	10/7/14	12:40	A	65	312.2	31	292.2	31	292.2	31	6.97E-07
M5-135E	14Y-70365	10/7/14	12:42	A	80	356.8	1.1	336.8	1.1	336.8	1.1	2.36E-07
M5-135E	14Y-70366	10/7/14	12:45	A	100	302.2	46.4	282.2	46.4	282.2	46.4	4.63E-07
M5-136E	14Y-70367	10/7/14	12:58	N	0	337.2	20	317.2	20	317.2	20	1.33E-05
M5-136E	14Y-70368	10/7/14	13:00	A	5	332.3	21.9	312.3	21.9	312.3	21.9	8.77E-06
M5-136E	14Y-70369	10/7/14	13:01	A	10	325.6	26.8	305.6	26.8	305.6	26.8	4.60E-06
M5-136E	14Y-70370	10/7/14	13:03	A	15	318.3	28.8	298.3	28.8	298.3	28.8	2.92E-06
M5-136E	14Y-70371	10/7/14	13:05	A	20	308.4	26.9	288.4	26.9	288.4	26.9	1.87E-06
M5-136E	14Y-70372	10/7/14	13:07	A	30	299.9	31.4	279.9	31.4	279.9	31.4	1.07E-06
M5-136E	14Y-70373	10/7/14	13:09	A	40	308.3	-4.8	288.3	-4.8	288.3	-4.8	8.74E-07
M5-136E	14Y-70374	10/7/14	13:11	A	50	297.8	35.9	277.8	35.9	277.8	35.9	6.22E-07
M5-136E	14Y-70375	10/7/14	13:14	A	65	329.9	31.7	309.9	31.7	309.9	31.7	4.71E-07
M5-136E	14Y-70376	10/7/14	13:16	A	80	348.9	23.8	328.9	23.8	328.9	23.8	4.07E-07
M5-136E	14Y-70377	10/7/14	13:19	A	100	286.9	23	266.9	23	266.9	23	5.74E-07
M5-137E	14Y-70379	10/7/14	14:50	N	0	206.7	36.4	186.7	36.4	186.7	36.4	6.11E-06
M5-137E	14Y-70380	10/7/14	14:51	A	5	247.6	52	227.6	52	227.6	52	4.12E-06
M5-137E	14Y-70381	10/7/14	14:53	A	10	282.9	45.5	262.9	45.5	262.9	45.5	2.95E-06
M5-137E	14Y-70382	10/7/14	14:55	A	15	290	39.7	270	39.7	270	39.7	2.25E-06
M5-137E	14Y-70383	10/7/14	14:57	A	20	284.7	31.4	264.7	31.4	264.7	31.4	1.53E-06
M5-137E	14Y-70384	10/7/14	14:59	A	30	294.8	31.4	274.8	31.4	274.8	31.4	1.04E-06
M5-137E	14Y-70385	10/7/14	15:01	A	40	288	19.8	268	19.8	268	19.8	6.22E-07
M5-137E	14Y-70386	10/7/14	15:03	A	50	297.9	17	277.9	17	277.9	17	8.18E-07
M5-137E	14Y-70387	10/7/14	15:05	A	65	298.9	26.1	278.9	26.1	278.9	26.1	7.47E-07
M5-137E	14Y-70388	10/7/14	15:08	A	80	294.7	11.6	274.7	11.6	274.7	11.6	4.08E-07
M5-137E	14Y-70389	10/7/14	15:11	A	100	297.6	29.1	277.6	29.1	277.6	29.1	8.00E-07
M5-138E	14Y-70390	10/7/14	15:21	N	0	313.3	44.3	353.3	44.3	353.3	44.3	5.09E-06
M5-138E	14Y-70391	10/7/14	15:23	A	5	314.6	42.2	354.6	42.2	354.6	42.2	4.37E-06
M5-138E	14Y-70392	10/7/14	15:25	A	10	318.9	39.9	358.9	39.9	358.9	39.9	2.90E-06
M5-138E	14Y-70393	10/7/14	15:26	A	15	324.4	38.5	4.4	38.5	4.4	38.5	1.93E-06
M5-138E	14Y-70394	10/7/14	15:28	A	20	315.9	40.7	355.9	40.7	355.9	40.7	1.22E-06
M5-138E	14Y-70395	10/7/14	15:30	A	30	307.1	55.7	347.1	55.7	347.1	55.7	7.31E-07
M5-138E	14Y-70396	10/7/14	15:32	A	40	337.7	47.6	17.7	47.6	17.7	47.6	6.26E-07
M5-138E	14Y-70397	10/7/14	15:35	A	50	29	5.6	69	5.6	69	5.6	3.08E-07
M5-138E	14Y-70398	10/7/14	15:37	A	65	21.3	54.9	61.3	54.9	61.3	54.9	4.82E-07
M5-138E	14Y-70399	10/7/14	15:39	A	80	331.5	13.7	11.5	13.7	11.5	13.7	4.26E-07
M5-138E	14Y-70400	10/7/14	15:43	A	100	313.4	36.4	353.4	36.4	353.4	36.4	5.15E-07
