tab 	er_locations
plate_block	location_type	er_citation_names	continent_ocean	location_end_lat	location_begin_lon	er_location_name	location_begin_lat	location_end_lon
African Plate	Drill Site	This study	Atlantic Ocean	-27	355	DSDP Site 522	-27	355
>>>>>>>>>>
tab 	er_samples
er_citation_names	er_site_name	er_sample_name	sample_core_depth	er_location_name	magic_method_codes
This study	16-3-122	16-3-122	63.72	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	16-3-125	16-3-125	63.75	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	16-3-127	16-3-127	63.77	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-005	17-1-005	63.95	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-009	17-1-009	63.98	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-012	17-1-012	64.01	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-015	17-1-015	64.04	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-018	17-1-018	64.08	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-021	17-1-021	64.11	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-022	17-1-022	64.12	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-023	17-1-023	64.13	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-026	17-1-026	64.16	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-030	17-1-030	64.19	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-035	17-1-035	64.25	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-040	17-1-040	64.29	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-042	17-1-042	64.32	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-045	17-1-045	64.35	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-048	17-1-048	64.38	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-051	17-1-051	64.41	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-054	17-1-054	64.44	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-058	17-1-058	64.48	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-061	17-1-061	64.5	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-064	17-1-064	64.53	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-066	17-1-066	64.56	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-069	17-1-069	64.59	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-072	17-1-072	64.62	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-075	17-1-075	64.65	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-079	17-1-079	64.68	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-081	17-1-081	64.7	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-085	17-1-085	64.74	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-087	17-1-087	64.77	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-091	17-1-091	64.8	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-094	17-1-094	64.84	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-097	17-1-097	64.87	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-100	17-1-100	64.9	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-103	17-1-103	64.93	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-107	17-1-107	64.96	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-110	17-1-110	64.99	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-113	17-1-113	65.03	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-116	17-1-116	65.05	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-119	17-1-119	65.08	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-123	17-1-123	65.12	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-125	17-1-125	65.15	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-128	17-1-128	65.18	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-131	17-1-131	65.21	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-134	17-1-134	65.24	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-137	17-1-137	65.26	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-141	17-1-141	65.3	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-144	17-1-144	65.33	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-147	17-1-147	65.36	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-1-150	17-1-150	65.39	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-004	17-2-004	65.44	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-008	17-2-008	65.47	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-011	17-2-011	65.51	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-013	17-2-013	65.52	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-017	17-2-017	65.57	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-020	17-2-020	65.59	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-024	17-2-024	65.63	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-027	17-2-027	65.66	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-030	17-2-030	65.69	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-033	17-2-033	65.73	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-037	17-2-037	65.76	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-040	17-2-040	65.8	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-043	17-2-043	65.83	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-046	17-2-046	65.85	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-049	17-2-049	65.89	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-052	17-2-052	65.92	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-056	17-2-056	65.96	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-059	17-2-059	65.99	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-063	17-2-063	66.02	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-066	17-2-066	66.05	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-070	17-2-070	66.1	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-073	17-2-073	66.12	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-076	17-2-076	66.15	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-080	17-2-080	66.2	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-083	17-2-083	66.23	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-086	17-2-086	66.26	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-090	17-2-090	66.3	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-094	17-2-094	66.33	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-097	17-2-097	66.36	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-099	17-2-099	66.39	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-103	17-2-103	66.43	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-106	17-2-106	66.45	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-109	17-2-109	66.49	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-112	17-2-112	66.52	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-115	17-2-115	66.54	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-118	17-2-118	66.58	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-122	17-2-122	66.61	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-125	17-2-125	66.65	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-128	17-2-128	66.67	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-131	17-2-131	66.7	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-134	17-2-134	66.74	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-137	17-2-137	66.77	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-2-141	17-2-141	66.8	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-004	17-3-004	66.85	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-007	17-3-007	66.87	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-010	17-3-010	66.9	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-013	17-3-013	66.94	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-017	17-3-017	66.97	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-019	17-3-019	67	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-022	17-3-022	67.03	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-025	17-3-025	67.05	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-027	17-3-027	67.08	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-030	17-3-030	67.11	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-034	17-3-034	67.14	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-036	17-3-036	67.17	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-039	17-3-039	67.2	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-043	17-3-043	67.24	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-046	17-3-046	67.27	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-049	17-3-049	67.3	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-053	17-3-053	67.33	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-056	17-3-056	67.37	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-060	17-3-060	67.4	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-063	17-3-063	67.43	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-066	17-3-066	67.47	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-070	17-3-070	67.5	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-073	17-3-073	67.53	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-076	17-3-076	67.56	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-079	17-3-079	67.59	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-082	17-3-082	67.62	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-084	17-3-084	67.65	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-088	17-3-088	67.68	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-091	17-3-091	67.71	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-094	17-3-094	67.74	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-097	17-3-097	67.77	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-099	17-3-099	67.8	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-103	17-3-103	67.84	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-106	17-3-106	67.87	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-110	17-3-110	67.91	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-113	17-3-113	67.93	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-117	17-3-117	67.97	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-120	17-3-120	68	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-123	17-3-123	68.03	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-126	17-3-126	68.06	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-129	17-3-129	68.09	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-132	17-3-132	68.12	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	17-3-135	17-3-135	68.16	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-051	18-1-051	68.8	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-054	18-1-054	68.83	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-057	18-1-057	68.86	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-059	18-1-059	68.89	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-063	18-1-063	68.92	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-065	18-1-065	68.95	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-069	18-1-069	68.98	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-072	18-1-072	69.01	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-075	18-1-075	69.04	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-078	18-1-078	69.07	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-082	18-1-082	69.11	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-085	18-1-085	69.14	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-088	18-1-088	69.17	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-091	18-1-091	69.21	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-094	18-1-094	69.24	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-097	18-1-097	69.27	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-101	18-1-101	69.3	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-104	18-1-104	69.34	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-107	18-1-107	69.37	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-111	18-1-111	69.41	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-114	18-1-114	69.44	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-117	18-1-117	69.47	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-120	18-1-120	69.5	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-123	18-1-123	69.53	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-126	18-1-126	69.55	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-128	18-1-128	69.58	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-132	18-1-132	69.61	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-135	18-1-135	69.64	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-138	18-1-138	69.67	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-142	18-1-142	69.71	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-145	18-1-145	69.74	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-147	18-1-147	69.77	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-1-150	18-1-150	69.8	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-002	18-2-002	69.82	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-008	18-2-008	69.88	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-012	18-2-012	69.92	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-015	18-2-015	69.95	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-018	18-2-018	69.98	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-022	18-2-022	70.01	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-025	18-2-025	70.05	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-028	18-2-028	70.07	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-031	18-2-031	70.11	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-034	18-2-034	70.14	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-037	18-2-037	70.17	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-039	18-2-039	70.19	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-043	18-2-043	70.23	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-046	18-2-046	70.25	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-049	18-2-049	70.29	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-052	18-2-052	70.31	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-054	18-2-054	70.34	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-057	18-2-057	70.37	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-060	18-2-060	70.4	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-063	18-2-063	70.43	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-065	18-2-065	70.45	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-069	18-2-069	70.48	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-073	18-2-073	70.53	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-077	18-2-077	70.56	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-079	18-2-079	70.59	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-082	18-2-082	70.62	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-086	18-2-086	70.65	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-089	18-2-089	70.68	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-093	18-2-093	70.72	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-096	18-2-096	70.75	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-098	18-2-098	70.78	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-102	18-2-102	70.81	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-104	18-2-104	70.84	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-107	18-2-107	70.86	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-109	18-2-109	70.88	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-112	18-2-112	70.92	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-115	18-2-115	70.95	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-118	18-2-118	70.98	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-122	18-2-122	71.01	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-125	18-2-125	71.04	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-128	18-2-128	71.07	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-130	18-2-130	71.09	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-133	18-2-133	71.13	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-136	18-2-136	71.15	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-139	18-2-139	71.18	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-142	18-2-142	71.21	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-145	18-2-145	71.25	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-148	18-2-148	71.27	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-2-150	18-2-150	71.3	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-002	18-3-002	71.31	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-005	18-3-005	71.35	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-008	18-3-008	71.37	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-010	18-3-010	71.4	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-013	18-3-013	71.43	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-018	18-3-018	71.48	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-021	18-3-021	71.5	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-024	18-3-024	71.53	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-027	18-3-027	71.56	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-029	18-3-029	71.58	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-032	18-3-032	71.61	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-035	18-3-035	71.65	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-039	18-3-039	71.68	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-042	18-3-042	71.71	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-045	18-3-045	71.75	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-047	18-3-047	71.77	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-051	18-3-051	71.8	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-054	18-3-054	71.83	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-058	18-3-058	71.87	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-061	18-3-061	71.9	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-064	18-3-064	71.93	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-067	18-3-067	71.96	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-071	18-3-071	72.01	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-075	18-3-075	72.05	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-078	18-3-078	72.08	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-080	18-3-080	72.1	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-083	18-3-083	72.13	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-086	18-3-086	72.16	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-089	18-3-089	72.19	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-093	18-3-093	72.22	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-096	18-3-096	72.25	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
This study	18-3-099	18-3-099	72.28	DSDP Site 522	FS-C-DRILL-IODP:SP-SS-C:SO-V
