tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_method_codes	specimen_dec	specimen_description	specimen_inc	specimen_inferred_age	specimen_inferred_age_unit	specimen_int_rel
This study	DSDP Site 522	34-1-068	34-1-068	34-1-068	LP-PI-IRM:LP-PI-REL:LT-AF-Z	84.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-48.6	33.2316	Ma	6.213e-04
This study	DSDP Site 522	34-1-078	34-1-078	34-1-078	LP-PI-IRM:LP-PI-REL:LT-AF-Z	332.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-25	33.2409	Ma	1.164e-03
This study	DSDP Site 522	34-1-082	34-1-082	34-1-082	LP-PI-IRM:LP-PI-REL:LT-AF-Z	32.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-56.1	33.2445	Ma	8.579e-04
This study	DSDP Site 522	34-1-085	34-1-085	34-1-085	LP-PI-IRM:LP-PI-REL:LT-AF-Z	326.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-82	33.2473	Ma	1.576e-03
This study	DSDP Site 522	34-1-088	34-1-088	34-1-088	LP-PI-IRM:LP-PI-REL:LT-AF-Z	70.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-58.4	33.2501	Ma	2.185e-03
This study	DSDP Site 522	34-1-091	34-1-091	34-1-091	LP-PI-IRM:LP-PI-REL:LT-AF-Z	72.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-56.5	33.2528	Ma	1.765e-03
This study	DSDP Site 522	34-1-094	34-1-094	34-1-094	LP-PI-IRM:LP-PI-REL:LT-AF-Z	55.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-60.8	33.2556	Ma	2.283e-03
This study	DSDP Site 522	34-1-101	34-1-101	34-1-101	LP-PI-IRM:LP-PI-REL:LT-AF-Z	55.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-12.8	33.2621	Ma	2.081e-03
This study	DSDP Site 522	34-1-104	34-1-104	34-1-104	LP-PI-IRM:LP-PI-REL:LT-AF-Z	88.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-56.1	33.2648	Ma	1.800e-03
This study	DSDP Site 522	34-1-107	34-1-107	34-1-107	LP-PI-IRM:LP-PI-REL:LT-AF-Z	353.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-14.9	33.2676	Ma	1.240e-03
This study	DSDP Site 522	34-1-115	34-1-115	34-1-115	LP-PI-IRM:LP-PI-REL:LT-AF-Z	97.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-38.2	33.275	Ma	1.259e-03
This study	DSDP Site 522	34-1-118	34-1-118	34-1-118	LP-PI-IRM:LP-PI-REL:LT-AF-Z	324.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-57.1	33.2777	Ma	1.245e-03
This study	DSDP Site 522	34-1-121	34-1-121	34-1-121	LP-PI-IRM:LP-PI-REL:LT-AF-Z	26.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-49.4	33.2805	Ma	1.626e-03
This study	DSDP Site 522	34-1-125	34-1-125	34-1-125	LP-PI-IRM:LP-PI-REL:LT-AF-Z	339.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-18	33.2842	Ma	1.252e-03
This study	DSDP Site 522	34-1-128	34-1-128	34-1-128	LP-PI-IRM:LP-PI-REL:LT-AF-Z	328.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-23.3	33.2869	Ma	1.133e-03
This study	DSDP Site 522	34-1-131	34-1-131	34-1-131	LP-PI-IRM:LP-PI-REL:LT-AF-Z	338.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-34.2	33.2897	Ma	8.000e-04
This study	DSDP Site 522	34-1-136	34-1-136	34-1-136	LP-PI-IRM:LP-PI-REL:LT-AF-Z	305.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-16	33.2943	Ma	7.421e-04
This study	DSDP Site 522	34-1-139	34-1-139	34-1-139	LP-PI-IRM:LP-PI-REL:LT-AF-Z	277.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-58.9	33.2971	Ma	4.564e-04
This study	DSDP Site 522	34-1-141	34-1-141	34-1-141	LP-PI-IRM:LP-PI-REL:LT-AF-Z	324.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-6.4	33.2989	Ma	2.570e-04
This study	DSDP Site 522	34-1-145	34-1-145	34-1-145	LP-PI-IRM:LP-PI-REL:LT-AF-Z	342.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-10.5	33.3026	Ma	3.193e-04
This study	DSDP Site 522	34-1-148	34-1-148	34-1-148	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.1	Declination rotated section mean=0/180;rel int is NRM/IRM	2.9	33.3054	Ma	5.616e-04
This study	DSDP Site 522	34-2-009	34-2-009	34-2-009	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.3	Declination rotated section mean=0/180;rel int is NRM/IRM	27.9	33.3155	Ma	2.552e-03
This study	DSDP Site 522	34-2-012	34-2-012	34-2-012	LP-PI-IRM:LP-PI-REL:LT-AF-Z	314.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-59.5	33.3183	Ma	1.661e-03
This study	DSDP Site 522	34-2-014	34-2-014	34-2-014	LP-PI-IRM:LP-PI-REL:LT-AF-Z	338.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-46	33.3201	Ma	2.587e-03
This study	DSDP Site 522	34-2-019	34-2-019	34-2-019	LP-PI-IRM:LP-PI-REL:LT-AF-Z	342.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-50.6	33.3248	Ma	3.133e-03
This study	DSDP Site 522	34-2-023	34-2-023	34-2-023	LP-PI-IRM:LP-PI-REL:LT-AF-Z	321.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-30.6	33.3284	Ma	2.885e-03
This study	DSDP Site 522	34-2-026	34-2-026	34-2-026	LP-PI-IRM:LP-PI-REL:LT-AF-Z	355.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-51.4	33.3312	Ma	2.843e-03
This study	DSDP Site 522	34-2-029	34-2-029	34-2-029	LP-PI-IRM:LP-PI-REL:LT-AF-Z	336.9	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.7	33.334	Ma	1.507e-03
This study	DSDP Site 522	34-2-033	34-2-033	34-2-033	LP-PI-IRM:LP-PI-REL:LT-AF-Z	340.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-59.5	33.3377	Ma	2.012e-03
This study	DSDP Site 522	34-2-037	34-2-037	34-2-037	LP-PI-IRM:LP-PI-REL:LT-AF-Z	358.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-60.4	33.3413	Ma	1.690e-03
This study	DSDP Site 522	34-2-039	34-2-039	34-2-039	LP-PI-IRM:LP-PI-REL:LT-AF-Z	9.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-53.7	33.3432	Ma	1.743e-03
This study	DSDP Site 522	34-2-041	34-2-041	34-2-041	LP-PI-IRM:LP-PI-REL:LT-AF-Z	14.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-16.5	33.345	Ma	8.381e-04
This study	DSDP Site 522	34-2-044	34-2-044	34-2-044	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-61.9	33.3478	Ma	1.418e-03
This study	DSDP Site 522	34-2-047	34-2-047	34-2-047	LP-PI-IRM:LP-PI-REL:LT-AF-Z	359.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-51.6	33.3506	Ma	3.123e-03
This study	DSDP Site 522	34-2-051	34-2-051	34-2-051	LP-PI-IRM:LP-PI-REL:LT-AF-Z	338.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-50.7	33.3543	Ma	3.053e-03
This study	DSDP Site 522	34-2-054	34-2-054	34-2-054	LP-PI-IRM:LP-PI-REL:LT-AF-Z	21.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.4	33.357	Ma	2.970e-03
This study	DSDP Site 522	34-2-058	34-2-058	34-2-058	LP-PI-IRM:LP-PI-REL:LT-AF-Z	350.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-37.3	33.3607	Ma	2.588e-03
This study	DSDP Site 522	34-2-061	34-2-061	34-2-061	LP-PI-IRM:LP-PI-REL:LT-AF-Z	320.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-42.6	33.3635	Ma	2.275e-03
This study	DSDP Site 522	34-2-064	34-2-064	34-2-064	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-48.5	33.3662	Ma	2.115e-03
This study	DSDP Site 522	34-2-068	34-2-068	34-2-068	LP-PI-IRM:LP-PI-REL:LT-AF-Z	8.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.5	33.3699	Ma	2.812e-03
This study	DSDP Site 522	34-2-072	34-2-072	34-2-072	LP-PI-IRM:LP-PI-REL:LT-AF-Z	0.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-48.3	33.3736	Ma	2.302e-03
This study	DSDP Site 522	34-2-081	34-2-081	34-2-081	LP-PI-IRM:LP-PI-REL:LT-AF-Z	15.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-57.8	33.3819	Ma	3.800e-03
This study	DSDP Site 522	34-2-084	34-2-084	34-2-084	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-51.4	33.3847	Ma	3.100e-03
This study	DSDP Site 522	34-2-087	34-2-087	34-2-087	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-30.9	33.3874	Ma	1.909e-03
This study	DSDP Site 522	34-2-090	34-2-090	34-2-090	LP-PI-IRM:LP-PI-REL:LT-AF-Z	18.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-40.5	33.3902	Ma	2.023e-03
This study	DSDP Site 522	34-2-093	34-2-093	34-2-093	LP-PI-IRM:LP-PI-REL:LT-AF-Z	6.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-48.2	33.393	Ma	2.307e-03
This study	DSDP Site 522	34-2-096	34-2-096	34-2-096	LP-PI-IRM:LP-PI-REL:LT-AF-Z	6.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-60.1	33.3957	Ma	3.057e-03
This study	DSDP Site 522	34-2-099	34-2-099	34-2-099	LP-PI-IRM:LP-PI-REL:LT-AF-Z	8.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-42.4	33.3985	Ma	1.374e-03
This study	DSDP Site 522	34-2-102	34-2-102	34-2-102	LP-PI-IRM:LP-PI-REL:LT-AF-Z	37.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-59.9	33.4013	Ma	1.831e-03
This study	DSDP Site 522	34-2-105	34-2-105	34-2-105	LP-PI-IRM:LP-PI-REL:LT-AF-Z	34.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.3	33.404	Ma	8.623e-04
This study	DSDP Site 522	34-2-108	34-2-108	34-2-108	LP-PI-IRM:LP-PI-REL:LT-AF-Z	10.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-60.7	33.4068	Ma	4.000e-03
This study	DSDP Site 522	34-2-111	34-2-111	34-2-111	LP-PI-IRM:LP-PI-REL:LT-AF-Z	29.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-34.2	33.4096	Ma	1.462e-03
This study	DSDP Site 522	34-2-114	34-2-114	34-2-114	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-54.8	33.4123	Ma	2.405e-03
This study	DSDP Site 522	34-2-117	34-2-117	34-2-117	LP-PI-IRM:LP-PI-REL:LT-AF-Z	13.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-59.1	33.4151	Ma	3.242e-03
This study	DSDP Site 522	34-2-120	34-2-120	34-2-120	LP-PI-IRM:LP-PI-REL:LT-AF-Z	17.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-64	33.4179	Ma	3.026e-03
This study	DSDP Site 522	34-2-123	34-2-123	34-2-123	LP-PI-IRM:LP-PI-REL:LT-AF-Z	20.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-53.3	33.4206	Ma	1.550e-03
This study	DSDP Site 522	34-2-126	34-2-126	34-2-126	LP-PI-IRM:LP-PI-REL:LT-AF-Z	38.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-58.1	33.4234	Ma	2.320e-03
This study	DSDP Site 522	34-2-129	34-2-129	34-2-129	LP-PI-IRM:LP-PI-REL:LT-AF-Z	9.9	Declination rotated section mean=0/180;rel int is NRM/IRM	-51.9	33.4262	Ma	1.355e-03
This study	DSDP Site 522	34-2-132	34-2-132	34-2-132	LP-PI-IRM:LP-PI-REL:LT-AF-Z	14.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.1	33.4289	Ma	1.924e-03
This study	DSDP Site 522	34-2-135	34-2-135	34-2-135	LP-PI-IRM:LP-PI-REL:LT-AF-Z	350.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-51.6	33.4317	Ma	1.904e-03
This study	DSDP Site 522	34-2-138	34-2-138	34-2-138	LP-PI-IRM:LP-PI-REL:LT-AF-Z	10.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-52.9	33.4345	Ma	2.579e-03
This study	DSDP Site 522	34-2-142	34-2-142	34-2-142	LP-PI-IRM:LP-PI-REL:LT-AF-Z	346.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-53	33.4382	Ma	2.534e-03
This study	DSDP Site 522	34-2-145	34-2-145	34-2-145	LP-PI-IRM:LP-PI-REL:LT-AF-Z	339.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-50.1	33.4409	Ma	2.732e-03
This study	DSDP Site 522	34-2-149	34-2-149	34-2-149	LP-PI-IRM:LP-PI-REL:LT-AF-Z	312.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-37.4	33.4446	Ma	2.043e-03
This study	DSDP Site 522	34-3-006	34-3-006	34-3-006	LP-PI-IRM:LP-PI-REL:LT-AF-Z	0.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-46	33.4511	Ma	3.011e-03
This study	DSDP Site 522	34-3-009	34-3-009	34-3-009	LP-PI-IRM:LP-PI-REL:LT-AF-Z	17.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-55.1	33.4538	Ma	3.547e-03
This study	DSDP Site 522	34-3-012	34-3-012	34-3-012	LP-PI-IRM:LP-PI-REL:LT-AF-Z	29.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.8	33.4566	Ma	3.222e-03
This study	DSDP Site 522	34-3-015	34-3-015	34-3-015	LP-PI-IRM:LP-PI-REL:LT-AF-Z	18.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-59.6	33.4594	Ma	2.855e-03
This study	DSDP Site 522	34-3-018	34-3-018	34-3-018	LP-PI-IRM:LP-PI-REL:LT-AF-Z	25.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-43.4	33.4621	Ma	3.258e-03
This study	DSDP Site 522	34-3-022	34-3-022	34-3-022	LP-PI-IRM:LP-PI-REL:LT-AF-Z	7.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-52.1	33.4658	Ma	2.041e-03
This study	DSDP Site 522	34-3-025	34-3-025	34-3-025	LP-PI-IRM:LP-PI-REL:LT-AF-Z	27.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-27.3	33.4686	Ma	1.697e-03
This study	DSDP Site 522	34-3-028	34-3-028	34-3-028	LP-PI-IRM:LP-PI-REL:LT-AF-Z	16.1	Declination rotated section mean=0/180;rel int is NRM/IRM	-31.9	33.4713	Ma	1.530e-03
This study	DSDP Site 522	34-3-032	34-3-032	34-3-032	LP-PI-IRM:LP-PI-REL:LT-AF-Z	11.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-48.6	33.475	Ma	3.097e-03
This study	DSDP Site 522	34-3-035	34-3-035	34-3-035	LP-PI-IRM:LP-PI-REL:LT-AF-Z	7.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-48.3	33.4778	Ma	2.671e-03
This study	DSDP Site 522	34-3-038	34-3-038	34-3-038	LP-PI-IRM:LP-PI-REL:LT-AF-Z	355.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-45.8	33.4806	Ma	1.539e-03
This study	DSDP Site 522	34-3-040	34-3-040	34-3-040	LP-PI-IRM:LP-PI-REL:LT-AF-Z	347.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-56.8	33.4824	Ma	1.923e-03
This study	DSDP Site 522	34-3-044	34-3-044	34-3-044	LP-PI-IRM:LP-PI-REL:LT-AF-Z	14.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-68.1	33.4861	Ma	3.007e-03
This study	DSDP Site 522	34-3-047	34-3-047	34-3-047	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.0	Declination rotated section mean=0/180;rel int is NRM/IRM	-46.7	33.4889	Ma	1.875e-03
This study	DSDP Site 522	34-3-051	34-3-051	34-3-051	LP-PI-IRM:LP-PI-REL:LT-AF-Z	340.5	Declination rotated section mean=0/180;rel int is NRM/IRM	49.6	33.4926	Ma	8.095e-04
This study	DSDP Site 522	34-3-053	34-3-053	34-3-053	LP-PI-IRM:LP-PI-REL:LT-AF-Z	345.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-15.6	33.4944	Ma	2.000e-03
This study	DSDP Site 522	34-3-056	34-3-056	34-3-056	LP-PI-IRM:LP-PI-REL:LT-AF-Z	329.6	Declination rotated section mean=0/180;rel int is NRM/IRM	4.6	33.4972	Ma	1.467e-03
This study	DSDP Site 522	34-3-059	34-3-059	34-3-059	LP-PI-IRM:LP-PI-REL:LT-AF-Z	358.5	Declination rotated section mean=0/180;rel int is NRM/IRM	-59.7	33.4999	Ma	1.450e-03
This study	DSDP Site 522	34-3-062	34-3-062	34-3-062	LP-PI-IRM:LP-PI-REL:LT-AF-Z	338.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-16.7	33.5027	Ma	2.253e-03
This study	DSDP Site 522	34-3-065	34-3-065	34-3-065	LP-PI-IRM:LP-PI-REL:LT-AF-Z	327.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-33.6	33.5055	Ma	2.679e-03
This study	DSDP Site 522	34-3-068	34-3-068	34-3-068	LP-PI-IRM:LP-PI-REL:LT-AF-Z	3.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-40.8	33.5082	Ma	2.740e-03
This study	DSDP Site 522	34-3-071	34-3-071	34-3-071	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.4	Declination rotated section mean=0/180;rel int is NRM/IRM	-39.4	33.511	Ma	1.781e-03
This study	DSDP Site 522	34-3-077	34-3-077	34-3-077	LP-PI-IRM:LP-PI-REL:LT-AF-Z	348.3	Declination rotated section mean=0/180;rel int is NRM/IRM	-49.9	33.5165	Ma	3.141e-03
This study	DSDP Site 522	34-3-084	34-3-084	34-3-084	LP-PI-IRM:LP-PI-REL:LT-AF-Z	340.6	Declination rotated section mean=0/180;rel int is NRM/IRM	-31.4	33.523	Ma	1.884e-03
This study	DSDP Site 522	34-3-087	34-3-087	34-3-087	LP-PI-IRM:LP-PI-REL:LT-AF-Z	336.8	Declination rotated section mean=0/180;rel int is NRM/IRM	-24.3	33.5257	Ma	1.870e-03
This study	DSDP Site 522	34-3-090	34-3-090	34-3-090	LP-PI-IRM:LP-PI-REL:LT-AF-Z	0.7	Declination rotated section mean=0/180;rel int is NRM/IRM	-42.8	33.5285	Ma	1.790e-03
This study	DSDP Site 522	34-3-095	34-3-095	34-3-095	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.2	Declination rotated section mean=0/180;rel int is NRM/IRM	-20.6	33.5331	Ma	2.195e-03
This study	DSDP Site 522	35-1-035	35-1-035	35-1-035	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174.8	Declination rotated section mean=0/180;rel int is NRM/IRM	11.5	33.57	Ma	9.554e-04
This study	DSDP Site 522	35-1-038	35-1-038	35-1-038	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.4	Declination rotated section mean=0/180;rel int is NRM/IRM	11.5	33.5727	Ma	9.038e-04
This study	DSDP Site 522	35-1-043	35-1-043	35-1-043	LP-PI-IRM:LP-PI-REL:LT-AF-Z	198.4	Declination rotated section mean=0/180;rel int is NRM/IRM	28.3	33.5772	Ma	1.901e-03
This study	DSDP Site 522	35-1-047	35-1-047	35-1-047	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.6	Declination rotated section mean=0/180;rel int is NRM/IRM	19.5	33.5807	Ma	1.883e-03
This study	DSDP Site 522	35-1-050	35-1-050	35-1-050	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.0	Declination rotated section mean=0/180;rel int is NRM/IRM	30.9	33.5834	Ma	2.648e-03
This study	DSDP Site 522	35-1-053	35-1-053	35-1-053	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.7	Declination rotated section mean=0/180;rel int is NRM/IRM	33.7	33.5861	Ma	2.817e-03
This study	DSDP Site 522	35-1-056	35-1-056	35-1-056	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.9	Declination rotated section mean=0/180;rel int is NRM/IRM	77.3	33.5888	Ma	4.778e-03
This study	DSDP Site 522	35-1-060	35-1-060	35-1-060	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180.4	Declination rotated section mean=0/180;rel int is NRM/IRM	27.1	33.5924	Ma	3.986e-03
This study	DSDP Site 522	35-1-063	35-1-063	35-1-063	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.7	Declination rotated section mean=0/180;rel int is NRM/IRM	32.2	33.595	Ma	3.511e-03
This study	DSDP Site 522	35-1-066	35-1-066	35-1-066	LP-PI-IRM:LP-PI-REL:LT-AF-Z	194.9	Declination rotated section mean=0/180;rel int is NRM/IRM	19.4	33.5977	Ma	3.897e-03
This study	DSDP Site 522	35-1-069	35-1-069	35-1-069	LP-PI-IRM:LP-PI-REL:LT-AF-Z	193.7	Declination rotated section mean=0/180;rel int is NRM/IRM	31.6	33.6004	Ma	3.568e-03
This study	DSDP Site 522	35-1-073	35-1-073	35-1-073	LP-PI-IRM:LP-PI-REL:LT-AF-Z	193.0	Declination rotated section mean=0/180;rel int is NRM/IRM	19.8	33.604	Ma	2.797e-03
This study	DSDP Site 522	35-1-077	35-1-077	35-1-077	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.5	Declination rotated section mean=0/180;rel int is NRM/IRM	32.1	33.6076	Ma	2.782e-03
This study	DSDP Site 522	35-1-079	35-1-079	35-1-079	LP-PI-IRM:LP-PI-REL:LT-AF-Z	200.6	Declination rotated section mean=0/180;rel int is NRM/IRM	25.2	33.6094	Ma	4.359e-03
This study	DSDP Site 522	35-1-082	35-1-082	35-1-082	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.6	Declination rotated section mean=0/180;rel int is NRM/IRM	26.8	33.612	Ma	2.090e-03
This study	DSDP Site 522	35-1-086	35-1-086	35-1-086	LP-PI-IRM:LP-PI-REL:LT-AF-Z	192.0	Declination rotated section mean=0/180;rel int is NRM/IRM	32	33.6156	Ma	2.900e-03
This study	DSDP Site 522	35-1-089	35-1-089	35-1-089	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.2	Declination rotated section mean=0/180;rel int is NRM/IRM	26.5	33.6183	Ma	1.960e-03
This study	DSDP Site 522	35-1-092	35-1-092	35-1-092	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.3	Declination rotated section mean=0/180;rel int is NRM/IRM	47.1	33.621	Ma	3.246e-03
This study	DSDP Site 522	35-1-095	35-1-095	35-1-095	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.3	Declination rotated section mean=0/180;rel int is NRM/IRM	27.2	33.6237	Ma	4.226e-03
This study	DSDP Site 522	35-1-099	35-1-099	35-1-099	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.2	Declination rotated section mean=0/180;rel int is NRM/IRM	35.7	33.6272	Ma	3.943e-03
This study	DSDP Site 522	35-1-103	35-1-103	35-1-103	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.6	Declination rotated section mean=0/180;rel int is NRM/IRM	32.9	33.6308	Ma	4.083e-03
This study	DSDP Site 522	35-1-106	35-1-106	35-1-106	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.4	Declination rotated section mean=0/180;rel int is NRM/IRM	41.3	33.6335	Ma	2.949e-03
This study	DSDP Site 522	35-1-109	35-1-109	35-1-109	LP-PI-IRM:LP-PI-REL:LT-AF-Z	148.4	Declination rotated section mean=0/180;rel int is NRM/IRM	41	33.6362	Ma	2.973e-03
This study	DSDP Site 522	35-1-112	35-1-112	35-1-112	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174.0	Declination rotated section mean=0/180;rel int is NRM/IRM	39.4	33.6389	Ma	3.494e-03
This study	DSDP Site 522	35-1-116	35-1-116	35-1-116	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.8	Declination rotated section mean=0/180;rel int is NRM/IRM	29.6	33.6425	Ma	3.779e-03
This study	DSDP Site 522	35-1-119	35-1-119	35-1-119	LP-PI-IRM:LP-PI-REL:LT-AF-Z	156.3	Declination rotated section mean=0/180;rel int is NRM/IRM	46.5	33.6451	Ma	2.297e-03
This study	DSDP Site 522	35-1-123	35-1-123	35-1-123	LP-PI-IRM:LP-PI-REL:LT-AF-Z	157.4	Declination rotated section mean=0/180;rel int is NRM/IRM	43.2	33.6487	Ma	3.311e-03
This study	DSDP Site 522	35-1-127	35-1-127	35-1-127	LP-PI-IRM:LP-PI-REL:LT-AF-Z	160.2	Declination rotated section mean=0/180;rel int is NRM/IRM	45	33.6523	Ma	3.259e-03
This study	DSDP Site 522	35-1-130	35-1-130	35-1-130	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.1	Declination rotated section mean=0/180;rel int is NRM/IRM	41.7	33.655	Ma	2.916e-03
This study	DSDP Site 522	35-1-133	35-1-133	35-1-133	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.3	Declination rotated section mean=0/180;rel int is NRM/IRM	48	33.6577	Ma	5.127e-03
This study	DSDP Site 522	35-1-136	35-1-136	35-1-136	LP-PI-IRM:LP-PI-REL:LT-AF-Z	164.2	Declination rotated section mean=0/180;rel int is NRM/IRM	35.8	33.6603	Ma	3.851e-03
This study	DSDP Site 522	35-1-139	35-1-139	35-1-139	LP-PI-IRM:LP-PI-REL:LT-AF-Z	155.7	Declination rotated section mean=0/180;rel int is NRM/IRM	53.9	33.663	Ma	6.416e-03
This study	DSDP Site 522	35-1-142	35-1-142	35-1-142	LP-PI-IRM:LP-PI-REL:LT-AF-Z	162.7	Declination rotated section mean=0/180;rel int is NRM/IRM	48.5	33.6657	Ma	4.918e-03
This study	DSDP Site 522	35-1-145	35-1-145	35-1-145	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.1	Declination rotated section mean=0/180;rel int is NRM/IRM	35.8	33.6684	Ma	3.910e-03
This study	DSDP Site 522	35-1-148	35-1-148	35-1-148	LP-PI-IRM:LP-PI-REL:LT-AF-Z	157.7	Declination rotated section mean=0/180;rel int is NRM/IRM	52.1	33.6711	Ma	2.994e-03
This study	DSDP Site 522	35-2-005	35-2-005	35-2-005	LP-PI-IRM:LP-PI-REL:LT-AF-Z	169.5	Declination rotated section mean=0/180;rel int is NRM/IRM	66.4	33.6773	Ma	3.828e-03
This study	DSDP Site 522	35-2-009	35-2-009	35-2-009	LP-PI-IRM:LP-PI-REL:LT-AF-Z	152.1	Declination rotated section mean=0/180;rel int is NRM/IRM	52.1	33.6809	Ma	2.952e-03
