Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Demag level (mT),Inclination background &amp; tray corrected (deg),Declination background &amp; tray corrected (deg),Intensity background &amp; tray corrected (A/m),Inclination raw (deg),Declination raw (deg),Intensity raw (A/m),Magnetic moment x (Am&sup2;),Magnetic moment y (Am&sup2;),Magnetic moment z (Am&sup2;),Sample orientation,Raw data,Timestamp (UTC),Instrument,Text ID,Test No.,Comments
XXX,UTEST,A,2,H,4,A,25,9.25,9.25,15,54.1,277.5,0.0024937,54.2,277.5,0.0024935,1.80E-08,-1.40E-07,3.13E-07,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,30,9.3,9.3,15,30,275.3,0.0063693,30,275.3,0.006367,4.79E-08,-5.31E-07,4.93E-07,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,35,9.35,9.35,15,23.2,271.2,0.012625,23.2,271.2,0.012622,2.38E-08,-1.12E-06,7.69E-07,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,40,9.4,9.4,15,26.7,268,0.013876,26.7,268,0.013873,-4.09E-08,-1.20E-06,9.63E-07,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,45,9.45,9.45,15,32.5,267.4,0.011908,32.5,267.4,0.011904,-4.24E-08,-9.70E-07,9.90E-07,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,50,9.5,9.5,15,40.2,273.6,0.0087159,40.2,273.6,0.0087123,3.96E-08,-6.43E-07,8.70E-07,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,55,9.55,9.55,15,40.1,276.5,0.01054,40.2,276.5,0.010534,8.67E-08,-7.74E-07,1.05E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,60,9.6,9.6,15,31.5,261.8,0.015633,31.5,261.8,0.015628,-1.79E-07,-1.28E-06,1.27E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,65,9.65,9.65,15,38.4,262.9,0.013856,38.4,262.9,0.013852,-1.26E-07,-1.04E-06,1.33E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,70,9.7,9.7,15,38.6,268,0.01742,38.6,268,0.017415,-4.40E-08,-1.32E-06,1.68E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,75,9.75,9.75,15,40.2,269.5,0.018511,40.2,269.5,0.018508,-1.26E-08,-1.37E-06,1.85E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,80,9.8,9.8,15,34.4,271.3,0.02585,34.4,271.3,0.025844,4.65E-08,-2.06E-06,2.26E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,85,9.85,9.85,15,37.2,272.8,0.027808,37.2,272.8,0.027802,1.01E-07,-2.14E-06,2.60E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,90,9.9,9.9,15,45.9,272.6,0.023067,45.9,272.6,0.023059,7.01E-08,-1.55E-06,2.56E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,95,9.95,9.95,15,46.3,266,0.021121,46.3,266,0.021116,-9.66E-08,-1.41E-06,2.36E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,100,10,10,15,43.9,261.9,0.021157,43.9,261.9,0.021153,-2.04E-07,-1.46E-06,2.27E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,105,10.05,10.05,15,45.8,256,0.018616,45.8,256,0.018611,-2.98E-07,-1.22E-06,2.06E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,110,10.1,10.1,15,44.4,256,0.019413,44.5,256,0.019408,-3.18E-07,-1.30E-06,2.10E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,115,10.15,10.15,15,42.9,260.1,0.017353,43,260.1,0.017352,-2.07E-07,-1.21E-06,1.83E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,120,10.2,10.2,15,44.3,265.1,0.011832,44.3,265.1,0.011827,-6.81E-08,-8.15E-07,1.28E-06,,,4/10/15 14:02,SRM,SHLF6601781,75401741,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,0,9,9,20,58.1,265.4,0.0012114,61.1,265.9,0.0011865,-3.86E-09,-5.53E-08,1.61E-07,Single Line,29001061,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,5,9.05,9.05,20,40.5,270.6,0.0030832,40.6,270.6,0.0030784,2.26E-09,-2.26E-07,3.10E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,10,9.1,9.1,20,30.3,285.9,0.0045744,30.3,285.9,0.0045772,1.03E-07,-3.68E-07,3.57E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,15,9.15,9.15,20,27.5,285.8,0.005205,27.5,285.8,0.0052053,1.19E-07,-4.30E-07,3.71E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,20,9.2,9.2,20,33.7,281.7,0.0033696,33.7,281.7,0.0033706,5.38E-08,-2.66E-07,2.89E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,25,9.25,9.25,20,52.2,276.8,0.0020484,52.2,276.8,0.0020486,1.40E-08,-1.21E-07,2.50E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,30,9.3,9.3,20,30.2,275.1,0.0048606,30.2,275.1,0.004859,3.56E-08,-4.05E-07,3.79E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,35,9.35,9.35,20,22.2,271.4,0.010149,22.2,271.3,0.010147,2.09E-08,-9.09E-07,5.94E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,40,9.4,9.4,20,25.1,268.2,0.011365,25.1,268.2,0.011363,-3.07E-08,-9.95E-07,7.45E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,45,9.45,9.45,20,31,267.4,0.0096875,31,267.4,0.0096852,-3.56E-08,-8.02E-07,7.72E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,50,9.5,9.5,20,38.2,273.2,0.0070962,38.3,273.3,0.0070932,2.99E-08,-5.38E-07,6.79E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,55,9.55,9.55,20,39.4,277.5,0.0084921,39.4,277.5,0.0084872,8.10E-08,-6.29E-07,8.33E-07,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,60,9.6,9.6,20,31.2,263,0.012766,31.2,263,0.012762,-1.26E-07,-1.05E-06,1.02E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,65,9.65,9.65,20,38,263.1,0.011591,38,263.1,0.011588,-1.04E-07,-8.77E-07,1.10E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,70,9.7,9.7,20,36.2,268.1,0.015455,36.2,268.1,0.015451,-3.82E-08,-1.21E-06,1.41E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,75,9.75,9.75,20,38,269.7,0.016021,38,269.7,0.016018,-6.18E-09,-1.22E-06,1.53E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,80,9.8,9.8,20,33.4,271.5,0.021432,33.4,271.5,0.021426,4.39E-08,-1.73E-06,1.82E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,85,9.85,9.85,20,36,272.5,0.022998,36,272.5,0.022993,7.78E-08,-1.80E-06,2.09E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,90,9.9,9.9,20,45.2,272.7,0.018799,45.2,272.7,0.018792,5.84E-08,-1.28E-06,2.06E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,95,9.95,9.95,20,46.2,266.8,0.016818,46.3,266.8,0.016814,-6.15E-08,-1.12E-06,1.88E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,100,10,10,20,43.7,262.1,0.016656,43.7,262.1,0.016653,-1.57E-07,-1.15E-06,1.78E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,105,10.05,10.05,20,45.1,256.5,0.014793,45.2,256.5,0.014788,-2.30E-07,-9.81E-07,1.62E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,110,10.1,10.1,20,43.9,256.1,0.015438,43.9,256,0.015433,-2.54E-07,-1.04E-06,1.66E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,115,10.15,10.15,20,41.9,261.2,0.013901,42,261.2,0.013901,-1.50E-07,-9.88E-07,1.44E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,2,H,4,A,120,10.2,10.2,20,43.8,264.5,0.0094671,43.9,264.5,0.0094627,-6.19E-08,-6.57E-07,1.02E-06,,,4/10/15 14:03,SRM,SHLF6601781,75401751,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,0,14,14,5,49.4,176.3,0.04238,49.4,176.1,0.042386,-2.60E-06,1.80E-07,4.98E-06,Single Line,29002851,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,5,14.05,14.05,5,61.3,143.5,0.0619,61.3,143.5,0.061908,-2.26E-06,1.71E-06,8.40E-06,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,10,14.1,14.1,5,80.8,300.2,0.098863,80.8,300.2,0.098864,7.51E-07,-1.32E-06,1.51E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,15,14.15,14.15,5,80.5,148,0.11281,80.5,148,0.11281,-1.50E-06,9.58E-07,1.72E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,20,14.2,14.2,5,77.9,154.3,0.12519,77.9,154.3,0.12519,-2.24E-06,1.10E-06,1.89E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,25,14.25,14.25,5,80,165.4,0.15138,80,165.4,0.15138,-2.41E-06,6.41E-07,2.31E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,30,14.3,14.3,5,78.5,180.5,0.16755,78.5,180.4,0.16755,-3.17E-06,-2.54E-08,2.54E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,35,14.35,14.35,5,77.6,174.1,0.14051,77.6,174.1,0.14052,-2.84E-06,2.99E-07,2.12E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,40,14.4,14.4,5,76.6,142.4,0.12905,76.6,142.4,0.12905,-2.25E-06,1.77E-06,1.94E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,45,14.45,14.45,5,75.9,164.2,0.15906,75.9,164.2,0.15907,-3.52E-06,1.02E-06,2.39E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,50,14.5,14.5,5,74.1,163,0.15664,74.1,163,0.15665,-3.87E-06,1.21E-06,2.33E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,55,14.55,14.55,5,72.1,164.5,0.14397,72.1,164.5,0.14397,-4.04E-06,1.15E-06,2.12E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,60,14.6,14.6,5,72.3,157.9,0.13381,72.2,157.9,0.13382,-3.58E-06,1.48E-06,1.97E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,65,14.65,14.65,5,73.7,163.7,0.13776,73.7,163.7,0.13777,-3.52E-06,1.05E-06,2.05E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,70,14.7,14.7,5,75,208.3,0.15043,75,208.3,0.15044,-3.23E-06,-1.78E-06,2.25E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,75,14.75,14.75,5,72.3,215.4,0.13919,72.3,215.4,0.1392,-3.27E-06,-2.37E-06,2.05E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,80,14.8,14.8,5,73.9,210.9,0.1048,73.9,210.9,0.10481,-2.37E-06,-1.45E-06,1.56E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,85,14.85,14.85,5,74,225.3,0.10236,74,225.3,0.10237,-1.88E-06,-1.94E-06,1.52E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,90,14.9,14.9,5,73.6,232.5,0.11021,73.5,232.4,0.11022,-1.80E-06,-2.39E-06,1.64E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,95,14.95,14.95,5,77.5,211.5,0.090295,77.5,211.4,0.0903,-1.58E-06,-9.89E-07,1.36E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,100,15,15,5,76.2,218.9,0.090076,76.2,218.8,0.090082,-1.58E-06,-1.30E-06,1.35E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,105,15.05,15.05,5,66.8,225.6,0.099708,66.8,225.6,0.099715,-2.60E-06,-2.72E-06,1.42E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,110,15.1,15.1,5,68.2,215.2,0.088266,68.2,215.2,0.088277,-2.54E-06,-1.83E-06,1.27E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,115,15.15,15.15,5,70.9,205.8,0.076071,70.9,205.7,0.076087,-2.12E-06,-1.05E-06,1.11E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,120,15.2,15.2,5,69.9,219.6,0.08758,69.9,219.6,0.087591,-2.20E-06,-1.86E-06,1.27E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,125,15.25,15.25,5,67.1,217.7,0.0965,67.1,217.7,0.096509,-2.81E-06,-2.22E-06,1.38E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,130,15.3,15.3,5,70.9,205.8,0.098607,70.9,205.8,0.098617,-2.75E-06,-1.36E-06,1.44E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,135,15.35,15.35,5,71.8,203.9,0.10484,71.8,203.8,0.10485,-2.83E-06,-1.28E-06,1.54E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,140,15.4,15.4,5,68.4,207.1,0.10666,68.3,207.1,0.10667,-3.32E-06,-1.73E-06,1.53E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,145,15.45,15.45,5,67,205.7,0.10322,67,205.7,0.10322,-3.44E-06,-1.69E-06,1.47E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,150,15.5,15.5,5,66.9,201.9,0.094349,66.9,201.9,0.094363,-3.26E-06,-1.34E-06,1.34E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413601,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,0,14,14,0,58,174.2,0.069791,58,174.2,0.069798,-3.49E-06,3.62E-07,9.15E-06,Single Line,29002861,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,5,14.05,14.05,0,72.5,121.8,0.11317,72.5,121.9,0.11315,-1.70E-06,2.79E-06,1.67E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,10,14.1,14.1,0,85.3,335,0.1585,85.2,334.5,0.1585,1.12E-06,-5.48E-07,2.44E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,15,14.15,14.15,0,82.8,136.1,0.17182,82.8,136.4,0.17181,-1.47E-06,1.43E-06,2.64E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,20,14.2,14.2,0,82.5,148,0.19146,82.5,148.4,0.19145,-2.01E-06,1.27E-06,2.94E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,25,14.25,14.25,0,83.7,166.7,0.23227,83.7,167.2,0.23227,-2.34E-06,5.43E-07,3.57E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,30,14.3,14.3,0,82,185.6,0.25374,82,185.9,0.25374,-3.32E-06,-3.53E-07,3.89E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,35,14.35,14.35,0,81.1,171.7,0.20793,81.1,172.2,0.20793,-3.01E-06,4.24E-07,3.18E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,40,14.4,14.4,0,81.6,137,0.19887,81.6,137.4,0.19885,-2.02E-06,1.90E-06,3.04E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,45,14.45,14.45,0,81.2,167.8,0.24151,81.2,168.2,0.24151,-3.41E-06,7.27E-07,3.69E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,50,14.5,14.5,0,78.9,172.4,0.23898,78.9,172.8,0.23898,-4.30E-06,5.56E-07,3.63E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,55,14.55,14.55,0,76.5,163.1,0.22508,76.5,163.5,0.22506,-4.76E-06,1.44E-06,3.39E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,60,14.6,14.6,0,78,154.7,0.20909,78,155.1,0.20907,-3.72E-06,1.76E-06,3.16E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,65,14.65,14.65,0,81.3,163.6,0.21725,81.3,164.3,0.21724,-3.00E-06,8.64E-07,3.32E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,70,14.7,14.7,0,82.1,219.9,0.23702,82,220.4,0.23706,-2.38E-06,-2.07E-06,3.63E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,75,14.75,14.75,0,78.5,212.8,0.21114,78.5,213.3,0.21119,-3.34E-06,-2.24E-06,3.20E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,80,14.8,14.8,0,80.3,209.3,0.1639,80.2,210,0.16394,-2.29E-06,-1.35E-06,2.50E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,85,14.85,14.85,0,81.5,234.8,0.17041,81.3,235.3,0.17048,-1.38E-06,-2.04E-06,2.61E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,90,14.9,14.9,0,81.2,228.1,0.17715,81.1,228.7,0.17721,-1.71E-06,-1.99E-06,2.71E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,95,14.95,14.95,0,82.9,197.2,0.14474,82.8,198.7,0.14477,-1.62E-06,-5.61E-07,2.22E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,100,15,15,0,81,219.1,0.14878,80.9,220,0.14884,-1.71E-06,-1.47E-06,2.27E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,105,15.05,15.05,0,75.4,223.9,0.15716,75.2,224.4,0.15727,-2.71E-06,-2.72E-06,2.35E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,110,15.1,15.1,0,76.4,201.9,0.13487,76.3,202.8,0.13494,-2.80E-06,-1.20E-06,2.03E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,115,15.15,15.15,0,79.3,197.4,0.1247,79.2,198.7,0.12476,-2.10E-06,-7.28E-07,1.90E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,120,15.2,15.2,0,78.6,216.2,0.14809,78.4,217,0.14818,-2.24E-06,-1.73E-06,2.25E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,125,15.25,15.25,0,76.8,211.3,0.15767,76.6,212,0.15776,-2.93E-06,-1.87E-06,2.37E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,130,15.3,15.3,0,79.4,197.3,0.16666,79.4,198.4,0.16672,-2.77E-06,-9.43E-07,2.53E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,135,15.35,15.35,0,79.5,199.8,0.17826,79.4,200.9,0.17832,-2.90E-06,-1.13E-06,2.71E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,140,15.4,15.4,0,76.9,206.6,0.17676,76.8,207.4,0.17685,-3.39E-06,-1.80E-06,2.66E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,145,15.45,15.45,0,76.9,200.7,0.16854,76.8,201.7,0.16862,-3.38E-06,-1.38E-06,2.54E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,150,15.5,15.5,0,75.1,199.3,0.14934,75,200.3,0.14943,-3.44E-06,-1.30E-06,2.23E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413611,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,0,14,14,10,32.4,168.4,0.025811,32.4,168.2,0.02582,-2.02E-06,4.31E-07,2.14E-06,Single Line,29002871,4/10/15 15:10,SRM,SHLF6602051,75413621,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,5,14.05,14.05,10,33.6,162.2,0.026466,33.6,162.2,0.026472,-1.99E-06,6.54E-07,2.27E-06,,,4/10/15 15:10,SRM,SHLF6602051,75413621,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,10,14.1,14.1,10,71.6,287,0.048169,71.6,287,0.048171,4.21E-07,-1.41E-06,7.07E-06,,,4/10/15 15:10,SRM,SHLF6602051,75413621,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,15,14.15,14.15,10,74.8,148.3,0.057092,74.8,148.3,0.057093,-1.20E-06,7.61E-07,8.52E-06,,,4/10/15 15:10,SRM,SHLF6602051,75413621,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,20,14.2,14.2,10,70.3,158.1,0.062687,70.3,158.1,0.062689,-1.86E-06,7.64E-07,9.13E-06,,,4/10/15 15:10,SRM,SHLF6602051,75413621,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,25,14.25,14.25,10,72.9,167.3,0.07501,72.9,167.3,0.075012,-2.03E-06,4.68E-07,1.11E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413621,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,30,14.3,14.3,10,71,178.5,0.081144,71,178.5,0.081145,-2.50E-06,6.46E-08,1.19E-05,,,4/10/15 15:10,SRM,SHLF6602051,75413621,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,35,14.35,14.35,10,70.8,168.1,0.066466,70.8,168.1,0.066468,-2.03E-06,4.37E-07,9.71E-06,,,4/10/15 15:10,SRM,SHLF6602051,75413621,Auto-Log Split Section
XXX,UTEST,A,3,H,1,A,40,14.4,14.4,10,66.3,146.1,0.066018,66.3,146.2,0.06602,-2.09E-06,1.43E-06,9.35E-06,,,4/10/15 15:10,SRM,SHLF6602051,75413621,Auto-Log Split Section
