tab	measurements
analysts	citations	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Elliot Hurst	This study	196.6	-27.69	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.3530000000000002e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_3	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	58	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	3	673.0
Elliot Hurst	This study	197.46	-37.92	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.3419999999999998e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_4	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	59	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	4	773.0
Elliot Hurst	This study	196.82	-22.35	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.108e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_5	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	60	ATPIPV04-7N	u	9999:99:99:99:99		0.0	0	90	5	773.0
Elliot Hurst	This study	198.95	-31.71	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.235e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_6	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	61	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	6	673.0
Elliot Hurst	This study	196.41	-19.69	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.069e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_7	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	62	ATPIPV04-7N	u	9999:99:99:99:99		0.0	0	90	7	793.0
Elliot Hurst	This study	197.3	-40.42	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.305e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_8	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	63	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	8	793.0
Elliot Hurst	This study	197.5	-43.22	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.307e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_9	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	64	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	9	813.0
Elliot Hurst	This study	197.39	-20.12	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.855e-07	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_10	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	65	ATPIPV04-7N	u	9999:99:99:99:99		0.0	0	90	10	813.0
Elliot Hurst	This study	197.48	-38.72	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.1940000000000001e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_11	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	66	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	11	773.0
Elliot Hurst	This study	196.98	-18.48	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.654000000000001e-07	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_12	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	67	ATPIPV04-7N	u	9999:99:99:99:99		0.0	0	90	12	833.0
Elliot Hurst	This study	196.32	-50.27	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.303e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_13	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	68	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	13	833.0
Elliot Hurst	This study	196.22	-58.23	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.35e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_14	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	69	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	14	853.0
Elliot Hurst	This study	195.68	-18.15	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.728e-07	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_15	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	70	ATPIPV04-7N	u	9999:99:99:99:99		0.0	0	90	15	853.0
Elliot Hurst	This study	196.12	-49.71	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.025e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_16	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	71	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	16	813.0
Elliot Hurst	This study	194.42	-16.9	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.6799999999999996e-07	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_17	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	72	ATPIPV04-7N	u	9999:99:99:99:99		0.0	0	90	17	873.0
Elliot Hurst	This study	192.46	-69.19	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.3240000000000002e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_18	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	73	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	18	873.0
Elliot Hurst	This study	192.31	-72.48	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.285e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_19	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	74	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	19	893.0
Elliot Hurst	This study	193.67	-16.63	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.545e-07	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_20	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	75	ATPIPV04-7N	u	9999:99:99:99:99		0.0	0	90	20	893.0
Elliot Hurst	This study	193.99	-69.85	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.0840000000000001e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_21	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	76	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	21	853.0
Elliot Hurst	This study	193.24	-16.53	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.022e-07	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_22	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	77	ATPIPV04-7N	u	9999:99:99:99:99		0.0	0	90	22	913.0
Elliot Hurst	This study	193.76	-79.34	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.191e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_23	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	78	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	23	913.0
Elliot Hurst	This study	192.17	-87.35	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.2590000000000001e-06	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_24	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	79	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	24	933.0
Elliot Hurst	This study	197.35	-16.41	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.1180000000000005e-08	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_25	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	80	ATPIPV04-7N	u	9999:99:99:99:99		0.0	0	90	25	933.0
Elliot Hurst	This study	186.84	-86.17	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.415e-07	273.0	ATPIPV04-7N :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_26	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	81	ATPIPV04-7N	u	9999:99:99:99:99		3e-05	0	90	26	893.0
Elliot Hurst	This study	153.74	-7.71	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.7389999999999997e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_0	LT-NO:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	82	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	0	273.0
Elliot Hurst	This study	152.38	-8.01	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.279e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_1	LT-AF-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	83	ATPIPV14-1A	u	9999:99:99:99:99	0.005	0.0	0	90	1	273.0
Elliot Hurst	This study	137.34	-17.22	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.032e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_2	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	84	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	2	673.0
Elliot Hurst	This study	140.26	-33.38	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.153e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_3	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	85	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	3	673.0
Elliot Hurst	This study	133.11	-58.99	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.21e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_4	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	86	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	4	773.0
Elliot Hurst	This study	129.36	-35.86	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	7.918000000000001e-07	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_5	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	87	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	5	773.0
Elliot Hurst	This study	127.52	-51.04	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.636e-07	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_6	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	88	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	6	673.0
Elliot Hurst	This study	125.45	-32.94	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.849e-07	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_7	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	89	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	7	793.0
Elliot Hurst	This study	128.82	-65.39	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.213e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_8	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	90	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	8	793.0
Elliot Hurst	This study	125.84	-72.81	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.391e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_9	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	91	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	9	813.0
Elliot Hurst	This study	114.52	-48.37	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.31e-07	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_10	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	92	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	10	813.0
Elliot Hurst	This study	113.4	-67.99	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.0859999999999999e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_11	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	93	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	11	773.0
Elliot Hurst	This study	94.85	-45.2	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.494e-07	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_12	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	94	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	12	833.0
Elliot Hurst	This study	96.31	-83.29	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.7369999999999998e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_13	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	95	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	13	833.0
Elliot Hurst	This study	4.76	-87.16	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.713e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_14	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	96	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	14	853.0
Elliot Hurst	This study	39.54	-54.7	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.304e-07	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_15	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	97	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	15	853.0
Elliot Hurst	This study	24.13	-81.14	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.2930000000000002e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_16	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	98	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	16	813.0
Elliot Hurst	This study	22.54	-35.6	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.969e-07	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_17	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	99	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	17	873.0
Elliot Hurst	This study	307.87	-86.28	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.922e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_18	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	100	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	18	873.0
Elliot Hurst	This study	263.66	-86.25	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.637e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_19	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	101	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	19	893.0
Elliot Hurst	This study	11.74	-40.62	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.7899999999999997e-07	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_20	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	102	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	20	893.0
Elliot Hurst	This study	293.2	-85.11	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.988e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_21	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	103	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	21	853.0
Elliot Hurst	This study	9.5	-32.54	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.515e-07	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_22	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	104	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	22	913.0
Elliot Hurst	This study	291.25	-86.87	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.942e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_23	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	105	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	23	913.0
Elliot Hurst	This study	286.39	-86.91	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.663e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_24	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	106	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	24	933.0
Elliot Hurst	This study	7.61	-28.19	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.204e-07	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_25	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	107	ATPIPV14-1A	u	9999:99:99:99:99		0.0	0	90	25	933.0
Elliot Hurst	This study	288.43	-86.57	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.541e-06	273.0	ATPIPV14-1A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_26	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	108	ATPIPV14-1A	u	9999:99:99:99:99		3e-05	0	90	26	893.0
Elliot Hurst	This study	30.48	-50.12	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.663e-06	273.0	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_0	LT-NO:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	109	ATPIPV14-2A	u	9999:99:99:99:99		0.0	0	90	0	273.0
Elliot Hurst	This study	31.56	-47.94	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.248e-06	273.0	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_1	LT-AF-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	110	ATPIPV14-2A	u	9999:99:99:99:99	0.005	0.0	0	90	1	273.0
Elliot Hurst	This study	10.45	-41.2	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.373e-06	273.0	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_2	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	111	ATPIPV14-2A	u	9999:99:99:99:99		0.0	0	90	2	673.0
Elliot Hurst	This study	8.02	-53.06	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.649e-06	273.0	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_3	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	112	ATPIPV14-2A	u	9999:99:99:99:99		3e-05	0	90	3	673.0
Elliot Hurst	This study	4.13	-62.03	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.978e-06	273.0	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_4	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	113	ATPIPV14-2A	u	9999:99:99:99:99		3e-05	0	90	4	773.0
Elliot Hurst	This study	5.19	-46.48	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.361e-06	273.0	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_5	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	114	ATPIPV14-2A	u	9999:99:99:99:99		0.0	0	90	5	773.0
Elliot Hurst	This study	3.78	-55.04	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.624e-06	273.0	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_6	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	115	ATPIPV14-2A	u	9999:99:99:99:99		3e-05	0	90	6	673.0
Elliot Hurst	This study	5.0	-44.23	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.232e-06	273.0	ATPIPV14-2A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_7	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	116	ATPIPV14-2A	u	9999:99:99:99:99		0.0	0	90	7	793.0
