"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Demag level (mT)","Inclination background & tray corrected (deg)","Declination background & tray corrected (deg)","Intensity background & tray corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Sample orientation","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments",
"312","U1256","D","231","R","1","A","90.0","1488.800","1488.800","60","47","86.3","0.44687","47.1","86.3","0.44669","1.8534E-6","2.9388E-5","5.057E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","92.0","1488.820","1488.820","60","47.4","85.2","0.44159","47.4","85.2","0.44141","2.3682E-6","2.8803E-5","5.026E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","94.0","1488.840","1488.840","60","46.8","83.9","0.44523","46.9","83.8","0.44506","3.0895E-6","2.9272E-5","5.023E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","96.0","1488.860","1488.860","60","45.2","83.1","0.45614","45.2","83.1","0.45595","3.6716E-6","3.0854E-5","5.005E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","98.0","1488.880","1488.880","60","43","83.5","0.46784","43","83.5","0.46765","3.6672E-6","3.2863E-5","4.936E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","100.0","1488.900","1488.900","60","41.3","84.8","0.47141","41.3","84.8","0.47121","3.0389E-6","3.4102E-5","4.812E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","102.0","1488.920","1488.920","60","40.9","86.2","0.45739","40.9","86.2","0.45717","2.1761E-6","3.3347E-5","4.632E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","104.0","1488.940","1488.940","60","41.9","86.8","0.42617","41.9","86.8","0.42595","1.6879E-6","3.0608E-5","4.403E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","106.0","1488.960","1488.960","60","44","86.4","0.39","44.1","86.4","0.38978","1.6792E-6","2.7044E-5","4.193E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","108.0","1488.980","1488.980","60","46.5","85","0.36346","46.5","84.9","0.36326","2.0982E-6","2.4104E-5","4.075E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","110.0","1489.000","1489.000","60","47.9","83.4","0.3503","47.9","83.3","0.3501","2.5884E-6","2.2546E-5","4.019E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","112.0","1489.020","1489.020","60","47.7","82.7","0.34922","47.7","82.7","0.34902","2.8338E-6","2.2528E-5","3.995E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","114.0","1489.040","1489.040","60","46.8","82.9","0.35554","46.8","82.8","0.35534","2.8802E-6","2.3345E-5","4.007E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","116.0","1489.060","1489.060","60","46.2","83.1","0.36189","46.3","83","0.36168","2.8835E-6","2.4010E-5","4.042E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","118.0","1489.080","1489.080","60","46.4","83.1","0.36223","46.4","83","0.36201","2.8689E-6","2.3967E-5","4.056E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","120.0","1489.100","1489.100","60","47.1","83","0.35381","47.2","82.9","0.35359","2.8070E-6","2.3078E-5","4.011E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","122.0","1489.120","1489.120","60","47.5","82.9","0.34142","47.6","82.8","0.3412","2.7204E-6","2.2098E-5","3.895E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","124.0","1489.140","1489.140","60","47.2","83.6","0.32627","47.3","83.5","0.32605","2.3603E-6","2.1262E-5","3.705E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","126.0","1489.160","1489.160","60","47.5","85.9","0.2971","47.5","85.8","0.29687","1.3926E-6","1.9351E-5","3.386E-5","","","2011-04-22 03:26:50","SRM","SHLF3196601","24340271","",
"312","U1256","D","231","R","1","A","-0.0","1487.900","1487.900","65","57.4","51.5","0.20405","57.5","51.5","0.20404","6.4619E-6","8.3166E-6","2.660E-5","Single Line","10030561","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","2.0","1487.920","1487.920","65","55.9","53.8","0.29273","55.9","53.8","0.29272","9.1872E-6","1.2824E-5","3.747E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","4.0","1487.940","1487.940","65","56.3","55.7","0.35123","56.3","55.7","0.35122","1.0408E-5","1.5578E-5","4.518E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","6.0","1487.960","1487.960","65","57","57.1","0.38088","57","57.1","0.38087","1.0668E-5","1.6847E-5","4.940E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","8.0","1487.980","1487.980","65","56.6","57.5","0.39759","56.6","57.5","0.39758","1.1142E-5","1.7861E-5","5.133E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","10.0","1488.000","1488.000","65","55","58","0.4125","55","58","0.41249","1.1879E-5","1.9422E-5","5.224E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","12.0","1488.020","1488.020","65","52.6","58","0.43094","52.6","58","0.43092","1.3116E-5","2.1452E-5","5.298E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","14.0","1488.040","1488.040","65","50.2","57.9","0.45001","50.2","57.9","0.44999","1.4495E-5","2.3613E-5","5.346E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","16.0","1488.060","1488.060","65","48.7","59.1","0.45597","48.7","59.1","0.45594","1.4634E-5","2.4997E-5","5.295E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","18.0","1488.080","1488.080","65","49.8","60.8","0.42862","49.8","60.8","0.4286","1.2783E-5","2.3375E-5","5.061E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","20.0","1488.100","1488.100","65","56.3","60.9","0.35994","56.3","60.9","0.35991","9.2032E-6","1.6889E-5","4.630E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","22.0","1488.120","1488.120","65","73.8","45","0.28434","73.8","44.9","0.28433","5.3180E-6","5.4224E-6","4.223E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","24.0","1488.140","1488.140","65","72.6","285.2","0.28634","72.6","285.2","0.28636","2.1262E-6","-8.0161E-6","4.225E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","26.0","1488.160","1488.160","65","56.7","270.4","0.35589","56.6","270.4","0.35593","1.2476E-7","-1.8937E-5","4.598E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","28.0","1488.180","1488.180","65","51","267.4","0.41533","51","267.4","0.41538","-1.1072E-6","-2.5261E-5","4.994E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","30.0","1488.200","1488.200","65","50.3","265.7","0.44089","50.3","265.7","0.44095","-2.0074E-6","-2.7186E-5","5.246E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","32.0","1488.220","1488.220","65","51.7","265.1","0.44484","51.7","265.1","0.4449","-2.2193E-6","-2.6596E-5","5.398E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","34.0","1488.240","1488.240","65","53.4","265.6","0.44497","53.4","265.6","0.44502","-1.9152E-6","-2.5625E-5","5.523E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","36.0","1488.260","1488.260","65","54.3","266.7","0.44848","54.3","266.7","0.44854","-1.4215E-6","-2.5273E-5","5.635E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","38.0","1488.280","1488.280","65","54.9","268.1","0.45352","54.9","268.1","0.45358","-8.1744E-7","-2.5219E-5","5.740E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","40.0","1488.300","1488.300","65","55.4","269.2","0.45793","55.4","269.3","0.45799","-3.2060E-7","-2.5176E-5","5.829E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","42.0","1488.320","1488.320","65","55.8","269.4","0.46103","55.8","269.4","0.4611","-2.4223E-7","-2.5074E-5","5.899E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","44.0","1488.340","1488.340","65","55.8","269.8","0.46557","55.8","269.8","0.46564","-8.8394E-8","-2.5329E-5","5.956E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","46.0","1488.360","1488.360","65","54.7","270.5","0.47571","54.7","270.5","0.47579","2.2737E-7","-2.6590E-5","6.007E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","48.0","1488.380","1488.380","65","52.4","271.2","0.49451","52.4","271.2","0.49459","6.1859E-7","-2.9175E-5","6.063E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","50.0","1488.400","1488.400","65","49","270.8","0.52386","49","270.8","0.52395","4.6484E-7","-3.3290E-5","6.111E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","52.0","1488.420","1488.420","65","45.4","269.1","0.55244","45.4","269.1","0.55254","-5.9547E-7","-3.7536E-5","6.085E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","54.0","1488.440","1488.440","65","43.8","266.4","0.54805","43.8","266.4","0.54815","-2.3310E-6","-3.8229E-5","5.864E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","56.0","1488.460","1488.460","65","48.2","263.1","0.46488","48.2","263.1","0.46498","-3.5290E-6","-2.9780E-5","5.360E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","58.0","1488.480","1488.480","65","66.4","257.1","0.3368","66.4","257.2","0.33685","-2.8326E-6","-1.2746E-5","4.773E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","60.0","1488.500","1488.500","65","74.2","97","0.30213","74.3","97","0.30208","-9.4154E-7","7.8657E-6","4.497E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","62.0","1488.520","1488.520","65","50.7","86.3","0.39063","50.7","86.3","0.39053","1.5207E-6","2.3862E-5","4.677E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","64.0","1488.540","1488.540","65","45.3","84.7","0.45337","45.4","84.7","0.45325","2.7769E-6","3.0687E-5","4.988E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","66.0","1488.560","1488.560","65","46.8","85.1","0.46043","46.8","85.1","0.46031","2.5386E-6","3.0382E-5","5.189E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","68.0","1488.580","1488.580","65","50.3","85.7","0.44269","50.3","85.7","0.44257","1.9962E-6","2.7264E-5","5.268E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","70.0","1488.600","1488.600","65","53.8","86","0.42294","53.8","86","0.42283","1.6432E-6","2.4077E-5","5.280E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","72.0","1488.620","1488.620","65","56.5","86.1","0.41059","56.5","86.1","0.41048","1.4643E-6","2.1862E-5","5.295E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","74.0","1488.640","1488.640","65","58.4","85.9","0.40834","58.4","85.9","0.40824","1.4470E-6","2.0660E-5","5.376E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","76.0","1488.660","1488.660","65","59.4","85.4","0.41424","59.4","85.3","0.41414","1.6209E-6","2.0333E-5","5.513E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","78.0","1488.680","1488.680","65","59.7","85.3","0.42357","59.7","85.2","0.42347","1.6820E-6","2.0576E-5","5.657E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","80.0","1488.700","1488.700","65","59.4","85.5","0.43308","59.4","85.5","0.43297","1.6350E-6","2.1244E-5","5.765E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","82.0","1488.720","1488.720","65","58.1","85.7","0.44072","58.1","85.6","0.44061","1.6718E-6","2.2440E-5","5.788E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","84.0","1488.740","1488.740","65","55.7","86.3","0.44775","55.7","86.3","0.44762","1.5388E-6","2.4357E-5","5.719E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","86.0","1488.760","1488.760","65","53.4","87.3","0.45348","53.4","87.2","0.45334","1.2298E-6","2.6108E-5","5.631E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","88.0","1488.780","1488.780","65","52","87.2","0.45542","52","87.2","0.45527","1.3038E-6","2.7078E-5","5.550E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","90.0","1488.800","1488.800","65","51.9","86.4","0.45043","51.9","86.4","0.45029","1.6540E-6","2.6802E-5","5.484E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","92.0","1488.820","1488.820","65","52.5","84.9","0.44502","52.5","84.9","0.44488","2.2992E-6","2.6094E-5","5.459E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","94.0","1488.840","1488.840","65","52.2","83.4","0.44743","52.2","83.4","0.44728","2.9952E-6","2.6347E-5","5.466E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","96.0","1488.860","1488.860","65","50.6","83.2","0.45591","50.7","83.1","0.45576","3.2702E-6","2.7760E-5","5.451E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","98.0","1488.880","1488.880","65","48.4","83.7","0.46478","48.4","83.7","0.46461","3.2244E-6","2.9663E-5","5.374E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","100.0","1488.900","1488.900","65","46.6","85","0.46527","46.6","85","0.4651","2.6370E-6","3.0787E-5","5.229E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","102.0","1488.920","1488.920","65","46.2","86.5","0.44903","46.2","86.5","0.44884","1.8090E-6","2.9984E-5","5.013E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","104.0","1488.940","1488.940","65","47.3","87.1","0.41758","47.3","87","0.41739","1.3842E-6","2.7361E-5","4.743E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","106.0","1488.960","1488.960","65","49.6","86.7","0.38201","49.6","86.6","0.38183","1.3788E-6","2.3909E-5","4.497E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","108.0","1488.980","1488.980","65","52.2","84.9","0.35701","52.2","84.8","0.35685","1.8652E-6","2.1085E-5","4.360E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","110.0","1489.000","1489.000","65","53.5","82.5","0.34586","53.6","82.5","0.34569","2.5431E-6","1.9697E-5","4.301E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","112.0","1489.020","1489.020","65","53.2","81.9","0.34622","53.3","81.8","0.34606","2.7965E-6","1.9821E-5","4.290E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","114.0","1489.040","1489.040","65","52.3","82.2","0.35332","52.4","82.1","0.35315","2.7986E-6","2.0667E-5","4.326E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","116.0","1489.060","1489.060","65","52","82.5","0.35979","52","82.5","0.35961","2.7407E-6","2.1243E-5","4.382E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","118.0","1489.080","1489.080","65","52.4","82.8","0.35955","52.5","82.8","0.35937","2.6031E-6","2.1023E-5","4.407E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","120.0","1489.100","1489.100","65","53.5","83","0.35087","53.5","83","0.3507","2.4209E-6","2.0032E-5","4.360E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","122.0","1489.120","1489.120","65","54","83.6","0.33846","54","83.5","0.33828","2.1351E-6","1.9117E-5","4.232E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","124.0","1489.140","1489.140","65","53.8","84.6","0.32183","53.8","84.5","0.32164","1.7116E-6","1.8285E-5","4.016E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","126.0","1489.160","1489.160","65","54.2","86.6","0.2909","54.2","86.5","0.29071","9.8382E-7","1.6414E-5","3.648E-5","","","2011-04-22 03:26:55","SRM","SHLF3196601","24340281","",
"312","U1256","D","231","R","1","A","-0.0","1487.900","1487.900","70","63.9","46.4","0.22174","63.9","46.4","0.22173","6.3604E-6","6.8272E-6","3.080E-5","Single Line","10030581","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","2.0","1487.920","1487.920","70","62.9","50.3","0.31415","62.9","50.2","0.31414","8.6623E-6","1.0649E-5","4.325E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","4.0","1487.940","1487.940","70","63.5","53.9","0.37542","63.5","53.8","0.37542","9.3490E-6","1.3081E-5","5.197E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","6.0","1487.960","1487.960","70","64.1","56.4","0.40681","64.1","56.4","0.4068","9.2896E-6","1.4313E-5","5.661E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","8.0","1487.980","1487.980","70","63.7","57.6","0.42272","63.7","57.6","0.42271","9.5151E-6","1.5323E-5","5.859E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","10.0","1488.000","1488.000","70","62.1","57.7","0.4353","62.1","57.7","0.43529","1.0311E-5","1.6661E-5","5.949E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","12.0","1488.020","1488.020","70","59.9","57.5","0.44965","59.9","57.5","0.44963","1.1481E-5","1.8401E-5","6.016E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","14.0","1488.040","1488.040","70","57.6","57.7","0.4632","57.6","57.7","0.46318","1.2548E-5","2.0271E-5","6.051E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","16.0","1488.060","1488.060","70","56.1","59.4","0.46474","56.1","59.4","0.46472","1.2459E-5","2.1568E-5","5.969E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","18.0","1488.080","1488.080","70","57.1","61.7","0.43707","57.1","61.7","0.43705","1.0656E-5","2.0197E-5","5.678E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","20.0","1488.100","1488.100","70","62.9","62.2","0.37528","62.9","62.2","0.37526","7.5406E-6","1.4610E-5","5.168E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","22.0","1488.120","1488.120","70","77.1","48","0.31227","77.1","47.9","0.31226","4.4241E-6","5.0095E-6","4.707E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","24.0","1488.140","1488.140","70","77.2","287.1","0.31208","77.2","287.2","0.31209","1.9354E-6","-6.4064E-6","4.706E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","26.0","1488.160","1488.160","70","63.6","271.2","0.37004","63.6","271.2","0.37006","3.2944E-7","-1.5917E-5","5.127E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","28.0","1488.180","1488.180","70","58.2","267.7","0.42421","58.2","267.7","0.42424","-8.4159E-7","-2.1623E-5","5.575E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","30.0","1488.200","1488.200","70","57.2","265.3","0.45045","57.2","265.3","0.45048","-1.8902E-6","-2.3536E-5","5.856E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","32.0","1488.220","1488.220","70","58.4","264.7","0.45761","58.4","264.7","0.45763","-2.0938E-6","-2.3123E-5","6.026E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","34.0","1488.240","1488.240","70","59.8","265.5","0.46061","59.8","265.5","0.46064","-1.7114E-6","-2.2361E-5","6.156E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","36.0","1488.260","1488.260","70","60.6","266.6","0.46573","60.6","266.6","0.46576","-1.2701E-6","-2.2115E-5","6.273E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","38.0","1488.280","1488.280","70","61.1","267.8","0.47176","61","267.8","0.47178","-8.3596E-7","-2.2086E-5","6.384E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","40.0","1488.300","1488.300","70","61.6","268.8","0.47632","61.6","268.8","0.47634","-4.5291E-7","-2.1916E-5","6.481E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","42.0","1488.320","1488.320","70","62.2","269.3","0.47933","62.2","269.3","0.47936","-2.5121E-7","-2.1617E-5","6.559E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","44.0","1488.340","1488.340","70","62.4","269.6","0.48352","62.4","269.6","0.48355","-1.5846E-7","-2.1662E-5","6.629E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","46.0","1488.360","1488.360","70","61.5","270","0.49214","61.5","270","0.49217","1.0681E-8","-2.2720E-5","6.690E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","48.0","1488.380","1488.380","70","59.2","270.7","0.50815","59.2","270.7","0.50818","3.1348E-7","-2.5152E-5","6.753E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","50.0","1488.400","1488.400","70","55.7","270.5","0.53271","55.6","270.5","0.53275","2.5935E-7","-2.9091E-5","6.802E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","52.0","1488.420","1488.420","70","51.9","268.6","0.5553","51.9","268.7","0.55535","-7.5795E-7","-3.3143E-5","6.760E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","54.0","1488.440","1488.440","70","50.1","265.3","0.54808","50.1","265.3","0.54813","-2.7437E-6","-3.3893E-5","6.505E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","56.0","1488.460","1488.460","70","54.5","261.2","0.47197","54.5","261.2","0.47202","-3.9536E-6","-2.6232E-5","5.941E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","58.0","1488.480","1488.480","70","71.4","253.6","0.36096","71.4","253.7","0.36097","-3.0662E-6","-1.0690E-5","5.291E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","60.0","1488.500","1488.500","70","76.1","97.6","0.33446","76.2","97.5","0.3344","-9.9043E-7","7.6713E-6","5.022E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","62.0","1488.520","1488.520","70","56.6","85.9","0.40719","56.6","85.9","0.4071","1.5254E-6","2.1640E-5","5.255E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","64.0","1488.540","1488.540","70","52.1","84","0.46061","52.1","84","0.46051","2.7904E-6","2.7202E-5","5.623E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","66.0","1488.560","1488.560","70","53.9","84.8","0.46943","53.9","84.8","0.46933","2.3842E-6","2.6627E-5","5.867E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","68.0","1488.580","1488.580","70","57.5","85.6","0.45823","57.5","85.6","0.45812","1.7903E-6","2.3753E-5","5.975E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
"312","U1256","D","231","R","1","A","70.0","1488.600","1488.600","70","60.8","86.1","0.44462","60.8","86.1","0.44452","1.3967E-6","2.0939E-5","6.001E-5","","","2011-04-22 03:27:09","SRM","SHLF3196601","24340291","",
