"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Demag level (mT)","Inclination background & tray corrected (deg)","Declination background & tray corrected (deg)","Intensity background & tray corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Treatment type","Treatment Value (mT or °C)","Sample orientation","Sample type","Sample length (cm)","Sample volume (cm³)","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments",
"344","U1414","A","20","H","1","W","101.0","172.610","172.601","0","-41","113.7","0.00012482","-8.1","99.4","0.0001342","-1.7378E-10","1.0486E-9","-1.513E-10","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20761141","2012-12-09 11:06:21","SRM","OTHR4492481","42988231","",
"344","U1414","A","20","H","1","W","101.0","172.610","172.601","0","-39.4","141.4","0.00011465","-6","134.3","0.00008228","-4.5730E-10","4.6843E-10","-6.840E-11","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20761211","2012-12-09 11:07:06","SRM","OTHR4492481","42988301","",
"344","U1414","A","20","H","1","W","101.0","172.610","172.601","0","-41.3","153.1","0.00014971","-20.5","144.4","0.00010324","-6.2916E-10","4.5036E-10","-2.889E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20761281","2012-12-09 11:07:38","SRM","OTHR4492481","42988381","",
"344","U1414","A","20","H","1","W","101.0","172.610","172.601","0","-45.9","163.1","0.00032999","-75.5","158.2","0.00072754","-1.3500E-9","5.3876E-10","-5.636E-9","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20761341","2012-12-09 11:08:02","SRM","OTHR4492481","42988431","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","81.5","154.8","0.0014412","83.6","220.1","0.0016744","-1.1497E-9","-9.6883E-10","1.331E-8","","","Double Lines","OTHR","2.0","8","20736661","2012-12-07 11:04:19","SRM","OTHR4492801","42768941","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","23.8","162.4","0.00027909","63.2","202.4","0.00041042","-1.3670E-9","-5.6295E-10","2.932E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20736721","2012-12-07 11:04:31","SRM","OTHR4492801","42769011","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","13.6","165.8","0.00018661","60.2","223.9","0.00032047","-9.1870E-10","-8.8348E-10","2.225E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20736801","2012-12-07 11:04:52","SRM","OTHR4492801","42769091","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","12.3","174.9","0.00027817","63.8","224.8","0.00043304","-1.0859E-9","-1.0789E-9","3.108E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20736861","2012-12-07 11:05:03","SRM","OTHR4492801","42769151","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","8.6","181.6","0.00015597","42.4","249.3","0.00039275","-8.2018E-10","-2.1723E-9","2.117E-9","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20736941","2012-12-07 11:05:24","SRM","OTHR4492801","42769221","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","2.2","177.4","0.0006517","33.6","200.3","0.00047675","-2.9805E-9","-1.1006E-9","2.110E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20737001","2012-12-07 11:05:36","SRM","OTHR4492801","42769291","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","1.3","178.6","0.00078149","31.9","200","0.00053955","-3.4430E-9","-1.2554E-9","2.281E-9","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20737071","2012-12-07 11:05:52","SRM","OTHR4492801","42769361","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","-1.3","180","0.00056575","8.1","208","0.00037573","-2.6283E-9","-1.3964E-9","4.212E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20737131","2012-12-07 11:06:04","SRM","OTHR4492801","42769431","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","-26.9","169.9","0.00008541","12.7","261.3","0.00016821","-1.9786E-10","-1.2980E-9","2.948E-10","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20737221","2012-12-07 11:06:21","SRM","OTHR4492801","42769501","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","-16.7","168.2","0.00008004","16.8","256.3","0.00017639","-3.2074E-10","-1.3119E-9","4.090E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20737281","2012-12-07 11:06:33","SRM","OTHR4492801","42769571","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","-1.6","168.8","0.00012641","20.5","239.4","0.00019866","-7.5806E-10","-1.2810E-9","5.570E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20737351","2012-12-07 11:06:49","SRM","OTHR4492801","42769641","",
"344","U1414","A","20","H","5","W","57.0","178.170","178.109","0","-5.9","167.8","0.0001315","18.8","242.2","0.00018623","-6.5817E-10","-1.2474E-9","4.800E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20737421","2012-12-07 11:07:03","SRM","OTHR4492801","42769711","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","73.3","141.8","0.00064348","70.1","138.4","0.00055197","-1.1245E-9","9.9830E-10","4.152E-9","","","Double Lines","OTHR","2.0","8","20762241","2012-12-09 11:15:01","SRM","OTHR4493271","42989321","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-6.2","96","0.00010472","-27.1","93.3","0.0001535","-6.3491E-11","1.0914E-9","-5.593E-10","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20762291","2012-12-09 11:15:26","SRM","OTHR4493271","42989361","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-43.1","104.3","0.00009322","-57.7","96.8","0.00014781","-7.4985E-11","6.2745E-10","-9.995E-10","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20762331","2012-12-09 11:15:47","SRM","OTHR4493271","42989411","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-45","105.8","0.00009714","-59.3","93.7","0.00015508","-4.0776E-11","6.3134E-10","-1.067E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20762381","2012-12-09 11:16:26","SRM","OTHR4493271","42989501","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-44","98.4","0.0001127","-55.6","98.5","0.00016424","-1.0919E-10","7.3420E-10","-1.084E-9","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20762431","2012-12-09 11:16:54","SRM","OTHR4493271","42989551","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-46.1","105.1","0.00016914","-55.7","100.1","0.00024664","-1.9567E-10","1.0950E-9","-1.630E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20762521","2012-12-09 11:17:21","SRM","OTHR4493271","42989611","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-51.1","96.4","0.00015063","-59.4","93.8","0.00023254","-6.2670E-11","9.4437E-10","-1.602E-9","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20762571","2012-12-09 11:17:42","SRM","OTHR4493271","42989661","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-48.5","113.9","0.00020568","-57.3","106","0.00030146","-3.5932E-10","1.2510E-9","-2.030E-9","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20762621","2012-12-09 11:18:14","SRM","OTHR4493271","42989791","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-59.8","109.2","0.00015102","-65.6","99.5","0.00023601","-1.2944E-10","7.7034E-10","-1.719E-9","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20762671","2012-12-09 11:18:43","SRM","OTHR4493271","42990011","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-48.6","127.9","0.00010844","-63","114","0.00015909","-2.3508E-10","5.2876E-10","-1.134E-9","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20762731","2012-12-09 11:19:18","SRM","OTHR4493271","42990071","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-45.3","99.4","0.00011167","-54","95.5","0.00017399","-7.9090E-11","8.1510E-10","-1.126E-9","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20762771","2012-12-09 11:19:36","SRM","OTHR4493271","42990111","",
"344","U1414","A","21","H","2","W","83.0","183.430","183.225","0","-39.2","135.8","0.00013257","-56.2","123","0.00017769","-4.3020E-10","6.6331E-10","-1.181E-9","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20762821","2012-12-09 11:20:06","SRM","OTHR4493271","42990161","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","70.9","241.3","0.00092325","68.2","259.5","0.00095204","-5.1340E-10","-2.7783E-9","7.073E-9","","","Double Lines","OTHR","2.0","8","20735721","2012-12-07 11:00:16","SRM","OTHR4493281","42763711","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","22.1","222.2","0.00038449","23.9","242.5","0.00039485","-1.3344E-9","-2.5609E-9","1.280E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20735791","2012-12-07 11:00:42","SRM","OTHR4493281","42764391","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","17","227.4","0.00029112","17.8","248.6","0.00032531","-9.0337E-10","-2.3074E-9","7.955E-10","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20735861","2012-12-07 11:01:01","SRM","OTHR4493281","42765241","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","18.4","246.7","0.0002043","14.7","261.5","0.00027223","-3.1116E-10","-2.0833E-9","5.531E-10","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20735931","2012-12-07 11:01:21","SRM","OTHR4493281","42766121","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","14.1","250.5","0.00022845","11.7","267.6","0.00033604","-1.0837E-10","-2.6304E-9","5.440E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20736011","2012-12-07 11:01:45","SRM","OTHR4493281","42767171","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","13.6","217.3","0.00025789","14.4","240.5","0.00027716","-1.0580E-9","-1.8693E-9","5.504E-10","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20736071","2012-12-07 11:02:00","SRM","OTHR4493281","42767511","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","14.5","201.8","0.00041448","18.6","220.3","0.00037436","-2.1663E-9","-1.8340E-9","9.553E-10","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20736141","2012-12-07 11:02:24","SRM","OTHR4493281","42767991","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","10.4","229.3","0.00022221","9.4","253.3","0.00030467","-6.8937E-10","-2.3041E-9","3.961E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20736251","2012-12-07 11:02:42","SRM","OTHR4493281","42768371","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","8.9","217.3","0.00017427","10.4","249.8","0.00020213","-5.4980E-10","-1.4926E-9","2.912E-10","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20736341","2012-12-07 11:03:06","SRM","OTHR4493281","42768631","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","6.8","239.4","0.00020062","5.3","260.2","0.00032484","-4.4170E-10","-2.5495E-9","2.406E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20736421","2012-12-07 11:03:25","SRM","OTHR4493281","42768711","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","8.4","221.1","0.00016015","9.2","254","0.00019487","-4.2528E-10","-1.4790E-9","2.496E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20736471","2012-12-07 11:03:41","SRM","OTHR4493281","42768761","",
"344","U1414","A","21","H","6","W","84.0","189.440","188.704","0","3","215.5","0.00016255","5.9","249.4","0.00018991","-5.3146E-10","-1.4147E-9","1.561E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20736551","2012-12-07 11:03:57","SRM","OTHR4493281","42768841","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","51.8","126.1","0.00032532","43.6","131.6","0.00023968","-9.2089E-10","1.0383E-9","1.323E-9","","","Double Lines","OTHR","2.0","8","20762231","2012-12-09 11:15:01","SRM","OTHR4493821","42989311","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","9","83.9","0.00003032","-39.9","83.2","0.00004141","3.0103E-11","2.5242E-10","-2.124E-10","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20762281","2012-12-09 11:15:26","SRM","OTHR4493821","42989371","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","-28.1","16.4","0.0000372","-50.3","332.5","0.00006872","3.1171E-10","-1.6235E-10","-4.228E-10","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20762341","2012-12-09 11:16:01","SRM","OTHR4493821","42989451","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","-37.5","19.6","0.0000392","-52.4","338.2","0.00008132","3.6890E-10","-1.4762E-10","-5.151E-10","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20762391","2012-12-09 11:16:26","SRM","OTHR4493821","42989491","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","-35.9","6.4","0.00005426","-53.4","324.9","0.00007597","2.9638E-10","-2.0822E-10","-4.880E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20762441","2012-12-09 11:16:55","SRM","OTHR4493821","42989561","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","-53.2","57.2","0.0000785","-72.4","41.1","0.00013622","2.4849E-10","2.1684E-10","-1.039E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20762531","2012-12-09 11:17:21","SRM","OTHR4493821","42989621","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","-38.7","15.6","0.0000932","-60.9","6.3","0.00014528","5.6211E-10","6.1994E-11","-1.015E-9","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20762581","2012-12-09 11:17:48","SRM","OTHR4493821","42989671","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","-69.6","82.9","0.00009348","-78.7","64","0.00018531","1.2671E-10","2.6021E-10","-1.454E-9","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20762631","2012-12-09 11:18:14","SRM","OTHR4493821","42989781","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","-66.7","21.7","0.00007471","-75.1","359.9","0.00014441","2.9748E-10","-2.7800E-13","-1.116E-9","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20762681","2012-12-09 11:18:54","SRM","OTHR4493821","42990021","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","-57.8","160.6","0.0000416","-68.9","265.1","0.00007419","-1.8336E-11","-2.1267E-10","-5.538E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20762721","2012-12-09 11:19:18","SRM","OTHR4493821","42990061","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","-40.9","46.5","0.00006803","-61","35.8","0.00009148","2.8790E-10","2.0794E-10","-6.399E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20762781","2012-12-09 11:19:47","SRM","OTHR4493821","42990121","",
"344","U1414","A","22","H","1","W","86.0","191.460","191.460","0","-44.1","171.5","0.00008664","-67.5","212.2","0.00010791","-2.7996E-10","-1.7653E-10","-7.973E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20762841","2012-12-09 11:20:17","SRM","OTHR4493821","42990171","",
"344","U1414","A","22","H","5","W","96.0","197.560","197.560","0","26.8","219.2","0.00064293","61","195","0.00050488","-1.8938E-9","-5.0624E-10","3.531E-9","","","Double Lines","OTHR","2.0","8","20762251","2012-12-09 11:15:09","SRM","OTHR4494101","42989341","",
"344","U1414","A","22","H","5","W","96.0","197.560","197.560","0","-16.3","221.3","0.00059599","13.3","189.7","0.00023423","-1.7974E-9","-3.0719E-10","4.313E-10","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20762301","2012-12-09 11:15:32","SRM","OTHR4494101","42989381","",
"344","U1414","A","22","H","5","W","96.0","197.560","197.560","0","-25.1","222.8","0.00062","-12.2","201.6","0.00021907","-1.5922E-9","-6.3106E-10","-3.718E-10","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20762351","2012-12-09 11:16:02","SRM","OTHR4494101","42989461","",
"344","U1414","A","22","H","5","W","96.0","197.560","197.560","0","-24.6","226.2","0.00061429","-13.5","211.6","0.00019603","-1.2994E-9","-7.9814E-10","-3.660E-10","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20762401","2012-12-09 11:16:33","SRM","OTHR4494101","42989511","",
"344","U1414","A","22","H","5","W","96.0","197.560","197.560","0","-25.6","226.2","0.00056118","-6.6","202.5","0.00016787","-1.2323E-9","-5.1096E-10","-1.545E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20762471","2012-12-09 11:17:01","SRM","OTHR4494101","42989571","",
"344","U1414","A","22","H","5","W","96.0","197.560","197.560","0","-28.9","218.3","0.000544","-26.9","170.3","0.00018548","-1.3040E-9","2.2184E-10","-6.723E-10","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20762551","2012-12-09 11:17:28","SRM","OTHR4494101","42989641","",
"344","U1414","A","22","H","5","W","96.0","197.560","197.560","0","-29.5","224.2","0.00052777","-33.7","178.5","0.00014981","-9.9697E-10","2.6966E-11","-6.646E-10","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20762591","2012-12-09 11:17:49","SRM","OTHR4494101","42989681","",
