Label Id,Exp,Site,Hole,Core,Core Type,Section,Section Half,Interval Top (cm) on SECT, Interval Bot (cm) on SECT,CSF-A Top (m),CSF-A Bot (m),CSF-B Top (m),CSF-B Bot (m),Demag level (mT),Inclination background + tray corrected  (°),Declination background + tray corrected (°),Intensity background + tray corrected  (A/m),Inclination (Tray-corrected) (°),Inclination raw (°),Declination (Tray-corrected) (°),Declination raw (°),Intensity raw  (A/m),Intensity (Tray-corrected) (A/m),Magnetic moment x (Am<sup>2</sup>),Inclination (Background-corrected) (°),Magnetic moment y (Am<sup>2</sup>),Declination (Background-corrected) (°),Magnetic moment z (Am<sup>2</sup>),Intensity (Background-corrected) (A/m),Standard Deviation (X) (Am<sup>2</sup>),Standard Deviation (Y) (Am<sup>2</sup>),Standard Deviation (Z) (Am<sup>2</sup>),Measurement Timestamp (X),Measurement Timestamp (Y),Measurement Timestamp (Z),Last Tray Measurement,Sample Area (cm²),Measurement Interval (cm),Background Iterations,Measurement Iterations,Treatment Type,Treatment value<br> (mT or °C),SRM ASMAN ID,Run Number,comment,comments,Sample orientation,Instrument,Text Id,Test Location,Test Changed On,Test Entered By
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,65.00,20.9500,20.9500,20.94,20.94,"20","75.5","9","1.002E-3","75.5","75.4","8.8","8.9","9.997E-4","1.001E-3","2.353E-8","75.5","3.756E-9","9","1.496E-7","1E-3","0","0","0","3348652158.9","3348652158.9","3348652158.9","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,70.00,21.0000,21.0000,20.99,20.99,"20","25.3","105.8","9.579E-4","25.3","25.2","105.8","105.8","9.549E-4","9.569E-4","-2.224E-8","25.2","8.044E-8","105.8","6.291E-8","9.559E-4","0","0","0","3348652164.2","3348652164.2","3348652164.2","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,75.00,21.0500,21.0500,21.04,21.04,"20","-3.65E1","104.2","6.738E-4","-3.66E1","-3.66E1","104.1","104.1","6.772E-4","6.735E-4","-1.256E-8","-3.65E1","5.1E-8","104.2","-6.249E-8","6.776E-4","0","0","0","3348652169.6","3348652169.6","3348652169.6","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,80.00,21.1000,21.1000,21.09,21.09,"20","-4.47E1","93.3","5.273E-4","-4.48E1","-4.5E1","93.2","93.1","5.264E-4","5.272E-4","-1.891E-9","-4.49E1","3.598E-8","93.2","-5.755E-8","5.265E-4","0","0","0","3348652175","3348652175","3348652175","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,85.00,21.1500,21.1500,21.14,21.14,"20","19.1","63.7","3.169E-4","19","18.7","63.4","63.5","3.164E-4","3.165E-4","1.266E-8","18.8","2.595E-8","63.7","1.569E-8","3.168E-4","0","0","0","3348652180.3","3348652180.3","3348652180.3","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,90.00,21.2000,21.2000,21.19,21.19,"20","68.2","306","1.041E-3","68.1","68.2","306.1","306.3","1.04E-3","1.041E-3","2.167E-8","68.2","-3.021E-8","306.2","1.494E-7","1.041E-3","0","0","0","3348652185.7","3348652185.7","3348652185.7","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,95.00,21.2500,21.2500,21.24,21.24,"20","82.1","152.1","2.974E-3","82.1","82.1","152.1","152.3","2.971E-3","2.973E-3","-3.42E-8","82.1","1.835E-8","152.3","4.551E-7","2.972E-3","0","0","0","3348652191","3348652191","3348652191","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,100.00,21.3000,21.3000,21.29,21.29,"20","66.3","138.8","4.03E-3","66.3","66.3","138.8","138.8","4.028E-3","4.029E-3","-1.154E-7","66.3","1.032E-7","138.8","5.704E-7","4.029E-3","0","0","0","3348652196.4","3348652196.4","3348652196.4","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,105.00,21.3500,21.3500,21.34,21.34,"20","74","208.7","2.179E-3","74","74","208.8","208.7","2.177E-3","2.178E-3","-4.97E-8","74","-2.788E-8","208.6","3.238E-7","2.178E-3","0","0","0","3348652201.7","3348652201.7","3348652201.7","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,110.00,21.4000,21.4000,21.39,21.39,"20","70.1","315.7","1.718E-3","70","70","315.8","315.6","1.717E-3","1.718E-3","3.972E-8","70.1","-3.974E-8","315.6","2.496E-7","1.717E-3","0","0","0","3348652207.1","3348652207.1","3348652207.1","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,115.00,21.4500,21.4500,21.44,21.44,"20","33.6","27.5","5.297E-3","33.6","33.5","27.4","27.5","5.296E-3","5.297E-3","3.706E-7","33.6","1.969E-7","27.5","4.526E-7","5.296E-3","0","0","0","3348652212.4","3348652212.4","3348652212.4","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,120.00,21.5000,21.5000,21.49,21.49,"20","21.8","32.9","9.425E-3","21.8","21.8","32.9","32.9","9.424E-3","9.425E-3","6.953E-7","21.8","4.596E-7","32.9","5.419E-7","9.424E-3","0","0","0","3348652217.8","3348652217.8","3348652217.8","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,125.00,21.5500,21.5500,21.54,21.54,"20","7.7","34.7","7.401E-3","7.7","7.7","34.7","34.7","7.4E-3","7.402E-3","5.706E-7","7.7","4.038E-7","34.7","1.53E-7","7.4E-3","0","0","0","3348652223.1","3348652223.1","3348652223.1","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,130.00,21.6000,21.6000,21.59,21.59,"20","-1.65E1","340.1","1.378E-3","-1.65E1","-1.66E1","340.1","340.1","1.379E-3","1.38E-3","1.176E-7","-1.66E1","-4.344E-8","340.2","-6.083E-8","1.377E-3","0","0","0","3348652228.5","3348652228.5","3348652228.5","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,135.00,21.6500,21.6500,21.64,21.64,"20","-9.7E0","314.2","5.462E-3","-9.7E0","-9.7E0","314.2","314.2","5.466E-3","5.464E-3","3.55E-7","-9.7E0","-3.74E-7","314.1","-1.431E-7","5.463E-3","0","0","0","3348652233.8","3348652233.8","3348652233.8","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,140.00,21.7000,21.7000,21.69,21.69,"20","-7E-1","333.6","0.012229","-7E-1","-8E-1","333.6","333.6","0.012229","0.012231","1.037E-6","-8E-1","-5.257E-7","333.6","-2.499E-8","0.012227","0","0","0","3348652239.2","3348652239.2","3348652239.2","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,145.00,21.7500,21.7500,21.74,21.74,"20","2.3","341.7","4.269E-3","2.3","2.2","341.7","341.7","4.27E-3","4.271E-3","3.832E-7","2.3","-1.299E-7","341.7","2.583E-8","4.268E-3","0","0","0","3348652244.5","3348652244.5","3348652244.5","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-3-A,318,U1359,B,3,H,3,A,0.00,150.00,21.8000,21.8000,21.79,21.79,"20","2.8","158.6","1.28E-3","2.8","2.7","158.6","158.6","1.28E-3","1.278E-3","-1.127E-7","2.8","4.514E-8","158.6","9.343E-9","1.282E-3","0","0","0","3348652249.9","3348652249.9","3348652249.9","","","","","","","","","","","",,SRM,SHLF2161661,,02/10/2010 23:16,TAUXE
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,0.00,21.8000,21.8000,21.79,21.79,"0","56.1","349.7","0.019695","56","56","349.3","349.3","0.019704","0.019703","1.024E-6","56.1","-1.973E-7","349.7","2.527E-6","0.019697","0","0","0","3348653053","3348653053","3348653053","Core_tray_2010-02-10-2100.txt 02/10/2010 09:59:28.000","15.59","5","4","1","","","6226501","3348653002.969","","",Single Line,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,5.00,21.8500,21.8500,21.8396,21.8396,"0","61.2","343.1","0.031729","61.1","61.1","342.8","342.8","0.03174","0.031742","1.386E-6","61.2","-4.38E-7","343.1","4.299E-6","0.031727","0","0","0","3348653058.4","3348653058.4","3348653058.4","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,10.00,21.9000,21.9000,21.8893,21.8893,"0","82.1","321.3","0.036516","82","82","320.3","320.3","0.036525","0.036526","3.701E-7","82.1","-3.139E-7","321.3","5.594E-6","0.036515","0","0","0","3348653063.7","3348653063.7","3348653063.7","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,15.00,21.9500,21.9500,21.9389,21.9389,"0","89.1","60.7","0.040928","89.3","89.3","52.5","52.7","0.040924","0.040926","2.945E-8","89.1","3.96E-8","60.9","6.329E-6","0.040926","0","0","0","3348653069","3348653069","3348653069","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,20.00,22.0000,22.0000,21.9886,21.9886,"0","86.6","62.8","0.042407","86.8","86.8","60.8","60.8","0.042397","0.042398","1.107E-7","86.6","2.03E-7","62.8","6.547E-6","0.042406","0","0","0","3348653074.4","3348653074.4","3348653074.4","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,25.00,22.0500,22.0500,22.0382,22.0382,"0","84.8","23.2","0.048943","84.9","84.9","20.8","20.8","0.048935","0.048937","3.834E-7","84.8","1.49E-7","23.2","7.539E-6","0.048942","0","0","0","3348653079.7","3348653079.7","3348653079.7","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,30.00,22.1000,22.1000,22.0879,22.0879,"0","85.7","350","0.059247","85.6","85.6","347.3","347.3","0.059249","0.05925","4.192E-7","85.7","-9.674E-8","350","9.137E-6","0.059246","0","0","0","3348653085.1","3348653085.1","3348653085.1","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,35.00,22.1500,22.1500,22.1375,22.1375,"0","88","343.9","0.063039","87.9","87.9","338.1","338.2","0.063039","0.063041","2.027E-7","88","-8.31E-8","344","9.743E-6","0.063037","0","0","0","3348653090.4","3348653090.4","3348653090.4","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,40.00,22.2000,22.2000,22.1872,22.1872,"0","89.4","325.4","0.061413","89.3","89.3","309.1","308.9","0.061411","0.061414","4.661E-8","89.4","-5.9E-8","325.2","9.497E-6","0.06141","0","0","0","3348653095.7","3348653095.7","3348653095.7","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,45.00,22.2500,22.2500,22.2368,22.2368,"0","86.7","185.4","0.051637","86.6","86.6","191","191","0.051636","0.051638","-2.822E-7","86.7","-5.607E-8","185.4","7.972E-6","0.051635","0","0","0","3348653101.1","3348653101.1","3348653101.1","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,50.00,22.3000,22.3000,22.2865,22.2865,"0","82.8","209.7","0.043801","82.6","82.6","212.6","212.6","0.043818","0.04382","-4.493E-7","82.8","-2.94E-7","209.7","6.721E-6","0.043799","0","0","0","3348653106.4","3348653106.4","3348653106.4","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,55.00,22.3500,22.3500,22.3361,22.3361,"0","83.6","196","0.04148","83.4","83.4","200.1","200.1","0.041487","0.04149","-4.229E-7","83.5","-1.585E-7","196","6.374E-6","0.041477","0","0","0","3348653111.8","3348653111.8","3348653111.8","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,60.00,22.4000,22.4000,22.3857,22.3857,"0","85.8","46","0.044026","86.1","86.1","40.8","40.8","0.044006","0.044007","2.132E-7","85.8","1.883E-7","46","6.79E-6","0.044025","0","0","0","3348653117.1","3348653117.1","3348653117.1","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,65.00,22.4500,22.4500,22.4354,22.4354,"0","88.8","306.6","0.056288","88.5","88.5","297.9","297.9","0.056294","0.056295","6.717E-8","88.8","-1.297E-7","306.7","8.703E-6","0.056287","0","0","0","3348653122.5","3348653122.5","3348653122.5","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,70.00,22.5000,22.5000,22.485,22.485,"0","89.8","279.6","0.062984","89.4","89.4","274.3","274.2","0.062983","0.062986","4.468E-9","89.8","-6.183E-8","279.5","9.741E-6","0.062982","0","0","0","3348653127.8","3348653127.8","3348653127.8","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,75.00,22.5500,22.5500,22.5347,22.5347,"0","87.3","17.6","0.067529","87.4","87.4","9.5","9.6","0.06752","0.067523","2.886E-7","87.3","4.973E-8","17.7","1.043E-5","0.067526","0","0","0","3348653133.2","3348653133.2","3348653133.2","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,80.00,22.6000,22.6000,22.5843,22.5843,"0","88.4","36.1","0.066506","88.6","88.6","22.3","22.2","0.066498","0.066498","1.45E-7","88.4","6.055E-8","36.1","1.028E-5","0.066505","0","0","0","3348653138.5","3348653138.5","3348653138.5","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,85.00,22.6500,22.6500,22.634,22.634,"0","86.9","159.1","0.060874","87","87","167.5","167.5","0.060862","0.060864","-2.933E-7","86.9","6.628E-8","159.1","9.4E-6","0.060873","0","0","0","3348653143.9","3348653143.9","3348653143.9","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,90.00,22.7000,22.7000,22.6836,22.6836,"0","85.3","55.2","0.063121","85.7","85.7","51.4","51.4","0.063086","0.063086","2.817E-7","85.3","3.609E-7","55.2","9.729E-6","0.063121","0","0","0","3348653149.2","3348653149.2","3348653149.2","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,95.00,22.7500,22.7500,22.7333,22.7333,"0","81.2","144.4","0.065834","81.5","81.5","147","147","0.065781","0.065783","-7.701E-7","81.2","5.115E-7","144.4","1.006E-5","0.065832","0","0","0","3348653154.6","3348653154.6","3348653154.6","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,100.00,22.8000,22.8000,22.7829,22.7829,"0","72.9","170","0.051599","73","73","172.2","172.2","0.051565","0.051566","-1.412E-6","72.9","1.977E-7","170","7.628E-6","0.051599","0","0","0","3348653160","3348653160","3348653160","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,105.00,22.8500,22.8500,22.8325,22.8325,"0","83.7","175.2","0.035847","83.7","83.7","184.1","184.1","0.035842","0.035843","-3.692E-7","83.7","-2.713E-8","175.2","5.51E-6","0.035847","0","0","0","3348653165.3","3348653165.3","3348653165.3","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,110.00,22.9000,22.9000,22.8822,22.8822,"0","84.4","305.8","0.038236","83.6","83.6","301","301","0.03829","0.038291","2.09E-7","84.4","-3.556E-7","305.8","5.885E-6","0.038235","0","0","0","3348653170.7","3348653170.7","3348653170.7","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,115.00,22.9500,22.9500,22.9318,22.9318,"0","87","22.6","0.051057","87.2","87.2","8.2","8.3","0.051045","0.051047","2.342E-7","87","3.491E-8","22.6","7.885E-6","0.051055","0","0","0","3348653176","3348653176","3348653176","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,120.00,23.0000,23.0000,22.9815,22.9815,"0","88.1","71.6","0.056865","88.8","88.8","60.4","60.5","0.056846","0.056846","5.678E-8","88.1","1.026E-7","71.6","8.79E-6","0.056865","0","0","0","3348653181.4","3348653181.4","3348653181.4","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,125.00,23.0500,23.0500,23.0311,23.0311,"0","87.7","12.9","0.05386","87.8","87.8","353.4","353.3","0.053855","0.053857","1.977E-7","87.7","-2.357E-8","12.9","8.323E-6","0.053858","0","0","0","3348653186.8","3348653186.8","3348653186.8","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,130.00,23.1000,23.1000,23.0808,23.0808,"0","86.2","76.4","0.039641","87.3","87.3","70.5","70.5","0.039597","0.039598","5.972E-8","86.2","1.729E-7","76.4","6.117E-6","0.039639","0","0","0","3348653192.1","3348653192.1","3348653192.1","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-4-A,318,U1359,B,3,H,4,A,0.00,135.00,23.1500,23.1500,23.1304,23.1304,"0","80.2","109.6","0.011497","83.8","83.8","120.6","120.6","0.011395","0.011395","-5.969E-8","80.3","1.031E-7","109.6","1.752E-6","0.011496","0","0","0","3348653197.5","3348653197.5","3348653197.5","","","","","","","","","","","",,SRM,SHLF2161691,,02/10/2010 23:25,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,0.00,23.2000,23.2000,23.18,23.18,"0","85.2","36.2","0.042445","85.3","85.3","35.4","35.4","0.042463","0.042463","2.704E-7","85.2","1.961E-7","36.2","6.545E-6","0.042446","0","0","0","3348654335.4","3348654335.4","3348654335.4","Core_tray_2010-02-10-2100.txt 02/10/2010 09:59:28.000","15.59","5","4","1","","","","3348654285.390875","","",Single Line,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,5.00,23.2500,23.2500,23.23,23.23,"0","88.2","16.2","0.066635","88.2","88.2","13.8","13.8","0.066662","0.066664","1.92E-7","88.2","4.806E-8","16.1","1.03E-5","0.066633","0","0","0","3348654340.8","3348654340.8","3348654340.8","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,10.00,23.3000,23.3000,23.28,23.28,"0","89.1","4.5","0.07693","89.1","89.1","359.1","359.1","0.076967","0.076968","1.185E-7","89.1","-1.889E-9","4.5","1.19E-5","0.076929","0","0","0","3348654346.1","3348654346.1","3348654346.1","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,15.00,23.3500,23.3500,23.33,23.33,"0","88","195.9","0.093162","88","88","198.4","198.4","0.093208","0.09321","-2.891E-7","88","-9.822E-8","195.9","1.441E-5","0.09316","0","0","0","3348654351.5","3348654351.5","3348654351.5","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,20.00,23.4000,23.4000,23.38,23.38,"0","82.1","139.7","0.1038","82.2","82.2","140.2","140.2","0.10384","0.10384","-1.025E-6","82.1","8.725E-7","139.7","1.591E-5","0.1038","0","0","0","3348654356.8","3348654356.8","3348654356.8","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,25.00,23.4500,23.4500,23.43,23.43,"0","79.2","127.6","0.082289","79.3","79.3","128","128","0.082321","0.082323","-8.922E-7","79.2","1.166E-6","127.6","1.251E-5","0.082288","0","0","0","3348654362.2","3348654362.2","3348654362.2","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,30.00,23.5000,23.5000,23.48,23.48,"0","86.1","96.4","0.059455","86.3","86.3","96.8","96.8","0.05951","0.059512","-4.317E-8","86.1","3.712E-7","96.4","9.185E-6","0.059453","0","0","0","3348654367.5","3348654367.5","3348654367.5","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,35.00,23.5500,23.5500,23.53,23.53,"0","89.1","349.8","0.064543","89.1","89.1","336.4","336.5","0.064624","0.064625","9.218E-8","89.1","-4.105E-8","349.9","9.993E-6","0.064542","0","0","0","3348654372.9","3348654372.9","3348654372.9","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,40.00,23.6000,23.6000,23.58,23.58,"0","88.5","261.9","0.066869","88.3","88.3","263","262.9","0.066963","0.066965","-2.308E-8","88.5","-1.905E-7","261.8","1.035E-5","0.066866","0","0","0","3348654378.3","3348654378.3","3348654378.3","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,45.00,23.6500,23.6500,23.63,23.63,"0","89.2","128.6","0.060425","89.4","89.4","145","145","0.060518","0.06052","-5.222E-8","89.2","3.74E-8","128.6","9.359E-6","0.060423","0","0","0","3348654383.6","3348654383.6","3348654383.6","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,50.00,23.7000,23.7000,23.68,23.68,"0","89.4","53.4","0.054787","89.7","89.7","17.2","17.2","0.05489","0.054892","2.972E-8","89.4","9.422E-9","53.5","8.489E-6","0.054785","0","0","0","3348654389","3348654389","3348654389","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
318-U1359B-3H-5-A,318,U1359,B,3,H,5,A,0.00,55.00,23.7500,23.7500,23.73,23.73,"0","87.7","44.4","0.052029","88","88","36.5","36.5","0.052132","0.052135","1.4E-7","87.7","1.057E-7","44.4","8.058E-6","0.052026","0","0","0","3348654394.3","3348654394.3","3348654394.3","","","","","","","","","","","",,SRM,SHLF2161721,,02/10/2010 23:26,SUGISAKI
