isaf2.fix       
LAT:   .00  LON:    .00
    ID     TREAT  I  CD    J    CDECL CINCL  GDECL GINCL  BDECL BINCL  SUSC  M/V
is033g1     60.0  SD  2 17.2222 190.9  -5.3   31.3  53.2   27.8  57.5    .0   .0
is033g1     80.0  SD  2 13.6457 193.9  -4.6   36.4  52.9   33.5  57.5    .0   .0

is034c2       .0  SD  0 235.600 165.4 -16.7   42.0  57.9   39.2  62.6    .0   .0
is034c2      2.5  SD  0 231.800 165.5 -17.3   42.7  57.4   40.1  62.2    .0   .0
is034c2      5.0  SD  1 223.300 166.4 -18.1   44.7  57.0   42.5  61.9    .0   .0
is034c2      7.5  SD  0 216.300 166.0 -18.9   44.7  56.2   42.6  61.0    .0   .0
is034c2     10.0  SD  0 207.700 165.7 -19.1   44.4  55.9   42.2  60.7    .0   .0
is034c2     12.5  SD  1 199.300 165.1 -19.3   43.7  55.4   41.4  60.2    .0   .0
is034c2     15.0  SD  0 189.900 164.5 -19.2   42.7  55.3   40.3  60.0    .0   .0
is034c2     20.0  SD  1 171.700 163.7 -20.3   42.4  53.9   40.2  58.7    .0   .0
is034c2     25.0  SD  1 154.100 164.6 -20.4   43.8  54.2   41.7  59.0    .0   .0
is034c2     30.0  SD  0 140.200 164.1 -20.6   43.2  53.8   41.1  58.6    .0   .0
is034c2     40.0  SD  1 119.382 163.2 -20.6   42.0  53.5   39.7  58.2    .0   .0
is034c2     60.0  SD  0 97.7236 164.1 -20.9   43.5  53.6   41.3  58.4    .0   .0
is034c2     80.0  SD  0 82.6302 163.4 -21.0   42.6  53.2   40.4  58.0    .0   .0
is034c2    100.0  SD  1 52.9567 163.1 -20.3   41.6  53.7   39.2  58.4    .0   .0
is034c2    120.0  SD  0 43.8627 162.0 -20.4   40.2  53.1   37.7  57.8    .0   .0
is034c2    150.0  SD  0 34.3841 162.1 -19.8   39.8  53.6   37.2  58.3    .0   .0
is034c2    180.0  SD  0 28.1340 160.9 -19.2   37.6  53.6   34.8  58.2    .0   .0

is034d2       .0  SD  0 248.700 192.4   4.0   50.5  62.4   48.8  67.3    .0   .0
is034d2      2.5  SD  0 244.600 193.6   3.6   52.5  61.5   51.2  66.5    .0   .0
is034d2      5.0  SD  0 228.300 192.7   2.8   50.1  61.2   48.4  66.1    .0   .0
is034d2      7.5  SD  0 217.000 193.8   1.7   51.2  59.7   49.8  64.6    .0   .0
is034d2     10.0  SD  1 205.400 192.8   1.1   48.9  59.5   47.1  64.5    .0   .0
is034d2     12.5  SD  1 194.300 195.1   0.5   52.5  58.1   51.4  63.0    .0   .0
is034d2     15.0  SD  1 184.900 196.0   0.0   53.6  57.2   52.7  62.2    .0   .0
is034d2     20.0  SD  0 165.800 196.0  -1.2   52.6  56.1   51.7  61.1    .0   .0
is034d2     25.0  SD  0 146.700 196.0  -1.2   52.6  56.1   51.7  61.1    .0   .0
is034d2     30.0  SD  0 128.300 197.1  -1.9   53.8  55.0   53.1  60.0    .0   .0
is034d2     40.0  SD  1 99.1200 197.5  -2.0   54.4  54.8   53.7  59.7    .0   .0
is034d2     60.0  SD  0 67.0024 197.1  -2.8   53.2  54.2   52.3  59.2    .0   .0
is034d2     80.0  SD  0 35.7796 194.2  -2.9   48.5  55.3   46.9  60.2    .0   .0
is034d2    100.0  SD  0 27.7932 195.0  -2.0   50.4  55.8   49.1  60.8    .0   .0
is034d2    120.0  SD  0 24.5784 194.1  -1.7   49.2  56.5   47.6  61.4    .0   .0
is034d2    150.0  SD  1 19.3820 192.8  -2.9   46.2  55.8   44.3  60.7    .0   .0

is034e1       .0  SD  0 339.400 207.5  -1.3   48.4  56.8   46.7  61.7    .0   .0
is034e1      2.5  SD  0 330.600 209.2  -1.3   50.2  55.4   48.8  60.3    .0   .0
is034e1      5.0  SD  1 317.500 209.2  -2.2   48.9  54.9   47.4  59.8    .0   .0
is034e1      7.5  SD  1 301.500 210.0  -2.5   49.3  54.0   47.9  59.0    .0   .0
is034e1     10.0  SD  1 284.000 210.4  -2.8   49.3  53.5   47.9  58.5    .0   .0
is034e1     12.5  SD  0 265.800 210.7  -2.8   49.6  53.3   48.3  58.2    .0   .0
is034e1     15.0  SD  0 250.300 211.2  -2.9   49.9  52.8   48.7  57.8    .0   .0
is034e1     20.0  SD  0 222.000 210.4  -2.8   49.3  53.5   47.9  58.5    .0   .0
is034e1     25.0  SD  0 199.100 210.7  -3.1   49.1  53.1   47.8  58.0    .0   .0
is034e1     30.0  SD  0 181.200 210.9  -3.0   49.5  53.0   48.2  57.9    .0   .0
is034e1     40.0  SD  0 151.649 210.8  -3.0   49.4  53.1   48.1  58.0    .0   .0
is034e1     60.0  SD  0 110.992 211.1  -3.0   49.7  52.9   48.4  57.8    .0   .0
is034e1     80.0  SD  0 85.3693 211.6  -2.9   50.3  52.5   49.1  57.4    .0   .0
is034e1    100.0  SD  0 66.0330 210.4  -3.2   48.7  53.3   47.3  58.2    .0   .0
is034e1    120.0  SD  0 53.7225 210.6  -2.9   49.3  53.3   48.0  58.2    .0   .0
is034e1    150.0  SD  0 42.1091 210.7  -3.1   49.1  53.1   47.8  58.0    .0   .0
is034e1    180.0  SD  1 35.4400 210.2  -3.0   48.8  53.6   47.4  58.5    .0   .0

is034f2       .0  SD  1 221.900 170.7  -4.6   44.7  59.1   42.3  63.9    .0   .0
is034f2      2.5  SD  1 221.000 170.0  -4.8   43.6  58.7   41.0  63.4    .0   .0
is034f2      5.0  SD  1 214.400 169.2  -5.4   42.5  57.8   39.8  62.6    .0   .0
is034f2      7.5  SD  1 206.400 169.5  -5.6   43.1  57.7   40.6  62.5    .0   .0
is034f2     10.0  SD  1 192.600 170.8  -6.1   45.7  57.6   43.6  62.5    .0   .0
is034f2     12.5  SD  0 178.300 169.9  -6.7   44.4  56.8   42.2  61.6    .0   .0
is034f2     15.0  SD  0 162.200 170.7  -6.8   45.9  56.9   43.8  61.8    .0   .0
is034f2     20.0  SD  1 130.600 170.4  -8.2   46.1  55.5   44.1  60.4    .0   .0
is034f2     25.0  SD  0 100.300 170.7  -8.3   46.6  55.5   44.8  60.4    .0   .0
is034f2     30.0  SD  2 77.8400 170.2  -9.1   46.1  54.6   44.3  59.4    .0   .0
is034f2     40.0  SD  0 44.7429 169.2  -9.9   44.9  53.5   43.0  58.4    .0   .0
is034f2     60.0  SD  1 15.0900 168.9 -10.7   44.8  52.7   42.9  57.5    .0   .0
is034f2     80.0  SD  2 11.4563 168.0 -11.2   43.7  52.0   41.7  56.8    .0   .0

is035a1       .0  SD  0 288.500 184.4 -18.9   59.8  61.8   60.0  66.8    .0   .0
is035a1      2.5  SD  1 284.400 183.8 -19.1   58.6  61.7   58.5  66.7    .0   .0
is035a1      5.0  SD  1 264.000 184.7 -20.9   59.7  59.7   59.9  64.7    .0   .0
is035a1      7.5  SD  0 240.600 185.5 -22.6   60.6  57.9   60.9  62.9    .0   .0
is035a1     10.0  SD  1 227.400 184.9 -23.5   59.3  57.1   59.4  62.1    .0   .0
is035a1     12.5  SD  1 216.200 185.1 -23.5   59.6  57.1   59.7  62.1    .0   .0
is035a1     15.0  SD  1 205.400 184.2 -23.7   58.1  57.0   57.9  62.0    .0   .0
is035a1     20.0  SD  1 179.600 184.2 -23.4   58.2  57.3   58.0  62.3    .0   .0
is035a1     25.0  SD  1 156.700 184.2 -23.7   58.1  57.0   57.9  62.0    .0   .0
is035a1     30.0  SD  1 135.700 183.7 -23.5   57.3  57.3   57.0  62.3    .0   .0
is035a1     40.0  SD  1 109.041 183.1 -24.0   56.2  56.9   55.7  61.9    .0   .0
is035a1     60.0  SD  1 83.9875 181.7 -24.4   53.8  56.6   53.0  61.5    .0   .0
is035a1     80.0  SD  0 68.7400 181.1 -24.6   52.8  56.4   51.8  61.3    .0   .0

is035g1       .0  SD  1 185.100 254.4   6.2  104.3  16.1  105.4  19.6    .0   .0
is035g1      2.5  SD  1 164.700 245.4   7.6   99.6  24.0  101.2  27.7    .0   .0
is035g1      5.0  SD  0 128.000 213.1   7.6   72.1  47.4   73.5  52.2    .0   .0
is035g1      7.5  SD  1 122.800 200.7   5.7   54.4  52.6   53.8  57.6    .0   .0
is035g1     10.0  SD  0 116.500 197.7   4.2   48.9  52.5   47.6  57.5    .0   .0
is035g1     12.5  SD  0 109.500 195.9   3.5   45.7  52.6   44.0  57.4    .0   .0
is035g1     15.0  SD  1 102.900 196.2   2.9   45.8  51.9   44.2  56.7    .0   .0
is035g1     20.0  SD  1 91.0400 196.0   2.3   45.2  51.4   43.5  56.2    .0   .0
is035g1     25.0  SD  1 81.0200 195.9   1.8   44.8  51.0   43.0  55.8    .0   .0
