tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	external_database_ids	instrument_codes	magn_moment	magn_volume	meas_field_ac	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	susc_chi_volume	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
	This study			9.6	35.6	XXX-UTESTA-001H_1A-105:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.317e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-105	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			0.6	78.8	XXX-UTESTA-001H_1A-110:LP-DIR-AF	LIMS	IODP-SRM	3.624e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-110	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			359.7	69.3	XXX-UTESTA-001H_1A-110:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.341e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-110	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			2.5	47.4	XXX-UTESTA-001H_1A-110:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.276e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-110	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			3.8	40.2	XXX-UTESTA-001H_1A-110:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.943e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-110	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			4.2	38.7	XXX-UTESTA-001H_1A-110:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.874e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-110	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			4.1	74.2	XXX-UTESTA-001H_1A-115:LP-DIR-AF	LIMS	IODP-SRM	3.869e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-115	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			0.9	66.5	XXX-UTESTA-001H_1A-115:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.314e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-115	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			357.4	49.1	XXX-UTESTA-001H_1A-115:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.146e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-115	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			356.8	41.9	XXX-UTESTA-001H_1A-115:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.531e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-115	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			357.6	40.6	XXX-UTESTA-001H_1A-115:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.745e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-115	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			6.9	79.3	XXX-UTESTA-001H_1A-120:LP-DIR-AF	LIMS	IODP-SRM	4.100e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-120	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			1.4	69.5	XXX-UTESTA-001H_1A-120:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.612e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-120	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			359.4	49.5	XXX-UTESTA-001H_1A-120:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.303e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-120	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			1.2	42.6	XXX-UTESTA-001H_1A-120:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.023e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-120	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			3.2	41.6	XXX-UTESTA-001H_1A-120:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.968e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-120	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			15.2	79.7	XXX-UTESTA-001H_1A-125:LP-DIR-AF	LIMS	IODP-SRM	3.950e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-125	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			12.8	72.5	XXX-UTESTA-001H_1A-125:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.457e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-125	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			13.2	53	XXX-UTESTA-001H_1A-125:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.172e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-125	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			12	45.2	XXX-UTESTA-001H_1A-125:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.868e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-125	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			12.4	44	XXX-UTESTA-001H_1A-125:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	7.753e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-125	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			21.8	76.7	XXX-UTESTA-001H_1A-130:LP-DIR-AF	LIMS	IODP-SRM	5.272e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-130	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			17.2	70.8	XXX-UTESTA-001H_1A-130:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.198e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-130	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			13.8	52.9	XXX-UTESTA-001H_1A-130:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.347e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-130	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			12.3	44.7	XXX-UTESTA-001H_1A-130:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.001e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-130	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			11.7	43	XXX-UTESTA-001H_1A-130:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.396e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-130	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			15.8	76	XXX-UTESTA-001H_1A-135:LP-DIR-AF	LIMS	IODP-SRM	7.209e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-135	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			11.8	70.1	XXX-UTESTA-001H_1A-135:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.326e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-135	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			6.6	51	XXX-UTESTA-001H_1A-135:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.769e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-135	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			3.9	40	XXX-UTESTA-001H_1A-135:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.276e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-135	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			3.7	39.2	XXX-UTESTA-001H_1A-135:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.019e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-135	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			7.1	76	XXX-UTESTA-001H_1A-140:LP-DIR-AF	LIMS	IODP-SRM	9.008e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-140	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			3.7	69.5	XXX-UTESTA-001H_1A-140:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.370e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-140	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			358.4	48.1	XXX-UTESTA-001H_1A-140:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.092e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-140	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			356.3	35.4	XXX-UTESTA-001H_1A-140:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.402e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-140	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			356.6	32	XXX-UTESTA-001H_1A-140:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.141e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-140	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			348.7	79.1	XXX-UTESTA-001H_1A-145:LP-DIR-AF	LIMS	IODP-SRM	8.583e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-145	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			351.6	70.8	XXX-UTESTA-001H_1A-145:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.103e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-145	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			350.9	44.9	XXX-UTESTA-001H_1A-145:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.951e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-145	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			351.8	29.5	XXX-UTESTA-001H_1A-145:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.302e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-145	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			353.6	27.2	XXX-UTESTA-001H_1A-145:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.063e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-145	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			259.6	38.5	XXX-UTESTA-001H_1A-15:LP-DIR-AF	LIMS	IODP-SRM	3.621e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-15	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			280.6	19.9	XXX-UTESTA-001H_1A-15:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.920e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-15	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			291.5	19.4	XXX-UTESTA-001H_1A-15:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.438e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-15	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			300.7	23.4	XXX-UTESTA-001H_1A-15:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.662e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-15	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			304	26.4	XXX-UTESTA-001H_1A-15:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.323e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-15	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			335.5	79.4	XXX-UTESTA-001H_1A-150:LP-DIR-AF	LIMS	IODP-SRM	6.321e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-150	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			344.3	69.6	XXX-UTESTA-001H_1A-150:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.864e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-150	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			349.7	40	XXX-UTESTA-001H_1A-150:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.650e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-150	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			354.4	26.5	XXX-UTESTA-001H_1A-150:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.150e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-150	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			357.5	25.5	XXX-UTESTA-001H_1A-150:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.465e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-150	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			335.3	-65	XXX-UTESTA-001H_1A-20:LP-DIR-AF	LIMS	IODP-SRM	1.548e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-20	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			292.2	66.8	XXX-UTESTA-001H_1A-20:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.446e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-20	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			305.6	48	XXX-UTESTA-001H_1A-20:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.396e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-20	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			336.5	43.8	XXX-UTESTA-001H_1A-20:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.019e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-20	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			352.7	43.5	XXX-UTESTA-001H_1A-20:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.951e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-20	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			276.9	4.8	XXX-UTESTA-001H_1A-25:LP-DIR-AF	LIMS	IODP-SRM	8.385e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-25	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			298.8	12.5	XXX-UTESTA-001H_1A-25:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.715e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-25	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			326.4	7.5	XXX-UTESTA-001H_1A-25:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.320e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-25	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			323.2	7.6	XXX-UTESTA-001H_1A-25:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.174e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-25	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			322.8	16.3	XXX-UTESTA-001H_1A-25:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.029e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-25	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			251.7	49	XXX-UTESTA-001H_1A-30:LP-DIR-AF	LIMS	IODP-SRM	2.920e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-30	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			271.1	42.3	XXX-UTESTA-001H_1A-30:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.770e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-30	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			312.9	28.3	XXX-UTESTA-001H_1A-30:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.867e-08				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-30	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			316.9	25.7	XXX-UTESTA-001H_1A-30:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.504e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-30	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			315.1	29.4	XXX-UTESTA-001H_1A-30:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.083e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-30	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			341.2	56.5	XXX-UTESTA-001H_1A-35:LP-DIR-AF	LIMS	IODP-SRM	3.830e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-35	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			331	46.6	XXX-UTESTA-001H_1A-35:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.528e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-35	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			323.6	34.7	XXX-UTESTA-001H_1A-35:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.590e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-35	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			322.7	32.3	XXX-UTESTA-001H_1A-35:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.445e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-35	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			322.9	34.5	XXX-UTESTA-001H_1A-35:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.245e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-35	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			346.7	61.7	XXX-UTESTA-001H_1A-40:LP-DIR-AF	LIMS	IODP-SRM	2.731e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-40	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			324.8	36.4	XXX-UTESTA-001H_1A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.406e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-40	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			309.7	23.3	XXX-UTESTA-001H_1A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.576e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-40	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			315.2	34	XXX-UTESTA-001H_1A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.002e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-40	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			319.5	46	XXX-UTESTA-001H_1A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	7.127e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-40	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			212.3	27	XXX-UTESTA-001H_1A-45:LP-DIR-AF	LIMS	IODP-SRM	2.590e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-45	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			188.7	33	XXX-UTESTA-001H_1A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.341e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-45	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
	This study			152.6	73.7	XXX-UTESTA-001H_1A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.996e-08				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-45	u		2015-04-10T06:45:00Z	1.000e-02	0	0	0	2.730e+02
	This study			134.1	68	XXX-UTESTA-001H_1A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.169e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-45	u		2015-04-10T06:45:00Z	1.500e-02	0	0	0	2.730e+02
	This study			122	66.2	XXX-UTESTA-001H_1A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.776e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-45	u		2015-04-10T06:46:00Z	2.000e-02	0	0	0	2.730e+02
	This study			317.1	72.8	XXX-UTESTA-001H_1A-5:LP-DIR-AF	LIMS	IODP-SRM	2.339e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-5	u		2015-04-10T06:45:00Z	0.000e+00	0	0	0	2.730e+02
	This study			12.7	-4.3	XXX-UTESTA-001H_1A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.465e-08				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-001H_1A-5	u		2015-04-10T06:45:00Z	5.000e-03	0	0	0	2.730e+02
