tab 	measurements
experiment	instrument_codes	magn_mass	magn_r2_det	meas_field_dc	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_dc_field
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.08648		0.3277	300.0	IRM-VSM3-LP-HYS-218845-137	LP-HYS	g	12547	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.08559		0.3227	300.0	IRM-VSM3-LP-HYS-218845-138	LP-HYS	g	12548	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.08471		0.3178	300.0	IRM-VSM3-LP-HYS-218845-139	LP-HYS	g	12549	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.08381		0.3128	300.0	IRM-VSM3-LP-HYS-218845-140	LP-HYS	g	1255	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.08293		0.3077	300.0	IRM-VSM3-LP-HYS-218845-141	LP-HYS	g	12551	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.08205		0.3027	300.0	IRM-VSM3-LP-HYS-218845-142	LP-HYS	g	12552	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.08118		0.2978	300.0	IRM-VSM3-LP-HYS-218845-143	LP-HYS	g	12553	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.08028		0.2927	300.0	IRM-VSM3-LP-HYS-218845-144	LP-HYS	g	12554	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07937		0.2877	300.0	IRM-VSM3-LP-HYS-218845-145	LP-HYS	g	12555	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07847		0.2827	300.0	IRM-VSM3-LP-HYS-218845-146	LP-HYS	g	12556	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07757		0.2777	300.0	IRM-VSM3-LP-HYS-218845-147	LP-HYS	g	12557	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07663		0.2727	300.0	IRM-VSM3-LP-HYS-218845-148	LP-HYS	g	12558	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07572		0.2676	300.0	IRM-VSM3-LP-HYS-218845-149	LP-HYS	g	12559	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07479		0.2627	300.0	IRM-VSM3-LP-HYS-218845-150	LP-HYS	g	1256	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07388		0.2577	300.0	IRM-VSM3-LP-HYS-218845-151	LP-HYS	g	12561	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07298		0.2528	300.0	IRM-VSM3-LP-HYS-218845-152	LP-HYS	g	12562	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07205		0.2478	300.0	IRM-VSM3-LP-HYS-218845-153	LP-HYS	g	12563	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07111		0.2427	300.0	IRM-VSM3-LP-HYS-218845-154	LP-HYS	g	12564	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.07018		0.2377	300.0	IRM-VSM3-LP-HYS-218845-155	LP-HYS	g	12565	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.06924		0.2328	300.0	IRM-VSM3-LP-HYS-218845-156	LP-HYS	g	12566	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.06827		0.2277	300.0	IRM-VSM3-LP-HYS-218845-157	LP-HYS	g	12567	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.06731		0.2227	300.0	IRM-VSM3-LP-HYS-218845-158	LP-HYS	g	12568	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.06635		0.2177	300.0	IRM-VSM3-LP-HYS-218845-159	LP-HYS	g	12569	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.06538		0.2127	300.0	IRM-VSM3-LP-HYS-218845-160	LP-HYS	g	1257	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.06439		0.2077	300.0	IRM-VSM3-LP-HYS-218845-161	LP-HYS	g	12571	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.06341		0.2026	300.0	IRM-VSM3-LP-HYS-218845-162	LP-HYS	g	12572	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.06241		0.1976	300.0	IRM-VSM3-LP-HYS-218845-163	LP-HYS	g	12573	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.06141		0.1926	300.0	IRM-VSM3-LP-HYS-218845-164	LP-HYS	g	12574	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.06038		0.1876	300.0	IRM-VSM3-LP-HYS-218845-165	LP-HYS	g	12575	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.05935		0.1825	300.0	IRM-VSM3-LP-HYS-218845-166	LP-HYS	g	12576	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.05832		0.1775	300.0	IRM-VSM3-LP-HYS-218845-167	LP-HYS	g	12577	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.05731		0.1726	300.0	IRM-VSM3-LP-HYS-218845-168	LP-HYS	g	12578	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.05629		0.1677	300.0	IRM-VSM3-LP-HYS-218845-169	LP-HYS	g	12579	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.05522		0.1627	300.0	IRM-VSM3-LP-HYS-218845-170	LP-HYS	g	1258	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.05413		0.1576	300.0	IRM-VSM3-LP-HYS-218845-171	LP-HYS	g	12581	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.05306		0.1526	300.0	IRM-VSM3-LP-HYS-218845-172	LP-HYS	g	12582	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.05197		0.1477	300.0	IRM-VSM3-LP-HYS-218845-173	LP-HYS	g	12583	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.05084		0.1426	300.0	IRM-VSM3-LP-HYS-218845-174	LP-HYS	g	12584	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.04968		0.1376	300.0	IRM-VSM3-LP-HYS-218845-175	LP-HYS	g	12585	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.04853		0.1326	300.0	IRM-VSM3-LP-HYS-218845-176	LP-HYS	g	12586	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.04737		0.1276	300.0	IRM-VSM3-LP-HYS-218845-177	LP-HYS	g	12587	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.04617		0.1226	300.0	IRM-VSM3-LP-HYS-218845-178	LP-HYS	g	12588	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.04497		0.1175	300.0	IRM-VSM3-LP-HYS-218845-179	LP-HYS	g	12589	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.04375		0.1125	300.0	IRM-VSM3-LP-HYS-218845-180	LP-HYS	g	1259	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.04253		0.1076	300.0	IRM-VSM3-LP-HYS-218845-181	LP-HYS	g	12591	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.04126		0.1025	300.0	IRM-VSM3-LP-HYS-218845-182	LP-HYS	g	12592	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.03996		0.09748	300.0	IRM-VSM3-LP-HYS-218845-183	LP-HYS	g	12593	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.03865		0.09249	300.0	IRM-VSM3-LP-HYS-218845-184	LP-HYS	g	12594	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.03734		0.08756	300.0	IRM-VSM3-LP-HYS-218845-185	LP-HYS	g	12595	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.03599		0.08264	300.0	IRM-VSM3-LP-HYS-218845-186	LP-HYS	g	12596	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.03458		0.07761	300.0	IRM-VSM3-LP-HYS-218845-187	LP-HYS	g	12597	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.03312		0.07256	300.0	IRM-VSM3-LP-HYS-218845-188	LP-HYS	g	12598	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.03164		0.06758	300.0	IRM-VSM3-LP-HYS-218845-189	LP-HYS	g	12599	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.03017		0.06263	300.0	IRM-VSM3-LP-HYS-218845-190	LP-HYS	g	126	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.02863		0.05759	300.0	IRM-VSM3-LP-HYS-218845-191	LP-HYS	g	12601	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.02704		0.05252	300.0	IRM-VSM3-LP-HYS-218845-192	LP-HYS	g	12602	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.02543		0.04753	300.0	IRM-VSM3-LP-HYS-218845-193	LP-HYS	g	12603	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.02376		0.0426	300.0	IRM-VSM3-LP-HYS-218845-194	LP-HYS	g	12604	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.022		0.03756	300.0	IRM-VSM3-LP-HYS-218845-195	LP-HYS	g	12605	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.02018		0.03249	300.0	IRM-VSM3-LP-HYS-218845-196	LP-HYS	g	12606	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.01832		0.0275	300.0	IRM-VSM3-LP-HYS-218845-197	LP-HYS	g	12607	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.01637		0.02256	300.0	IRM-VSM3-LP-HYS-218845-198	LP-HYS	g	12608	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.01427		0.01751	300.0	IRM-VSM3-LP-HYS-218845-199	LP-HYS	g	12609	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.01205		0.01246	300.0	IRM-VSM3-LP-HYS-218845-200	LP-HYS	g	1261	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.009725		0.007472	300.0	IRM-VSM3-LP-HYS-218845-201	LP-HYS	g	12611	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.007268		0.002515	300.0	IRM-VSM3-LP-HYS-218845-202	LP-HYS	g	12612	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.004611		-0.002412	300.0	IRM-VSM3-LP-HYS-218845-203	LP-HYS	g	12613	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	0.001669		-0.007447	300.0	IRM-VSM3-LP-HYS-218845-204	LP-HYS	g	12614	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.001428		-0.01251	300.0	IRM-VSM3-LP-HYS-218845-205	LP-HYS	g	12615	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.004483		-0.0175	300.0	IRM-VSM3-LP-HYS-218845-206	LP-HYS	g	12616	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.007443		-0.02244	300.0	IRM-VSM3-LP-HYS-218845-207	LP-HYS	g	12617	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.01035		-0.02748	300.0	IRM-VSM3-LP-HYS-218845-208	LP-HYS	g	12618	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.01313		-0.03254	300.0	IRM-VSM3-LP-HYS-218845-209	LP-HYS	g	12619	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.01575		-0.03753	300.0	IRM-VSM3-LP-HYS-218845-210	LP-HYS	g	1262	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.01819		-0.04248	300.0	IRM-VSM3-LP-HYS-218845-211	LP-HYS	g	12621	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.02054		-0.04752	300.0	IRM-VSM3-LP-HYS-218845-212	LP-HYS	g	12622	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.02278		-0.05258	300.0	IRM-VSM3-LP-HYS-218845-213	LP-HYS	g	12623	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.02486		-0.05758	300.0	IRM-VSM3-LP-HYS-218845-214	LP-HYS	g	12624	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.02683		-0.06252	300.0	IRM-VSM3-LP-HYS-218845-215	LP-HYS	g	12625	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.02875		-0.06755	300.0	IRM-VSM3-LP-HYS-218845-216	LP-HYS	g	12626	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.0306		-0.07261	300.0	IRM-VSM3-LP-HYS-218845-217	LP-HYS	g	12627	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.03233		-0.0776	300.0	IRM-VSM3-LP-HYS-218845-218	LP-HYS	g	12628	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.03398		-0.08254	300.0	IRM-VSM3-LP-HYS-218845-219	LP-HYS	g	12629	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.03555		-0.08746	300.0	IRM-VSM3-LP-HYS-218845-220	LP-HYS	g	1263	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.0371		-0.09249	300.0	IRM-VSM3-LP-HYS-218845-221	LP-HYS	g	12631	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.03862		-0.09755	300.0	IRM-VSM3-LP-HYS-218845-222	LP-HYS	g	12632	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.04008		-0.1025	300.0	IRM-VSM3-LP-HYS-218845-223	LP-HYS	g	12633	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.04149		-0.1075	300.0	IRM-VSM3-LP-HYS-218845-224	LP-HYS	g	12634	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.04288		-0.1125	300.0	IRM-VSM3-LP-HYS-218845-225	LP-HYS	g	12635	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.04424		-0.1176	300.0	IRM-VSM3-LP-HYS-218845-226	LP-HYS	g	12636	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.04554		-0.1226	300.0	IRM-VSM3-LP-HYS-218845-227	LP-HYS	g	12637	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.0468		-0.1275	300.0	IRM-VSM3-LP-HYS-218845-228	LP-HYS	g	12638	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.04806		-0.1325	300.0	IRM-VSM3-LP-HYS-218845-229	LP-HYS	g	12639	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.04929		-0.1376	300.0	IRM-VSM3-LP-HYS-218845-230	LP-HYS	g	1264	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.05048		-0.1426	300.0	IRM-VSM3-LP-HYS-218845-231	LP-HYS	g	12641	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.05163		-0.1475	300.0	IRM-VSM3-LP-HYS-218845-232	LP-HYS	g	12642	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.05279		-0.1526	300.0	IRM-VSM3-LP-HYS-218845-233	LP-HYS	g	12643	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.05395		-0.1576	300.0	IRM-VSM3-LP-HYS-218845-234	LP-HYS	g	12644	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.05504		-0.1626	300.0	IRM-VSM3-LP-HYS-218845-235	LP-HYS	g	12645	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.05612		-0.1676	300.0	IRM-VSM3-LP-HYS-218845-236	LP-HYS	g	12646	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.05718		-0.1725	300.0	IRM-VSM3-LP-HYS-218845-237	LP-HYS	g	12647	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.05826		-0.1775	300.0	IRM-VSM3-LP-HYS-218845-238	LP-HYS	g	12648	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.05934		-0.1826	300.0	IRM-VSM3-LP-HYS-218845-239	LP-HYS	g	12649	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.06038		-0.1876	300.0	IRM-VSM3-LP-HYS-218845-240	LP-HYS	g	1265	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.06141		-0.1925	300.0	IRM-VSM3-LP-HYS-218845-241	LP-HYS	g	12651	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.06246		-0.1975	300.0	IRM-VSM3-LP-HYS-218845-242	LP-HYS	g	12652	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.06347		-0.2026	300.0	IRM-VSM3-LP-HYS-218845-243	LP-HYS	g	12653	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.06446		-0.2076	300.0	IRM-VSM3-LP-HYS-218845-244	LP-HYS	g	12654	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.06544		-0.2126	300.0	IRM-VSM3-LP-HYS-218845-245	LP-HYS	g	12655	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.06645		-0.2176	300.0	IRM-VSM3-LP-HYS-218845-246	LP-HYS	g	12656	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.06744		-0.2227	300.0	IRM-VSM3-LP-HYS-218845-247	LP-HYS	g	12657	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.0684		-0.2277	300.0	IRM-VSM3-LP-HYS-218845-248	LP-HYS	g	12658	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.06934		-0.2326	300.0	IRM-VSM3-LP-HYS-218845-249	LP-HYS	g	12659	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.0703		-0.2377	300.0	IRM-VSM3-LP-HYS-218845-250	LP-HYS	g	1266	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.07127		-0.2427	300.0	IRM-VSM3-LP-HYS-218845-251	LP-HYS	g	12661	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.07219		-0.2477	300.0	IRM-VSM3-LP-HYS-218845-252	LP-HYS	g	12662	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.07313		-0.2527	300.0	IRM-VSM3-LP-HYS-218845-253	LP-HYS	g	12663	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.07406		-0.2576	300.0	IRM-VSM3-LP-HYS-218845-254	LP-HYS	g	12664	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.07499		-0.2626	300.0	IRM-VSM3-LP-HYS-218845-255	LP-HYS	g	12665	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.07592		-0.2677	300.0	IRM-VSM3-LP-HYS-218845-256	LP-HYS	g	12666	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.07682		-0.2726	300.0	IRM-VSM3-LP-HYS-218845-257	LP-HYS	g	12667	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.07773		-0.2776	300.0	IRM-VSM3-LP-HYS-218845-258	LP-HYS	g	12668	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.07864		-0.2826	300.0	IRM-VSM3-LP-HYS-218845-259	LP-HYS	g	12669	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.07956		-0.2877	300.0	IRM-VSM3-LP-HYS-218845-260	LP-HYS	g	1267	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08047		-0.2927	300.0	IRM-VSM3-LP-HYS-218845-261	LP-HYS	g	12671	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08136		-0.2976	300.0	IRM-VSM3-LP-HYS-218845-262	LP-HYS	g	12672	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08227		-0.3027	300.0	IRM-VSM3-LP-HYS-218845-263	LP-HYS	g	12673	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08317		-0.3077	300.0	IRM-VSM3-LP-HYS-218845-264	LP-HYS	g	12674	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08405		-0.3127	300.0	IRM-VSM3-LP-HYS-218845-265	LP-HYS	g	12675	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08492		-0.3176	300.0	IRM-VSM3-LP-HYS-218845-266	LP-HYS	g	12676	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08581		-0.3227	300.0	IRM-VSM3-LP-HYS-218845-267	LP-HYS	g	12677	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08671		-0.3277	300.0	IRM-VSM3-LP-HYS-218845-268	LP-HYS	g	12678	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08758		-0.3327	300.0	IRM-VSM3-LP-HYS-218845-269	LP-HYS	g	12679	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08842		-0.3377	300.0	IRM-VSM3-LP-HYS-218845-270	LP-HYS	g	1268	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.08929		-0.3426	300.0	IRM-VSM3-LP-HYS-218845-271	LP-HYS	g	12681	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.09017		-0.3476	300.0	IRM-VSM3-LP-HYS-218845-272	LP-HYS	g	12682	NED1-5c	u	2020:01:06:10:14:00.00	
IRM-VSM3-LP-HYS-218845	IRM-VSM3	-0.09106		-0.3527	300.0	IRM-VSM3-LP-HYS-218845-273	LP-HYS	g	12683	NED1-5c	u	2020:01:06:10:14:00.00	
